#Sample	OTU	Abundance
blast_0.0001	475	8.97424391995e-06
blast_0.0001	477	0.000143587902719
blast_0.0001	480	0.000116665170959
blast_0.0001	481	2.35323648458e-05
blast_0.0001	482	0.00016472655392
blast_0.0001	487	1.56882432305e-05
blast_0.0001	488	0.0999968623514
blast_0.0001	490	0.0161902670139
blast_0.0001	492	1.56882432305e-05
blast_0.0001	493	0.127874870572
blast_0.0001	503	0.0796884314894
blast_0.0001	511	9.41294593831e-05
blast_0.0001	513	5.49088513068e-05
blast_0.0001	515	0.0125035298547
blast_0.0001	519	7.84412161526e-06
blast_0.0001	522	3.1376486461e-05
blast_0.0001	526	0.000509867904992
blast_0.0001	531	3.1376486461e-05
blast_0.0001	536	1.56882432305e-05
blast_0.0001	539	5.49088513068e-05
blast_0.0001	540	0.00239245709265
blast_0.0001	541	7.84412161526e-06
blast_0.0001	543	1.56882432305e-05
blast_0.0001	545	0.0286310438957
blast_0.0001	548	7.84412161526e-06
blast_0.0001	551	0.00585171472499
blast_0.0001	552	7.05970945374e-05
blast_0.0001	554	7.84412161526e-06
blast_0.0001	559	7.84412161526e-06
blast_0.0001	561	0.0065812180352
blast_0.0001	566	0.0547676571178
blast_0.0001	569	1.56882432305e-05
blast_0.0001	577	7.84412161526e-06
blast_0.0001	583	6.27529729221e-05
blast_0.0001	584	1.56882432305e-05
blast_0.0001	589	0.000156882432305
blast_0.0001	593	0.00217282168743
blast_0.0001	594	0.000180414797151
blast_0.0001	596	2.35323648458e-05
blast_0.0001	601	7.84412161526e-05
blast_0.0001	602	2.35323648458e-05
blast_0.0001	603	0.014597910326
blast_0.0001	608	3.92206080763e-05
blast_0.0001	609	0.0347808352421
blast_0.0001	611	0.13631514543
blast_0.0001	612	0.00563992344137
blast_0.0001	613	1.56882432305e-05
blast_0.0001	615	7.84412161526e-06
blast_0.0001	616	3.92206080763e-05
blast_0.0001	617	7.84412161526e-06
blast_0.0001	618	0.0455586583414
blast_0.0001	620	0.000525556148223
blast_0.0001	623	1.56882432305e-05
blast_0.0001	626	6.27529729221e-05
blast_0.0001	627	7.84412161526e-06
blast_0.0001	629	0.016778576135
blast_0.0001	631	0.00798531580434
blast_0.0001	635	7.84412161526e-06
blast_0.0001	640	9.41294593831e-05
blast_0.0001	642	3.1376486461e-05
blast_0.0001	647	2.35323648458e-05
blast_0.0001	648	0.0295644943679
blast_0.0001	650	0.0693577233221
blast_0.0001	651	0.00044711493207
blast_0.0001	652	0.0149195193122
blast_0.0001	655	4.70647296916e-05
blast_0.0001	658	4.70647296916e-05
blast_0.0001	665	0.0345690439585
blast_0.0001	667	1.56882432305e-05
blast_0.0001	668	0.0321687427442
blast_0.0001	672	0.0103542405321
blast_0.0001	675	0.0119152207336
blast_0.0001	677	0.000180414797151
blast_0.0001	678	1.56882432305e-05
blast_0.0001	685	7.84412161526e-06
blast_0.0001	686	0.00182768033636
blast_0.0001	690	7.84412161526e-06
blast_0.0001	694	2.35323648458e-05
blast_0.0001	696	7.84412161526e-06
blast_0.0001	697	7.84412161526e-05
blast_0.0001	699	0.0105032788428
blast_0.0001	701	0.0117348059364
blast_0.0001	705	0.000180414797151
blast_0.0001	706	0.00125505945844
blast_0.0001	707	0.0106915377616
blast_0.0001	710	0.0519202409714
blast_0.0001	713	0.00695773587274
blast_0.0001	714	7.84412161526e-06
blast_0.0001	717	0.000203947161997
blast_0.0001	720	0.000101973580998
blast_1e-06	1	1.14400768773e-05
blast_1e-06	2	8.00805381412e-05
blast_1e-06	8	0.0827918363611
blast_1e-06	10	0.0181439619274
blast_1e-06	12	6.86404612639e-05
blast_1e-06	13	0.132018487164
blast_1e-06	23	0.0705623941793
blast_1e-06	31	0.00017160115316
blast_1e-06	33	4.57603075093e-05
blast_1e-06	35	0.0122523223356
blast_1e-06	39	1.14400768773e-05
blast_1e-06	42	2.28801537546e-05
blast_1e-06	46	0.000503363382602
blast_1e-06	51	1.14400768773e-05
blast_1e-06	56	1.14400768773e-05
blast_1e-06	60	0.00243673637487
blast_1e-06	61	1.14400768773e-05
blast_1e-06	63	2.28801537546e-05
blast_1e-06	65	0.0273417837368
blast_1e-06	68	1.14400768773e-05
blast_1e-06	71	0.00596028005308
blast_1e-06	72	9.15206150185e-05
blast_1e-06	74	1.14400768773e-05
blast_1e-06	81	0.00604036059122
blast_1e-06	86	0.0632178648241
blast_1e-06	88	2.28801537546e-05
blast_1e-06	97	1.14400768773e-05
blast_1e-06	103	4.57603075093e-05
blast_1e-06	104	2.28801537546e-05
blast_1e-06	109	0.000183041230037
blast_1e-06	110	1.14400768773e-05
blast_1e-06	113	0.00223081499108
blast_1e-06	114	0.000183041230037
blast_1e-06	116	1.14400768773e-05
blast_1e-06	121	3.43202306319e-05
blast_1e-06	122	1.14400768773e-05
blast_1e-06	123	0.0152153022468
blast_1e-06	128	2.28801537546e-05
blast_1e-06	129	0.0435180524413
blast_1e-06	131	0.134398023155
blast_1e-06	132	0.00621196174438
blast_1e-06	133	3.43202306319e-05
blast_1e-06	135	2.28801537546e-05
blast_1e-06	136	2.28801537546e-05
blast_1e-06	137	1.14400768773e-05
blast_1e-06	138	0.043826934517
blast_1e-06	140	0.000572003843866
blast_1e-06	143	3.43202306319e-05
blast_1e-06	146	4.57603075093e-05
blast_1e-06	147	1.14400768773e-05
blast_1e-06	149	0.0199629341509
blast_1e-06	151	0.00990710657576
blast_1e-06	155	1.14400768773e-05
blast_1e-06	160	4.57603075093e-05
blast_1e-06	168	0.0285086715783
blast_1e-06	170	0.0743604997026
blast_1e-06	171	0.000251681691301
blast_1e-06	172	0.0133276895621
blast_1e-06	175	2.28801537546e-05
blast_1e-06	178	9.15206150185e-05
blast_1e-06	179	1.14400768773e-05
blast_1e-06	185	0.0283942708095
blast_1e-06	188	0.0349379947833
blast_1e-06	192	0.0107536722647
blast_1e-06	194	1.14400768773e-05
blast_1e-06	195	0.00867157827301
blast_1e-06	196	2.28801537546e-05
blast_1e-06	197	0.000205921383792
blast_1e-06	198	3.43202306319e-05
blast_1e-06	205	1.14400768773e-05
blast_1e-06	206	0.00225369514483
blast_1e-06	214	3.43202306319e-05
blast_1e-06	216	2.28801537546e-05
blast_1e-06	217	6.86404612639e-05
blast_1e-06	219	0.00926646227063
blast_1e-06	221	0.0162906694733
blast_1e-06	225	0.000194481306914
blast_1e-06	226	0.000892325996431
blast_1e-06	227	0.0109481535716
blast_1e-06	230	0.0558161350844
blast_1e-06	233	0.00561707774676
blast_1e-06	235	1.14400768773e-05
blast_1e-06	237	0.000251681691301
blast_1e-06	240	0.000217361460669
blast_1e-06	242	8.07681952795e-05
blast_1e-06	248	0.0907026832989
blast_1e-06	250	0.0187830925245
blast_1e-06	252	1.79484878399e-05
blast_1e-06	253	0.129085524545
blast_1e-06	263	0.071856771067
blast_1e-06	268	3.58969756798e-05
blast_1e-06	271	8.97424391995e-05
blast_1e-06	273	2.69227317598e-05
blast_1e-06	275	0.0620389482186
blast_1e-06	286	0.000457686439917
blast_1e-06	291	6.28197074396e-05
blast_1e-06	296	2.69227317598e-05
blast_1e-06	297	3.58969756798e-05
blast_1e-06	299	2.69227317598e-05
blast_1e-06	300	0.00333841873822
blast_1e-06	303	1.79484878399e-05
blast_1e-06	305	0.027012474199
blast_1e-06	311	0.00545634030333
blast_1e-06	312	8.97424391995e-05
blast_1e-06	313	1.79484878399e-05
blast_1e-06	314	8.97424391995e-06
blast_1e-06	319	8.97424391995e-06
blast_1e-06	321	0.00585120703581
blast_1e-06	326	0.00874091357803
blast_1e-06	328	8.97424391995e-06
blast_1e-06	329	8.97424391995e-06
blast_1e-06	343	1.79484878399e-05
blast_1e-06	344	2.69227317598e-05
blast_1e-06	349	0.000143587902719
blast_1e-06	350	2.69227317598e-05
blast_1e-06	353	0.00188459122319
blast_1e-06	354	0.000206407610159
blast_1e-06	356	2.69227317598e-05
blast_1e-06	361	7.17939513596e-05
blast_1e-06	363	0.0136049537826
blast_1e-06	368	5.38454635197e-05
blast_1e-06	369	0.0383648927578
blast_1e-06	371	0.139854617248
blast_1e-06	372	0.00561787669389
blast_1e-06	373	8.97424391995e-06
blast_1e-06	375	1.79484878399e-05
blast_1e-06	376	8.97424391995e-06
blast_1e-06	378	0.0386341200754
blast_1e-06	380	0.000556403123037
blast_1e-06	383	1.79484878399e-05
blast_1e-06	386	1.79484878399e-05
blast_1e-06	387	8.97424391995e-06
blast_1e-06	389	0.0201471776003
blast_1e-06	391	0.00552813425469
blast_1e-06	400	0.000107690927039
blast_1e-06	402	1.79484878399e-05
blast_1e-06	408	0.0243381495109
blast_1e-06	410	0.0779413084448
blast_1e-06	411	7.17939513596e-05
blast_1e-06	412	0.00807681952795
blast_1e-06	415	3.58969756798e-05
blast_1e-06	418	0.000143587902719
blast_1e-06	419	8.97424391995e-06
blast_1e-06	425	0.0310060127434
blast_1e-06	428	0.0362200484609
blast_1e-06	432	0.014457506955
blast_1e-06	434	8.97424391995e-06
blast_1e-06	435	0.00854348021179
blast_1e-06	437	0.000188459122319
blast_1e-06	438	8.97424391995e-06
blast_1e-06	441	1.79484878399e-05
blast_1e-06	446	0.00150767297855
blast_1e-06	450	8.97424391995e-06
blast_1e-06	454	4.48712195997e-05
blast_1e-06	456	8.97424391995e-06
blast_1e-06	457	3.58969756798e-05
blast_1e-06	459	0.0110831912411
blast_1e-06	461	0.0122677914386
blast_1e-06	465	0.000215381854079
blast_1e-06	466	0.00103203805079
blast_1e-06	467	0.0153998025666
blast_1e-06	470	0.0611953692901
blast_1e-06	473	0.00698196176972
blast_1e-06	474	1.79484878399e-05
blast_1e-06	475	8.97424391995e-06
blast_1e-06	477	0.000143587902719
blast_1e-06	480	0.000116665170959
blast_1e-06	481	2.35323648458e-05
blast_1e-06	482	0.00016472655392
blast_1e-06	487	1.56882432305e-05
blast_1e-06	488	0.0999968623514
blast_1e-06	490	0.0161902670139
blast_1e-06	492	1.56882432305e-05
blast_1e-06	493	0.127874870572
blast_1e-06	503	0.0796884314894
blast_1e-06	511	9.41294593831e-05
blast_1e-06	513	5.49088513068e-05
blast_1e-06	515	0.0125035298547
blast_1e-06	519	7.84412161526e-06
blast_1e-06	522	3.1376486461e-05
blast_1e-06	526	0.000509867904992
blast_1e-06	531	3.1376486461e-05
blast_1e-06	536	1.56882432305e-05
blast_1e-06	539	5.49088513068e-05
blast_1e-06	540	0.00239245709265
blast_1e-06	541	7.84412161526e-06
blast_1e-06	543	1.56882432305e-05
blast_1e-06	545	0.0286310438957
blast_1e-06	548	7.84412161526e-06
blast_1e-06	551	0.00585171472499
blast_1e-06	552	7.05970945374e-05
blast_1e-06	554	7.84412161526e-06
blast_1e-06	559	7.84412161526e-06
blast_1e-06	561	0.0065812180352
blast_1e-06	566	0.0547676571178
blast_1e-06	569	1.56882432305e-05
blast_1e-06	577	7.84412161526e-06
blast_1e-06	583	6.27529729221e-05
blast_1e-06	584	1.56882432305e-05
blast_1e-06	589	0.000156882432305
blast_1e-06	593	0.00217282168743
blast_1e-06	594	0.000180414797151
blast_1e-06	596	2.35323648458e-05
blast_1e-06	601	7.84412161526e-05
blast_1e-06	602	2.35323648458e-05
blast_1e-06	603	0.014597910326
blast_1e-06	608	3.92206080763e-05
blast_1e-06	609	0.0347808352421
blast_1e-06	611	0.13631514543
blast_1e-06	612	0.00563992344137
blast_1e-06	613	1.56882432305e-05
blast_1e-06	615	7.84412161526e-06
blast_1e-06	616	3.92206080763e-05
blast_1e-06	617	7.84412161526e-06
blast_1e-06	618	0.0455586583414
blast_1e-06	620	0.000525556148223
blast_1e-06	623	1.56882432305e-05
blast_1e-06	626	6.27529729221e-05
blast_1e-06	627	7.84412161526e-06
blast_1e-06	629	0.016778576135
blast_1e-06	631	0.00798531580434
blast_1e-06	635	7.84412161526e-06
blast_1e-06	640	9.41294593831e-05
blast_1e-06	642	3.1376486461e-05
blast_1e-06	647	2.35323648458e-05
blast_1e-06	648	0.0295644943679
blast_1e-06	650	0.0693577233221
blast_1e-06	651	0.00044711493207
blast_1e-06	652	0.0149195193122
blast_1e-06	655	4.70647296916e-05
blast_1e-06	658	4.70647296916e-05
blast_1e-06	665	0.0345690439585
blast_1e-06	667	1.56882432305e-05
blast_1e-06	668	0.0321687427442
blast_1e-06	672	0.0103542405321
blast_1e-06	675	0.0119152207336
blast_1e-06	677	0.000180414797151
blast_1e-06	678	1.56882432305e-05
blast_1e-06	685	7.84412161526e-06
blast_1e-06	686	0.00182768033636
blast_1e-06	690	7.84412161526e-06
blast_1e-06	694	2.35323648458e-05
