#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
40	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__	o__	f__	g__
41	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__02d06
42	otu	2.5268690408e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__
43	otu	0.00041272194333	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	Other	Other	Other
44	otu	0.00268269263165	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Moryella
45	otu	0.0187662140763	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
46	otu	0.0734055456352	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
47	otu	5.0537380816e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Garciella
48	otu	0.0085155486675	MockMiSeq.even	Unknown	Other	Other	Other	Other	Other
49	otu	0.237049796166	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
50	otu	6.73831744214e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
51	otu	0.000623294363397	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
52	otu	2.10572420067e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__
53	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__
54	otu	3.36915872107e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix
55	otu	0.000240052558876	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
56	otu	0.00112024527475	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
57	otu	2.01552339881	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
58	otu	0.228672523054	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus
59	otu	1.68457936053e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Persicobacter
60	otu	0.172176644992	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella
61	otu	0.0151991172804	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
62	otu	2.94801388093e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Fructobacillus
63	otu	5.89602776187e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__	g__
64	otu	0.0119689363566	MockMiSeq.even	k__Bacteria	p__Lentisphaerae	c__[Lentisphaeria]	o__Victivallales	f__Victivallaceae	g__
65	otu	0.248953454072	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus
66	otu	4.21144840133e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Pelomonas
67	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix
68	otu	0.000256898352481	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	Other	Other	Other	Other
69	otu	0.00258582931842	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
70	otu	0.966535128762	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
71	otu	0.020833333	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
72	otu	8.00175196253e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Other
73	otu	0.574900609818	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
74	otu	0.000619082914996	MockMiSeq.even	NO_HIT	Other	Other	Other	Other	Other
75	otu	2.35584065074	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea
76	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Marinilabiaceae	g__
77	otu	0.0416666	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
78	otu	0.173031569017	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Eubacterium]
79	otu	5.0537380816e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__	g__
80	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bombiscardovia
81	otu	0.409975376732	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
82	otu	0.000602237121391	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
83	otu	0.00104022775513	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	Other
84	otu	0.000101074761632	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanisphaera
85	otu	3.7903035612e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus
86	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
87	otu	0.00267426973485	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
88	otu	0.000353761665712	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
89	otu	0.00992217243354	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	Other	Other	Other	Other
90	otu	0.229047341962	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__
91	otu	4.21144840133e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__	g__
92	otu	0.00370607459317	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	Other
93	otu	0.00265321249284	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes
94	otu	0.00122974293319	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Citrobacter
95	otu	0.171502111006	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Anaerotruncus
96	otu	4.21144840133e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__
97	otu	5.47488292173e-05	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Other
98	otu	0.12594757589	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
99	otu	0.0299686668239	MockMiSeq.even	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
100	otu	2.5268690408e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas
101	otu	0.00205097537145	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	Other
102	otu	0.0552247228867	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
103	otu	0.634138843031	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
104	otu	0.000412721943331	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio
105	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Proteiniclasticum
106	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiohalorhabdales	f__	g__
107	otu	1.68457936053e-05	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__[Methylacidiphilae]	o__	f__	g__
108	otu	8.42289680266e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	Other
109	otu	0.020833333	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus
110	otu	0.660787418032	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia
111	otu	0.00105286210033	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
112	otu	0.000370607459317	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Other
113	otu	2.49489151309	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]
114	otu	6.73831744213e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Natroniella
115	otu	0.00823759307301	MockMiSeq.even	Unclassified	Other	Other	Other	Other	Other
116	otu	0.0123016407803	MockMiSeq.even	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
117	otu	2.94801388093e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Tepidimicrobium
118	otu	0.740051856635	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides
119	otu	4.21144840133e-05	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Candidatus Ancillula
120	otu	8.42289680267e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Photobacterium
121	otu	0.000505373808161	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter
122	otu	0.0545845827297	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
123	otu	0.146111288595	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia
124	otu	0.00012634345204	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Arsenophonus
125	otu	5.0537380816e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Photorhabdus
126	otu	0.0504068259156	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
