pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
mothur_1.0	0.57921900022	0.0934294465273	0.0952605973596	-0.0488891351078	0.0381332223348	0.0657575616163	0.00305359162221	-0.00428450740672	0.00176111612319	-0.00176648102431	-0.00114685398785	0.00054073932571	-5.40024981978e-05	0.000273283187377	0.000165415752187	9.0388844782e-05	-8.75346198823e-06	2.03803637835e-05	2.43054136222e-05	-1.49296015971e-05	-7.74395467705e-07	6.75063896831e-07	-2.67639720457e-07	-4.20167047377e-08	2.49831000651e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
rdp_0.0	-0.100155052632	-0.0398950277792	0.00872310275833	-0.0405316464274	0.00339454254034	-0.00477344349363	0.0153131427215	-0.0113197054247	-0.0111034988387	0.00616881329402	0.00142935531943	0.00114352897041	-0.00131590618994	0.000259411016988	-0.000576780200784	0.000450283139872	-0.000902139712909	-0.000443101884597	-0.00045864353644	-9.91899741395e-06	-0.000366900554634	0.000397802891765	0.000487792442308	0.000244111125865	-0.000112402962007	-9.7716091338e-10	-6.64032001404e-10	-3.42705051175e-10	5.23626792797e-10	-2.78982888209e-10
rdp_0.1	-0.0989230905414	-0.0402393926434	0.00786018798646	-0.0402199620896	0.00386706529388	-0.00482871651507	0.0145117687009	-0.01090652576	-0.0111462103084	0.00584380245712	0.00142543679354	0.000989042330045	-0.00120385052525	0.000470993431843	-0.000448397328267	0.000483379640499	-0.000804797914374	-0.000491304031937	-0.0001644129875	-0.000108614956832	-9.89589296551e-05	-0.000645259176581	-0.000803465649757	0.000131001678086	-2.55199121153e-05	-9.7716091334e-10	-6.64032001881e-10	-3.42705051446e-10	5.23626793364e-10	-2.78982888482e-10
rdp_0.2	-0.0655513535271	-0.0535069563297	-0.00741087297082	-0.0361214919084	0.0183322340496	-0.00948292910455	0.000754713063517	0.00972196321985	-0.00159812461361	-0.00598231349857	-0.00426081598638	-0.00157477898215	0.0100359672637	-0.00398867410136	0.00345233866891	-0.00254068018492	0.00322704913222	0.000818964492092	0.00230660825437	5.33718725735e-05	-0.00109629036894	-6.61205345316e-05	4.244979976e-06	-0.000159314814523	-6.22762035852e-06	-9.77160913809e-10	-6.64032002012e-10	-3.4270505151e-10	5.236267935e-10	-2.78982888533e-10
rdp_0.3	-0.0534990649473	-0.0516628320457	-0.0285172225689	-0.0168312664312	0.0131337418671	-0.00230681151774	-0.00649933068236	0.00819415531857	0.00347621087032	-0.00603488312244	0.0117393909227	0.0134113008709	-0.0157155398844	0.00633159377614	0.00640348613309	-0.0015001235069	0.000707683938142	0.00355850374193	0.00196748083428	0.000223600244357	6.10911302432e-05	5.47713697207e-05	-1.68819237547e-05	1.46581209393e-05	2.57772354513e-06	-9.77160913752e-10	-6.64032001998e-10	-3.4270505151e-10	5.23626793427e-10	-2.7898288854e-10
rdp_0.4	-0.0429636576554	-0.0609192756302	-0.0180139166445	-0.0186753793773	0.0123790837917	-0.00596572936329	-0.00201227646148	0.0102816187592	0.00210851292352	-0.0176163543908	-0.00196050628544	-0.000154983600322	-0.00407621479449	0.00437884442826	-0.0136362498419	0.00251406946861	0.00103060331892	-0.00134402799663	7.2699374064e-05	-0.00270261609179	-0.000108429914841	2.35888681809e-05	-1.15592836309e-05	-8.04917329845e-06	1.19376592789e-06	-9.77160913755e-10	-6.64032002e-10	-3.4270505151e-10	5.23626793437e-10	-2.78982888538e-10
rdp_0.5	-0.026827521722	-0.0566240495752	-0.0418257064688	-0.0172661047959	-0.00443975048875	0.00564498869812	0.0119373463408	0.0150413908878	0.0331966028268	0.0107043270926	0.00608382886771	-0.00859915689401	7.45279419694e-05	-0.00305047390416	0.000174800114136	0.00633356050019	-0.00555389147647	0.00309165384753	0.000442079054234	-0.000591517807646	-4.76533375086e-05	8.29383015204e-06	-1.01162078886e-05	-8.1064110586e-06	-2.25827662454e-07	-9.77160913751e-10	-6.64032001994e-10	-3.42705051506e-10	5.23626793432e-10	-2.78982888535e-10
rdp_0.6	0.000783373776501	-0.0599185624125	-0.0694695610188	0.00700685738363	-0.0151212125819	0.0101986994215	-0.00789437987841	-0.0084400384662	0.0122547618316	-0.00106690920767	-0.00779492070904	-0.00235171261416	0.0019414534538	0.00692161421956	0.00195339228958	-0.00886881607352	-0.00851121226643	-0.00171725747235	-0.00101889208647	-0.00110102151863	-0.000184790613081	-4.01682082135e-05	1.47096233774e-05	-3.12952159035e-05	-2.4133603984e-06	-9.77160913752e-10	-6.64032001991e-10	-3.42705051504e-10	5.23626793439e-10	-2.78982888532e-10
rdp_0.7	0.0329926881606	-0.0509917578293	-0.0686602123422	0.00321169902714	0.00302290312967	0.0041235604237	-0.0284541490197	0.000754203142131	-0.0111855828098	-0.000903734981721	-0.00227927673035	0.0134955108812	-0.00283328268784	-0.0126497211162	-0.000696590981023	0.00222898979111	-0.00548698325949	-0.000924593385708	-0.000875310284581	-0.000321020927815	-4.32908189045e-05	-2.22368210032e-05	3.02773827759e-06	-9.70597536802e-06	-1.31449551104e-06	-9.77160913746e-10	-6.6403200199e-10	-3.42705051504e-10	5.2362679343e-10	-2.78982888533e-10
rdp_0.8	0.0612429511175	-0.038675105862	-0.0639661016552	0.00493964228921	0.0108422210268	0.0033496554216	-0.0291600595963	0.00226930580863	-0.0107041735585	0.011788358549	0.0267850273523	-0.00690279143988	0.0086716617974	0.00333524805609	-0.00290390381582	-0.00127312100165	0.00192730697777	-0.00035517774545	-0.000348844791997	5.15676065612e-05	4.31519054417e-06	-2.60339905623e-06	7.86746754534e-06	3.02426907801e-06	3.30700191264e-07	-9.77160913745e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888535e-10
rdp_0.9	0.205643705151	-0.0433794838116	-0.0480034092055	0.0366855295937	-0.0160309983275	-0.00420255947568	0.00433235496185	0.0296505299486	-0.0305376123846	0.00420017433996	-0.00974762296335	-0.0125261110049	-0.00871296298353	0.0018725309612	0.00342394513657	0.0012503949044	-0.00101136315054	-0.000534892464641	-1.21000285299e-05	-9.88971036726e-05	-2.51533006148e-05	-1.24989368264e-06	5.66695472899e-06	-2.06016802191e-06	1.49671355026e-07	-9.77160913748e-10	-6.64032001993e-10	-3.42705051506e-10	5.2362679343e-10	-2.78982888535e-10
rdp_1.0	0.427278983717	0.0912662699376	0.0428635723286	-0.0264194050499	-0.0175804909678	-0.0923862622518	-0.00771321510025	-0.00999330063761	0.00924369192657	-3.55627841333e-05	-0.000684092734767	-0.000649066303364	-0.00117887053049	0.0001510783193	0.000540863024902	0.000462126374184	0.000122785642484	-0.000159046682247	-0.000104195171626	3.66439069967e-05	1.52929769574e-06	-1.40273963395e-06	9.18230428729e-07	1.65699383217e-07	-3.7962899818e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
rtax_single	-0.0786249164847	0.129382627617	-0.058014745446	0.0942429010366	0.102378746749	-0.0186962056025	0.00703740889028	-0.00976005601179	0.00243597648793	0.00239293911083	-0.00247043489982	-0.00208505389752	-0.00174814378394	-0.000103211722053	0.000610526062465	0.000475805458226	-0.000695468749213	-0.000200656742707	1.07755142034e-05	-0.000321049726374	-3.24960368192e-05	1.61982518517e-06	-1.2339750593e-06	-4.3063167989e-06	-3.71366372963e-08	-9.77160913749e-10	-6.64032001993e-10	-3.42705051506e-10	5.2362679343e-10	-2.78982888535e-10
Expected	-0.0525597014517	-0.241303684633	0.33091421187	0.0629984353469	0.00324542873412	-0.00238212334749	-0.0081247142301	-0.00164416546487	0.00301833495793	0.00246079302795	-0.000424536510131	-0.000540346340365	-0.000430653081598	-0.00025925576517	0.000138431046135	-5.17307730415e-05	-0.000249612744755	3.60307169605e-05	-2.47421666712e-06	-8.71982372576e-05	-9.45787108975e-06	4.00965041752e-07	-8.0387479111e-07	-1.40788232431e-06	-4.2744426336e-08	-9.77160913747e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793429e-10	-2.78982888535e-10


eigvals	0.774040770224	0.27877807413	0.175798541104	0.0368992286808	0.0188607417275	0.0145416789029	-0.00446412062002	-0.00371342653596	0.00358842776597	-0.00170455543701	0.00167982224061	0.00108967895251	-0.000956599937478	-0.00043267898365	0.000401707096716	-0.000261447129985	0.000255548615681	-0.000139453129038	5.31037599573e-05	-5.08884238165e-05	2.96465037508e-06	-1.68714156814e-06	1.4668309654e-06	-3.18073437617e-07	4.97726281287e-08	-3.1507422818e-16	-5.12093408987e-17	-2.77322747941e-17	-2.66829095483e-17	-1.08376358446e-17
% variation explained	58.7410484991	21.1561419022	13.341145617	2.80023929604	1.43131962445	1.10355099957	0.338776891262	0.281807595462	0.272321585044	0.129356717949	0.127479744609	0.0826944608862	0.0725952501253	0.0328355018764	0.0304850816111	0.0198409168266	0.0193932854767	0.0105829348159	0.00402998221687	0.00386186294888	0.000224983848609	0.000128035199813	0.000111316085913	2.41382210654e-05	3.7771865195e-06	2.39106145701e-14	3.8862169708e-15	2.10456989003e-15	2.02493478919e-15	8.22455505254e-16
