#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
66	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Other
67	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	Other	Other	Other
68	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	Other
69	otu	1.56024495846e-05	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	Other	Other
70	otu	0.00106876779654	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__
71	otu	0.0015134376097	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__5-7N15
72	otu	0.000132620821469	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	Other	Other
73	otu	0.00114678004447	Even3	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__
74	otu	8.58134727152e-05	Even3	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__
75	otu	0.000499278386707	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Caldicellulosiruptoraceae	g__Caldicellulosiruptor
76	otu	0.590544915552	Even3	k__Bacteria	Other	Other	Other	Other	Other
77	otu	0.0004056636892	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__
78	otu	2.34738290752	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
79	otu	8.58134727152e-05	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	Other	Other
80	otu	0.000218434294184	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	Other	Other
81	otu	1.06172578305	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
82	otu	0.00054608573546	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Streptomycetaceae	g__Streptomyces
83	otu	0.0250341303585	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
84	otu	0.000210633069392	Even3	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Nitrososphaerales	f__Nitrososphaeraceae	Other
85	otu	0.147625069236	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Mitsuokella
86	otu	5.53251561805	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
87	otu	0.000436868588368	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Other
88	otu	6.24097983383e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Glaciecola
89	otu	0.0	Even3	k__Bacteria	p__Chloroflexi	c__Anaerolineae	Other	Other	Other
90	otu	7.80122479229e-06	Even3	k__Bacteria	p__Acidobacteria	c__	o__	f__	g__
91	otu	0.00113897881968	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Pelagibacteraceae	g__
92	otu	7.80122479229e-06	Even3	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__	g__
93	otu	0.0	Even3	k__Bacteria	p__Gemmatimonadetes	Other	Other	Other	Other
94	otu	0.160619417248	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
95	otu	0.00105316534696	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Other
96	otu	0.00047587471233	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Other
97	otu	0.00027304286773	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
98	otu	0.0	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Winogradskyella
99	otu	0.0	Even3	k__Bacteria	p__[Thermi]	c__Deinococci	o__Thermales	f__Thermaceae	g__
100	otu	0.0294	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Eubacterium
101	otu	3.12048991692e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Olleya
102	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Nautiliales	f__	g__
103	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__[Bryobacteraceae]	g__Bryobacter
104	otu	0.000140422046261	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	Other	Other
105	otu	0.00237157233686	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Moryella
106	otu	0.170051098022	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
107	otu	1.56024495846e-05	Even3	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae	g__Halococcus
108	otu	0.0	Even3	k__Archaea	p__Euryarchaeota	c__Thermoplasmata	o__E2	Other	Other
109	otu	2.34036743769e-05	Even3	k__Bacteria	p__Chloroflexi	c__TK17	o__TK18	f__	g__
110	otu	0.000335452666069	Even3	k__Archaea	p__Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	g__Vulcanisaeta
111	otu	7.80122479229e-06	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Other
112	otu	7.80122479229e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix
113	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	Other	Other
114	otu	2.34036743769e-05	Even3	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma
115	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__MVS-65	g__
116	otu	0.000358856340446	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Kaistobacter
117	otu	0.000491477161915	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__
118	otu	4.68073487538e-05	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	Other
119	otu	0.0	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__
120	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	Other
121	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Kushneria
122	otu	6.24097983384e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Pandoraea
123	otu	7.80122479229e-06	Even3	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Erysipelothrix
124	otu	0.0	Even3	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__S0208	f__	g__
125	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__
126	otu	0.000343253890861	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	Other	Other
127	otu	7.8012247923e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Gardnerella
128	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__
129	otu	2.34036743769e-05	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	Other
130	otu	0.00017162694543	Even3	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Eggerthella
131	otu	9.36146975075e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__
132	otu	1.56024495846e-05	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Cyanobacteriaceae	g__Crocosphaera
133	otu	2.34036743769e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
134	otu	0.0	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Saprospiraceae	Other
135	otu	0.0	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	Other	Other
136	otu	3.12048991692e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Tannerella
137	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__
138	otu	0.000452471037953	Even3	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	o__MSBL9	f__	g__
139	otu	3.12048991692e-05	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	Other
140	otu	3.90061239615e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Nesterenkonia
141	otu	0.000117018371884	Even3	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Other
142	otu	0.00122479229239	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Other	Other	Other
143	otu	3.90061239615e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	Other	Other
144	otu	0.277091703398	Even3	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
145	otu	0.000452471037953	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium
146	otu	0.000265241642938	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Methylibium
147	otu	1.56024495846e-05	Even3	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	Other	Other
148	otu	0.000553886960252	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__
149	otu	0.000234036743769	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__BS11	g__
150	otu	0.0002028318446	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	g__Lutibacterium
151	otu	6.24097983383e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__
152	otu	0.000187229395015	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__	g__
153	otu	3.12048991692e-05	Even3	k__Bacteria	p__Caldithrix	c__Caldithrixae	o__Caldithrixales	f__	g__
154	otu	7.8012247923e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__
155	otu	0.000109217147092	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	g__Pilimelia
156	otu	0.0	Even3	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	Other	Other
157	otu	0.0	Even3	k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__[Thermodesulfovibrionaceae]	Other
158	otu	7.80122479229e-05	Even3	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__
159	otu	0.0	Even3	k__Bacteria	p__KSB3	c__	o__	f__	g__
160	otu	1.2140968132	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]
161	otu	3.90061239615e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__[Amoebophilaceae]	g__Candidatus Cardinium
162	otu	0.0002028318446	Even3	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Luteolibacter
163	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Other
164	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Arsenophonus
165	otu	6.24097983383e-05	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Niastella
166	otu	0.00260560908062	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Photorhabdus
167	otu	0.000280844092523	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__[Marinicellales]	f__[Marinicellaceae]	g__
168	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter
169	otu	0.0	Even3	k__Bacteria	p__Spirochaetes	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__Treponema
170	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__Ferrimicrobium
171	otu	0.000663104107346	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Aquitalea
172	otu	1.63766301829	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium
173	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__	g__
174	otu	0.0	Even3	k__Bacteria	p__[Caldithrix]	c__KSB1	o__Ucn15732	f__	g__
175	otu	0.00693528884035	Even3	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Stramenopiles	f__	g__
176	otu	2.58302887233	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium
177	otu	0.0	Even3	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	g__Fimbriimonas
178	otu	0.0	Even3	k__Bacteria	p__Chloroflexi	c__	o__	f__	g__
179	otu	0.0	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales Family III. Incertae Sedis	g__
180	otu	0.000390061239615	Even3	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium
181	otu	0.00117018371884	Even3	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	o__Synechococcales	f__Synechococcaceae	g__Synechococcus
182	otu	0.0003042477669	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__
183	otu	0.0001014159223	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Propionispora
184	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	Other	Other
185	otu	3.12048991692e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__	g__
186	otu	0.0	Even3	k__Archaea	p__Euryarchaeota	c__Thermoplasmata	o__E2	f__DHVEG-1	g__
187	otu	0.000686507781722	Even3	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__Chthoniobacter
188	otu	0.000132620821469	Even3	k__Bacteria	p__Chlorobi	c__Ignavibacteria	o__SM1H02	f__	g__
189	otu	0.0003042477669	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	Other
190	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Zetaproteobacteria	o__Mariprofundales	f__Mariprofundaceae	g__Mariprofundus
191	otu	0.0	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Tetragenococcus
192	otu	0.000312048991692	Even3	k__Archaea	p__Crenarchaeota	c__Thermoprotei	Other	Other	Other
193	otu	1.56024495846e-05	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Oscillatoriales	f__Phormidiaceae	g__Oscillatoria
194	otu	0.000312048991692	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Plesiomonas
195	otu	0.00123259351718	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas
196	otu	3.12048991692e-05	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	g__Laceyella
197	otu	0.0	Even3	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__auto67_4W	g__
198	otu	0.004657331201	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	Other	Other	Other
199	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__JH-WHS99	f__	g__
200	otu	0.0	Even3	k__Archaea	p__Crenarchaeota	c__Thaumarchaeota	o__Cenarchaeales	f__Cenarchaeaceae	Other
