# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	uclust_consensus0.5_similarity0.75_accepts1	uclust_consensus0.5_similarity0.99_accepts5	uclust_consensus0.75_similarity0.95_accepts3	uclust_consensus1.0_similarity0.8_accepts10	uclust_consensus0.5_similarity0.75_accepts10	uclust_consensus0.5_similarity0.9_accepts1	uclust_consensus0.75_similarity0.95_accepts5	uclust_consensus1.0_similarity0.8_accepts3	uclust_consensus0.5_similarity0.75_accepts3	uclust_consensus0.5_similarity0.9_accepts10	uclust_consensus0.75_similarity0.97_accepts1	uclust_consensus1.0_similarity0.8_accepts5	uclust_consensus0.5_similarity0.75_accepts5	uclust_consensus0.5_similarity0.9_accepts3	uclust_consensus0.75_similarity0.97_accepts10	uclust_consensus1.0_similarity0.93_accepts1	uclust_consensus0.5_similarity0.7_accepts1	uclust_consensus0.5_similarity0.9_accepts5	uclust_consensus0.75_similarity0.97_accepts3	uclust_consensus1.0_similarity0.93_accepts10	uclust_consensus0.5_similarity0.7_accepts10	uclust_consensus0.5_similarity1.0_accepts1	uclust_consensus0.75_similarity0.97_accepts5	uclust_consensus1.0_similarity0.93_accepts3	uclust_consensus0.5_similarity0.7_accepts3	uclust_consensus0.5_similarity1.0_accepts10	uclust_consensus0.75_similarity0.99_accepts1	uclust_consensus1.0_similarity0.93_accepts5	uclust_consensus0.5_similarity0.7_accepts5	uclust_consensus0.5_similarity1.0_accepts3	uclust_consensus0.75_similarity0.99_accepts10	uclust_consensus1.0_similarity0.95_accepts1	uclust_consensus0.5_similarity0.8_accepts1	uclust_consensus0.5_similarity1.0_accepts5	uclust_consensus0.75_similarity0.99_accepts3	uclust_consensus1.0_similarity0.95_accepts10	uclust_consensus0.5_similarity0.8_accepts10	uclust_consensus0.75_similarity0.75_accepts1	uclust_consensus0.75_similarity0.99_accepts5	uclust_consensus1.0_similarity0.95_accepts3	uclust_consensus0.5_similarity0.8_accepts3	uclust_consensus0.75_similarity0.75_accepts10	uclust_consensus0.75_similarity0.9_accepts1	uclust_consensus1.0_similarity0.95_accepts5	uclust_consensus0.5_similarity0.8_accepts5	uclust_consensus0.75_similarity0.75_accepts3	uclust_consensus0.75_similarity0.9_accepts10	uclust_consensus1.0_similarity0.97_accepts1	uclust_consensus0.5_similarity0.93_accepts1	uclust_consensus0.75_similarity0.75_accepts5	uclust_consensus0.75_similarity0.9_accepts3	uclust_consensus1.0_similarity0.97_accepts10	uclust_consensus0.5_similarity0.93_accepts10	uclust_consensus0.75_similarity0.7_accepts1	uclust_consensus0.75_similarity0.9_accepts5	uclust_consensus1.0_similarity0.97_accepts3	uclust_consensus0.5_similarity0.93_accepts3	uclust_consensus0.75_similarity0.7_accepts10	uclust_consensus0.75_similarity1.0_accepts1	uclust_consensus1.0_similarity0.97_accepts5	uclust_consensus0.5_similarity0.93_accepts5	uclust_consensus0.75_similarity0.7_accepts3	uclust_consensus0.75_similarity1.0_accepts10	uclust_consensus1.0_similarity0.99_accepts1	uclust_consensus0.5_similarity0.95_accepts1	uclust_consensus0.75_similarity0.7_accepts5	uclust_consensus0.75_similarity1.0_accepts3	uclust_consensus1.0_similarity0.99_accepts10	uclust_consensus0.5_similarity0.95_accepts10	uclust_consensus0.75_similarity0.8_accepts1	uclust_consensus0.75_similarity1.0_accepts5	uclust_consensus1.0_similarity0.99_accepts3	uclust_consensus0.5_similarity0.95_accepts3	uclust_consensus0.75_similarity0.8_accepts10	uclust_consensus1.0_similarity0.75_accepts1	uclust_consensus1.0_similarity0.99_accepts5	uclust_consensus0.5_similarity0.95_accepts5	uclust_consensus0.75_similarity0.8_accepts3	uclust_consensus1.0_similarity0.75_accepts10	uclust_consensus1.0_similarity0.9_accepts1	uclust_consensus0.5_similarity0.97_accepts1	uclust_consensus0.75_similarity0.8_accepts5	uclust_consensus1.0_similarity0.75_accepts3	uclust_consensus1.0_similarity0.9_accepts10	uclust_consensus0.5_similarity0.97_accepts10	uclust_consensus0.75_similarity0.93_accepts1	uclust_consensus1.0_similarity0.75_accepts5	uclust_consensus1.0_similarity0.9_accepts3	uclust_consensus0.5_similarity0.97_accepts3	uclust_consensus0.75_similarity0.93_accepts10	uclust_consensus1.0_similarity0.7_accepts1	uclust_consensus1.0_similarity0.9_accepts5	uclust_consensus0.5_similarity0.97_accepts5	uclust_consensus0.75_similarity0.93_accepts3	uclust_consensus1.0_similarity0.7_accepts10	uclust_consensus1.0_similarity1.0_accepts1	uclust_consensus0.5_similarity0.99_accepts1	uclust_consensus0.75_similarity0.93_accepts5	uclust_consensus1.0_similarity0.7_accepts3	uclust_consensus1.0_similarity1.0_accepts10	uclust_consensus0.5_similarity0.99_accepts10	uclust_consensus0.75_similarity0.95_accepts1	uclust_consensus1.0_similarity0.7_accepts5	uclust_consensus1.0_similarity1.0_accepts3	uclust_consensus0.5_similarity0.99_accepts3	uclust_consensus0.75_similarity0.95_accepts10	uclust_consensus1.0_similarity0.8_accepts1	uclust_consensus1.0_similarity1.0_accepts5	Expected	taxonomy
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Coriobacteriia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Collinsella
127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other
128	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella
129	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217361460669	0.000102960691896	0	0.0	0	0.00621196174438	0.0059030796687	0.0	0.0	0.000228801537546	0.00616620143687	0.00576579874617	0.0	0.000263121768178	0.000102960691896	0	0.000102960691896	0.000102960691896	0.000114400768773	0	0.0	0.00621196174438	0	0	0.0	0.000228801537546	0	0	0.0	0.000263121768178	0	0	0.000263121768178	0.000114400768773	0	0	0.0	0.00621196174438	0.000102960691896	0	0.0	0.000228801537546	0.0	0.0059030796687	0.0	0.000263121768178	0.0	0.0	0.00576579874617	0.000102960691896	4.57603075093e-05	0.0	0	0.00600604036059	0.000102960691896	5.72003843866e-05	0	0.000114400768773	0.0	0	0	0.000102960691896	0.0	0	0	0.000263121768178	4.57603075093e-05	0	0	0.00589163959182	0.000114400768773	0	0	2.28801537546e-05	0.0	0.000102960691896	0	0.00589163959182	0.0	0	0.0059030796687	0.00576579874617	4.57603075093e-05	0.0	0	0	0.000102960691896	0.0	0.0	0	0.0	0.000102960691896	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.000263121768178	0.0	0	0	0.0	0.000114400768773	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__
130	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.14400768773e-05	4.57603075093e-05	1.14400768773e-05	0	0	0.0	0.0	0.0	2.28801537546e-05	0.0	1.14400768773e-05	1.14400768773e-05	2.28801537546e-05	0	0.0	0	0	0	0	0.0119777604906	0	0	0	0	0	0	0	0.0	2.28801537546e-05	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	1.14400768773e-05	2.28801537546e-05	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0120464009518	0	0	2.28801537546e-05	0	0.0118175994143	0	0	0	0.0	0	0	0	0.0	0	0	0.0120464009518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120464009518	0	0	0	0	0.0119777604906	0	0	0	0	0.0120921612593	0	0	0.0	0.0	0	0	0	2.28801537546e-05	0	0	0.0119548803368	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	Even3;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other
131	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__;g__
132	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	1.14400768773e-05	5.72003843866e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other
133	0.00225369514483	0.00225369514483	0.00225369514483	0.00225369514483	0.00225369514483	0.00225369514483	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.00239097606736	0.00102960691896	0	3.43202306319e-05	0	0	0.000880885919553	3.43202306319e-05	0	0	0	0	0	0	0	0	0.000423282844461	0.00102960691896	0	0	2.28801537546e-05	0	0	0	2.28801537546e-05	0	0	0	2.28801537546e-05	0	0	0	0.0027227382968	0.00102960691896	0	0	3.43202306319e-05	0	0.00102960691896	0	3.43202306319e-05	0	0	0.000880885919553	3.43202306319e-05	0	0	0	0	0.000423282844461	0	0	0	2.28801537546e-05	0.00102960691896	0	0	2.28801537546e-05	0	0	0	2.28801537546e-05	0	0	0	0.0027227382968	0	0	0	3.43202306319e-05	0.00102960691896	0	0	3.43202306319e-05	0	0.00102960691896	0	3.43202306319e-05	0	0	0.000880885919553	0	0	0	0	0	0.000423282844461	0	0	0	2.28801537546e-05	0.00102960691896	0	0	2.28801537546e-05	0	0	0	2.28801537546e-05	0	0	0	0.0027227382968	0	0	0	3.43202306319e-05	0.00102960691896	0	0	Even3;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43202306319e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;Other
135	0	0	0	0	0	0	0	0.0	1.14400768773e-05	0.000160161076282	9.15206150185e-05	0.000148720999405	0.000205921383792	0.000411842767583	0.000709284766394	0.00215073445294	0.0448451013591	0	0	3.43202306319e-05	0.000148720999405	5.72003843866e-05	0.000194481306914	0.000274561845056	0.000308882075688	0.000777925227658	0.00163593099346	0.0490092893424	0.0	0	0	2.28801537546e-05	4.57603075093e-05	2.28801537546e-05	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0.000102960691896	0	0	0	0	0	0	3.43202306319e-05	8.00805381412e-05	2.28801537546e-05	0	0	5.72003843866e-05	0	0	0	6.86404612639e-05	0	0	0	0	0	0	1.14400768773e-05	3.43202306319e-05	2.28801537546e-05	0	0	2.28801537546e-05	0	0.000114400768773	0	2.28801537546e-05	0	1.14400768773e-05	5.72003843866e-05	0	0	0.000102960691896	2.28801537546e-05	3.43202306319e-05	0	0	0	3.43202306319e-05	0	0.000114400768773	0	3.43202306319e-05	0	1.14400768773e-05	0	0	0	0.000102960691896	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0.000114400768773	0	1.14400768773e-05	0	1.14400768773e-05	4.57603075093e-05	0	0	0.000102960691896	1.14400768773e-05	0.000160161076282	0	0	0.000102960691896	2.28801537546e-05	0	2.28801537546e-05	0	0.00012584084565	0	5.72003843866e-05	4.57603075093e-05	0	0	2.28801537546e-05	1.14400768773e-05	0	0	0	0.000102960691896	0	0	1.14400768773e-05	0	0	0	Even3;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other
136	0	0	0	0	0	0	6.86404612639e-05	6.86404612639e-05	6.86404612639e-05	6.86404612639e-05	0	0	0	0	0	0	0	6.86404612639e-05	6.86404612639e-05	6.86404612639e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__PW3
137	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__;g__
138	0	0	0	0	0	0	0	0	0	0	0.00029744199881	0.000743604997026	0.000480483228847	0.000892325996431	6.86404612639e-05	0.00012584084565	0.0413558779115	0	0	0	0	0.0	3.43202306319e-05	5.72003843866e-05	2.28801537546e-05	0.0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];Other
139	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255113714364	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255113714364	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255113714364	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__
140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Coriobacteriia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__
141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	0	1.14400768773e-05	0	0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum
142	0	0	0	0	0	0	0	0.000274561845056	0.00362650437011	0.0126756051801	0.0311284491832	0.0417448405253	0.0396398663799	0.0394568251499	0.0217475861438	0.0185100443875	2.28801537546e-05	0	0.000228801537546	0.0035807440626	0.0222280693726	0.0143687365579	0.0413787580653	0.0418363611403	0.0215531048369	0.0201230952272	0.0115773577998	0	0.0180982016199	0	5.72003843866e-05	0.0845993685078	0.0787534892234	0.000320322152565	0	0.0402118702238	0.0768429963849	0.0269185008923	0.00017160115316	0	0.0788564499153	0.000537683613234	0.0190591680776	0.101416281517	0	0	0.0168054729328	0.02480208667	0.0852400128129	0.000320322152565	0	0.0541458838603	0.0660893241203	0.0269185008923	0	0	0.0773234796138	0.000537683613234	0	0.0809614240608	0	0	1.14400768773e-05	0.0807326225232	0.0869445842676	0.000320322152565	0	0.0802521392944	0.0845993685078	0.0269070608154	0.0959250446163	0	0.0844277673546	0.000526243536357	0.0768544364618	0.105065666041	0	0	0.0807440626001	0.0391593831511	0.077678121997	0.00059488399762	0	0.0567656614652	0.02480208667	0.0181096416968	0.0959250446163	0	0.0752757058527	0.000514803459479	0.0768544364618	0.00886605957992	0	0	0.0807440626001	0.000823685535167	0.0812474259827	0.000240241614424	0	0.000812245458289	0.0807326225232	0.01846428408	0.0959250446163	0	0.0807211824463	0.0088774996568	0.0768429963849	0.0787534892234	0	0	0.0807440626001	0.0768544364618	0.078330206379	0.000286001921933	0	0.0788564499153	0.0391593831511	0.0269871413536	0.103063652588	0	0.0329245412529	0.0262435363566	0.0660893241203	0.0787534892234	0	0	0.0836269619732	0.0768544364618	0.000823685535167	1.14400768773e-05	0	0.0788564499153	0.000823685535167	0.000549123690111	0.0707683155631	0	0.000823685535167	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other
143	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0.0	0	0	0.0	0.0	2.28801537546e-05	2.28801537546e-05	0.0	0.0	1.14400768773e-05	0	0	0.0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	3.43202306319e-05	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	2.28801537546e-05	0	0	0	0	0.0	2.28801537546e-05	0	0	0.0	1.14400768773e-05	2.28801537546e-05	0	0.0	1.14400768773e-05	0	0	0.0	1.14400768773e-05	0	0	0	3.43202306319e-05	0	0	0	0.0	2.28801537546e-05	0	0	2.28801537546e-05	0	2.28801537546e-05	0	2.28801537546e-05	0	0	2.28801537546e-05	0.0	0	0	0	0.0	2.28801537546e-05	0	0	0.0	1.14400768773e-05	2.28801537546e-05	0	0.0	1.14400768773e-05	0	0	0	1.14400768773e-05	0	0	0	3.43202306319e-05	0	0	0	0	2.28801537546e-05	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11;g__
144	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137280922528	0	0	0	0	0	0	0	5.72003843866e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Clostridiales;f__Clostridiaceae;g__Clostridium
146	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus
147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paludibacter
