Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other;Other	1.73572087525e-06	4.56052500764e-06	1.07683920772e-05	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other	0.0	0.0	1.07683920772e-05	6.91382197462e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.00150226641753	0.00163608834649	0.024708075621	0.0248275347108
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other	0.00049728403076	0.000448071582001	0.000215367841543	0.000199118072869
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0552158846232	0.0493357595326	0.00864163464192	0.00802833007692
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;Other	2.60358131288e-06	3.42039375573e-06	3.768937227e-05	3.5951874268e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.00837051392092	0.00798547928838	0.144137620051	0.164551728525
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0188308357756	0.0176093271857	0.0287946804143	0.0284877120642
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other;Other	0.0	0.0	4.30735683086e-05	2.21242303188e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;Other	8.67860437627e-07	0.0	1.74986371254e-05	1.24448795543e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.000591880818462	0.000671537307375	0.0757017963024	0.065706198518
