	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
mothur_0.9	0.449655372106	0.449655372106	0.449655372106	0.449655372106	0.44963526177	0.446975930041	0.36597801848	0.355064898593	0.316593004577	0.301615643027	0.276394653744	0.234477653444	0.210952132154	0.193031132698	0.128305991038	0.0	0.469867438714	0.36597801848	0.355408929233	0.314222019861	0.294158592384	0.281167091473	0.219672316785	0.206924564095	0.179333254469	0.104154634645	0.048451303985	0.506428450706	0.378085991154	0.381068039147	0.507793063894
mothur_1.0	0.771493654772	0.771493654772	0.771493654772	0.771493654772	0.771482895401	0.77032825201	0.763150886516	0.756565110936	0.72026734811	0.706976780067	0.692843203417	0.676075883349	0.649709062594	0.635268170701	0.555989548111	0.469867438714	0.0	0.763150886516	0.756832215379	0.71844825456	0.707862017981	0.698726373243	0.661212657048	0.648333853974	0.627517502749	0.554794514231	0.496568016893	0.176632433788	0.711138133743	0.696454444777	0.793262528872
rdp_0.0	0.246315275621	0.246315275621	0.246315275621	0.246315275621	0.246291095238	0.246548571343	0.000251573127855	0.0119767961365	0.050418918373	0.065190770161	0.0903832573528	0.143045885097	0.17298699496	0.192015906517	0.24573576062	0.36597801848	0.763150886516	0.0	0.0117060088615	0.0529313763186	0.0728647421653	0.0857310488735	0.158468385561	0.172899781912	0.203261103704	0.283010961045	0.349018673206	0.797183924104	0.304156703119	0.272458392579	0.437673187987
rdp_0.1	0.251992345859	0.251992345859	0.251992345859	0.251992345859	0.251968432784	0.252136185216	0.0118076970151	0.00248652489571	0.0398409056092	0.0548621845108	0.0802025042824	0.132697814468	0.162675980485	0.181641889183	0.235286010592	0.355408929233	0.756832215379	0.0117060088615	0.0	0.0424619490704	0.0625553568557	0.0754201629624	0.148133325703	0.162534736795	0.192804095489	0.272596704166	0.338476332127	0.790912190202	0.301662363319	0.270012547993	0.441392497586
rdp_0.2	0.274761825629	0.274761825629	0.274761825629	0.274761825629	0.274736381817	0.274465339249	0.0530162685454	0.0419520302876	0.00440407956059	0.0129954071734	0.0388363476299	0.0915014559996	0.121485419572	0.140615035581	0.194015121585	0.314222019861	0.71844825456	0.0529313763186	0.0424619490704	0.0	0.0210282731841	0.0340434049537	0.107054880714	0.121280666251	0.151559540149	0.231224220676	0.29732182986	0.752259010242	0.294347406517	0.264907585059	0.443024162932
rdp_0.3	0.283337149285	0.283337149285	0.283337149285	0.283337149285	0.283309207746	0.282494163965	0.072926671381	0.061967821492	0.0237536414739	0.0110952188842	0.018515972674	0.0713255466707	0.101103431229	0.120555655337	0.173899365062	0.294158592384	0.707862017981	0.0728647421653	0.0625553568557	0.0210282731841	0.0	0.013754377191	0.0866636754855	0.10093122363	0.131327018628	0.211080081846	0.277131244481	0.741158237072	0.292681697338	0.263259242357	0.443637905592
rdp_0.4	0.286565379446	0.286565379446	0.286565379446	0.286565379446	0.28653758991	0.285379591303	0.0857987756444	0.0749423441867	0.0367984325955	0.0216988192173	0.00939404782204	0.0583884808242	0.0880305910364	0.107851665044	0.163048416136	0.281167091473	0.698726373243	0.0857310488735	0.0754201629624	0.0340434049537	0.013754377191	0.0	0.073696964043	0.0880323936345	0.118437757587	0.198286751323	0.264034008183	0.731757522826	0.290778031067	0.26244054004	0.4446835297
rdp_0.5	0.318594932271	0.318594932271	0.318594932271	0.318594932271	0.318568650869	0.316348394022	0.158525648269	0.147729503131	0.109705713439	0.094768159425	0.0692330586781	0.0187616564194	0.015323440603	0.0351257600359	0.124563147816	0.219672316785	0.661212657048	0.158468385561	0.148133325703	0.107054880714	0.0866636754855	0.073696964043	0.0	0.0154166857716	0.0463579601823	0.125618152797	0.211689538668	0.693773468251	0.268976948019	0.250396369386	0.477704961357
rdp_0.6	0.32602056074	0.32602056074	0.32602056074	0.32602056074	0.325994628978	0.323376630624	0.17293754591	0.16214224218	0.123911073943	0.108853909879	0.0836339978665	0.0309242556742	0.00909831254775	0.0212701827561	0.111409492699	0.206924564095	0.648333853974	0.172899781912	0.162534736795	0.121280666251	0.10093122363	0.0880323936345	0.0154166857716	0.0	0.0343479786274	0.11186803502	0.198970043451	0.681042613888	0.271586584489	0.251542588307	0.481000602455
rdp_0.7	0.339675405324	0.339675405324	0.339675405324	0.339675405324	0.33965011651	0.336494588164	0.203293934039	0.192461338215	0.154028623832	0.139125619235	0.113790602604	0.062320848897	0.0353484684307	0.0322884154184	0.0804271647709	0.179333254469	0.627517502749	0.203261103704	0.192804095489	0.151559540149	0.131327018628	0.118437757587	0.0463579601823	0.0343479786274	0.0	0.0823268274523	0.167901914559	0.659571543617	0.280607807945	0.259375036344	0.484309066499
rdp_0.8	0.368855031823	0.368855031823	0.368855031823	0.368855031823	0.36883111695	0.36576082068	0.283033327318	0.272190156326	0.233806502682	0.218930477165	0.193664963714	0.141192283303	0.113573060897	0.0950912022177	0.0861241969762	0.104154634645	0.554794514231	0.283010961045	0.272596704166	0.231224220676	0.211080081846	0.198286751323	0.125618152797	0.11186803502	0.0823268274523	0.0	0.0905434907747	0.588870110724	0.281520240368	0.286241675511	0.501340566562
rdp_0.9	0.433573557139	0.433573557139	0.433573557139	0.433573557139	0.43355268958	0.430806599537	0.349041039479	0.338139042824	0.299720555174	0.28477966177	0.259687495745	0.212972827737	0.200545773122	0.182802546584	0.121767452539	0.048451303985	0.496568016893	0.349018673206	0.338476332127	0.29732182986	0.277131244481	0.264034008183	0.211689538668	0.198970043451	0.167901914559	0.0905434907747	0.0	0.527589161314	0.350360420356	0.371109483689	0.504928937923
rdp_1.0	0.803796092924	0.803796092924	0.803796092924	0.803796092924	0.803786854534	0.802858666448	0.797183924104	0.790583236432	0.754194365672	0.740746649467	0.725809551145	0.709502082883	0.682380605124	0.662254881156	0.597588237399	0.506428450706	0.176632433788	0.797183924104	0.790912190202	0.752259010242	0.741158237072	0.731757522826	0.693773468251	0.681042613888	0.659571543617	0.588870110724	0.527589161314	0.0	0.737203250387	0.719538596389	0.842613382605
rtax_single	0.227894369228	0.227894369228	0.227894369228	0.227894369228	0.22786351848	0.228714689872	0.30420729565	0.30201495165	0.293706602029	0.299655923136	0.296805773972	0.267992706154	0.266382734766	0.279364454541	0.330770181707	0.378085991154	0.711138133743	0.304156703119	0.301662363319	0.294347406517	0.292681697338	0.290778031067	0.268976948019	0.271586584489	0.280607807945	0.281520240368	0.350360420356	0.737203250387	0.0	0.0916362610998	0.578402340836
rtax_paired	0.225698674896	0.225698674896	0.225698674896	0.225698674896	0.225667720763	0.226395510148	0.272511585517	0.270352370223	0.264405729604	0.270487267135	0.268355988433	0.264506992578	0.246377261771	0.25736584754	0.328043963665	0.381068039147	0.696454444777	0.272458392579	0.270012547993	0.264907585059	0.263259242357	0.26244054004	0.250396369386	0.251542588307	0.259375036344	0.286241675511	0.371109483689	0.719538596389	0.0916362610998	0.0	0.553221416174
Expected	0.523740044611	0.523740044611	0.523740044611	0.523740044611	0.523717448839	0.523016899024	0.437620357723	0.44152784193	0.442988462651	0.443819359254	0.444768421123	0.462290769753	0.480203593503	0.491079602422	0.498632251011	0.507793063894	0.793262528872	0.437673187987	0.441392497586	0.443024162932	0.443637905592	0.4446835297	0.477704961357	0.481000602455	0.484309066499	0.501340566562	0.504928937923	0.842613382605	0.578402340836	0.553221416174	0.0
