#NodeID	NodeType	Abundance	Color	Size	Shape
133	otu	0.16794757876	p__Firmicutes	0.16794757876	f__Ruminococcaceae_g__Clostridium
132	otu	0.61106034254	p__Proteobacteria	0.61106034254	f__Enterobacteriaceae_Other
131	otu	8.42243568418e-06	p__Proteobacteria	8.42243568418e-06	f__Vibrionaceae_Other
130	otu	0.000168448713684	p__Firmicutes	0.000168448713684	f___g__
137	otu	1.26336535263e-05	p__Actinobacteria	1.26336535263e-05	f__Bifidobacteriaceae_g__Scardovia
136	otu	0.731283000166	p__Firmicutes	0.731283000166	f__Lachnospiraceae_g__Blautia
135	otu	0.00685586264689	p__Proteobacteria	0.00685586264689	f__Enterobacteriaceae_g__Raoultella
134	otu	0.0105154109517	p__Firmicutes	0.0105154109517	f__Coriobacteriaceae_g__Collinsella
139	otu	2.52673070525e-05	p__Proteobacteria	2.52673070525e-05	f__Comamonadaceae_Other
138	otu	0.00120019708499	p__Firmicutes	0.00120019708499	Other_Other
24	otu	0.000400065694998	p__Firmicutes	0.000400065694998	Other_Other
25	otu	0.0185798931193	p__Proteobacteria	0.0185798931193	f__Moraxellaceae_g__Acinetobacter
26	otu	0.00608520978182	Other	0.00608520978182	Other_Other
27	otu	8.42243568418e-06	p__Bacteroidetes	8.42243568418e-06	Other_Other
20	otu	4.21121784209e-05	p__Verrucomicrobia	4.21121784209e-05	f__Verrucomicrobiaceae_g__Prosthecobacter
21	otu	0.150201506774	p__Tenericutes	0.150201506774	f__Erysipelotrichaceae_g__
22	otu	0.000147392624473	p__Firmicutes	0.000147392624473	f__Clostridiales_Family_XI._Incertae_Sedis_Other
23	otu	0.000252673070525	p__Proteobacteria	0.000252673070525	f___g__Kangiella
28	otu	8.42243568418e-06	p__Proteobacteria	8.42243568418e-06	f__Ectothiorhodospiraceae_g__
29	otu	0.02461921784	p__Firmicutes	0.02461921784	f__Lachnospiraceae_g__Coprococcus
4	otu	0.0324095325127	p__Firmicutes	0.0324095325127	f__Streptococcaceae_Other
8	otu	0.000324263773841	p__Bacteroidetes	0.000324263773841	f__Flavobacteriaceae_Other
120	otu	8.00131389999e-05	p__Bacteroidetes	8.00131389999e-05	f__Porphyromonadaceae_g__Tannerella
121	otu	0.000408488130683	p__Bacteroidetes	0.000408488130683	f___g__
122	otu	0.145400718434	p__Proteobacteria	0.145400718434	f__Enterobacteriaceae_g__Pantoea
123	otu	0.00124230926341	p__Proteobacteria	0.00124230926341	f__Enterobacteriaceae_g__Citrobacter
124	otu	0.000113702881736	p__Verrucomicrobia	0.000113702881736	f__Verrucomicrobiaceae_Other
125	otu	0.103726506668	p__Firmicutes	0.103726506668	f__Lactobacillaceae_g__Lactobacillus
126	otu	0.000387432041472	p__Firmicutes	0.000387432041472	f__Ruminococcaceae_g__Eubacterium
127	otu	0.00526402230261	p__Proteobacteria	0.00526402230261	Other_Other
128	otu	4.21121784209e-05	p__Tenericutes	4.21121784209e-05	f__Erysipelotrichaceae_Other
129	otu	1.26336535263e-05	p__Tenericutes	1.26336535263e-05	Other_Other
59	otu	8.42243568418e-06	p__Proteobacteria	8.42243568418e-06	f___g__
58	otu	0.0661090126907	p__Firmicutes	0.0661090126907	f__Lachnospiraceae_g__Eubacterium
55	otu	0.000694850943945	p__Bacteroidetes	0.000694850943945	f__Flavobacteriaceae_g__
54	otu	3.36897427367e-05	p__Proteobacteria	3.36897427367e-05	f___Other
57	otu	1.26336535263e-05	p__Firmicutes	1.26336535263e-05	f__Clostridiaceae_g__Natronincola
56	otu	4.6323396263e-05	p__Bacteroidetes	4.6323396263e-05	Other_Other
51	otu	1.68448713684e-05	p__Proteobacteria	1.68448713684e-05	f__Syntrophaceae_g__Desulfobacca
50	otu	4.21121784209e-05	p__Proteobacteria	4.21121784209e-05	f__Comamonadaceae_g__Comamonas
53	otu	0.0136906692046	p__Bacteroidetes	0.0136906692046	Other_Other
52	otu	3.36897427367e-05	p__Actinobacteria	3.36897427367e-05	f__Bifidobacteriaceae_g__
115	otu	0.323097266498	Other	0.323097266498	Other_Other
114	otu	0.01738811847	p__Firmicutes	0.01738811847	f__Erysipelotrichaceae_g__[Eubacterium]
88	otu	4.21121784209e-05	p__Firmicutes	4.21121784209e-05	f__Catabacteriaceae_g__
89	otu	0.000741174340208	p__Actinobacteria	0.000741174340208	f__Bifidobacteriaceae_Other
111	otu	3.36897427367e-05	p__Firmicutes	3.36897427367e-05	f__Lachnospiraceae_g__Johnsonella
110	otu	0.644439265827	p__Firmicutes	0.644439265827	f__Lachnospiraceae_g__Dorea
113	otu	1.49374504657	p__Proteobacteria	1.49374504657	f__Enterobacteriaceae_g__Escherichia
112	otu	4.6323396263e-05	p__Proteobacteria	4.6323396263e-05	f__Vibrionaceae_g__Vibrio
82	otu	0.00204244065342	p__Proteobacteria	0.00204244065342	f__Enterobacteriaceae_g__Salmonella
83	otu	9.26467925259e-05	p__Bacteroidetes	9.26467925259e-05	f__Rikenellaceae_Other
80	otu	8.42243568418e-06	p__Firmicutes	8.42243568418e-06	f___g__
81	otu	0.0236838891439	p__Proteobacteria	0.0236838891439	f__Enterobacteriaceae_g__Erwinia
119	otu	0.208703745036	p__Bacteroidetes	0.208703745036	f__Rikenellaceae_g__
118	otu	0.000138970188789	p__Firmicutes	0.000138970188789	f__Coriobacteriaceae_Other
84	otu	1.26249828009	p__Verrucomicrobia	1.26249828009	f__Verrucomicrobiaceae_g__Akkermansia
85	otu	0.0349324903353	p__Proteobacteria	0.0349324903353	f__Enterobacteriaceae_g__Proteus
3	otu	0.778465112534	p__Firmicutes	0.778465112534	f__Clostridiaceae_g__Clostridium
7	otu	0.234809895109	p__Actinobacteria	0.234809895109	f__Bifidobacteriaceae_g__Bifidobacterium
108	otu	0.4713700355	p__Firmicutes	0.4713700355	f__Lachnospiraceae_Other
109	otu	0.000572725626524	Other	0.000572725626524	Other_Other
102	otu	0.0620396612496	p__Actinobacteria	0.0620396612496	f__Coriobacteriaceae_g__Collinsella
103	otu	0.000833821132733	p__Firmicutes	0.000833821132733	f___g__
100	otu	0.020833333	p__Bacteroidetes	0.020833333	f__Rikenellaceae_g__Alistipes
101	otu	3.36897427367e-05	p__Proteobacteria	3.36897427367e-05	f__Enterobacteriaceae_g__Rahnella
106	otu	0.000277940377578	p__Proteobacteria	0.000277940377578	f__Enterobacteriaceae_g__Tatumella
107	otu	5.05346141051e-05	p__Firmicutes	5.05346141051e-05	f__Lachnospiraceae_g__Oribacterium
104	otu	4.6323396263e-05	p__Bacteroidetes	4.6323396263e-05	f__Flavobacteriaceae_g__
105	otu	1.68448713684e-05	p__Actinobacteria	1.68448713684e-05	f___g__
39	otu	0.0104017080699	p__Lentisphaerae	0.0104017080699	f__Victivallaceae_g__
38	otu	0.0074243770556	p__Firmicutes	0.0074243770556	f__Lactobacillaceae_Other
33	otu	0.0878052070131	p__Firmicutes	0.0878052070131	f__Ruminococcaceae_g__Ruminococcus
32	otu	0.00160026277999	p__Lentisphaerae	0.00160026277999	f__Victivallaceae_g__
31	otu	0.00010106922821	p__Proteobacteria	0.00010106922821	f___g__
30	otu	0.239016091063	p__Proteobacteria	0.239016091063	f__Enterobacteriaceae_g__Klebsiella
37	otu	1.25866563351	p__Actinobacteria	1.25866563351	f__Bifidobacteriaceae_g__Bifidobacterium
36	otu	0.020833333	p__Firmicutes	0.020833333	f__Coriobacteriaceae_g__Collinsella
35	otu	0.304812596963	p__Firmicutes	0.304812596963	f__Ruminococcaceae_g__Faecalibacterium
34	otu	0.00128863265968	p__Proteobacteria	0.00128863265968	f__Enterobacteriaceae_g__Trabulsiella
60	otu	0.104497159534	p__Firmicutes	0.104497159534	f__Clostridiaceae_g__Anaerococcus
61	otu	0.0154256909556	p__Firmicutes	0.0154256909556	Other_Other
62	otu	8.42243568418e-06	p__Firmicutes	8.42243568418e-06	f__Peptococcaceae_g__
63	otu	8.42243568418e-06	p__Firmicutes	8.42243568418e-06	f__Clostridiaceae_g__Caloramator
64	otu	0.00070748459747	p__Proteobacteria	0.00070748459747	f__Comamonadaceae_g__Diaphorobacter
65	otu	0.000164237495842	p__Proteobacteria	0.000164237495842	f__Aeromonadaceae_g__Oceanimonas
66	otu	9.2646792526e-05	p__Bacteroidetes	9.2646792526e-05	Other_Other
67	otu	0.00117492977794	p__Actinobacteria	0.00117492977794	f___g__
68	otu	2.10560892104e-05	p__Firmicutes	2.10560892104e-05	f___g__
69	otu	0.0785055230122	Other	0.0785055230122	Other_Other
2	otu	0.00405119156409	p__Actinobacteria	0.00405119156409	f__Coriobacteriaceae_Other
6	otu	0.000400065694999	p__Firmicutes	0.000400065694999	f__Lactobacillaceae_g__
99	otu	0.00398381207862	p__Firmicutes	0.00398381207862	Other_Other
98	otu	0.532719057024	p__Proteobacteria	0.532719057024	f__Enterobacteriaceae_g__
91	otu	2.52673070525e-05	p__Firmicutes	2.52673070525e-05	f__Enterococcaceae_g__Vagococcus
90	otu	1.68448713684e-05	p__Firmicutes	1.68448713684e-05	f__Clostridiales_Family_XI._Incertae_Sedis_g__Tissierella
93	otu	3.79009605789e-05	p__Proteobacteria	3.79009605789e-05	f___g__
92	otu	1.68448713684e-05	p__Firmicutes	1.68448713684e-05	f__Alicyclobacillaceae_g__Alicyclobacillus
95	otu	5.89570497893e-05	p__Bacteroidetes	5.89570497893e-05	f__Bacteroidaceae_Other
94	otu	0.266746960553	p__Firmicutes	0.266746960553	f__Ruminococcaceae_Other
97	otu	0.00621154631708	p__Firmicutes	0.00621154631708	f__Clostridiaceae_g__
96	otu	8.42243568418e-06	p__Firmicutes	8.42243568418e-06	f__Peptococcaceae_g__Peptococcus
11	otu	3.79009605788e-05	p__Proteobacteria	3.79009605788e-05	f___g__
10	otu	2.10560892104e-05	p__Proteobacteria	2.10560892104e-05	f___g__
13	otu	0.210788297868	p__Firmicutes	0.210788297868	f__Lachnospiraceae_g__
12	otu	1.50340055841	p__Firmicutes	1.50340055841	f__Lachnospiraceae_g__Clostridium
15	otu	0.722717010741	p__Firmicutes	0.722717010741	f__Ruminococcaceae_g__Subdoligranulum
14	otu	0.020833333	p__Firmicutes	0.020833333	f__ClostridialesFamily_XI.IncertaeSedis_g__Anaerococcus
17	otu	2.94785248946e-05	p__Actinobacteria	2.94785248946e-05	f__Coriobacteriaceae_g__
16	otu	2.888263757	p__Firmicutes	2.888263757	f__Lachnospiraceae_g__Ruminococcus
19	otu	8.42243568418e-06	p__Firmicutes	8.42243568418e-06	Other_Other
18	otu	0.00010106922821	p__Proteobacteria	0.00010106922821	f___g__Paucibacter
117	otu	2.52673070525e-05	p__Proteobacteria	2.52673070525e-05	f__Moraxellaceae_Other
116	otu	0.000736963122366	p__Actinobacteria	0.000736963122366	Other_Other
41	otu	0.0242439811169	p__Bacteroidetes	0.0242439811169	f__Porphyromonadaceae_Other
48	otu	0.176303073294	p__Firmicutes	0.176303073294	f__Ruminococcaceae_g__Anaerotruncus
49	otu	4.21121784209e-05	p__Proteobacteria	4.21121784209e-05	f__Piscirickettsiaceae_g__
46	otu	6.73794854734e-05	p__Firmicutes	6.73794854734e-05	f__Streptococcaceae_g__Lactococcus
86	otu	3.36897427367e-05	p__Proteobacteria	3.36897427367e-05	Other_Other
44	otu	0.000387432041473	p__Firmicutes	0.000387432041473	f__Bacillaceae_g__Bacillus
45	otu	0.00385326432551	p__Bacteroidetes	0.00385326432551	Other_Other
42	otu	0.676932212026	p__Firmicutes	0.676932212026	f__Clostridiales_Family_XI._Incertae_Sedis_g__Anaerococcus
43	otu	0.0030110207571	p__Proteobacteria	0.0030110207571	f__Enterobacteriaceae_g__Serratia
40	otu	0.351539831804	p__Firmicutes	0.351539831804	f__Ruminococcaceae_g__
87	otu	0.000176871149368	p__Proteobacteria	0.000176871149368	f__Comamonadaceae_g__Hylemonella
1	otu	0.000109491663894	p__Proteobacteria	0.000109491663894	f__Enterobacteriaceae_g__Cronobacter
5	otu	0.00289310665752	p__Actinobacteria	0.00289310665752	Other_Other
9	otu	0.537107584351	p__Proteobacteria	0.537107584351	f__Enterobacteriaceae_g__Edwardsiella
146	otu	0.0224078901378	p__Proteobacteria	0.0224078901378	Other_Other
147	otu	4.6323396263e-05	p__Bacteroidetes	4.6323396263e-05	f__Flavobacteriaceae_Other
144	otu	0.0149750906465	p__Proteobacteria	0.0149750906465	f__Enterobacteriaceae_g__Shigella
145	otu	0.000526402230261	p__Actinobacteria	0.000526402230261	f__Bifidobacteriaceae_Other
142	otu	0.000374798387946	p__Firmicutes	0.000374798387946	f__Streptococcaceae_g__
143	otu	0.729922404469	p__Bacteroidetes	0.729922404469	f__Porphyromonadaceae_g__Parabacteroides
140	otu	0.340952830149	p__Firmicutes	0.340952830149	f__Lachnospiraceae_g__[Ruminococcus]
141	otu	0.00596729568223	Other	0.00596729568223	Other_Other
148	otu	0.15006297492	p__Firmicutes	0.15006297492	f__Lachnospiraceae_g__Roseburia
149	otu	0.00400065694998	p__Firmicutes	0.00400065694998	Other_Other
77	otu	7.58019211576e-05	p__Actinobacteria	7.58019211576e-05	Other_Other
76	otu	0.0115303144516	p__Proteobacteria	0.0115303144516	f__Enterobacteriaceae_g__Averyella
75	otu	0.000134758970947	p__Proteobacteria	0.000134758970947	f__Enterobacteriaceae_g__Cedecea
74	otu	3.79009605789e-05	p__Proteobacteria	3.79009605789e-05	f__Aeromonadaceae_Other
73	otu	2.41762270052	p__Firmicutes	2.41762270052	f__Streptococcaceae_g__Streptococcus
72	otu	0.200689797483	p__Firmicutes	0.200689797483	f__Clostridiaceae_Other
71	otu	0.022138810531	p__Proteobacteria	0.022138810531	f__Enterobacteriaceae_g__Enterobacter
70	otu	0.0240170136886	p__Proteobacteria	0.0240170136886	f__Enterobacteriaceae_g__Providencia
79	otu	0.782886452933	p__Firmicutes	0.782886452933	f__Lachnospiraceae_g__Lachnospira
78	otu	8.35355296607	p__Bacteroidetes	8.35355296607	f__Bacteroidaceae_g__Bacteroides
47	otu	0.000408488130683	p__Firmicutes	0.000408488130683	f__Lachnospiraceae_g__Anaerostipes
