#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
34	otu	0.00128863265968	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
35	otu	0.304812596963	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
36	otu	0.020833333	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
37	otu	1.25866563351	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium
38	otu	0.0074243770556	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Other
39	otu	0.0104017080699	MockMiSeq.even	k__Bacteria	p__Lentisphaerae	c__Lentisphaerae_(class)	o__Victivallales	f__Victivallaceae	g__
40	otu	0.351539831804	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
41	otu	0.0242439811169	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	Other
42	otu	0.676932212026	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales_Family_XI._Incertae_Sedis	g__Anaerococcus
43	otu	0.0030110207571	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
44	otu	0.000387432041473	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
45	otu	0.00385326432551	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	Other	Other	Other	Other
46	otu	6.73794854734e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus
47	otu	0.000408488130683	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes
48	otu	0.176303073294	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Anaerotruncus
49	otu	4.21121784209e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__
50	otu	4.21121784209e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas
51	otu	1.68448713684e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__Desulfobacca
52	otu	3.36897427367e-05	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Bifidobacteriales	f__Bifidobacteriaceae	g__
53	otu	0.0136906692046	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
54	otu	3.36897427367e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	Other
55	otu	0.000694850943945	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae	g__
56	otu	4.6323396263e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	Other	Other
57	otu	1.26336535263e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Natronincola
58	otu	0.0661090126907	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Eubacterium
59	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__	g__
60	otu	0.104497159534	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus
61	otu	0.0154256909556	MockMiSeq.even	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
62	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__
63	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
64	otu	0.00070748459747	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter
65	otu	0.000164237495842	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanimonas
66	otu	9.2646792526e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	Other	Other
67	otu	0.00117492977794	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Bifidobacteriales	f__	g__
68	otu	2.10560892104e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__	g__
69	otu	0.0785055230122	MockMiSeq.even	k__Bacteria	Other	Other	Other	Other	Other
70	otu	0.0240170136886	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
71	otu	0.022138810531	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
72	otu	0.200689797483	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
73	otu	2.41762270052	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
74	otu	3.79009605789e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Other
75	otu	0.000134758970947	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Cedecea
76	otu	0.0115303144516	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Averyella
77	otu	7.58019211576e-05	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
78	otu	8.35355296607	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
79	otu	0.782886452933	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira
80	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__
81	otu	0.0236838891439	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
82	otu	0.00204244065342	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Salmonella
83	otu	9.26467925259e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Other
84	otu	1.26249828009	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Akkermansia
85	otu	0.0349324903353	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus
86	otu	3.36897427367e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
87	otu	0.000176871149368	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hylemonella
88	otu	4.21121784209e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Catabacteriaceae	g__
89	otu	0.000741174340208	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	Other
90	otu	1.68448713684e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales_Family_XI._Incertae_Sedis	g__Tissierella
91	otu	2.52673070525e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Vagococcus
92	otu	1.68448713684e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Alicyclobacillus
93	otu	3.79009605789e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
94	otu	0.266746960553	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
95	otu	5.89570497893e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
96	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Peptococcus
97	otu	0.00621154631708	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
98	otu	0.532719057024	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
99	otu	0.00398381207862	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
100	otu	0.020833333	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes
101	otu	3.36897427367e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Rahnella
102	otu	0.0620396612496	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
103	otu	0.000833821132733	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
104	otu	4.6323396263e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__
105	otu	1.68448713684e-05	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Coriobacteriales	f__	g__
106	otu	0.000277940377578	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Tatumella
107	otu	5.05346141051e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium
108	otu	0.4713700355	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
109	otu	0.000572725626524	MockMiSeq.even	NO_HIT	Other	Other	Other	Other	Other
110	otu	0.644439265827	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea
111	otu	3.36897427367e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Johnsonella
112	otu	4.6323396263e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio
113	otu	1.49374504657	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
114	otu	0.01738811847	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Eubacterium]
115	otu	0.323097266498	MockMiSeq.even	None	Other	Other	Other	Other	Other
116	otu	0.000736963122366	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	Other	Other	Other
117	otu	2.52673070525e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
118	otu	0.000138970188789	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	Other
119	otu	0.208703745036	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__
120	otu	8.00131389999e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Tannerella
121	otu	0.000408488130683	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__	g__
122	otu	0.145400718434	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Pantoea
123	otu	0.00124230926341	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Citrobacter
124	otu	0.000113702881736	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Other
125	otu	0.103726506668	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
126	otu	0.000387432041472	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Eubacterium
127	otu	0.00526402230261	MockMiSeq.even	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
128	otu	4.21121784209e-05	MockMiSeq.even	k__Bacteria	p__Tenericutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	Other
129	otu	1.26336535263e-05	MockMiSeq.even	k__Bacteria	p__Tenericutes	Other	Other	Other	Other
130	otu	0.000168448713684	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__	f__	g__
131	otu	8.42243568418e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Other
132	otu	0.61106034254	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
133	otu	0.16794757876	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Clostridium
134	otu	0.0105154109517	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
135	otu	0.00685586264689	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Raoultella
136	otu	0.731283000166	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia
137	otu	1.26336535263e-05	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Scardovia
138	otu	0.00120019708499	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
139	otu	2.52673070525e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Other
140	otu	0.340952830149	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]
141	otu	0.00596729568223	MockMiSeq.even	Unclassified	Other	Other	Other	Other	Other
142	otu	0.000374798387946	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__
143	otu	0.729922404469	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides
144	otu	0.0149750906465	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Shigella
145	otu	0.000526402230261	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria_(class)	o__Bifidobacteriales	f__Bifidobacteriaceae	Other
146	otu	0.0224078901378	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
147	otu	4.6323396263e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Other
148	otu	0.15006297492	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia
149	otu	0.00400065694998	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
