#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
25	otu	0.000188144984525	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Platyhelminthes	g__Conaperta	s__Conaperta_cirrata
26	otu	0.0537530220788	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomyces	s__Saccharomyces_cerevisiae_rm11-1a
27	otu	0.00952013621696	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Tremella	s__Tremella_globispora
28	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Platyhelminthes	g__Pseudomurraytrema	s__Pseudomurraytrema_ardens
29	otu	0.0970922192642	EUK.Mock.1	Root	k__Eukaryota	p__Environmental_samples	c__Uncultured_eukaryote	g__Environmental_samples	s__Uncultured_eukaryote
30	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Kazachstania	s__Kazachstania_aquatica
31	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Trichonymphida	g__Trichonympha	s__Trichonympha_sp._rxxtca
32	otu	0.265316569282	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Homo	s__Homo_sapiens_(human)
33	otu	0.1666666	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__
34	otu	1.04573255784	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Filobasidiella/cryptococcus_neoformans_species_complex	s__Cryptococcus_gattii
35	otu	0.00022577398143	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomycopsis	s__Saccharomycopsis_microspora
36	otu	0.00216366732204	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_parapsilosis
37	otu	0.00679203394136	EUK.Mock.1	Root	Other	Other	Other	Other	Other
38	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Echinorhynchus	s__Echinorhynchus_gadi
39	otu	0.000413918965956	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	Other	Other	Other
40	otu	0.000103479741489	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Platyhelminthes	Other	Other
41	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Macrothrix	s__Macrothrix_triserialis
42	otu	0.000564434953575	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Rhodotorula	s__Rhodotorula_sp._s1000
43	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Orius	s__Orius_sp._wcw-2003b
44	otu	0.000545620455123	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	g__Lepidoderma	s__Lepidoderma_tigrinum
45	otu	0.000141108738394	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Ulospora	s__Ulospora_bilgramii
46	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Tremella	s__Tremella_aurantia
47	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Ophiocordyceps	s__Ophiocordyceps_prolifica
48	otu	0.000131701489168	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Chytridiomycota	g__Hyaloraphidium	s__Hyaloraphidium_curvatum
49	otu	0.000253995729109	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Chytridiomycota	g__Environmental_samples	s__Uncultured_chytridiomycota
50	otu	0.0016462686146	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_succiphila
51	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	g__Lepidoderma	s__Lepidoderma_carestianum
52	otu	0.133263092539	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Scheffersomyces	s__Scheffersomyces_stipitis
53	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Pichia	s__Pichia_sp._nrrl_y-17803
54	otu	0.000319846473693	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Capnobotryella	s__Capnobotryella_sp._ma_3612
55	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Cryptococcus	s__Cryptococcus_sp._fyb-2007a
56	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Coccidioides	Other
57	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Mesozoa	g__Dicyema	s__Dicyema_sp.
58	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Anguillospora	s__Anguillospora_rosea
59	otu	0.000413918965955	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_ernobii
60	otu	0.000470362461312	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Archamoebae	g__Mastigamoeba	s__Mastigamomeba_sp._atcc50617
61	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Mollusca	Other	Other
62	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Trichonymphida	g__Trichonympha	s__Trichonympha_sp._zntca
63	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Platyhelminthes	g__Moniezia	s__Moniezia_expansa_(sheep_tapeworm)
64	otu	0.000517398707445	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Chytridiomycota	g__Cladochytrium	s__Cladochytrium_sp._nbrc_105429
65	otu	0.000489176959766	EUK.Mock.1	Root	k__Eukaryota	p__Rhizaria	c__Cercozoa	g__Unclassified_chlorarachniophyceae	s__Chlorarachniophyceae_sp._bc52
66	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Pseudochydorus	s__Pseudochydorus_globosus
67	otu	0.0371680416929	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Environmental_samples	s__Debaryomyces_sp._enrichment_culture_clone_mpsr02
68	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Euglena	s__Euglena_exilis
69	otu	0.000131701489168	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Cordyceps	s__Cordyceps_kanzashiana
70	otu	0.000235181230657	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Rhizopus	s__Rhizopus_microsporus_var._rhizopodiformis
71	otu	2.70113169208	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	Other	Other
72	otu	0.000216366732204	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	Other	Other	Other
73	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Stramenopiles	c__Labyrinthulida	g__Unclassified_thraustochytriidae	s__Thraustochytriidae_sp._n4-103
74	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	g__Lamproderma	s__Lamproderma_sauteri
75	otu	0.00175915560531	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Aspergillus	s__Aspergillus_niger
76	otu	0.000903095925721	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Rhabdomonas	s__Rhabdomonas_incurva
77	otu	0.000188144984525	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	Other	Other
78	otu	0.000573842202802	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Zygosaccharomyces	s__Zygosaccharomyces_rouxii
79	otu	0.000338660972146	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Lepisma	s__Lepisma_saccharina
80	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungal_sp._melon_seed	g__Fungi	s__Fungal_sp._melon_seed
81	otu	0.000357475470598	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	g__Didymium	s__Didymium_dubium
82	otu	0.000874874178042	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Cnidaria	g__Henneguya	Other
83	otu	0.000178737735298	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Peziza	s__Peziza_quelepidotia
84	otu	0.0007525799381	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Cyphopelta	s__Cyphopelta_modesta
85	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Aspergillus	s__Aspergillus_sydowii
86	otu	0.00015051598762	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Apicomplexa	g__Filipodium	s__Filipodium_phascolosomae
87	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Chytridiomycota	g__Synchytrium	s__Synchytrium_decipiens
88	otu	0.000141108738394	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Mucor	s__Mucor_indicus
89	otu	1.273581622	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomyces	Other
90	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Orius	s__Orius_agilis
91	otu	0.000169330486073	EUK.Mock.1	Root	k__Eukaryota	p__Viridiplantae	c__Streptophyta	g__Pilostyles	s__Pilostyles_berteroi
92	otu	0.00022577398143	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Pilidium	s__Pilidium_concavum
93	otu	2.82217476788e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Hydropisphaera	s__Hydropisphaera_erubescens
94	otu	1.88144984525e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Nematoda	Other	Other
95	otu	0.000874874178042	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Cnidaria	Other	Other
96	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Ibirhynchus	s__Ibirhynchus_dimorpha
97	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_digboiensis
98	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Ciliophora	g__Pseudokeronopsis	s__Pseudokeronopsis_rubra
99	otu	0.329451275153	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	Other
100	otu	0.772212867235	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Coccidioides	s__Coccidioides_posadasii_rmscc_1037
101	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Anelpistina	s__Anelpistina_puertoricensis
102	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Buellia	s__Buellia_elegans
103	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Unclassified_pseudospirobolellidae	s__Pseudospirobolellidae_sp._china_sternum
104	otu	0.00127938589477	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	Other	Other
105	otu	0.0238379695393	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Papiliotrema	s__Papiliotrema_bandonii
106	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Coenobita	s__Coenobita_compressus
107	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Pseudocorynosoma	s__Pseudocorynosoma_anatarium
108	otu	0.107430786164	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Vanderwaltozyma	s__Vanderwaltozyma_polyspora_dsm_70294
109	otu	0.045446421012	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	Other	Other
110	otu	0.660069049209	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	Other	Other
111	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chaetognatha	g__Sagitta	s__Sagitta_sp._gg-2005
112	otu	0.00441199988711	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Chytridiomycota	Other	Other
113	otu	5.64434953575e-05	EUK.Mock.1	Root	k__Eukaryota	p__Rhizaria	c__Foraminifera	Other	Other
114	otu	0.00178737735299	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Cnidaria	g__Henneguya	s__Henneguya_pagri
115	otu	0.083333333	EUK.Mock.1	Root	k__Unclassified_sequences	p__Fusarium_oxysporum_f._sp._lycopersici_4286	c__Fusarium_oxysporum_f._sp._lycopersici_4286	g__Unclassified_sequences	s__Fusarium_oxysporum_f._sp._lycopersici_4286
116	otu	5.64434953575e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Zygosaccharomyces	Other
117	otu	0.311361134891	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_nanaspora
118	otu	0.00045154796286	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	Other	Other	Other
119	otu	9.40724922626e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Chloroperla	s__Chloroperla_tripunctata
120	otu	0.000592656701255	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Pichia	s__Pichia_triangularis
121	otu	0.000169330486072	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_sp._bcmu_bx01
122	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Spiromastix	s__Spiromastix_sp._jcm_11276
123	otu	0.00015051598762	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Hodotermopsis_sjoestedti_parabasalian_symbiont_clone_hss2	g__Parabasalia	s__Hodotermopsis_sjoestedti_parabasalian_symbiont_clone_hss2
124	otu	0.000188144984525	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_valdiviana
125	otu	0.000536213205896	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Environmental_samples	g__Environmental_samples	s__Uncultured_fungus
126	otu	0.000197552233751	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Schizosaccharomyces	Other
127	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Stramenopiles	c__Labyrinthulida	g__Thraustochytrium	s__Thraustochytrium_sp._atcc_26185
128	otu	0.00107242641179	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Mus	s__Mus_musculus_(house_mouse)
129	otu	1.88144984525e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Unclassified_tremellales	s__Tremellales_sp._qmw-2009a
130	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Helicobasidium	s__Helicobasidium_corticioides
131	otu	0.000169330486073	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Ustilaginoidea	s__Ustilaginoidea_virens
132	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	Other	Other	Other
133	otu	0.367202566298	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Phaeosphaeria	s__Phaeosphaeria_nodorum_sn15
134	otu	0.00015051598762	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Mycetozoa	g__Protophysarum	s__Protophysarum_phloiogenum
135	otu	0.00037628996905	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Tremella	Other
136	otu	0.000141108738394	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Millerozyma	s__Millerozyma_farinosa
137	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Procyliosoma	s__Procyliosoma_leae
138	otu	0.00219188906972	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomycopsis	s__Saccharomycopsis_selenospora
139	otu	1.88144984525e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Cnidaria	g__Kudoa	s__Kudoa_thunni
140	otu	0.00102539016566	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Environmental_samples	g__Environmental_samples	s__Uncultured_fungal_contaminant
141	otu	0.0131325199199	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Mollusca	g__Fragum	s__Fragum_loochooanum
142	otu	1.33109205587	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Rhizopus	s__Rhizopus_oryzae_ra_99-880
143	otu	0.00763868637172	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	Other	Other
144	otu	0.00022577398143	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Heterogastridium	s__Heterogastridium_pycnidioideum
145	otu	0.000141108738394	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Glomeromycota	g__Glomus	s__Glomus_eburneum
146	otu	9.40724922625e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_tanzawaensis
147	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Cryptococcus	s__Cryptococcus_aureus
148	otu	0.000413918965955	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Rhodotorula	s__Rhodotorula_sp._w500
149	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Rhizaria	c__Foraminifera	g__Operculina	s__Operculina_elegans
150	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Heterolobosea	c__Schizopyrenida	g__Naegleria	s__Naegleria_clarki
151	otu	0.000536213205897	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Environmental_samples	s__Uncultured_dikarya
152	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Ceratobasidium	s__Ceratobasidium_sp._fo_38200
153	otu	4.49574321972	EUK.Mock.1	Root	k__Eukaryota	Other	Other	Other	Other
154	otu	7.525799381e-05	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Trichonymphida	Other	Other
155	otu	0.000385697218277	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_naeodendra
156	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Hyphodontia	s__Hyphodontia_arguta
157	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Rhodophyta	c__Bangiophyceae	g__Unclassified_porphyra	s__Porphyra_sp._p148
158	otu	0.197834451229	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	Other	Other	Other
159	otu	0.0922286714142	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Schizosaccharomyces	s__Schizosaccharomyces_octosporus_yfs286
160	otu	8.46652430363e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Lachancea	s__Lachancea_waltii_ncyc_2644
161	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Bryozoa	g__Walkeria	s__Walkeria_uva
162	otu	0.000169330486072	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_cidri
163	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Hicanonectes	c__Hicanonectes_teleskopos	g__Hicanonectes	s__Hicanonectes_teleskopos
164	otu	0.000395104467503	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Epichloe	s__Epichloe_typhina
165	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Lepocinclis	s__Euglena_acus_var._gracilis
166	otu	0.000282217476788	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Unclassified_capnodiales	s__Capnodiales_sp._ccfee_5502
167	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Ciliophora	g__Unclassified_colpodidiidae	s__Colpodidiidae_sp._hwb-2007
168	otu	2.29767358727	EUK.Mock.1	NO_HIT	Other	Other	Other	Other	Other
169	otu	0.00030103197524	EUK.Mock.1	Root	k__Eukaryota	p__Viridiplantae	c__Streptophyta	g__Solanum	s__Solanum_tuberosum_(potato)
170	otu	9.40724922625e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Dendryphiopsis	s__Dendryphiopsis_atra
171	otu	0.0230665751028	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_sp._bg02-7-14-001k-1-1
172	otu	8.46652430364e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Coemansia	s__Coemansia_sp._id05-f0237
173	otu	0.00015051598762	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Bosmaella	s__Bosmaella_japonica
174	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Amoebozoa	c__Tubulinea	g__Nolandella	s__Nolandella_sp._atcc_pra-27
175	otu	0.00090309592572	EUK.Mock.1	Root	k__Eukaryota	p__Telonemida	c__Telonema	g__Telonema	s__Telonema_subtile
176	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Annelida	g__Hydroides	s__Hydroides_ezoensis
177	otu	0.00022577398143	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Zygosaccharomyces	s__Zygosaccharomyces_bailii
178	otu	0.000131701489168	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Unclassified_echinorhynchida	s__Echinorhynchida_sp._mgv-2008
179	otu	0.000263402978335	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_sp._nrrl_y-27690
180	otu	0.083333333	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomyces	s__Saccharomyces_cerevisiae
181	otu	2.82217476788e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_melibiosica
182	otu	0.000282217476788	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Petractis	s__Petractis_nodispora
183	otu	0.000244588479883	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Rhizomucor	s__Rhizomucor_endophyticus
184	otu	1.88144984525e-05	EUK.Mock.1	Root	k__Eukaryota	p__Rhodophyta	c__Bangiophyceae	Other	Other
185	otu	0.48795793672	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Trichophyton	s__Trichophyton_tonsurans_cbs_112818
