Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	
g__	0.0365758656555	0.0365758656555	0.0365758656555	0.0365758656555	0.0365758656555	0.036533756669	0.00385297226281	0.00381507417498	0.00360874014123	0.00323818106022	0.000627423898534	0.00256022637791	1.68435945915e-05	8.42179729576e-06	0	0	0	0.00385297226281	0.00381928507363	0.00352031126963	0.00320449387104	0.000458987952619	0.000164225047267	7.57961756618e-05	8.42179729576e-06	0	0	0	0.00452250514782	0.00165067226997	0	
g__Morganella	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	
g__Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	
g__Subdoligranulum	0	0	0	0	0	0	0.0438565094177	0.0438565094177	0.0438565094177	0.0438565094177	0.0438565094177	0.0438480876204	0.043624909992	0.0435996446002	0.0435617465123	0.0433806778705	0	0.0438565094177	0.0438565094177	0.0438565094177	0.0438565094177	0.0438565094177	0.0438480876204	0.043624909992	0.0436122772961	0.043553324715	0.0426395597084	1.26326959436e-05	0	8.42179729576e-06	0.020833333	
g__Ruminococcus	0.0650920712989	0.0650920712989	0.0650920712989	0.0650920712989	0.0650920712989	0.0650920712989	0.11753460306	0.11753460306	0.11753460306	0.11750091587	0.117433541492	0.117147200384	0.115959726965	0.11501227477	0.114317476493	0.110312911879	0.0787395938167	0.11753460306	0.11753460306	0.11753460306	0.117521970364	0.117425119695	0.116789273999	0.115917617979	0.114890158709	0.114254313013	0.110190795818	0.0794722901814	0.113892175729	0.116115530215	0	
Other	0	0	0	0	0	0	0	8.42179729576e-06	0	0	0	0	0	0	0	0	1.26326959436e-05	0	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Prosthecobacter	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00576472024895	0.00576472024895	0.00576472024895	0.00576472024895	0.00576472024895	0.00576472024895	0.00580682923543	0.00580682923543	0.00580682923543	0.00580682923543	0.00580682923543	0.00579840743813	0.00579840743813	0.00579840743813	0.00578998564084	0.00577314204624	0.00559628430303	0.00580682923543	0.00580682923543	0.00580682923543	0.00580682923543	0.00579840743813	0.00579840743813	0.00579840743813	0.00578998564084	0.00578998564084	0.00578156384354	0.00562154969492	0.00576472024895	0.00575629845165	0	
Other	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	1.26326959436e-05	2.94762905352e-05	8.42179729576e-06	0.000151592351324	0	0	0	0	0	0	0	1.26326959436e-05	2.94762905352e-05	0	0.000126326959436	0	0	0	
g__Acinetobacter	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000627423898534	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000627423898534	0.000627423898534	0.000627423898534	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000619002101238	0.000568471317464	0.000627423898534	0.000619002101238	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3687189183e-05	0.00643425313396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Halomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
g__Coprococcus	8.00070743097e-05	8.00070743097e-05	8.00070743097e-05	8.00070743097e-05	8.00070743097e-05	8.00070743097e-05	5.89525810703e-05	5.89525810703e-05	5.05307837746e-05	2.52653918873e-05	0	0	0	0	0	0	0	5.89525810703e-05	5.89525810703e-05	5.89525810703e-05	2.52653918873e-05	0	0	0	0	0	0	0	0.000117905162141	0.00242547762118	0.020833333	
g__Klebsiella	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.0163088104632	0.0163088104632	0.0163088104632	0.0160982655308	0.0160266802538	0.015774026335	0.0148307850378	0.00532257589092	0.00524256881661	0	0	0.0163003886659	0.0163003886659	0.0162919668686	0.0162835450714	0.0160435238484	0.0151423915378	0.0156645429701	0.00527204510715	0.00524256881661	0	0	0.000454777053971	8.00070743097e-05	0	
g__	1.68435945915e-05	1.68435945915e-05	1.68435945915e-05	1.68435945915e-05	1.68435945915e-05	1.68435945915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0	
g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21089864788e-05	0.062499999	
g__	6.31634797182e-05	6.31634797182e-05	6.31634797182e-05	6.31634797182e-05	6.31634797182e-05	6.31634797182e-05	8.84288716055e-05	8.84288716055e-05	8.84288716055e-05	5.89525810703e-05	5.89525810703e-05	2.52653918873e-05	0	0	0	0	0	8.84288716055e-05	8.84288716055e-05	8.84288716055e-05	8.84288716055e-05	5.89525810703e-05	5.89525810703e-05	5.89525810703e-05	0	0	0	0	6.31634797182e-05	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52653918873e-05	0	0	0	
g__Trabulsiella	0	0	0	0	0	0	0.000421089864788	0.000404246270197	0.000265286614816	0.000227388526986	0.000130537858084	0	0	0	0	0	0	0.000227388526986	0.000151592351324	4.21089864788e-05	2.94762905352e-05	1.68435945915e-05	1.68435945915e-05	0	0	0	0	0	8.42179729576e-06	0	0	
g__Faecalibacterium	0.00986192463334	0.00986192463334	0.00986192463334	0.00986192463334	0.00986192463334	0.00986192463334	0.00982402654551	0.00982402654551	0.00982402654551	0.00982402654551	0.00982402654551	0.00976928486308	0.00970612138336	0.00957979442393	0.00921344624156	0.00828704853903	0.00645109672855	0.00982402654551	0.00982402654551	0.00982402654551	0.00982402654551	0.00982402654551	0.00981560474821	0.00972296497796	0.00957558352528	0.00926397702534	0.00840495370117	0.00651426020827	0.00993350991035	0.0097271758766	0.020833333	
g__Collinsella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0.000160014148619	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0.00351610037098	0	0	0	
g__	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0.000400035371549	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21089864788e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0438859857082	0.0438859857082	0.0438859857082	0.0438859857082	0.0438859857082	0.0438859857082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437975568366	0.044008101769	0	
Other	0	0	0	0	0	0	0	0	0	0	0	2.52653918873e-05	2.94762905352e-05	8.42179729576e-06	4.63198851267e-05	7.57961756618e-05	6.31634797182e-05	0	0	0	0	1.26326959436e-05	3.3687189183e-05	8.42179729576e-06	3.78980878309e-05	2.10544932394e-05	8.42179729576e-05	0.000109483364845	0	0	0	
g__Serratia	2.10544932394e-05	2.10544932394e-05	2.10544932394e-05	2.10544932394e-05	2.10544932394e-05	2.10544932394e-05	8.42179729576e-05	6.73743783661e-05	6.73743783661e-05	0	0	0	0	0	0	0	0	7.57961756618e-05	6.73743783661e-05	6.73743783661e-05	2.52653918873e-05	0	0	0	0	0	0	0	1.26326959436e-05	1.26326959436e-05	0	
g__Bacillus	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	0	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	0	1.26326959436e-05	1.26326959436e-05	0	
Other	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	8.42179729576e-06	3.78980878309e-05	1.68435945915e-05	4.21089864788e-05	0.000160014148619	0.00102324837143	0	0	0	0	0	1.68435945915e-05	2.52653918873e-05	6.31634797182e-05	3.3687189183e-05	0.000143170554028	0.00155803249972	0	0	0	
g__Leclercia	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	4.63198851267e-05	3.3687189183e-05	3.3687189183e-05	1.26326959436e-05	1.26326959436e-05	0	0	0	0	0	4.63198851267e-05	4.63198851267e-05	3.3687189183e-05	3.3687189183e-05	1.26326959436e-05	1.26326959436e-05	0	0	0	0	0	0	0	0	
g__Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013895965538	0	
g__Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10544932394e-05	0	
g__Anaerotruncus	0.00522151432337	0.00522151432337	0.00522151432337	0.00522151432337	0.00522151432337	0.00522151432337	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522151432337	0.00522151432337	0.00522151432337	0.00522151432337	0.00461514491808	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522993612067	0.00522151432337	0.00522151432337	0.00522151432337	0.00522151432337	0.00464883210726	0.00522151432337	0.00520467072878	0.020833333	
g__	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Alloscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	2.10544932394e-05	0	0	0	0	0	0	0	0	0	8.42179729576e-06	2.10544932394e-05	0	0	0	
Other	0	0	0	0	0	0	0	0	8.42179729576e-06	0	2.10544932394e-05	9.26397702534e-05	0.000446355256675	0.000602158506647	0.00091376500659	0.00186963899966	0.00250127379684	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	1.26326959436e-05	8.42179729576e-05	0.000585314912055	0.000597947607999	0.000888499614703	0.00187806079695	0.00265707704681	0.000130537858084	0.000471620648563	0	
Other	0	0	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	8.42179729576e-06	0	0	
g__	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	0	0	0	0	0	0	0	4.21089864788e-05	4.21089864788e-05	4.21089864788e-05	0	0	0	0	0	0	0	0	4.21089864788e-05	4.21089864788e-05	0	
g__Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
g__Eubacterium	0.048635879383	0.048635879383	0.048635879383	0.048635879383	0.048635879383	0.048635879383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0	
Other	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0	8.42179729576e-06	3.78980878309e-05	0.000181068641859	0.000400035371549	0.000795859844449	0.00178963192535	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	5.89525810703e-05	0.000202123135098	0.00049688604045	0.000859023324168	0.00557101891115	0	0	0	
Other	0	0	0	0	0	0	0	0	0	2.94762905352e-05	2.94762905352e-05	6.31634797182e-05	8.84288716055e-05	9.68506689013e-05	0.000176857743211	0.000202123135098	0.000366348182366	0	0	0	8.42179729576e-06	4.63198851267e-05	7.57961756618e-05	0.000113694263493	0.000248443020225	0.000353715486422	0.00057689311476	0.00124221510112	0	0	0	
g__Caloramator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
g__Diaphorobacter	0	0	0	0	0	0	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	0	0	0	0	0	0	0	0	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	0	0	0	0	0	0	0	0	0	0	0	
g__Lachnobacterium	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10544932394e-05	0	
g__Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3687189183e-05	0	
g__Oceanimonas	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	0	0	0	0	0	0	0	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21089864788e-05	0	0	0	0	0	0	0	0	0	0	4.21089864788e-05	4.21089864788e-05	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	8.42179729576e-06	1.68435945915e-05	0.000109483364845	0.000240021222929	0.000960084891717	0.00178963192535	0.00383191776957	0.0301416125215	0	0	0	0	2.52653918873e-05	8.84288716055e-05	0.000593736709351	0.0009937720809	0.00193280247938	0.00405509539791	0.0270002821302	0.000244232121577	0	0	
g__Providencia	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000109483364845	0.000101061567549	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0.000109483364845	0.000109483364845	0.000109483364845	0.000101061567549	8.42179729576e-06	0	0	0	0	0	0	0.000109483364845	0	0.020833333	
g__Enterobacter	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	1.26326959436e-05	0.0135464609502	0.0135464609502	0.0135043519638	0.000951663094421	7.1585277014e-05	3.3687189183e-05	0	0	0	0	0	0.0135464609502	0.0135001410651	0.0134622429773	0.000749539959323	8.42179729576e-05	1.68435945915e-05	0	0	0	0	0	8.42179729576e-05	0.000151592351324	0.020833333	
Other	0	0	0	0	0	0	0	0	0	8.42179729576e-06	1.68435945915e-05	2.52653918873e-05	0.000151592351324	0.000256864817521	0.0329502819197	0.0328786966427	0	0	0	0	8.42179729576e-06	8.42179729576e-06	5.47416824224e-05	0.000122116060789	0.000362137283718	0.0329966018048	0.0324239195887	0.0320280951158	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	5.47416824224e-05	0.000341082790478	0.000762172655266	0.000126326959436	0	0	0	0	0	0	1.26326959436e-05	1.26326959436e-05	0.000400035371549	0.000623212999886	0.00106114645927	0	0	0	
g__Streptococcus	0.0841042786941	0.0841042786941	0.0841042786941	0.0841042786941	0.0841042786941	0.0840874350995	0.0841463876806	0.0841463876806	0.0841463876806	0.0841463876806	0.0841463876806	0.084129544086	0.0841211222887	0.0840874350995	0.0840411152144	0.0836831888293	0.0753582422025	0.0841463876806	0.0841463876806	0.0841463876806	0.0841463876806	0.0841463876806	0.0841379658833	0.0841084895928	0.0840790133022	0.0840032171266	0.0835779163631	0.0727727504327	0.0841042786941	0.083973740836	0.020833333	
Other	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	0	0	0	0	0	0	0	0	0	
g__Cedecea	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	6.31634797182e-05	4.21089864788e-05	0	0	0	0	0	0	0	0	0	6.31634797182e-05	1.68435945915e-05	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Streptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	
g__Averyella	0	0	0	0	0	0	0.000126326959436	1.68435945915e-05	0	0	0	0	0	0	0	0	0	0.000320028297239	0.000298973804	0.000235810324281	0.000210544932394	7.57961756618e-05	8.42179729576e-06	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	1.68435945915e-05	8.42179729576e-05	0.00055583862152	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	9.26397702534e-05	0.000387402675605	0	0	0	
g__Bacteroides	0.202662130125	0.202662130125	0.202662130125	0.202662130125	0.202653708328	0.20261581024	0.277039232943	0.277039232943	0.277039232943	0.277039232943	0.277026600247	0.277026600247	0.276668673862	0.276630775774	0.276323380173	0.275329608092	0.269308023025	0.277039232943	0.277039232943	0.277039232943	0.277039232943	0.277039232943	0.277009756652	0.276656041166	0.276605510382	0.27626863849	0.275363295281	0.268006855343	0.276634986673	0.275868603119	0.20833333	
g__Lachnospira	0.0266718320357	0.0266718320357	0.0266718320357	0.0266718320357	0.0266718320357	0.0266718320357	0.0264360217114	0.0264360217114	0.0264360217114	0.0264233890154	0.0263981236236	0.0262044222858	0.0260612517317	0.0259728228601	0.0257201689413	0.0255938419818	0.0250716905495	0.0264360217114	0.0264360217114	0.0264360217114	0.0264233890154	0.0264065454209	0.0262717966641	0.0259644010628	0.0259138702791	0.0257412234345	0.0256612163602	0.0250716905495	0.0266760429343	0.0266002467587	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68435945915e-05	0	
g__Erwinia	0.00063584569583	0.00063584569583	0.00063584569583	0.00063584569583	0.00063584569583	0.00063584569583	0.000703220074196	0.000585314912055	0.000517940533689	0.000454777053971	1.68435945915e-05	8.42179729576e-06	0	0	0	0	0	0.0006947982769	0.000568471317464	0.000429511662084	0.000412668067492	0	0	0	0	0	0	0	6.31634797182e-05	0.00110325544574	0	
g__Salmonella	0.000193701337803	0.000193701337803	0.000193701337803	0.000193701337803	0.000193701337803	0.000193701337803	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0.000193701337803	1.68435945915e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	2.10544932394e-05	2.94762905352e-05	8.42179729576e-06	0	0	0	0	0	0	0	8.42179729576e-06	0	1.26326959436e-05	8.42179729576e-06	0	0	0	0	0	
g__Akkermansia	0.0428416828435	0.0428416828435	0.0428416828435	0.0428416828435	0.0428416828435	0.0428416828435	0.0428669482354	0.0428669482354	0.0428669482354	0.0428669482354	0.0428669482354	0.0428585264381	0.0428501046408	0.0428458937422	0.0427995738571	0.0427827302625	0.0423321641071	0.0428669482354	0.0428669482354	0.0428669482354	0.0428669482354	0.0428669482354	0.0428669482354	0.0428585264381	0.0428501046408	0.0428079956544	0.0427827302625	0.041986870418	0.0427995738571	0.0427995738571	0.020833333	
g__Proteus	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000517940533689	0.000517940533689	0.000517940533689	0	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000530573229633	0.000517940533689	0.000517940533689	0.000517940533689	0.000501096939098	0	0.000530573229633	0.000501096939098	0.020833333	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	0	0	0	0	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	8.42179729576e-06	0	0	0	
g__Hylemonella	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	3.3687189183e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3687189183e-05	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68435945915e-05	0	
g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062499999	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21089864788e-05	2.94762905352e-05	0.000227388526986	0.000298973804	0	0	0	0	8.42179729576e-06	0	5.05307837746e-05	3.78980878309e-05	0.000105272466197	0.00027791931076	6.73743783661e-05	0	1.26326959436e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26326959436e-05	0	
g__Alicyclobacillus	0	0	0	0	0	0	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	8.42179729576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	5.47416824224e-05	0.00035792638507	0.000492675141802	0.000850601526872	0.00161277418214	0.0505265728759	0	0	0	0	0	8.42179729576e-06	0.000341082790478	0.000492675141802	0.000825336134985	0.00226967437121	0.0438607203163	0	8.42179729576e-06	0	
