pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.4	-0.0736370103028	-0.0147319045132	-0.0361547404789	-0.0382133203583	0.0292151623443	-0.000993037731506	0.0133783836853	-0.0127624978218	-0.0172333850095	0.00337061792472	0.0093509694112	0.00631185763518	0.0111898772907	0.00243079662068	-0.00182392833791	-0.00155264128839	0.000435541584352	-0.000643217582307	0.00148657493829	0.000244389277713	-0.000580085563125	0.00020310882018	9.26820962251e-06	9.13269044576e-07	5.53680158517e-06	2.92250535994e-06	4.19495888335e-07	-1.79747113384e-08	3.18559901925e-09	-2.4434726684e-10	-4.16098116004e-11
mothur_0.5	-0.0710862487311	-0.0258860969513	-0.0228018500329	-0.0451398894193	0.0204503289842	0.0249395651831	-0.0107160578963	-0.00522973855526	-0.0248610257034	0.00145387217238	-0.00820592242047	0.00419329757875	-0.003161244245	0.00103883910587	-0.000877106608833	-0.000801991529725	0.00272779000378	-0.0013570838678	-0.00127537650363	-8.83116690988e-05	-1.63488713265e-05	-0.000108920803023	-1.50045828222e-05	-6.24002414227e-06	2.6882259815e-07	-2.46999659971e-06	3.00545351533e-07	3.32102235211e-08	3.18559901843e-09	-2.44347266422e-10	-4.16098118067e-11
mothur_0.6	-0.0714317304132	-0.0340219491864	-0.00827437846564	-0.0474542802738	0.0186995592437	0.0374633237705	-0.0338699451298	0.0106312444303	-0.022711427619	0.000696924213287	-0.0137351836384	0.00324180637635	-0.0123972948918	-0.00118422163016	0.00242910705735	6.28505395429e-05	-0.00102349296952	0.000803112732287	0.00105041120821	0.000149258074424	-7.04223869855e-05	0.000113261140617	8.63088160179e-06	7.16905296798e-06	3.20926460264e-06	3.75312030522e-06	1.37531960439e-08	-1.88204108541e-08	3.1855990195e-09	-2.44347266865e-10	-4.16098115793e-11
mothur_0.7	-0.0846406986651	-0.0420367146334	0.0173002414696	0.00423012762096	-0.0247909695277	-0.000379595975597	-0.0220349897249	0.0251968604206	0.00323615353233	0.00766539707409	-0.00225953035635	-0.00470596870216	0.00839460759207	0.00232356463428	0.00192225681524	0.00305408840022	-8.67311596704e-06	-0.000862680687931	0.000395044709458	0.000892023039867	0.000851863691171	-6.8999307628e-05	5.27132583589e-05	1.91408198399e-05	-3.81316312188e-06	-2.18119789644e-06	-6.34444129676e-07	-3.49308447273e-08	3.18559901989e-09	-2.44347266873e-10	-4.1609811796e-11
mothur_0.8	-0.0823216706523	-0.0509260009233	0.0237016570198	0.00503708225404	-0.028382399574	0.00290397222643	-0.0343758448213	0.038540138819	0.00839445841117	0.003389120617	-0.0042806280246	-0.00640662172475	0.00467636335357	-0.00075316546478	-0.00297097963807	-0.00578984631064	-0.00194319960078	-0.000459985310498	-0.000195373180879	-0.000375302688442	-0.000285092952605	-6.93514960491e-05	-1.18878993842e-05	-1.50103906702e-05	-1.98128971201e-06	-3.01380552362e-06	-1.29983618274e-07	6.96868383874e-09	3.18559901874e-09	-2.44347266489e-10	-4.16098118323e-11
mothur_0.9	-0.053479510907	-0.101369633897	0.0971707611517	-0.0364265838167	-0.0235316971588	-0.000924419850861	-0.0387402684973	0.0175132904315	0.00464304626045	-0.00728992700217	0.0228039616414	0.0130086580983	-0.00698584258013	-0.00425741918886	-0.000653654103256	0.00144853678009	0.000166402575819	-8.68713941179e-05	-0.000221097234793	5.74485178743e-06	5.55516217308e-05	1.51875212081e-05	-1.52303728586e-06	2.25197342054e-06	-2.72353209055e-07	1.27903804781e-07	-1.89165603489e-07	-7.50931473665e-09	3.18559901925e-09	-2.44347266702e-10	-4.16098117156e-11
mothur_1.0	-0.0638222482	-0.163906499434	0.157055308914	-0.0161424661759	-0.0878866515348	-0.00918885746141	-0.0019342899745	-0.0226486621566	-0.0047263142264	-0.0403935846857	-0.0040362559242	-0.00765426868953	0.00300352916556	0.00113523047985	0.0003812351942	-0.000116775849272	2.47510693286e-05	4.35838143663e-05	9.71949005286e-05	1.50690509253e-05	-1.24064237427e-05	-1.49810356353e-06	8.94428135463e-07	-1.23297347563e-07	3.24236070418e-07	1.41350493447e-07	7.84122283219e-08	2.2777008143e-09	3.18559901903e-09	-2.44347266646e-10	-4.16098117148e-11
rdp_0.0	-0.0756340275242	0.00608795419022	-0.050090187756	-0.0321367267345	0.0254135806158	-0.0159334057254	0.0137472371971	0.00183272184122	0.0113718596329	-0.00192242727966	-0.00148403102221	-0.00294292335988	-0.00338304209987	-0.00184209048913	-0.0024764462877	-0.00151893452215	0.0015564717387	0.00049095074229	0.000213958104661	0.000468728787175	0.000212353000354	2.0680685076e-05	-0.000123464752762	-5.69757186513e-05	-1.56362164377e-05	-1.57947176904e-05	1.73511525713e-05	-1.728084434e-05	3.18559915415e-09	-2.44347342686e-10	-4.16098071379e-11
rdp_0.1	-0.0757306958106	0.00519249662988	-0.0495077941921	-0.0327705157955	0.0255236578093	-0.0153361346554	0.0133893388976	0.00144103767273	0.0105229722312	-0.0019795494627	-0.00103431002414	-0.00171569482414	-0.00310172535446	-0.0003508118876	-0.000941846651477	-0.000650059710148	0.000744807380734	0.000160231466525	2.32290563417e-05	-0.000123472723956	2.91538207771e-05	2.03314352909e-05	0.000268004776282	0.000105126538114	-2.43349807226e-05	3.10492041415e-05	7.29677503091e-05	3.28141421377e-06	3.18559896802e-09	-2.4434725046e-10	-4.16098118442e-11
rdp_0.2	-0.0758083096201	0.00408517099109	-0.0487240071173	-0.0334408796137	0.025536593663	-0.0145976410934	0.01282674179	0.00112749675676	0.00944795562701	-0.0021033020083	-0.000323578312807	0.000222770337119	-0.00239952637487	0.00230663227084	0.00218064534492	0.000852553726052	-0.00106779857026	-0.000390343686179	-0.000282401817461	-7.75741581301e-05	-0.000207420642232	0.000266666017551	-0.000179061754381	0.000150073467058	-0.00012795785286	1.23365913361e-05	-1.86860498938e-05	-2.95349671234e-07	3.18559903328e-09	-2.4434726826e-10	-4.16098118587e-11
rdp_0.3	-0.0756566039481	0.000288011504449	-0.0460141494666	-0.0355856066265	0.0262839123748	-0.0121500429203	0.0123523516881	-0.00132163649152	0.00533833560281	-0.00157194454144	0.00122214858198	0.00269828291652	-0.00159030383708	0.00286106173119	0.00156360957772	0.000877843572514	-0.000729647129543	1.83896020649e-06	0.000278732152978	-0.000152428101669	-0.000213797541924	-0.00113118301638	-4.82562220791e-05	-1.99271213706e-05	8.0552000934e-06	4.61032521299e-06	1.84852038061e-06	1.46216004314e-07	3.18559901673e-09	-2.44347265931e-10	-4.16098115468e-11
rdp_0.4	-0.0728760995969	-0.0105337221481	-0.0377847209643	-0.0365651102263	0.0296012385361	0.000174099375631	0.0152045641949	-0.0142912129112	-0.0159970173147	0.0061253417259	0.000289290995194	-0.00971876858369	0.00593226016486	-0.0110565933455	-0.00147330008038	0.00320508105875	-0.00161332669794	-0.00015810603393	-0.00023400902095	-0.000145638660474	7.88079255972e-06	-8.56192656709e-05	-1.81302967374e-05	1.09288430753e-05	1.31022272776e-06	4.73450082606e-06	1.07613025832e-08	-6.71454542802e-09	3.18559901944e-09	-2.44347266802e-10	-4.16098115588e-11
rdp_0.5	-0.07327804841	-0.0191732055175	-0.0326433930177	-0.0381474216043	0.0268163177935	0.0058166540379	0.00473142194653	-0.00701153541396	-0.0189041543335	0.00206452240015	0.00564921999831	0.00599270429592	0.00977394673261	0.00360821270992	0.00042098304941	-0.00257449523671	-0.00114424793655	0.00147809395764	-0.000891240827508	-9.01644046398e-05	0.000671772878201	2.66676645175e-05	-9.86371405644e-07	8.95582195371e-06	-4.78817298525e-06	5.66630306442e-07	3.58083748057e-07	2.45180497017e-08	3.18559901886e-09	-2.4434726653e-10	-4.16098117272e-11
rdp_0.6	0.254539306798	-0.108788790362	0.0319092401123	0.0611866382954	0.135856614577	-0.0366812129644	-0.0709647852214	-0.0329391190658	0.00934557578749	0.00375942801237	-0.00304665414441	-0.000551837372255	0.00182070527427	0.000321061621542	-4.01347017653e-05	-0.000133502640693	-7.52272893276e-06	-7.09497685406e-07	-3.10966383282e-07	-2.36578393833e-06	-1.1241081784e-06	-1.20423041969e-06	-1.79853538653e-07	-2.40645948946e-08	1.2107143007e-08	2.4650708525e-08	2.6592026168e-09	1.99681460134e-10	3.18559901908e-09	-2.44347266653e-10	-4.16098117196e-11
rdp_0.7	-0.0850569300936	-0.0413007180398	0.0169380970751	0.00446966795927	-0.0260513662363	-0.000329255237251	-0.0204728680489	0.0226731709591	0.00248518987475	0.00828677582983	-0.00194637765202	-0.00478663900438	0.00874086438258	0.00167806274609	0.000749784019316	0.0042123982705	0.00250425957693	0.00114854308128	-0.000182557404194	-0.000512787257615	-0.000623943510972	8.0757824778e-05	-3.79364498278e-05	-8.27463939766e-06	5.39241680646e-06	3.61427318662e-06	7.42428885308e-07	3.09978135863e-08	3.18559901848e-09	-2.44347266542e-10	-4.16098115867e-11
rdp_0.8	0.244495860862	-0.162970168616	0.0729605992412	0.0641647063968	0.0665155105913	0.027859784267	0.0344302196129	0.0144597063832	-0.0152922300257	0.00429202204543	0.0131072584598	-0.0159737246947	-0.00803993158599	0.00317539174681	0.000367078590407	-0.000474777862837	0.00018937704868	1.82630470146e-07	1.08628694376e-05	1.091687462e-06	-5.92252286912e-06	-7.98720522031e-06	-5.0801914669e-07	-6.35570381293e-08	1.27146845311e-07	6.34800366676e-08	5.75590398579e-09	7.53127933695e-10	3.18559901907e-09	-2.44347266652e-10	-4.16098117177e-11
rdp_0.9	0.247413926766	-0.17783296979	0.0806245495741	0.0658161058918	0.0545657999671	0.027841609325	0.0501001470809	0.0195510625166	0.0108511108683	-0.00757006608452	-0.0112572271289	0.0151932510702	0.0061427728871	-0.00293026659394	-0.000301226619992	0.000634431918786	-0.000112066620156	-3.17685542947e-06	-1.29932139951e-05	6.60224283325e-07	2.41892275448e-06	6.96920144497e-06	5.3748173652e-07	-1.44792275759e-08	-9.81026539319e-08	-1.00857186284e-07	-5.86862606993e-09	-6.69944696841e-10	3.18559901908e-09	-2.44347266655e-10	-4.16098117242e-11
rdp_1.0	-0.012481914918	-0.197932457949	0.1610089884	-0.00153171019597	-0.123499021721	-0.0402582562536	0.0222191186886	-0.0220987975004	0.000403054867338	0.0320390601614	-0.00401195307539	0.0033805449148	-0.00484226737193	0.000272810612524	3.48545089499e-05	-0.000828007070081	-0.000214333388589	4.71332408283e-05	1.14798378736e-05	-8.51451487892e-06	8.47226758572e-06	9.65443571504e-06	-6.63599167994e-07	5.85900253084e-07	-6.34835157756e-09	3.21319260463e-07	3.65090327794e-08	1.06099991458e-09	3.18559901907e-09	-2.44347266655e-10	-4.16098117104e-11
rtax_single	-0.0591948038312	0.094242857619	0.0381702222155	0.00802262585705	-0.0176862365384	0.0702673827973	-0.00279219844574	-0.0222772387969	0.0208674317799	0.00618938563049	0.00464360609881	-0.00270086207411	0.00374935937337	-0.00370034541808	0.00609685034484	-0.00332360761023	0.00108415574413	-6.3099311129e-05	7.70168419749e-05	-1.61437786052e-05	-2.24722953639e-05	-2.65896186525e-05	1.02425022501e-07	-1.01395074674e-06	1.96840503054e-07	4.69297458764e-08	7.83735262735e-08	3.5465636974e-09	3.185599019e-09	-2.44347266633e-10	-4.16098117187e-11
rtax_paired	-0.060921818724	0.0918867780224	0.0352263248943	0.00754784431857	-0.0198811485785	0.0751476473245	-0.00734115824385	-0.0226149626439	0.0162267669335	0.0040934119265	-0.000670433922801	7.35627743745e-05	-0.0025453635969	0.00445224773666	-0.00634174326987	0.00304648760388	-0.00122258685559	7.0572372625e-05	-7.2927598143e-05	1.22422885719e-05	2.94185644095e-05	2.49198458996e-05	-2.52029775611e-07	1.06564931019e-06	-2.51321353042e-07	4.7039298952e-09	-6.78965961369e-08	-2.95490648185e-09	3.18559901914e-09	-2.44347266672e-10	-4.16098117209e-11
Expected	0.298785802124	-0.156823312319	-0.361902797267	0.0489096435483	-0.120280052329	0.00933302821905	-0.0108402586813	-0.00584846424562	-7.73465073191e-05	-0.00332156941146	0.00211101556547	0.000944939308059	-0.000693846658291	-0.000435490600085	5.55122584566e-05	5.62656495603e-05	-2.09185262199e-05	2.40413617504e-06	5.88385180503e-06	2.75413340855e-06	3.20002279906e-06	1.35493430265e-06	2.40132482907e-07	7.14535347824e-08	-2.21452526634e-08	-6.66072569693e-09	-2.18515397286e-09	-2.35387709985e-10	3.18559901908e-09	-2.44347266655e-10	-4.16098117207e-11


eigvals	0.731973734596	0.405301007065	0.239705958679	-0.0872151758896	0.0778909536149	0.0200442468823	-0.0161005118403	0.00728837084088	-0.00421657959295	0.00311067920826	-0.0012982140627	0.00105934993109	0.000862685248159	-0.000253622217546	0.000135192533176	-0.000114065102693	-3.64761719556e-05	8.56630569301e-06	-7.60767224424e-06	4.07620850931e-06	-2.92573073116e-06	-1.65451998181e-06	-2.42903575072e-07	1.13218337822e-07	4.87240709376e-08	-2.71037056504e-08	1.43091987177e-08	-6.30583650799e-10	-3.26279876003e-16	-5.35941363625e-17	-4.14465164329e-17
% variation explained	45.844858952	25.3847462331	15.0132243087	5.46244659905	4.87845343807	1.25540798486	1.00840461821	0.456484047716	0.264092121837	0.194827550235	0.0813095303572	0.0663490312235	0.0540315610419	0.0158848251528	0.00846735657566	0.00714410681308	0.00228456962235	0.000536523453882	0.000476482480868	0.000255300423138	0.000183243887536	0.000103625624274	1.52134968945e-05	7.09107237448e-06	3.05167802358e-06	1.69755484916e-06	8.96211388367e-07	3.94946118447e-08	2.04355077064e-14	3.35669916292e-15	2.59587142286e-15
