Taxon	Even1	Even3	Even4
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae	7.84258366076e-06	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	4.70555019646e-05	2.28759665096e-05	1.79420471876e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	3.1370334643e-05	3.43139497644e-05	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	1.56851673215e-05	4.57519330192e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	1.56851673215e-05	2.28759665096e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.0945894015324	0.0994532644004	0.101004754643
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	1.56851673215e-05	1.14379832548e-05	8.97102359379e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	0.0	0.0	1.79420471876e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	5.48980856253e-05	3.43139497644e-05	2.69130707814e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	7.84258366076e-06	1.14379832548e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.000274490428127	0.000297387564625	0.000233246613439
k__Bacteria;p__Spirochaetes;c__GN05;o__IF025;f__	0.0	1.14379832548e-05	8.97102359379e-06
