#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	-0.0039229692571	7.85714157322e-05	-0.000218670759001	-9.5926564888e-06	-6.00962636112e-06	8.32554059369e-06	-5.54758410873e-07	6.50261496284e-07	7.8668156233e-07	5.91553980861e-07	3.66594079066e-07	-1.5925596315e-08	-3.3172358455e-09	-2.64295345446e-09	3.20774122004e-09	-5.62086700771e-09	-2.49879737093e-10	-1.48034252349e-09	1.07333345756e-09	3.23519547354e-10	-3.07886723754e-11	-2.07938608515e-11	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477497e-13	1.68407047289e-13
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	-0.0123924431235	0.000248202760961	-0.000690768845266	-3.03026718195e-05	-1.8984077613e-05	2.62999227233e-05	-1.75245116702e-06	2.05414014054e-06	2.48508358707e-06	1.86868634135e-06	1.15805043902e-06	-5.03080775738e-08	-1.04789655433e-08	-8.34894309729e-09	1.0133075183e-08	-1.77560082075e-08	-7.89355410092e-10	-4.67632405879e-09	3.3906029142e-09	1.02196244126e-09	-9.72394108245e-11	-6.56152626795e-11	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477496e-13	1.68407047289e-13
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0609215563097	0.0162423229251	0.000712670435401	0.000780889975998	0.000372154875719	-0.000665027813455	-9.6774842963e-05	1.95008537709e-05	4.12304495565e-05	4.95768160006e-05	3.45410868997e-05	-4.43183402805e-05	2.93384994414e-06	-4.17218510068e-07	-8.73867239563e-07	5.18841527549e-07	5.79912819976e-07	7.94765521424e-09	-1.67453196689e-07	-8.04434506647e-09	-7.76216575476e-10	3.43338071133e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216229e-12	-2.86087477536e-13	1.68407047314e-13
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0659013748402	0.0158692238472	0.00109489419387	0.000761775231353	0.000326475781393	-0.000654355978746	-8.09329469511e-05	2.24345432852e-05	3.93751327443e-05	4.59356612504e-05	3.44833544939e-05	-4.1518151693e-05	2.28651757321e-06	-5.33800934045e-07	-5.04984052551e-07	3.37594988391e-07	5.13034104592e-07	3.60489294692e-08	4.75551436446e-08	5.70543294606e-08	-1.62073711763e-08	-1.85707772003e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216229e-12	-2.86087477522e-13	1.68407047305e-13
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	0.0083494012885	0.0187268814348	-0.00243773309192	0.00070414401346	0.000314478188048	-0.000597377191197	-0.000112849324531	3.06416782459e-05	5.61545770178e-05	6.2321845847e-05	4.27523359222e-05	-4.81853525716e-05	3.12569552607e-06	-4.90206370747e-07	-8.9843763015e-07	4.78895291121e-07	6.23788570204e-07	-1.31237237757e-08	-1.65431003926e-07	-3.95655355224e-09	-1.29151449871e-09	6.68393128152e-11	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477534e-13	1.68407047313e-13
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	0.00967488989177	0.0186642388821	-0.00235830275528	0.000706078990229	0.000315932375957	-0.000599082849425	-0.000112444042645	3.03607874233e-05	5.57782987227e-05	6.20005085953e-05	4.25453077531e-05	-4.80878545573e-05	3.12085857137e-06	-4.8836614606e-07	-8.97818143034e-07	4.79902445595e-07	6.22682341881e-07	-1.25924563644e-08	-1.65481988967e-07	-4.05961801788e-09	-1.27852242098e-09	7.3810606893e-11	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477534e-13	1.68407047313e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0433136599834	0.00853271524518	-0.0230392444594	-0.00231551791046	-0.00101216241522	0.00207844805755	0.000104698731263	8.16577620405e-05	6.15542301008e-05	3.09729458152e-05	3.41440491894e-05	2.04154622937e-05	-1.66255978387e-06	-3.80322375511e-07	-2.2412082374e-07	-3.45588212515e-07	5.95303427533e-07	-2.01389032977e-07	-6.40788585046e-09	1.0380699305e-07	-1.34184354765e-08	-3.52793378523e-09	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294218e-11	1.83900356087e-12	-1.65751216227e-12	-2.860874775e-13	1.684070473e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.0224969903837	-0.000450582267888	0.00125400777833	5.50108570029e-05	3.44633101922e-05	-4.77443473264e-05	3.18136437296e-06	-3.72904443307e-06	-4.51137043653e-06	-3.39237535788e-06	-2.10230132309e-06	9.13282640238e-08	1.90233029599e-08	1.51565012049e-08	-1.83953768351e-08	3.22338977381e-08	1.43297869459e-09	8.48930901646e-09	-6.15523427718e-09	-1.85522654235e-09	1.76499980451e-10	1.19023516949e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216229e-12	-2.86087477499e-13	1.68407047291e-13
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.049536806968	0.00831621003574	-0.0224520803316	-0.00227702727087	-0.00098529007344	0.00204815695625	0.000104317475391	7.88819734302e-05	5.82192083976e-05	3.1592529735e-05	3.25467418769e-05	1.94094963801e-05	-1.39734354239e-06	-4.97534575675e-07	-5.88915825925e-07	-3.43349786512e-07	5.70802773784e-07	-2.02669436853e-07	3.20210036575e-08	9.90897131967e-08	-1.42529286435e-08	-3.39010040916e-09	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294218e-11	1.83900356087e-12	-1.65751216227e-12	-2.86087477504e-13	1.68407047303e-13
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.0309954689663	-0.000620794535746	0.0017277226204	7.57917962336e-05	4.74821939888e-05	-6.57802848562e-05	4.38315876978e-06	-5.13773082598e-06	-6.21558884013e-06	-4.67388140937e-06	-2.89646811907e-06	1.25828492161e-07	2.62095588491e-08	2.0882031685e-08	-2.53444274244e-08	4.44105971659e-08	1.97430186593e-09	1.1696235569e-08	-8.48043949748e-09	-2.55606133666e-09	2.43178287322e-10	1.63998414976e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.8390035608e-12	-1.65751216229e-12	-2.860874775e-13	1.68407047291e-13
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0250732898882	0.00917488748634	-0.0247599213195	-0.00242932813848	-0.00110855081444	0.00215881658236	0.000106629975604	9.20242003946e-05	7.48374092065e-05	2.44449586869e-05	4.04399399698e-05	2.5434020317e-05	-3.04093467652e-06	2.7192019436e-07	1.73586607921e-06	-3.26205697946e-07	7.14674636256e-07	-1.83626914674e-07	-2.18060835542e-07	1.2549382759e-07	-8.47567170721e-09	-4.10297328312e-09	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294218e-11	1.83900356087e-12	-1.65751216226e-12	-2.8608747748e-13	1.68407047288e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	-0.0647452733116	0.0816292633396	0.050546715301	-0.00976918541643	0.00132068937443	0.000850834059616	0.0005403587979	1.91120094183e-05	-5.81708240943e-05	-0.000162223115213	1.29017085512e-05	2.69168583299e-05	-9.06708802548e-06	8.95240794771e-07	3.15821009331e-06	-3.33234586253e-06	-3.15566119841e-06	2.2313060469e-08	5.23449141894e-07	3.88209422092e-08	-4.92219889941e-09	-1.3916635578e-10	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294233e-11	1.83900356042e-12	-1.65751216223e-12	-2.86087477306e-13	1.68407047137e-13
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	-0.0647442418198	0.0816226561655	0.0505443564667	-0.00975855977659	0.00131881554617	0.000852736902555	0.000540607293505	1.91590070309e-05	-5.81926504573e-05	-0.000162124499362	1.29021258481e-05	2.69144385474e-05	-9.06279630899e-06	8.93660236013e-07	3.15573883343e-06	-3.32933430007e-06	-3.15295067912e-06	2.23587668854e-08	5.22943356233e-07	3.88329381055e-08	-4.91443250757e-09	-1.39621625553e-10	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294233e-11	1.83900356042e-12	-1.65751216223e-12	-2.86087477306e-13	1.68407047138e-13
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0336244104045	0.00887673006711	-0.0239531380168	-0.00237635229556	-0.00107008926471	0.00211792794446	0.000106035143065	8.80155539144e-05	6.99489309879e-05	2.57071727799e-05	3.81043672844e-05	2.38712462982e-05	-2.62410086105e-06	8.39451923382e-08	1.15693905174e-06	-3.2539202998e-07	6.76861885477e-07	-1.86607813639e-07	-1.56622757913e-07	1.18326527369e-07	-9.84004247671e-09	-3.89866488272e-09	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294218e-11	1.83900356087e-12	-1.65751216227e-12	-2.86087477486e-13	1.68407047292e-13
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	-0.0590086082476	-0.20509923301	0.0267188312142	-0.00511614998733	-0.00156921034851	0.00227807890771	-0.000515836104938	-1.03766561195e-05	-7.55884362433e-05	0.000123626593911	-0.000338873914265	0.00037095338816	-1.03835629686e-05	1.57705579508e-05	1.86431198718e-06	-3.52797403215e-06	2.50780331667e-06	-2.32252730571e-06	4.11738224396e-07	6.54697407496e-08	1.25071299039e-08	-1.5793212305e-08	2.13705421076e-09	2.91393144919e-10	5.18681248586e-11	1.14147294215e-11	1.83900356082e-12	-1.65751216223e-12	-2.86087477484e-13	1.6840704728e-13
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	-0.0634525617818	-0.227892153278	0.031373556644	-0.00649074102897	-0.00295690462714	0.00401025534925	-0.000181251434142	-0.000123279240175	-0.000216898501321	-0.000150662843019	-0.000361742558521	0.000400550049543	-1.61712177861e-05	5.86106015436e-06	4.31083674539e-06	-3.42210192121e-06	-3.32200748374e-06	3.11258048876e-09	5.74482369746e-07	2.76524738872e-07	7.49246207406e-08	-9.59990826937e-09	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294217e-11	1.83900356085e-12	-1.65751216227e-12	-2.86087477302e-13	1.68407047165e-13
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	-0.0643529048454	-0.232078952607	0.0322273060614	-0.00671982605353	-0.00308894259768	0.00421688083613	-8.52009084725e-05	-0.000193355782437	-0.000235553345804	-0.0001812866417	-0.000412728313286	0.000462927705284	-1.93889852517e-05	3.60047295051e-06	4.32709108684e-06	-3.15554904334e-06	-3.90892950866e-06	1.29631701079e-07	8.97821550095e-07	2.0706162483e-07	4.46403771607e-08	-5.43602655281e-09	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294218e-11	1.83900356086e-12	-1.6575121623e-12	-2.86087477291e-13	1.68407047158e-13
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.271087341587	0.00630989405551	0.0133069236288	0.00108769450926	0.000602726864859	-0.000935472236852	-3.25144747071e-05	-2.50364135999e-05	-1.8431190074e-05	-1.37352463059e-06	1.7152763879e-06	-2.8859326388e-05	2.16691586349e-06	-1.25437603444e-07	-7.75643085919e-07	6.78533138904e-07	4.04512334725e-07	9.21839379101e-08	-1.75537242886e-07	-2.4385960001e-08	1.28377112418e-09	1.44868706523e-09	2.13705421078e-09	2.91393144921e-10	5.18681248586e-11	1.14147294221e-11	1.83900356083e-12	-1.65751216231e-12	-2.86087477541e-13	1.68407047318e-13
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.100586830228	0.00742265277567	-0.0144372904062	0.00200357405761	-0.00170172429353	0.00230285820143	0.000260104273263	0.000108308114507	5.00783199298e-05	3.49629649008e-06	4.21470290212e-05	3.49321859789e-05	-7.51303681929e-06	2.32450310882e-06	6.20008068924e-06	-3.01610675708e-06	-3.00914621714e-06	-3.10851036594e-07	2.69074891903e-07	-2.2287141146e-07	7.50006545279e-08	-2.11438014298e-09	2.13705421078e-09	2.91393144921e-10	5.18681248587e-11	1.14147294219e-11	1.83900356087e-12	-1.65751216228e-12	-2.86087477274e-13	1.68407047156e-13
HMPMockV1.1.Even2;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	-0.0242132556543	0.000484956585685	-0.00134967435249	-5.92075616148e-05	-3.70924699826e-05	5.13866996425e-05	-3.4240664011e-06	4.01352823611e-06	4.85553684695e-06	3.65117512972e-06	2.26268307676e-06	-9.82955761734e-08	-2.04745645012e-08	-1.63127711856e-08	1.97987375111e-08	-3.46929787229e-08	-1.54229955941e-09	-9.13694335771e-09	6.62480709996e-09	1.99677653744e-09	-1.89984454274e-10	-1.28172323098e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477495e-13	1.68407047288e-13
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.107035002038	0.00716182492388	-0.0139270411061	0.00191022744145	-0.00168725380306	0.00219922945412	0.000261156361542	0.00010919883367	5.24504606864e-05	-1.79641971277e-05	4.39890787383e-05	3.79468201241e-05	-8.6977727622e-06	2.63748232719e-06	7.24633911315e-06	-3.52882039586e-06	-3.59668518396e-06	-3.26927063747e-07	3.23298684926e-07	-2.59504594507e-07	8.49151251334e-08	-1.94709224107e-09	2.13705421078e-09	2.91393144921e-10	5.18681248587e-11	1.14147294219e-11	1.83900356087e-12	-1.65751216228e-12	-2.86087477235e-13	1.68407047131e-13
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.317295630732	0.00200439171093	0.0165132660688	0.00104035232044	0.000532589654926	-0.000907004869179	1.83823629367e-05	-3.09230731439e-05	-3.80781951221e-05	-2.32161474224e-05	-8.54726878111e-06	-1.63460929877e-05	5.70688015428e-07	-2.31437686113e-07	-1.42324437664e-08	3.3852429503e-07	1.92596618422e-07	1.58701327199e-07	2.21227156105e-07	8.8691149091e-08	-2.56309640599e-08	7.03001121887e-10	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294221e-11	1.83900356083e-12	-1.65751216231e-12	-2.86087477514e-13	1.684070473e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.0905924925357	0.00694306428438	0.00378104940765	0.000504530048063	-6.27523586312e-05	-0.000542605155421	-0.000332458787947	-0.000129284516832	-0.000122125879683	1.98646842006e-05	-0.000169804184874	0.000127260854978	-9.72508267359e-07	2.24058400879e-06	-5.12898029387e-07	6.2246821853e-07	2.58660108986e-07	-3.91363951219e-08	-1.16102223187e-07	-1.32032198175e-08	1.93527772983e-09	7.99862194583e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.8390035608e-12	-1.65751216229e-12	-2.86087477529e-13	1.6840704731e-13
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	-0.0656018685038	-0.23838033256	0.0333802165646	-0.00715545073387	-0.00315493825725	0.00451700696765	0.000159714464859	-0.000279829176079	-0.000254528243432	-0.000231041335862	-0.000459299712418	0.00053556393221	-2.49829704336e-05	1.49466899821e-06	6.35514404832e-06	-2.58204371879e-06	-4.34813650869e-06	3.61606387038e-07	1.08837138973e-06	1.56970634772e-07	6.23710837386e-09	-5.44249448423e-10	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294219e-11	1.83900356088e-12	-1.65751216232e-12	-2.86087477266e-13	1.68407047143e-13
HMPMockV1.1.Even1;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	-0.0242132556543	0.000484956585685	-0.00134967435249	-5.92075616148e-05	-3.70924699826e-05	5.13866996425e-05	-3.4240664011e-06	4.01352823611e-06	4.85553684695e-06	3.65117512972e-06	2.26268307676e-06	-9.82955761734e-08	-2.04745645012e-08	-1.63127711856e-08	1.97987375111e-08	-3.46929787229e-08	-1.54229955941e-09	-9.13694335772e-09	6.62480709996e-09	1.99677653744e-09	-1.89984454274e-10	-1.28172323098e-10	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294222e-11	1.83900356079e-12	-1.65751216228e-12	-2.86087477495e-13	1.68407047288e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	-0.0634043457672	0.0802460291779	0.0489826402844	-0.00970967965863	0.00117120911756	0.000814771209482	0.000554428872284	1.30652249789e-05	-4.20821935497e-05	-0.00016690882292	1.21846045981e-05	2.38452018761e-05	-7.28896443843e-06	3.81908980406e-06	5.44698208707e-06	-3.91201160505e-06	-3.53242291117e-06	2.98677488234e-07	1.39062000418e-06	5.08948386871e-08	1.31612093703e-07	-6.87388240744e-09	2.13705421077e-09	2.9139314492e-10	5.18681248585e-11	1.14147294232e-11	1.8390035604e-12	-1.6575121622e-12	-2.86087477236e-13	1.68407047093e-13
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other	-0.0543437258852	-0.105698248372	0.0188863292795	0.0167243949522	0.0018343440764	-0.00701377052239	-0.000874638169813	-0.000254507909225	-0.00013837714985	7.90587901241e-05	-0.000111990095821	-8.67493601522e-05	1.24480595728e-05	-2.75903300978e-06	-4.90133673777e-06	5.01639992397e-06	1.84687474058e-06	2.95535012971e-07	-1.39893229129e-06	-3.59156939711e-07	-9.35429176961e-08	1.74314216629e-08	2.13705421078e-09	2.91393144922e-10	5.18681248586e-11	1.14147294224e-11	1.83900356095e-12	-1.65751216242e-12	-2.86087477757e-13	1.68407047459e-13
