,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
1360,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1496,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,0.974025974026,0.986842105263,0.0462103667323,0.689837784621,0.198997487421,0.0827349764506,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1632,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.235065259982,0.575219362904,0.57735026919,0.133974596216,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1768,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1904,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2040,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,0.974358974359,0.987012987013,0.0455562014323,0.692067134985,0.245447135805,0.0303125113607,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2176,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.986301369863,0.972972972973,0.979591836735,0.0474420395767,0.686075171887,0.245046797149,0.0340950672004,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2312,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2448,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,0.974025974026,0.986842105263,0.0461396882438,0.690288057942,0.253850159538,0.0258992314985,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2584,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
137,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.95,0.974358974359,0.0627247205289,0.580440113247,0.295714134013,0.00774097901784,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
273,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.986666666667,0.993288590604,0.033517735509,0.775278780707,0.137148636935,0.240656686084,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
409,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
545,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.858974358974,0.924137931034,0.111582376546,0.330752192227,0.500289994455,3.10082831939e-06,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
681,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.987654320988,0.993788819876,0.0304853418097,0.787032233314,0.165454757705,0.139905541174,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
817,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.231313501674,0.581509657149,0.57735026919,0.133974596216,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
953,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.986842105263,0.993377483444,0.0326655305792,0.77938033046,0.168878322108,0.144745629944,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1089,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.236501873376,0.572816889328,0.57735026919,0.133974596216,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1225,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.234229572773,0.576618479758,0.57735026919,0.133974596216,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1361,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.233775030568,0.577379966493,0.57735026919,0.133974596216,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1497,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.896103896104,0.945205479452,0.0961640450475,0.405428972165,0.387083780761,0.000505716116618,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1633,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.875,0.933333333333,0.235065259982,0.575219362904,0.57735026919,0.133974596216,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1769,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.951807228916,0.975308641975,0.0613087751689,0.58190988401,0.320578742907,0.00312949812873,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1905,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2041,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.897435897436,0.945945945946,0.09455413997,0.410255411238,0.460726211472,2.18949479927e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2177,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.905405405405,0.950354609929,0.093131540247,0.429979964364,0.463373634362,3.2171154846e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2313,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2449,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,0.909090909091,0.952380952381,0.0889468133064,0.441735758091,0.442726176543,5.53466477735e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2585,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
138,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.95,0.974358974359,0.0628516551045,0.579672777722,0.319421174293,0.00387583550166,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
274,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.986666666667,0.993288590604,0.033517735509,0.775278780707,0.137148636935,0.240656686084,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
410,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
546,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.820512820513,0.901408450704,0.12884540251,0.260905542488,0.582627550127,2.19161253778e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
682,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.987012987013,0.938271604938,0.962025316456,0.0689022846985,0.538495440112,0.347636308316,0.00137385564758,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
818,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
954,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.960526315789,0.979865771812,0.0573481675914,0.622670399969,0.296485688341,0.00930553122697,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1090,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.875,0.933333333333,0.236501873376,0.572816889328,0.57735026919,0.133974596216,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1226,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1362,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1498,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.87012987013,0.930555555556,0.109411325103,0.343524292367,0.488225088326,6.65870236821e-06,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1634,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.875,0.933333333333,0.235065259982,0.575219362904,0.57735026919,0.133974596216,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1770,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.975903614458,0.987804878049,0.0428132974543,0.700749685494,0.223867350796,0.0419014547851,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1906,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2042,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.910256410256,0.953020134228,0.0879746029353,0.443727992674,0.448135140872,3.88305631609e-05,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2178,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.891891891892,0.942857142857,0.100246160948,0.395429418319,0.487736106194,1.04506767996e-05,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2314,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2450,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,0.922077922078,0.959459459459,0.0815972634218,0.480511943795,0.385313202116,0.000539277676921,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2586,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
3,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
139,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.9875,0.993710691824,0.0308233596354,0.786069558081,0.156648758319,0.165246368125,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
275,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
411,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
547,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.974358974359,0.987012987013,0.0448683224537,0.696488424614,0.231540221423,0.0413801764653,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
683,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.987804878049,1.0,0.993865030675,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
819,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
955,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1091,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.875,0.933333333333,0.236501873376,0.572816889328,0.57735026919,0.133974596216,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1227,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1363,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1499,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.974025974026,0.986842105263,0.0462103667323,0.689837784621,0.198997487421,0.0827349764506,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1635,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.875,0.933333333333,0.235065259982,0.575219362904,0.57735026919,0.133974596216,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1771,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1907,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2043,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.974358974359,0.987012987013,0.0455562014323,0.692067134985,0.245447135805,0.0303125113607,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2179,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.986301369863,0.972972972973,0.979591836735,0.0474420395767,0.686075171887,0.245046797149,0.0340950672004,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2315,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2451,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,0.974025974026,0.986842105263,0.0461396882438,0.690288057942,0.253850159538,0.0258992314985,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2587,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
6,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
142,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,0.9875,0.993710691824,0.0308233596354,0.786069558081,0.156648758319,0.165246368125,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
278,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
414,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
550,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,0.974358974359,0.987012987013,0.0448683224537,0.696488424614,0.231540221423,0.0413801764653,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
686,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,0.987804878049,1.0,0.993865030675,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
822,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
958,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.9:1.0:partial-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
