,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
1360,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.7757909215955984,0.7023661270236613,0.7372549019607842,0.14996912049750674,2.8466334352353687e-06,0.11919608495422052,0.00020471407064185762,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1496,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.8779031187790312,0.84375,0.8604878048780488,0.09148401445310955,0.00012579570536498202,0.25003130701809273,2.224564403456907e-26,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1632,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.8117647058823529,0.7076923076923077,0.7561643835616438,0.16729297689359585,3.980847244289334e-07,0.21739439617972547,3.566028756362136e-11,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1768,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.9028497409326425,0.887332908975175,0.8950240770465488,0.08308112125440147,0.0005604272423838303,0.26611595477917654,2.7457762215646584e-29,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1904,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.7957446808510639,0.684981684981685,0.736220472440945,0.15897057518584146,7.108732601052752e-07,0.1477315837512757,4.149092034220963e-06,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2040,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.8736842105263158,0.845859872611465,0.859546925566343,0.08862213893830895,0.00019554003803660762,0.24615560225176186,9.901001882732325e-26,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2176,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.877950101146325,0.8240506329113924,0.8501469147894221,0.09576553402677168,5.694356925399482e-05,0.25947543474613066,1.7322216762540584e-28,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2312,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.7608695652173914,0.6713554987212276,0.7133152173913043,0.15306444181126852,2.223214823657809e-06,0.09417795442867659,0.0037221823246803864,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2448,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.8811420982735724,0.8393421884882986,0.8597343699384514,0.09627004311798645,5.2259663870739586e-05,0.2728770923369366,1.9997452963469497e-31,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2584,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:1:0.8:1.0:partial-ref,0.7909604519774012,0.6796116504854369,0.731070496083551,0.14429822824848804,6.282786210978324e-06,0.1147183138901397,0.00033863347898036375,[1.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9067599067599068,0.4980793854033291,0.6429752066115703,0.2703107899283221,3.2580069524039523e-15,0.3783227341832974,2.4731763484499644e-29,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
137,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9851398601398601,0.7141951837769328,0.8280675973548861,0.14347521868677615,8.64664116356069e-09,0.4601354084569692,2.1921940670938865e-84,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
273,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.980819529206626,0.7183908045977011,0.8293402137854773,0.15170168794558478,1.234447571778446e-09,0.4771137962861331,4.6167587174689246e-91,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
409,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.8957345971563981,0.48091603053435117,0.6258278145695365,0.2815064689226018,1.3896391692156954e-16,0.34974717138964784,2.7284674969922083e-25,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
545,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9772020725388602,0.6021711366538953,0.74516001580403,0.18217848864804984,2.5672398869392447e-13,0.516917925035622,3.3042708835484144e-109,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
681,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.979557069846678,0.7255520504731862,0.8336353751359189,0.13884900638545358,2.240312102689903e-08,0.4534020789505139,2.1604011122057758e-82,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
817,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.8958333333333334,0.4719512195121951,0.6182108626198084,0.2659696186358328,1.7941859365148378e-15,0.3117902811496471,5.8941424829006675e-21,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
953,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9803586678052946,0.7279644895370958,0.8355167394468705,0.1392248493086334,2.2460390238178107e-08,0.4539142176628752,3.819381060272518e-82,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1089,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9101654846335697,0.4891994917407878,0.6363636363636364,0.25828391311292204,4.8602582953169315e-14,0.35130324777342326,2.2631793838402124e-25,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1225,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.8514150943396226,0.4652061855670103,0.6016666666666666,0.25478619994138724,6.731254279726692e-14,0.28639101986949633,2.6522506347123445e-17,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1361,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9041095890410958,0.4931506849315068,0.6381950040290089,0.2551376511773788,5.052209922740957e-14,0.3212334738779474,9.789549408708383e-22,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1497,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9714576962283384,0.607780612244898,0.7477442134170262,0.17918990002692228,5.535301128046243e-13,0.5146819648634341,1.1684262351662718e-108,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1633,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9220183486238532,0.5153846153846153,0.6611842105263157,0.256080393252363,1.1803022298925069e-13,0.3841027948635858,5.178951850496954e-30,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1769,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9852941176470589,0.7250159134309357,0.8353502016868354,0.1486171421794668,2.6689641669668697e-09,0.4750108303206372,3.613322402030773e-90,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1905,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.8967032967032967,0.4981684981684982,0.6405023547880692,0.26616872136135694,1.6443129582402367e-15,0.34124618517397504,4.664812108791384e-25,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2041,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9711042311661506,0.5993630573248407,0.7412367073651044,0.17844010642632238,6.705972047483663e-13,0.5164110536209959,1.2321819189955228e-109,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2177,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9735234215885947,0.6050632911392405,0.7462919594067136,0.17928272401917023,4.557968651094513e-13,0.5264271672797823,3.5127642491377273e-115,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2313,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.8953771289537713,0.47058823529411764,0.616932103939648,0.29090817097536764,1.487102016287398e-17,0.3347629134167293,4.7196057407749214e-23,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2449,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9775280898876404,0.6053130929791272,0.74765625,0.18211962621701577,2.0202244690304115e-13,0.5195087336758274,1.682701937187107e-111,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2585,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9111111111111111,0.4975728155339806,0.6436420722135008,0.2492940779770257,1.0472432531784913e-13,0.32657282995132303,6.402268564560501e-23,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.910377358490566,0.4942381562099872,0.6406639004149377,0.2696689702768898,4.109023658785665e-15,0.37987352221892473,1.6425032441438218e-29,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
138,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9893522626441881,0.7065906210392903,0.8243992606284657,0.14685630385453896,4.024459393641539e-09,0.4775148722665969,2.401818290061538e-91,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
274,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9846984698469847,0.698595146871009,0.8173328352633545,0.1588423171541837,2.080951915836535e-10,0.4935601307743679,5.761915963994041e-98,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
410,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9240196078431373,0.4796437659033079,0.6314907872696818,0.29634360032580204,5.034887130565773e-18,0.396439259695288,3.850629247644935e-32,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
546,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9771309771309772,0.6002554278416348,0.7436708860759493,0.18135557274085382,3.2954351192309987e-13,0.5040959323187982,4.248750169145205e-103,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
682,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9814159292035398,0.6996845425867508,0.8169429097605894,0.14762278059240658,2.782180055724844e-09,0.4745320004606799,5.765808612108499e-91,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
818,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9074074074074074,0.47804878048780486,0.6261980830670926,0.28279229006833173,2.81014290169124e-17,0.3889424627296383,1.9193966048682246e-32,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
954,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9858906525573192,0.7089410272669626,0.8247879011434894,0.1465675867769013,4.1767425940180935e-09,0.47424672675782403,4.015494962195837e-90,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1090,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.8976190476190476,0.47903430749682335,0.6246893123446562,0.2484336796760072,3.852444930834815e-13,0.318361589498068,5.2605386591275425e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1226,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.8775,0.452319587628866,0.596938775510204,0.2740931549334716,1.103387319434991e-15,0.32859704089909336,3.18523945738041e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1362,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.909952606635071,0.47820672478206727,0.6269387755102042,0.27792432832813363,2.209998870729767e-16,0.3573852383809201,9.718793158082002e-27,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1498,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9782608695652174,0.6026785714285714,0.7458563535911602,0.18210499016943002,2.580581166393315e-13,0.5278819022152454,1.0298576605319522e-114,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1634,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.913953488372093,0.5038461538461538,0.6495867768595041,0.2712269801061579,3.0458666855843492e-15,0.39813835592205843,1.995236901498661e-32,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1770,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9860990443092963,0.7224697644812221,0.8339456282145481,0.14744030807232736,3.6074649115256197e-09,0.45766767579468276,5.559817465294488e-83,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1906,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.8922018348623854,0.47496947496947495,0.6199203187250996,0.26503656918026713,2.1836144284882995e-15,0.334618772718344,4.225857251463019e-24,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2042,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.979381443298969,0.6050955414012739,0.7480314960629921,0.17576684222277672,1.6870643149124621e-12,0.5025648500116358,1.6360172177410408e-102,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2178,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9804928131416838,0.6044303797468354,0.7478465152701645,0.1810218899759001,3.0248851344688416e-13,0.5366593665452576,5.936513856470554e-120,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2314,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.8970588235294118,0.4680306905370844,0.615126050420168,0.2875383228151742,3.7706893809210573e-17,0.32001169853725586,4.469542786740372e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2450,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9776195320447609,0.6078431372549019,0.7496099843993759,0.18007998293576752,3.764093960206747e-13,0.5110011882235433,2.4147126374522953e-107,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2586,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9090909090909091,0.4854368932038835,0.6329113924050633,0.2601457950112084,7.861879249393683e-15,0.3458553154093598,1.1098292246168077e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
3,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8141993957703928,0.6901408450704225,0.7470547470547471,0.1569609916688116,2.1143494685709664e-06,0.15204421188973233,4.39338672368714e-06,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
139,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9013716525146963,0.8745247148288974,0.8877452557092314,0.08418244840860886,0.00045815178468296147,0.27637413814083506,1.0993982912618343e-31,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
275,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8967320261437909,0.876117496807152,0.8863049095607235,0.08604488007195639,0.0003479325962489654,0.26024932885763763,4.371157561540812e-28,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
411,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.7787481804949054,0.6806615776081425,0.7264086897488119,0.15602235837406117,1.5746166995540706e-06,0.112347606489802,0.000566477859869837,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
547,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8756684491978609,0.8365261813537676,0.8556499020248203,0.09516324927342881,6.622605354286204e-05,0.26503051175374737,1.5061332849176152e-29,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
683,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8991541964866623,0.8719242902208202,0.8853299167200512,0.0819318686013926,0.0006240376701308826,0.2550828591288065,3.018521685452186e-27,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
819,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.7869318181818182,0.675609756097561,0.7270341207349081,0.15440288780416225,1.354046168668886e-06,0.11356636079569855,0.0003942330318830858,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
955,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8985035783994795,0.87571337983513,0.8869621066152857,0.08231288599835868,0.0006036291876395071,0.2546323723806206,4.742258195522396e-27,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1091,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.77046783625731,0.6696315120711563,0.716519374575119,0.14862896746187698,4.518038799721237e-06,0.10891280502606525,0.0008027576612349923,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1227,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.7341772151898734,0.6726804123711341,0.7020847343644923,0.14360276010033626,7.520836813673419e-06,0.07480817329645574,0.020119068769121735,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1363,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.7757909215955984,0.7023661270236613,0.7372549019607842,0.14996912049750674,2.8466334352353687e-06,0.11919608495422052,0.00020471407064185762,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1499,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.8779031187790312,0.84375,0.8604878048780488,0.09148401445310955,0.00012579570536498202,0.25003130701809273,2.224564403456907e-26,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
