,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
409,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.966824644549763,0.7311827956989247,0.8326530612244898,0.30140889730360276,2.0328771465855513e-07,0.552319585226665,3.0627082065046877e-24,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
545,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9907834101382489,0.7606132075471698,0.8605737158105404,0.15531062433744033,5.1218618680021136e-06,0.5121678294946929,2.7451476136194856e-58,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
681,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9923076923076923,0.9159763313609467,0.9526153846153845,0.08441294460197518,0.013767832383858489,0.3419930227508948,9.29824463088253e-25,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
817,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9861751152073732,0.7278911564625851,0.837573385518591,0.289156133272939,3.958392528431242e-07,0.5021337430367161,2.2399994554917135e-20,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
953,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9871299871299871,0.8887601390498262,0.9353658536585365,0.09464585271672055,0.005130264812976662,0.3481381984136497,2.822222368955399e-26,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1089,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9726027397260274,0.71,0.8208092485549133,0.27759093566004267,8.086189116554343e-07,0.5564753304411183,2.810055756580845e-26,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1225,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9809523809523809,0.7228070175438597,0.8323232323232322,0.28364255234957436,9.483175422583059e-07,0.543585392758631,1.27668461279294e-23,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1361,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9811320754716981,0.7298245614035088,0.8370221327967807,0.290809409736627,4.866717673555561e-07,0.5417142959672765,1.936084430990348e-23,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1497,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9925149700598802,0.7772567409144197,0.8717948717948717,0.1463378231856022,1.681874311472428e-05,0.49559950787791207,2.2272726831354797e-54,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1633,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9853658536585366,0.7038327526132404,0.8211382113821138,0.2924742446429155,3.968808719167345e-07,0.5231500730270826,8.938581011384519e-22,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1769,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.99734395750332,0.8866587957497049,0.93875,0.10341228540672541,0.0025542578182666895,0.38884001778097166,4.955568297185311e-32,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1905,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9675925925925926,0.7231833910034602,0.8277227722772278,0.28973776319413425,3.916473385428117e-07,0.5130425735158324,2.8348081038732483e-21,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2041,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9910044977511244,0.772196261682243,0.8680236375574524,0.1472519635399549,1.4202759553399091e-05,0.5141113108785738,2.5164669778651404e-59,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2177,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9925149700598802,0.7864768683274022,0.8775645268034415,0.14459342384240814,2.3720306157637853e-05,0.5111608153899839,1.2410085582244127e-57,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2313,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9716981132075472,0.7079037800687286,0.8190854870775349,0.31443843336495847,3.074161614581688e-08,0.537669641976719,1.1895965781679986e-23,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2449,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9969834087481146,0.7822485207100591,0.8766578249336869,0.14871487175684606,1.3871569148002248e-05,0.5178311133623428,2.762927658145127e-59,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2585,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:partial-ref,0.9775784753363229,0.7465753424657534,0.8466019417475729,0.27814682593800255,1.1175974003740076e-06,0.5011290867580277,2.7376155348793945e-20,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9575471698113207,0.712280701754386,0.8169014084507041,0.30205320749283704,1.2852944097954795e-07,0.5608783827221885,9.249402412210043e-26,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
138,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9946666666666667,0.8849347568208779,0.9365976145637162,0.09989490546904924,0.003611319958618931,0.37853115509066754,3.0231230350081648e-30,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
274,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.993234100135318,0.8686390532544379,0.9267676767676768,0.11474997406865713,0.0008032809555029019,0.4269602200743875,5.5710697067874304e-39,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
410,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9634703196347032,0.7562724014336918,0.8473895582329318,0.2799661348216476,1.443235727027036e-06,0.5085206350996953,2.796724043872649e-20,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
546,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9939301972685888,0.7724056603773585,0.8692767086927671,0.150360083945558,1.0456912070724186e-05,0.49315178674338,2.0410254980159552e-53,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
682,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9920529801324504,0.8863905325443787,0.93625,0.09978340129371097,0.003569804551749518,0.4010445881046706,3.194189391108637e-34,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
818,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.973568281938326,0.7517006802721088,0.8483685220729367,0.27384432230286376,1.466930692399396e-06,0.5075323761698624,4.7965836531955576e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
954,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9932432432432432,0.8516801853997682,0.9170305676855894,0.11258839945871607,0.0008910224072330998,0.41755024897746856,6.068455361605634e-38,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1090,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9772727272727273,0.7166666666666667,0.826923076923077,0.2712100608719903,1.528798288120641e-06,0.5458242541326234,4.44322623350544e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1226,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9814814814814815,0.743859649122807,0.846307385229541,0.27203877738729537,2.686632513639233e-06,0.528506574955902,3.4032124868344018e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1362,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9726027397260274,0.7473684210526316,0.8452380952380952,0.27752514751513513,1.519634455663684e-06,0.5310860083633968,1.4048741754413239e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1498,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9954198473282443,0.7643610785463072,0.8647214854111407,0.15359749950897328,6.357980385672311e-06,0.5315082832989844,1.3962900628906226e-63,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1634,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9817351598173516,0.7491289198606271,0.8498023715415018,0.27033170189561334,2.8817459059718185e-06,0.5257656143045754,4.380110953256181e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1770,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.996005326231691,0.8831168831168831,0.9361702127659574,0.10406089760934484,0.002384257824286357,0.3745764136492346,1.0531497777407609e-29,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
1906,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.972972972972973,0.7474048442906575,0.8454011741682974,0.27668760982801766,1.388519782969512e-06,0.5209278463656521,6.384666708404849e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2042,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9955223880597015,0.7792056074766355,0.8741808650065531,0.14469008256675472,2.0725963594263235e-05,0.5054626721505712,6.699912957243621e-57,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2178,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9939485627836612,0.7793594306049823,0.8736702127659576,0.14651274381977217,1.8620353351100446e-05,0.5074205326038077,1.278888930640078e-56,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2314,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.9815668202764977,0.7319587628865979,0.8385826771653543,0.2940531291942046,2.700396162580448e-07,0.499061904380324,5.515454929507548e-20,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2450,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.992526158445441,0.7857988165680473,0.8771466314398944,0.14898630687784117,1.2909554066554536e-05,0.5245454934689121,2.8988277620166167e-61,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
2586,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.8:3:0.9:1.0:partial-ref,0.96875,0.7431506849315068,0.8410852713178294,0.28417760220837035,5.831949761446069e-07,0.523384606861052,1.9851087850297997e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 8.0]"
3,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.932806324110672,0.8280701754385965,0.8773234200743495,0.21291105915588807,0.00019340157949893744,0.396805846820113,7.871031543823045e-13,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
139,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9793438639125152,0.9561091340450771,0.9675870348139256,0.06117625978615856,0.07295526746476788,0.26177680786631286,6.0890950431346946e-15,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
275,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.97352587244284,0.9573964497041421,0.9653937947494033,0.062416559454288804,0.06621182016279237,0.24270427153055713,4.33476847366294e-13,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
411,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9236641221374046,0.8673835125448028,0.8946395563770795,0.18815045574234632,0.001079121940209757,0.3509923896467573,4.277205580727051e-10,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
547,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9585365853658536,0.9268867924528302,0.9424460431654678,0.07897792609516557,0.018983056827173526,0.29470733905737395,3.9190588039820814e-19,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
683,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.972520908004779,0.9633136094674556,0.9678953626634957,0.05438774893606264,0.10932392176168736,0.23083404970274174,5.8122750157292355e-12,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
819,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9425287356321839,0.8367346938775511,0.8864864864864864,0.2104314742231222,0.00019465067544039672,0.395757403157902,4.984121364038383e-13,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
955,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9716981132075472,0.9548088064889919,0.9631794272355347,0.059128681063405145,0.07839773215616887,0.23613838325789058,1.0493914860404603e-12,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1091,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9402985074626866,0.84,0.8873239436619718,0.18647593488100914,0.000865356449341761,0.3868495183377411,1.0109655531072357e-12,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1227,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9302325581395349,0.8421052631578947,0.8839779005524862,0.20010871102482586,0.0004576638616598229,0.40126981699505476,3.771381188365283e-13,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1363,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9222222222222223,0.8736842105263158,0.8972972972972973,0.18164920017598407,0.0014170873812434427,0.3665368947929005,3.659375289916475e-11,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1499,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:1:0.9:1.0:partial-ref,0.9659367396593674,0.9308323563892146,0.9480597014925375,0.075450595222577,0.02512268460348905,0.2808876029280706,1.9453177836498666e-17,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
