pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.4	-0.00119136939839	0.0272563871094	-0.041961575985	-0.000200304706587	-0.00572954418507	0.0301008948358	0.001538653196	-0.0280556776128	-0.0106453798673	-0.00382462831673	0.00374617448826	0.000698253330373	-0.00471072394096	0.003351131833	-0.000535867069654	-0.000123671581922	3.00847448954e-05	-3.97649670764e-05	0.000105703513575	8.51760317758e-06	-1.30838412675e-05	-6.06731672951e-06	2.53463605707e-06	1.12119508449e-06	-1.31059784854e-08	-2.37364946621e-09	-1.59087157988e-11	-2.15635943722e-11	1.42828126643e-10	4.45225630213e-12	-9.86503193408e-14
mothur_0.5	-0.0199935338723	0.0376450155097	-0.0593609734349	-0.0132187659789	0.00106143644856	0.00796882013277	-0.00538872227343	-0.00404945821733	0.00161841679533	-0.00324256255	0.000495299784399	0.0013567443514	0.00625004307883	0.00419037439267	0.000503173383323	-1.90518082096e-05	-8.85973038605e-05	5.92713982754e-05	-9.12893272378e-05	-9.19278625716e-06	1.41740788822e-05	7.05817971615e-06	-5.29548815629e-06	-1.62309314692e-06	1.83721804964e-07	-2.37364946698e-09	-1.59087157783e-11	-2.15635944397e-11	1.42828126651e-10	4.45225629128e-12	-9.86503195577e-14
mothur_0.6	0.05366653556	0.0211799179057	-0.0433688338483	0.032261949231	0.0116123338184	-0.00378606782036	0.0347419203505	0.00587998055559	0.00277378588097	0.000395518297684	-0.00460647953687	0.00301203344123	-0.000210283715966	0.000272173697437	-0.00239495401291	-0.0010684188094	-0.000332979089462	-0.000928989713512	-0.000805663418811	1.55074681239e-05	-1.78509091504e-05	-6.79161143069e-06	9.66680542177e-06	-7.36173815839e-07	-2.82674557396e-07	-2.3736494667e-09	-1.59087158053e-11	-2.15635944137e-11	1.42828126652e-10	4.45225629782e-12	-9.86503188706e-14
mothur_0.7	0.0641490700792	0.0154839993221	-0.0375094954177	0.0335535885902	0.00970867662866	-0.000369188973396	0.034175118254	0.0015968663937	-0.00120272877568	-0.00199748135486	-0.00377800596013	0.00492683819154	0.000289027005187	-0.000478489283889	0.000519561441613	-0.00199421915675	0.000461518083517	0.000761148656906	0.00080933091496	5.84345923327e-06	-2.77552853897e-05	-2.76006612332e-06	2.29037353704e-06	1.36512170922e-06	-1.10303656778e-06	-2.37364946615e-09	-1.59087158078e-11	-2.15635943598e-11	1.42828126642e-10	4.45225630687e-12	-9.86503192814e-14
mothur_0.8	0.0920174679681	0.00382968871482	0.00683115793907	0.0219293680341	-0.0325583783121	-0.0182076887024	-0.00984763525323	-0.00825230494989	-0.00342488431485	0.0236871573747	-8.96484929511e-06	-0.000872098025609	0.000871280333366	0.000108116337526	0.000484476683062	0.000285431215902	0.00102858463038	-0.000738866702914	0.000548379847163	8.3754951345e-05	-0.000102907010121	-4.94809062636e-05	3.0457032121e-05	1.11727293953e-05	-5.29952525932e-07	-2.37364946336e-09	-1.59087158702e-11	-2.15635941247e-11	1.42828126614e-10	4.45225634085e-12	-9.8650319014e-14
mothur_0.9	0.160339496993	-0.0588638437525	0.00813851795312	0.0112448546941	-0.0375277351096	-0.0283246075283	-0.0257682930791	0.00154456223851	-0.00399285136579	-0.0239163733844	0.000193125062724	4.24714022644e-05	0.000417916686964	-0.000162413957782	-0.00356176160636	0.00038467393507	0.000427782530707	0.000115290157926	0.000212281124871	-9.78633061152e-06	-8.08190505154e-06	3.68507766374e-07	4.9050341879e-06	-1.64165849177e-08	-6.0605919973e-07	-2.37364946649e-09	-1.59087158011e-11	-2.15635943944e-11	1.42828126647e-10	4.45225630085e-12	-9.86503187012e-14
mothur_1.0	0.259137711437	-0.126490477517	0.0839446445428	-0.0960238892979	-0.0281393289129	0.0262890993173	0.0274648759018	0.00648583229785	0.00841631006259	0.00290437825879	8.46305546294e-05	0.000102173942038	-9.74293077531e-05	-1.06323346864e-05	0.000130767050595	2.04027589335e-05	-2.60996093411e-05	-5.86348432302e-06	3.61144121028e-06	3.20391430908e-08	-3.32238757662e-07	-1.91481038286e-07	8.17112098576e-08	4.06704420714e-08	-4.96588677281e-10	-2.3736494665e-09	-1.59087157913e-11	-2.15635943985e-11	1.42828126646e-10	4.45225629801e-12	-9.86503194431e-14
rdp_0.0	-0.0334657322647	0.0421032793842	-0.0616762614378	-0.0177447152367	0.00366737270387	-0.00307092928743	-0.0108583740916	0.00836326620981	0.00405300509974	0.00169212479234	0.00106975101826	0.000858656344248	-0.000571249741425	-0.000283328628222	-0.000337537572128	-9.54026810594e-05	-0.000672951025294	-0.000294791377237	0.000492904934322	6.07542312361e-05	7.5392056627e-05	-2.36454062651e-05	-0.000102103271899	-5.31078247747e-06	-1.36396058274e-05	-2.36282516237e-09	-1.49174126457e-11	-2.17608321405e-11	1.42828125752e-10	-2.4519256449e-11	-2.81342194262e-10
rdp_0.1	-0.0331205161188	0.0420932941784	-0.0615303579258	-0.0176698898753	0.00362027536525	-0.00281639384188	-0.0107177195182	0.00814436480632	0.00384790978893	0.00169095512535	0.00109699489153	0.000918615440969	-0.000586346532818	-0.000215885298171	-0.000101858969864	8.14926088439e-05	-0.00058320229125	0.000165157506123	3.26448452214e-05	3.04305411805e-05	1.47645476938e-05	-2.34993745698e-05	0.000165541419525	2.96571694111e-05	-7.36726838698e-05	-2.3736494566e-09	-1.59087167306e-11	-2.15635934905e-11	1.42828126366e-10	4.45225660388e-12	-9.86503120929e-14
rdp_0.2	-0.0306187452934	0.04149690177	-0.0604165310617	-0.016508471235	0.00296192565681	-0.000202073651915	-0.00957523305109	0.0054896966465	0.00286169173855	0.00135956018205	0.000829368174794	0.00126063294598	-0.0004596683963	-0.000483740316073	8.29772970325e-05	0.000181999647992	1.98625929453e-05	0.000281385423071	-0.000300142412872	-0.000337083166706	-0.00028228866944	-0.000165709890557	-3.02641552565e-05	-8.1214477829e-06	9.34629273384e-06	-2.37364947006e-09	-1.59087157446e-11	-2.156359465e-11	1.42828126738e-10	4.4522562579e-12	-9.86503203262e-14
rdp_0.3	-0.0276467278493	0.0404767683987	-0.0607558666812	-0.0157011314151	0.00237311929501	0.00220650493944	-0.00831789156731	0.0033500473374	0.00262269721641	-0.000198326226842	0.000539458297588	0.00156823292764	-0.000524797190137	-0.000640873127946	0.000385908858707	0.000125434224897	0.0011852401214	0.000454551200637	-0.000721820953458	0.000421687709051	5.06895814896e-05	-8.80584099759e-05	-2.91391614776e-05	-4.85423453956e-06	3.69223012318e-06	-2.37364946812e-09	-1.59087157518e-11	-2.15635945596e-11	1.42828126661e-10	4.45225626058e-12	-9.86503200522e-14
rdp_0.4	-0.0203730096865	0.0371188864222	-0.0570288742021	-0.012520289345	0.000146229557785	0.00914081875888	-0.00347141384258	-0.00673253936123	-0.000246941449657	-0.00352209716622	-0.0150187040432	-0.0114439422117	-0.000260159005871	-0.000153588769659	0.000311185926713	7.09352453024e-05	-1.61385362537e-05	6.44817181906e-05	7.02196505264e-05	-4.46647685808e-07	-6.71884196018e-07	-3.70935367472e-07	1.0039423021e-07	2.42067069905e-07	-1.1067520692e-07	-2.37364946645e-09	-1.59087157928e-11	-2.15635943933e-11	1.42828126645e-10	4.45225629896e-12	-9.8650319481e-14
rdp_0.5	0.00276621796268	0.0254920898524	-0.0415311673625	0.000256865197215	-0.00592310119353	0.0313115836259	0.00229979159406	-0.0291832127258	-0.0105343352957	-0.00511505126261	0.00377278434869	0.000687643308499	0.00284130601204	-0.00422745071321	7.58495119205e-06	-1.60843319207e-05	-0.000432107747653	-0.000177595198913	-6.57062896111e-05	9.72157425232e-06	4.48586979432e-06	-7.88246231946e-07	5.69898772992e-06	1.9947899073e-07	-3.72511152589e-07	-2.37364946641e-09	-1.5908715799e-11	-2.15635943921e-11	1.42828126645e-10	4.45225629977e-12	-9.86503193435e-14
rdp_0.6	0.0545701085839	0.0209641671462	-0.0471963991364	0.0305711772173	0.0123790730213	-0.00784870862199	0.0339772976022	0.010003158682	0.00340403281202	-0.00228706903149	0.0118858490333	-0.0115287345624	0.000233462310476	9.59403790252e-05	7.54260808542e-05	4.35901045991e-05	0.000147314471401	9.2695735857e-05	1.90000848165e-06	-6.61976250236e-06	2.49124447497e-06	2.22365423387e-06	-2.95956962158e-06	-4.28553156193e-07	1.40631342018e-07	-2.37364946665e-09	-1.59087157858e-11	-2.15635944108e-11	1.42828126647e-10	4.45225629582e-12	-9.86503194941e-14
rdp_0.7	0.0659282548931	0.0134408545419	-0.0345697211199	0.0331237084887	0.00969426320128	-0.00211319427687	0.0326393145287	0.00334801717137	-0.00448541440858	-0.0012442850252	-0.00357029160781	0.00449667317576	-0.000321144862739	9.80682503221e-06	0.000803421187251	0.00325127070816	-0.000175530836614	0.000143417225994	0.00011315999135	-1.78830763331e-05	4.04298422007e-05	7.26951230299e-06	-7.43882061804e-06	-8.67932299953e-08	1.04330748748e-06	-2.37364946652e-09	-1.5908715769e-11	-2.15635944089e-11	1.42828126643e-10	4.45225629229e-12	-9.86503198677e-14
rdp_0.8	0.0921952258277	0.00370441836679	0.00705382583248	0.0217496913314	-0.0323186021712	-0.0181259364789	-0.00968602394774	-0.0086637528336	-0.00266855300066	0.0234133666744	-0.000185397135045	-0.000677308187044	-0.00011498672912	4.41696476741e-05	-0.00128396726455	-0.000230820787959	-0.000835268187025	0.00082464423518	-0.000506069679625	-8.24525903236e-05	0.000111268228821	5.10097950511e-05	-3.10320473907e-05	-1.12119173359e-05	6.79556635416e-07	-2.37364946967e-09	-1.59087157088e-11	-2.15635946758e-11	1.42828126677e-10	4.45225625397e-12	-9.86503197681e-14
rdp_0.9	0.142724144683	-0.0402797024789	0.0107082632237	0.0164179250622	-0.0224315497233	-0.0248867482042	-0.0129285563942	0.00487056349334	-0.0136799723249	-0.0115846712448	-2.86116436132e-05	0.000507277817329	-0.000888389462137	0.000180273605534	0.00465826917384	-0.000738095987549	-0.000633130687207	-0.000245039925739	-0.000357612391674	1.20627197538e-05	2.46683717699e-06	-1.61507483582e-06	-5.6186878432e-06	-1.76790967582e-07	6.08215523097e-07	-2.37364946661e-09	-1.59087157813e-11	-2.15635944096e-11	1.42828126645e-10	4.45225629425e-12	-9.86503203374e-14
rdp_1.0	0.222492140585	-0.106910845006	0.0580313320036	0.0218449887695	0.0952326159138	0.00415769979889	-0.0314275990311	-0.00913944977141	0.0107446805117	0.00239294421409	-5.09367684256e-05	-0.000112384659512	-4.81298935464e-05	-9.23017539856e-06	6.95479249171e-05	2.99108516153e-05	6.9420399146e-06	-1.26728406297e-06	3.37775019e-07	-4.271016994e-07	2.1308594347e-07	1.00960629506e-07	1.95344104492e-08	1.1787050785e-08	4.24372828125e-10	-2.37364946651e-09	-1.59087157911e-11	-2.15635943991e-11	1.42828126646e-10	4.4522562979e-12	-9.86503194267e-14
rtax_single	-0.0278692964683	0.0261990295566	0.104254428782	0.0130708606457	0.0147637140542	0.0386156155041	-0.013588903043	0.0285403852627	-0.0319302120799	0.00511421594937	-0.000192737897655	-0.00097926179964	0.000491632791504	0.000120669684678	-0.00097008236404	-9.17612043059e-05	0.000121634363968	2.89627974615e-05	1.66745319285e-05	5.83744079913e-07	7.09153872061e-07	2.69893477385e-07	4.19831995422e-07	-6.84688703268e-08	-9.44950365104e-09	-2.37364946653e-09	-1.59087157913e-11	-2.15635944007e-11	1.42828126646e-10	4.45225629774e-12	-9.86503193126e-14
rtax_paired	-0.0568763803582	0.0114154262948	0.0905491101449	0.0723563201666	-0.0462247566199	0.0438339403576	-0.0148797753459	0.00707475559447	0.0268351120785	-0.00397301330854	-0.000169013905095	0.000322077480409	-0.000275029421242	-3.30887142515e-05	0.000722271053665	6.01040650711e-05	-9.35502735663e-05	-1.63676759416e-05	-1.38113802916e-05	-6.45586615255e-07	-1.72591508979e-07	-2.86190824929e-08	-4.70157470763e-07	1.68454898141e-08	6.12628177376e-09	-2.37364946651e-09	-1.59087157907e-11	-2.15635943993e-11	1.42828126646e-10	4.45225629782e-12	-9.8650319526e-14
Expected	-0.235632470488	-0.410986175117	-0.068966265204	0.00933873519991	-0.00331393444971	-0.000712305513852	0.00300174396532	0.00118236433784	-0.00287465839321	0.00261274383198	-3.30617109499e-05	-9.78442323599e-05	5.9145788074e-05	1.89880967479e-05	-4.25195977787e-05	-1.2459606664e-05	1.13560640819e-05	4.3532494046e-06	-1.5303770688e-06	-2.44989441654e-10	2.11906931881e-07	1.11986359494e-07	-1.05687865015e-07	-1.38733558497e-08	9.38253683125e-10	-2.37364946652e-09	-1.5908715791e-11	-2.15635943998e-11	1.42828126646e-10	4.45225629779e-12	-9.86503194314e-14


eigvals	0.321882597759	0.226248665502	0.131963904621	0.0239730677232	0.0170670898464	0.00941213018962	-0.00882577845926	-0.00348977607837	-0.00252060180549	-0.00198026631583	0.000450318856912	-0.000333925173048	7.42622775328e-05	-4.86390759971e-05	4.61256255387e-05	1.66858355073e-05	-8.10766486305e-06	3.3663720016e-06	-3.29283984363e-06	4.50739562876e-07	-2.58249392824e-07	1.12440964652e-07	-6.80411371064e-08	1.93896203786e-08	1.52409828922e-08	-1.8190587305e-16	2.91512727282e-17	-2.25660691549e-17	1.63158675935e-17	-3.82656690167e-18	-1.58265507454e-19
% variation explained	43.0123340127	30.233020481	17.6339932097	3.20345866288	2.28063080828	1.25771846725	1.17936581119	0.466329697094	0.336821460761	0.26461783521	0.0601749371374	0.0446215520144	0.0099234749192	0.00649951316855	0.00616364732369	0.00222968478296	0.00108340615983	0.000449839531407	0.000440013620465	6.02311549806e-05	3.45091944084e-05	1.50251935395e-05	9.09216011119e-06	2.59098452017e-06	2.03661288745e-06	2.43076085037e-14	3.89540872421e-15	3.01544510515e-15	2.18024693328e-15	5.11334178495e-16	2.11486079605e-17
