	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
rdp_0.2	0.167320844985	0.167320844985	0.167320844985	0.167320844985	0.167320844985	0.167358748021	0.00287641925812	0.00269532697687	0.000640140156992	0.00256898352464	0.0349718675245	0.0101158990598	0.0913421043765	0.103871163371	0.152690273239	0.231271688959	0.373635490718	0.00287641925812	0.00256056062803	0.0	0.00267848118318	0.0107855193559	0.0390022236447	0.0908030389812	0.107050806914	0.152888211314	0.209047875745	0.330708197163	0.167645126512	0.189755230619	0.497333079454
rdp_0.3	0.169220208214	0.169220208214	0.169220208214	0.169220208214	0.169220208214	0.16925811125	0.00546224857647	0.00528115629522	0.0024594858663	0.0008928270609	0.0323986725513	0.00754270408664	0.0887689094033	0.101297968397	0.150117078266	0.228698493986	0.371062295745	0.00546224857647	0.00514638994638	0.00267848118318	0.0	0.00822495872798	0.0364290286715	0.088229844008	0.104477611941	0.150315016341	0.206474680772	0.32813500219	0.166882854351	0.189157204946	0.497631709477
rdp_0.4	0.170492065631	0.170492065631	0.170492065631	0.170492065631	0.170492065631	0.170529968667	0.013640881372	0.013472423436	0.0106423301103	0.00827970755731	0.030705670294	0.00972002290994	0.0805650079174	0.0931151241534	0.141925811125	0.220507226845	0.362879451501	0.013640881372	0.013346079984	0.0107855193559	0.00822495872798	0.0	0.0339948114954	0.0854165964758	0.0962947676967	0.1421237492	0.198283413631	0.319947946498	0.160039250699	0.182642094269	0.497806293183
rdp_0.5	0.17249671507	0.17249671507	0.17249671507	0.17249671507	0.17249671507	0.172534618106	0.0418786429028	0.0416975506216	0.0388674572958	0.0364795660525	0.00410195074304	0.0294632930158	0.0524198982514	0.0649279000034	0.113730164078	0.192286311108	0.334713284593	0.0418786429028	0.0415627842727	0.0390022236447	0.0364290286715	0.0339948114954	0.0	0.0518345069237	0.0680949092015	0.114024965466	0.170066709343	0.291743876554	0.136716249452	0.158683164314	0.498173837826
rdp_0.6	0.209544826657	0.209544826657	0.209544826657	0.209544826657	0.209544826657	0.209582729692	0.0936710353425	0.093498365958	0.0906682726323	0.0882719584921	0.0558732859407	0.0807081971634	0.00886088743629	0.0131860449446	0.062203092888	0.140561301843	0.315466965399	0.0936710353425	0.0933551767124	0.0908030389812	0.088229844008	0.0854165964758	0.0518345069237	0.0	0.0165931067015	0.0625694888989	0.118286951248	0.24083167683	0.168398975776	0.190774401132	0.520510597444
rdp_0.7	0.211738991274	0.211738991274	0.211738991274	0.211738991274	0.211738991274	0.21177689431	0.109918803275	0.109746133891	0.106916040565	0.104536572218	0.0721042080797	0.0969938681316	0.016020349719	0.00543276843735	0.0456900037061	0.12431353391	0.299429769886	0.109918803275	0.109611367542	0.107050806914	0.104477611941	0.0962947676967	0.0680949092015	0.0165931067015	0.0	0.0460648226138	0.1020812978	0.224836595802	0.163555810115	0.185097368687	0.521631608606
rdp_0.8	0.214927057714	0.214927057714	0.214927057714	0.214927057714	0.214927057714	0.21496496075	0.155764630572	0.155583538291	0.152753444965	0.150357130825	0.117937401031	0.142902867155	0.0620009433647	0.0493918668511	0.0012465887268	0.0787414507595	0.253853475287	0.155764630572	0.155448771942	0.152888211314	0.150315016341	0.1421237492	0.114024965466	0.0625694888989	0.0460648226138	0.0	0.0562944307803	0.217908763182	0.165198274991	0.184267713352	0.534628139975
rdp_0.9	0.266273036623	0.266273036623	0.266273036623	0.266273036623	0.266273036623	0.266302516761	0.211924295003	0.211743202722	0.208913109396	0.206516795256	0.174092854014	0.198948822479	0.117752097301	0.105223038307	0.0565218489939	0.0239968329908	0.198321316667	0.211924295003	0.211608436373	0.209047875745	0.206474680772	0.198283413631	0.170066709343	0.118286951248	0.1020812978	0.0562944307803	0.0	0.162637714363	0.215773558842	0.235824264681	0.536061564084
rdp_1.0	0.36185606954	0.36185606954	0.36185606954	0.36185606954	0.36185606954	0.361868703885	0.333584616421	0.33340352414	0.330573430814	0.328177116674	0.295753175432	0.320609143897	0.240212593915	0.228176274384	0.218216198915	0.162515582359	0.16817576901	0.333584616421	0.333260334894	0.330708197163	0.32813500219	0.319947946498	0.291743876554	0.24083167683	0.224836595802	0.217908763182	0.162637714363	0.0	0.294464472221	0.341182069337	0.57173636603
rtax_single	0.0776380512787	0.0776380512787	0.0776380512787	0.0776380512787	0.0776380512787	0.0776127825883	0.170016171962	0.169961423133	0.167822007345	0.166773356693	0.137204777467	0.16269667464	0.16301253327	0.16317256831	0.165493076379	0.237951046124	0.340866210707	0.170016171962	0.169805599542	0.167645126512	0.166882854351	0.160039250699	0.136716249452	0.168398975776	0.163555810115	0.165198274991	0.215773558842	0.294464472221	0.0	0.0671768134497	0.514116086732
rtax_paired	0.116699235201	0.116699235201	0.116699235201	0.116699235201	0.116699235201	0.116593948991	0.192101007378	0.192046258549	0.189915265658	0.188866615006	0.158493649136	0.185851217951	0.185556416563	0.185526936424	0.184044506587	0.257782756646	0.381750951787	0.192101007378	0.191890434958	0.189755230619	0.189157204946	0.182642094269	0.158683164314	0.190774401132	0.185097368687	0.184267713352	0.235824264681	0.341182069337	0.0671768134497	0.0	0.492279340608
Expected	0.487355008469	0.487355008469	0.487355008469	0.487355008469	0.487355008469	0.487355008469	0.496699064945	0.496708253561	0.497356050995	0.497622520861	0.497856830571	0.4983300443	0.520409522667	0.522003747558	0.534595979819	0.535859414531	0.600674308222	0.496699064945	0.496836894186	0.497333079454	0.497631709477	0.497806293183	0.498173837826	0.520510597444	0.521631608606	0.534628139975	0.536061564084	0.57173636603	0.514116086732	0.492279340608	0.0
