#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	-0.00469345058325	0.000504761087553	6.57266722957e-05	-3.1260058268e-05	2.58907536638e-05	3.27801113247e-05	2.55774160326e-06	-5.37604483497e-06	7.97746183358e-06	1.55780978094e-07	-8.22790061954e-07	-6.34437168984e-07	1.09421578091e-07	4.31271131626e-08	-4.09079503809e-08	6.15101088239e-09	1.19351097691e-08	-3.63863872681e-09	9.36715991529e-10	1.18164616619e-09	1.01539896569e-10	-3.69720914022e-11	6.78583734651e-13	-4.04141537557e-14	4.54653640009e-14	1.23250343128e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936252e-13	1.15746470865e-12
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	-0.0136033945789	0.000765172687104	0.000114772029017	-3.05922644096e-05	4.35155750163e-05	6.72868804511e-05	6.88415508577e-06	-1.15288984885e-05	1.38914145803e-05	-6.1232214093e-07	-3.40836266834e-07	-1.6655304951e-06	-2.27550735135e-07	9.07130888336e-08	-8.26264805431e-08	7.38144656157e-10	1.80966735844e-08	2.9999307505e-09	2.01344700903e-09	4.30300522956e-09	-7.57414745857e-11	-1.41053111585e-10	6.47424874662e-12	-2.66561014183e-12	-3.8025925561e-13	1.232503431e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936255e-13	1.15746470865e-12
HMPMockV1.2.Staggered2;k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	-0.00362334531826	0.000167412975408	2.77918303163e-05	-1.01826486638e-05	9.27425764904e-06	1.46358738116e-05	2.84846889547e-06	-2.84703472339e-06	3.97914768241e-06	4.70549513935e-07	-4.12285866878e-07	-1.6175341912e-07	-3.0150450154e-08	5.86621600236e-08	-4.8401170655e-09	3.41250812359e-09	-2.31293153359e-09	1.66143862593e-09	3.48230731705e-10	5.21158311282e-10	-7.64427326427e-12	-2.43806312997e-11	2.45411331409e-12	-3.56820506491e-13	-8.05578431659e-14	1.23250343138e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936252e-13	1.15746470865e-12
HMPMockV1.1.Even1;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	-0.021798357153	0.00101518090782	0.000161333074866	-3.14365586161e-05	5.94946248706e-05	0.000100025994072	1.15499061331e-05	-1.90413481938e-05	1.81871689022e-05	-1.9763613852e-06	4.59606416655e-07	-3.00649418742e-06	-5.27772590562e-07	8.92515357222e-08	-1.42823734732e-07	-5.49224460223e-09	1.81172019942e-08	1.33608590198e-08	2.62771705546e-09	7.50091665789e-09	-4.78017712567e-10	-2.39179979407e-10	1.49801145793e-11	-7.12808820787e-12	-1.17893227781e-12	1.23250343089e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936259e-13	1.15746470866e-12
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0451035473014	-0.000436997249937	-8.51642939008e-05	0.000186728164141	0.000107301156604	-3.0224381788e-05	-4.55187331678e-06	9.11758805271e-06	-2.65777866564e-06	8.17078616501e-07	-9.3315923607e-06	5.58633254009e-06	-1.08255850403e-06	7.51943525887e-07	5.55927666453e-07	7.60691847558e-08	2.32064054255e-08	-4.21315903487e-09	-5.21403810444e-10	-9.36087362187e-09	4.89910143109e-10	1.99616278754e-10	1.0347636901e-12	-1.59904713483e-13	5.51893378367e-13	1.23250343221e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936243e-13	1.15746470865e-12
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0485777365004	-0.000438400241371	-8.76269020029e-05	0.000201328249951	0.000118128915995	-3.00701774977e-05	-4.71000497298e-06	9.32962343881e-06	-2.35847453914e-06	9.30912819544e-07	-1.01430989664e-05	6.00369929006e-06	-1.2339283131e-06	8.10342268514e-07	6.0751702963e-07	8.34710068358e-08	2.9180477693e-08	-4.18608086734e-09	-2.06454638854e-10	-9.52202068306e-09	5.50738915639e-10	1.8970016113e-10	-1.29791891407e-12	-3.02065652112e-13	6.2503509543e-13	1.23250343221e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936242e-13	1.15746470865e-12
HMPMockV1.1.Even2;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.00755058511219	-0.000231403967182	-3.94230782543e-05	9.21418748674e-07	-1.35045927287e-05	-2.87959315914e-05	-2.40280187689e-06	5.18374160079e-06	-4.21725612752e-06	1.02592350346e-06	-7.90747069955e-07	1.12536197268e-06	2.56730350607e-07	4.12371506614e-09	6.37758087411e-08	5.45578077032e-09	-9.49052557052e-09	-4.03457124726e-09	-1.07393101894e-09	-3.25221198963e-09	2.03848411243e-10	9.61104363365e-11	-4.33315340609e-12	2.61952730349e-12	4.13338175801e-13	1.23250343169e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936249e-13	1.15746470865e-12
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	-0.0187171317231	0.101390653503	-0.0282690577402	0.00222473749389	-0.00152491977804	-0.00229063987916	7.86010529752e-05	0.000419107446005	-0.00047435967427	-4.59131904821e-05	2.58258652485e-05	4.98235996365e-05	-1.63964593332e-05	-2.96484962233e-06	-6.66072453102e-06	2.49587381582e-06	-1.37643211853e-06	-8.01087722634e-07	-1.19709219175e-08	-5.7796772088e-09	2.07695276115e-09	4.53573497459e-09	-2.16804879856e-09	-1.59087953554e-12	2.65799740035e-11	1.23250335329e-11	-1.00859263142e-09	1.79104442418e-10	-3.98133729762e-10	6.9069893669e-13	1.15746470867e-12
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	-0.0168306231144	0.0214001414835	0.00234922281862	-0.00226813103144	0.000886910486052	0.000848649651582	-0.000429739762925	-0.000246837011823	-3.75107776047e-05	-9.86365600721e-06	8.31729328501e-05	-0.000109280796562	5.41445710712e-05	-2.13618430578e-05	-5.46608849705e-06	-2.34074406559e-06	2.88190983434e-07	1.15137928874e-07	3.40118578016e-08	-2.26499369777e-09	-4.82141728354e-09	-1.41201909551e-09	6.85848719351e-10	8.17851103916e-11	5.5247709613e-13	1.23250341644e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936278e-13	1.15746470866e-12
HMPMockV1.1.Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-0.0216843062489	0.000890168790962	0.000146965743247	-1.9701558816e-05	5.36324457147e-05	9.42349220889e-05	1.03688085574e-05	-1.62543072632e-05	1.67690399095e-05	-2.09078898754e-06	6.7270054908e-07	-2.75914301853e-06	-6.38192906504e-07	9.5022465251e-08	-1.48271496014e-07	1.09719510977e-09	1.74966634836e-08	1.04484751816e-08	3.13123262543e-09	8.25121103961e-09	-4.4360180831e-10	-2.55654118538e-10	1.58461756516e-11	-6.52170536233e-12	-1.08586758153e-12	1.23250343074e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936258e-13	1.15746470865e-12
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	-0.0187164600274	0.101375114742	-0.0282641384321	0.00222346687945	-0.00152454126859	-0.00228983896968	7.81846179463e-05	0.000419034288051	-0.000473978458822	-4.60105282848e-05	2.58521647996e-05	4.97825168825e-05	-1.64410811176e-05	-2.95279629825e-06	-6.6619778138e-06	2.49149506673e-06	-1.37054046949e-06	-7.9891715602e-07	-1.21743428581e-08	-6.08665214942e-09	2.2344513461e-09	4.51610389482e-09	-2.17925353533e-09	-1.50864664445e-12	2.67364486749e-11	1.23250335347e-11	-1.00859263142e-09	1.79104442418e-10	-3.98133729762e-10	6.9069893669e-13	1.15746470867e-12
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	-0.0168370092885	0.021281017114	0.00235873198759	-0.00227526881233	0.000903634777363	0.000851355269348	-0.000438601776689	-0.000246888200375	-4.05374527043e-05	-3.35212584332e-06	8.47112626399e-05	-0.000110081135916	5.62047727343e-05	-2.19779006494e-05	-5.730911693e-06	-2.38495193455e-06	4.40676156013e-08	1.25073434021e-07	1.25752225529e-08	3.15117875827e-09	-3.62710176636e-09	-9.16316575082e-10	5.13010806404e-10	1.10568394337e-10	5.28556046181e-12	1.2325034177e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.9069893626e-13	1.15746470865e-12
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0234729262519	-0.000540644635292	-7.66830449647e-05	-4.12684692176e-05	-3.28592822741e-05	-7.1286005667e-05	-1.31226628488e-05	1.36361476381e-05	-9.48499706054e-06	-2.28953716027e-08	-1.82594852274e-06	2.8985500902e-06	1.51526694722e-06	-2.41280436435e-07	1.78913353866e-07	3.46763543942e-08	2.26529273694e-08	-2.71903009984e-08	-1.9285129783e-09	-1.31126393432e-08	7.77204770841e-10	3.87496331659e-10	-9.10859437898e-11	4.62601158444e-11	-5.0075790322e-12	1.23250342923e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936262e-13	1.15746470866e-12
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	0.0243111059316	-0.000857537121519	-0.000142815256947	1.19502328067e-05	-5.13154648806e-05	-9.91268930999e-05	-9.66857083327e-06	1.67328955037e-05	-1.61619495864e-05	2.95434339719e-06	-1.5689583494e-06	3.30039145385e-06	7.92111774281e-07	-7.35064217417e-08	2.03012577051e-07	-2.49238897335e-09	-1.92732121481e-08	-9.82171927398e-09	-3.66142651091e-09	-1.00455624242e-08	5.6387610848e-10	2.94702368415e-10	-1.50540307698e-11	7.88789511878e-12	1.27234983217e-12	1.23250343224e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936243e-13	1.15746470865e-12
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.000788968005499	0.00026983228847	4.18201116455e-05	-4.18946758459e-05	1.45653435458e-05	1.68305555127e-05	-1.17790956099e-06	-2.45504138404e-06	5.66047323485e-06	-1.67133701056e-06	-9.5002183945e-07	2.39664828639e-07	7.44262636048e-07	-9.67470291289e-08	4.61252908459e-08	2.01234221621e-08	2.69729242167e-08	-1.26342608857e-08	-3.92073329124e-10	-3.00891736527e-09	2.71488153591e-10	1.13834390562e-10	4.22225996337e-12	3.25862719597e-12	3.73004710294e-13	1.2325034316e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.9069893625e-13	1.15746470865e-12
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0338942503991	0.0196181705595	0.00170790326561	-0.00181266783832	-0.000607714511238	0.00135767665442	0.000160399088708	-0.000279868829744	0.000142836661159	-4.93599342852e-05	0.000115075529397	-0.000103929648942	4.61286359987e-06	-8.50461789886e-06	-6.6741017285e-06	-1.79535162651e-06	-2.88705368502e-08	3.75901238491e-07	-1.57661728649e-08	1.87686934883e-07	-1.1558614947e-08	-4.24025771132e-09	3.3186309746e-10	-6.15687554867e-11	-1.16187577558e-11	1.23250341347e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936304e-13	1.15746470866e-12
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	0.0313682976787	0.00790196856176	0.00110717092818	-0.000486497341752	0.000804359162982	0.000295950166475	0.000238369626389	-8.53162335335e-05	0.000294078534902	0.000123922840583	-0.000116962905333	5.71137910086e-05	2.5135132427e-06	1.28690944344e-05	5.15597084624e-06	8.2081409838e-07	-7.24815900946e-07	1.02833483791e-07	2.72448643114e-08	-1.47350333882e-07	3.00959581149e-09	1.31614645257e-09	-1.00528063602e-10	-1.9539755519e-11	4.93301674046e-12	1.23250343589e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936252e-13	1.15746470866e-12
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	-0.0195471619507	0.000823868050304	0.000137334894145	-1.91091853585e-05	4.92145520985e-05	8.54747191518e-05	9.69822565711e-06	-1.56251665952e-05	1.52892046765e-05	-1.72046485002e-06	5.81325709681e-07	-2.56305720316e-06	-5.49704366743e-07	8.87193069717e-08	-1.20468212755e-07	-7.86852109592e-09	1.70796089963e-08	1.23731661487e-08	2.10597313835e-09	7.1051181366e-09	-4.43783571012e-10	-2.17049530556e-10	1.30800829516e-11	-6.06934005654e-12	-1.03537732602e-12	1.2325034309e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936258e-13	1.15746470866e-12
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.00805868918207	0.0214440508266	0.00194386783838	-0.00190168311272	-0.000579911071245	0.00153487669671	0.000187037418936	-0.000314996875119	0.000172041554541	-5.40324950509e-05	0.000120278975306	-0.000113023384678	4.10421785655e-06	-8.67054826417e-06	-7.19809137854e-06	-1.89059831059e-06	-9.96802375407e-09	4.0510778794e-07	-1.29920632432e-08	2.04983137011e-07	-1.24893233762e-08	-4.70451900876e-09	3.6646261522e-10	-7.12683215895e-11	-1.33770286676e-11	1.23250341198e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936315e-13	1.15746470866e-12
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.0342969583849	-0.00101770141314	-0.000187558013789	2.32140929321e-06	-6.63541960613e-05	-0.000131988533429	-1.537208571e-05	2.41890483478e-05	-1.96928213622e-05	4.4246060298e-06	-2.58009467691e-06	4.48266871053e-06	9.21848778207e-07	-2.10629880927e-07	2.12776312096e-07	5.00954530564e-08	4.67259870661e-09	-3.06194986426e-08	-1.29965436626e-09	-1.33757877327e-08	1.09986822637e-09	3.80201560855e-10	-1.56113265477e-11	8.94238557502e-12	1.67572877362e-12	1.23250343288e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936241e-13	1.15746470865e-12
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	-0.0161303741048	0.0103911230402	0.00151644046162	-0.000557548786409	0.000981891922818	0.000528458108549	0.000280060917981	-0.00012866320608	0.000352623643007	0.000128371715619	-0.000123479143333	5.5177128857e-05	1.35706129826e-06	1.39570042862e-05	5.15298381538e-06	8.5677608405e-07	-7.49848968236e-07	1.34231443592e-07	3.27056238054e-08	-1.40482399911e-07	3.24853661844e-09	9.23051207818e-10	-5.29500779037e-11	-2.38530507876e-11	4.29878590146e-12	1.2325034354e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936262e-13	1.15746470866e-12
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.0420557876058	-0.001047681516	-0.000175326794737	-4.48254589254e-05	-6.83841120475e-05	-0.000138272772604	-2.22729222592e-05	2.60084427461e-05	-2.03322430865e-05	6.08843442574e-07	-2.87588522425e-06	5.32408723894e-06	2.34339205722e-06	-4.63588227736e-07	3.10781713094e-07	3.64592307651e-08	3.68337748566e-08	-4.58575922329e-08	-6.36275182611e-09	-1.88693876112e-08	1.59397556528e-09	6.55266324323e-10	-8.25257541642e-12	2.00900448507e-11	2.87529072639e-12	1.23250343328e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936235e-13	1.15746470865e-12
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	-0.0187868036863	0.000996807938202	0.000150689774484	-3.36070676641e-05	5.55869296428e-05	9.08238088082e-05	8.75102561913e-06	-1.5150797988e-05	1.85115548172e-05	-1.1637339891e-06	-1.64102441972e-07	-2.56987188581e-06	-6.69402821087e-07	-5.83804474559e-08	-1.9745441119e-07	5.62834100665e-08	3.93261005608e-08	-5.28418164994e-09	6.08206163565e-09	8.13959229541e-09	-4.44440171567e-11	-2.58325925351e-10	2.26250160128e-11	-6.93887851063e-12	-1.02740146101e-12	1.23250343131e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936258e-13	1.15746470865e-12
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0.00943786428255	5.90746934487e-05	1.81432588722e-05	-5.19487351392e-05	1.47485007679e-06	-8.06111218355e-06	-7.09861076971e-06	2.71077612406e-06	2.27583570589e-06	-1.70816992682e-06	-1.17627942379e-06	1.44170787577e-06	9.80968328708e-07	-2.20958278e-07	1.03734765358e-07	2.72878805804e-08	4.04685065128e-08	-2.31390944346e-08	-1.21646003268e-09	-4.96044098674e-09	4.760756943e-10	2.08028870439e-10	2.65451874843e-12	5.78441225554e-12	8.17790838809e-13	1.23250343173e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936247e-13	1.15746470865e-12
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.0596725063276	0.0173875228603	0.00156073590637	-0.00175619077557	-0.000617604070916	0.00120020972196	0.000132524642519	-0.000247894145931	0.000119920468831	-4.71813012115e-05	0.000113305024266	-9.32490417981e-05	6.53692434324e-06	-9.19126074347e-06	-6.04878496856e-06	-1.63102039147e-06	-6.65775175132e-08	3.35080458894e-07	-1.8701699107e-08	1.70547157628e-07	-1.0499261385e-08	-3.67037708296e-09	1.06943622828e-10	-5.38910590268e-11	-8.12695323116e-12	1.23250341471e-11	-1.00859263142e-09	1.79104442419e-10	-3.98133729762e-10	6.90698936287e-13	1.15746470866e-12
