Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	0.000244250634841	0	8.42243568418e-06	0	0	0	0	0	0	0	0	0.000138970188789	0	0	0	
g__Acinetobacter	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000627471458471	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000568514408682	0.000627471458471	0.000627471458471	0.000627471458471	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000619049022787	0.000568514408682	0.000627471458471	0.000619049022787	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58019211576e-05	0.00600940786066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	
g__Coprococcus	6.73794854734e-05	0	6.73794854734e-05	6.73794854734e-05	6.73794854734e-05	6.73794854734e-05	0.000126336535263	0.000126336535263	0.000126336535263	0.000109491663894	0	0	0	0	0	0	0	0.000126336535263	0.000126336535263	0.000117914099578	0.000117914099578	5.89570497892e-05	0	0	0	0	0	0	8.42243568418e-06	0.00240460538783	0.020833333	
g__Klebsiella	0.0175312998766	1.68448713684e-05	0.0175312998766	0.0175312998766	0.0175312998766	0.0175312998766	0.0159226146609	0.0159226146609	0.0159141922252	0.0152614534597	0.00600940786066	0.00365112586909	0	0	0	0	0	0.0159226146609	0.0159226146609	0.0159226146609	0.0152614534597	0.00601783029634	0.00363006977988	0.00597150690008	0	0	0	0	1.26336535263e-05	0	0	
g__	1.68448713684e-05	8.42243568418e-06	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	0	
g__	0	0.000400065694998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400065694998	0	0.000400065694998	0.000400065694998	0	0	0	0	
g__Ruminococcus	0	0.00653159887308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00638841746645	0	0.0062031238814	0.00618206779218	0	0	0	0.062499999	
g__Trabulsiella	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0.000122125317421	8.84355746838e-05	8.00131389997e-05	3.36897427367e-05	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	0	0	0.000122125317421	8.84355746838e-05	8.00131389997e-05	4.21121784209e-05	1.68448713684e-05	1.68448713684e-05	8.42243568418e-06	1.68448713684e-05	0	0	0	0.00018108236721	0.000256884288367	0	
g__Faecalibacterium	0.00966053372975	0.00955104206586	0.00966053372975	0.00966053372975	0.00966053372975	0.00966053372975	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.00979108148285	0.00971106834385	0.00949629623391	0.00872985458665	0.00608099856397	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.00985424975049	0.0104227641592	0.00970685712601	0.00972370199738	0.00921414463849	0.00586622645403	0.00966053372975	0.00947102892686	0.020833333	
g__Collinsella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	
g__Bifidobacterium	0.0485932426799	0	0.0485932426799	0.0485932426799	0.0485932426799	0.0485848202442	0.0486269324226	0.0486269324226	0.0486269324226	0.0486269324226	0.0486100875512	0.0485679753728	0.0486185099869	0.0484079490948	0.0484795397981	0.0482395003811	0.0465213235015	0.0486269324226	0.0486269324226	0.0486269324226	0.0486269324226	0.0486185099869	0.0485763978085	0	0.0483826817877	0	0	0.046403409402	0.0486311436404	0.0486353548583	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	7.15907033155e-05	0	0	0	0	0	0	2.52673070525e-05	0	0.00365112586909	0.00366797074046	0	0	0	0	
g__	0.000400065694998	0	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0.000400065694998	0	0.000400065694998	0	0	0.000400065694998	0.000400065694998	0.000400065694998	0	
g__	0.0439988040141	0.0439609030536	0.0439988040141	0.0439988040141	0.0439988040141	0.0439988040141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218983327789	0	0	0	0	0.0437377085079	0.043628216844	0	
Other	0	0	0	0	0	0	0	0	0	1.68448713684e-05	1.68448713684e-05	0.000113702881736	0.000122125317421	0.000248461852683	0.000189504802894	0.00010106922821	0.022108893671	0	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-05	0.000138970188789	0.000151603842315	0.000231616981315	0.000273729159736	0.000421121784209	0	0	0	0	
g__Anaerococcus	0.026160085235	0	0.026160085235	0.026160085235	0.026160085235	0.0261516627994	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.0261516627994	0.0261306067102	0.0260505935712	0.0245724561086	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0.026160085235	0	0.0261390291458	0	0	0.0249051423181	0.026160085235	0.0259495243429	0	
g__Serratia	0.000366375952262	0.000366375952262	0.000366375952262	0.000366375952262	0.000366375952262	0.000366375952262	8.42243568418e-05	7.58019211576e-05	7.58019211576e-05	6.31682676313e-05	1.68448713684e-05	1.68448713684e-05	0	0	0	0	0	8.42243568418e-05	8.42243568418e-05	7.58019211576e-05	6.31682676313e-05	2.52673070525e-05	1.68448713684e-05	0	0	0	0	0	3.36897427367e-05	9.6858010368e-05	0	
g__Bacillus	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	2.10560892104e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	3.36897427367e-05	0.00010106922821	0.000105280446052	0.000193716020736	0.00159184034431	0	0	0	0	0	1.68448713684e-05	5.05346141051e-05	7.15907033155e-05	4.21121784209e-05	0.000294785248946	0.00135180092731	0	0	0	
g__Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73794854734e-05	0	
g__Anaerostipes	0	0	0	0	0	0	2.52673070525e-05	2.52673070525e-05	1.68448713684e-05	0	0	0	0	0	0	0	0	2.52673070525e-05	2.52673070525e-05	8.42243568418e-06	8.42243568418e-06	0	0	8.42243568418e-05	0	8.42243568418e-05	8.42243568418e-05	0	0	2.10560892104e-05	0	
g__Anaerotruncus	0.00522191012419	0.00522191012419	0.00522191012419	0.00522191012419	0.00522191012419	0.00522191012419	0.00523033255987	0.00523033255987	0.00523033255987	0.00523033255987	0.00523033255987	0.00523033255987	0.00522191012419	0.00522191012419	0.00522191012419	0.00520085403498	0.0047628873794	0.00523033255987	0.00523033255987	0.00523033255987	0.00523033255987	0.00523033255987	0.00522191012419	0.00522191012419	0.00522191012419	0.00520085403498	0.00517558672793	0.00450600309103	0.00522191012419	0.00520506525282	0.020833333	
g__	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Comamonas	8.42243568418e-06	0	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfobacca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68448713684e-05	0	
g__	8.42243568418e-06	0	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	8.42243568418e-06	8.42243568418e-06	5.47458319471e-05	8.84355746838e-05	0.000218983327789	0.000320052555999	0.000517979794577	0.00112439516384	0.00237933808078	0.00240460538783	0	0	8.42243568418e-06	1.68448713684e-05	7.15907033155e-05	9.6858010368e-05	0.000164237495841	0.00058535928005	0.00106964933189	0.00203401821773	0.0024214502592	3.36897427367e-05	6.31682676313e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	0	0	8.42243568418e-06	0	0	
g__	4.6323396263e-05	0	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	0	0	0	0	0	0	0	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	4.6323396263e-05	0	0	0	0	0	0	0	4.6323396263e-05	4.6323396263e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6323396263e-05	0	0	0	0	0	
g__Natronincola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26336535263e-05	0	
g__Eubacterium	0.00058535928005	0	0.00058535928005	0.00058535928005	0.00058535928005	0.00058535928005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581148062208	0.00010106922821	0.062499999	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	
g__Anaerococcus	0	0.026160085235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026160085235	0	0.0261137618388	0.0260632272247	0	0	0	0	
Other	0	0	0	0	0	0	0	0	8.42243568418e-06	2.10560892104e-05	8.42243568418e-06	2.94785248946e-05	8.00131389997e-05	0.000193716020736	0.000547458319471	0.000711695815313	0.00599677420713	0	0	8.42243568418e-06	1.68448713684e-05	2.94785248946e-05	1.26336535263e-05	0.000168448713684	0.000151603842315	0.00066537241905	0.000871722093312	0.00590412741461	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	
g__Caloramator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	
g__Diaphorobacter	0	0	0	0	0	0	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	0	
g__Oceanimonas	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	0	0	0	0	0	0	0	0	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	1.26336535263e-05	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6323396263e-05	4.6323396263e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	8.42243568418e-05	0	8.42243568418e-05	8.42243568418e-05	8.42243568418e-05	8.42243568418e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	3.36897427367e-05	0	0	0	0	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	5.89570497892e-05	2.52673070525e-05	0	0	0	0	0	4.6323396263e-05	0	0	
g__	0	2.10560892104e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	8.42243568418e-06	2.94785248946e-05	6.31682676313e-05	0.000509557358893	0.00086751087547	0.00150761598747	0.00421964027777	0.0251451817351	0	0	0	0	2.94785248946e-05	8.42243568418e-05	0.000387432041472	0.000779075300786	0.0028720505683	0.00531034569887	0.0366923410581	0	0	0	
g__Providencia	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0.000113702881736	0	0.000113702881736	0.000113702881736	0.020833333	
g__Enterobacter	1.68448713684e-05	0.000206349674262	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	1.68448713684e-05	0.000185293585052	0.000185293585052	5.47458319471e-05	2.94785248946e-05	0	0	0	0	0	0	0	0.000185293585052	0.000126336535263	9.6858010368e-05	0	0	0	5.89570497892e-05	0	0	0	0	8.42243568418e-06	8.42243568418e-05	0.020833333	
Other	0	0	0	0	0	0	0	0	0	0	0.000749596775892	0.000758019211576	0.000795920172155	0.0330791161496	0.0331717629421	0.0328348655148	0.0320305229069	0	0	0	0.000467445180472	3.36897427367e-05	0.000758019211576	5.47458319471e-05	0.0330791161496	4.6323396263e-05	0.000800131389997	0.0320305229069	0	0	0	
g__Streptococcus	0.084085386653	0.000501134923208	0.084085386653	0.084085386653	0.084085386653	0.0840769642173	0.0841864558812	0.0841864558812	0.0841738222277	0.084165399792	0.0841569773563	0.0841485549206	0.0841317100492	0.0840895978708	0.0840601193459	0.0837779677505	0.0760251157032	0.0841864558812	0.0841864558812	0.0841738222277	0.0841738222277	0.0841485549206	0.0841274988314	0.0796762415723	0.0840769642173	0.0747996513112	0.0725213824586	0.0745890904191	0.0840938090887	0.0840137959497	0.020833333	
Other	0	0	0	0	0	0	0	0	0	1.26336535263e-05	1.26336535263e-05	0	0	0	0	0	0	0	0	0	0	1.26336535263e-05	0	0	0	0	0	0	0	0	0	
g__Cedecea	0	0	0	0	0	0	2.10560892104e-05	2.10560892104e-05	2.10560892104e-05	0	0	0	0	0	0	0	0	2.10560892104e-05	2.10560892104e-05	2.10560892104e-05	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	
g__Averyella	0	0	0	0	0	0	0.00147392624473	0.00147392624473	0.00144444771984	0.00056430319084	0.000488501269682	0.000277940377578	1.26336535263e-05	8.42243568418e-06	0	0	0	0.00147392624473	0.00147392624473	0.00144023650199	0.000593781715734	0.000517979794577	0.000277940377578	0	8.42243568418e-06	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	6.73794854734e-05	0	0	0	0	
g__Bacteroides	0.276790715107	0.141176866938	0.276790715107	0.276790715107	0.276782292671	0.276735969275	0.277224470545	0.277224470545	0.277224470545	0.277224470545	0.277216048109	0.277110767663	0.277043388177	0.276933896514	0.276344326016	0.275582095586	0.266271092937	0.277224470545	0.277224470545	0.277224470545	0.277224470545	0.277224470545	0.277199203238	0.277165513495	0.27692126286	0.27649171864	0.275607362893	0.262076719967	0.276790715107	0.276378015758	0.20833333	
g__Lachnospira	0.0266738538118	0.0262864217703	0.0266738538118	0.0266738538118	0.0266738538118	0.0266738538118	0.0261853525421	0.0261727188886	0.0261727188886	0.0261727188886	0.0261474515815	0.0260169038284	0.0259453131251	0.0258063429363	0.0256210493513	0.0255663035193	0.0253725874986	0.0261853525421	0.0261853525421	0.0261727188886	0.0261727188886	0.026134817928	0.026080072096	0.0258526663326	0.0258063429363	0.0256715839654	0.0255663035193	0.0249177759716	0.0266864874653	0.0266191079798	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	
g__Erwinia	0.000206349674262	0.000324263773841	0.000206349674262	0.000206349674262	0.000206349674262	0.000206349674262	0.00106122689621	0.00104438202484	0.000918045489575	0.000471656398314	0.000408488130683	0.000164237495841	0.000151603842315	6.31682676313e-05	0	0	0	0.00105280446052	0.000998058628575	0.00074538555805	0.000429544219893	0.000320052555999	0.000160026277999	0.0137159365117	0	0.000391643259314	0.000117914099578	0	4.6323396263e-05	6.73794854734e-05	0	
g__Salmonella	0.000265306724052	0.000265306724052	0.000265306724052	0.000265306724052	0.000265306724052	0.000265306724052	2.52673070525e-05	2.52673070525e-05	1.68448713684e-05	8.42243568418e-06	0	0	0	0	0	0	0	2.52673070525e-05	8.42243568418e-06	0	0	0	0	3.36897427367e-05	0	0	0	0	0.000273729159736	3.36897427367e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	2.10560892104e-05	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0	0	0	0	0	0	0	0	4.6323396263e-05	0	0	0	0	0	0	0	
g__Akkermansia	0.0428449303254	2.94785248946e-05	0.0428449303254	0.0428449303254	0.0428449303254	0.0428449303254	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.042882831286	0.0428912537217	0.0428617751968	0.042828085454	0.0427943957113	0.0423143168773	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.0428912537217	0.0428617751968	0.0427986069291	0.0427859732756	0.0420911223317	0.042802818147	0.042802818147	0.020833333	
g__Proteus	0.000526402230261	0	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000513768576735	0.000513768576735	0.000513768576735	0.000513768576735	0	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000526402230261	0.000513768576735	0.000513768576735	0.000513768576735	0.000513768576735	0	0.000526402230261	0.000513768576735	0.020833333	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	8.42243568418e-06	8.42243568418e-06	0	0	0	0	0	0	0	0	0	0	8.42243568418e-06	0	0	0	
g__Hylemonella	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	2.94785248946e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21121784209e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6323396263e-05	0	0.00018108236721	0.000513768576735	0	0	0	0	
g__Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68448713684e-05	0	
g__Vagococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52673070525e-05	0	
