#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
68	otu	0.000201633229156	Mock.2	Root	Incertae_sedis	Incertae_sedis	Incertae_sedis	Pulchromyces	Pulchromyces_fimicola
69	otu	0.414423496992	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Other
70	otu	0.0018146990624	Mock.2	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_flava
71	otu	0.00914070638842	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_HN26_2A
72	otu	0.000470477534698	Mock.2	Root	Microsporea	Microsporida	Incertae_sedis	Microsporidium	Microsporidium_sp_JES2002G
73	otu	0.0	Mock.2	Root	Dothideomycetes	Other	Other	Other	Other
74	otu	0.0	Mock.2	Root	Incertae_sedis	Other	Other	Other	Other
75	otu	6.72110763854e-05	Mock.2	Root	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	Gigaspora_sp_W2992
76	otu	0.700675471318	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_CBS_119875
77	otu	1.45757300803	Mock.2	Root	Saccharomycetes	Saccharomycetales	Other	Other	Other
78	otu	6.72110763854e-05	Mock.2	Root	Agaricomycetes	Polyporales	Other	Other	Other
79	otu	0.180965823168	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_TU_GM12
80	otu	0.621635245488	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS16A
81	otu	0.166105874248	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii
82	otu	0.000101884870097	Mock.1	Root	Incertae_sedis	Entomophthorales	Entomophthoraceae	Pandora	Pandora_neoaphidis
83	otu	6.79232467312e-05	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_rubropeziza
84	otu	1.68993037867	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS5
85	otu	0.0625	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_commune
86	otu	0.000475462727118	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Other
87	otu	1.74696255731	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_burtonii
88	otu	0.0233316352522	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_JJP_2009a
89	otu	1.60264900663	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Other
90	otu	0.0	Mock.1	Root	Microbotryomycetes	Sporidiobolales	Incertae_sedis	Sporobolomyces	Sporobolomyces_lophatheri
91	otu	0.000407539480386	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stilbella	Stilbella_aciculosa
92	otu	0.00203769740194	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_ela1
93	otu	3.39616233656e-05	Mock.1	Root	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other	Other
94	otu	0.0	Mock.1	Root	Tremellomycetes	Other	Other	Other	Other
95	otu	0.000135846493462	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Other	Other
96	otu	0.000339616233656	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_274
97	otu	0.696620818475	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_Po67
98	otu	0.416777041944	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_sp_KS3_2007
99	otu	0.00030565461029	Mock.1	Root	Tremellomycetes	Tremellales	Tremellaceae	Bullera	Other
100	otu	6.79232467312e-05	Mock.1	Root	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_lentomita
101	otu	1.21137714383	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_concentricum
102	otu	6.79232467312e-05	Mock.1	Root	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella_frustrata
103	otu	3.39616233656e-05	Mock.1	Root	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Other
104	otu	0.0625	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_rouxii
105	otu	0.0551876379691	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Other
106	otu	0.144948208524	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Other	Other
107	otu	0.000611309220582	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_MU_2009_1
108	otu	6.79232467312e-05	Mock.1	Root	Eurotiomycetes	Other	Other	Other	Other
109	otu	0.371506197996	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Other	Other
110	otu	0.0	Mock.1	Root	Agaricomycetes	Polyporales	Sistotremataceae	Trechispora	Trechispora_incisa
111	otu	6.79232467312e-05	Mock.1	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Other	Other
112	otu	3.39616233656e-05	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Other
113	otu	0.0707760230939	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_paneum
114	otu	1.84690100187	Mock.1	Root	Other	Other	Other	Other	Other
115	otu	0.409135676686	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Other
116	otu	0.850749278315	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_hansenii
117	otu	0.0	Mock.1	Root	Agaricomycetes	Other	Other	Other	Other
118	otu	0.564996179318	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_jadinii
119	otu	0.000135846493462	Mock.1	Root	Microbotryomycetes	Sporidiobolales	Incertae_sedis	Sporobolomyces	Sporobolomyces_diospyroris
120	otu	0.000237731363559	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium_equiseti
121	otu	0.000611309220582	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_GrS5
122	otu	0.00101884870097	Mock.1	Root	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria_moravica	Rosasphaeria_moravica
123	otu	0.0	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_famata
124	otu	0.0144676515537	Mock.1	NO_HIT	Other	Other	Other	Other	Other
125	otu	0.000135846493462	Mock.1	Root	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma_lividocyanulum
126	otu	1.83315715741	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis
127	otu	0.624745287825	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Other
128	otu	2.28785871965	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_BPY_54
129	otu	0.000135846493462	Mock.1	Root	Agaricomycetes	Agaricales	Other	Other	Other
130	otu	0.00451689590762	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_unguis
131	otu	6.79232467312e-05	Mock.1	Root	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterographium	Hysterographium_pulchrum
132	otu	0.0590253014094	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_24
133	otu	0.00091696383087	Mock.1	Root	Tremellomycetes	Tremellales	Tremellaceae	Bullera	Bullera_sakaeratica
134	otu	0.0	Mock.1	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Parabagliettoa	Parabagliettoa_dufourii
135	otu	4.64572295805	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_catenulata
136	otu	0.0953982000339	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Other	Other
137	otu	0.0625	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum
138	otu	0.171302428256	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_pseudorouxii
139	otu	4.05210562065	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_geotrichum
140	otu	0.000135846493462	Mock.1	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_madida
141	otu	0.0	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Other	Other
142	otu	0.268127016472	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_sp_2468
143	otu	0.303515028018	Mock.1	Root	Sordariomycetes	Hypocreales	Other	Other	Other
144	otu	6.79232467312e-05	Mock.1	Root	Pucciniomycetes	Pucciniales	Pucciniastraceae	Pucciniastrum	Pucciniastrum_goeppertianum
145	otu	0.162109441331	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Other
146	otu	6.79232467312e-05	Mock.1	Root	Pucciniomycetes	Pucciniales	Other	Other	Other
147	otu	6.79232467312e-05	Mock.1	Root	Exobasidiomycetes	Microstromatales	Incertae_sedis	Jaminaea	Jaminaea_angkoriensis
148	otu	0.0514518593989	Mock.1	Root	Sordariomycetes	Other	Other	Other	Other
149	otu	0.000203769740194	Mock.1	Root	Incertae_sedis	Incertae_sedis	Incertae_sedis	Pulchromyces	Pulchromyces_fimicola
150	otu	0.422482594668	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Other
151	otu	0.00152827305145	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_flava
152	otu	0.00923756155543	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_HN26_2A
153	otu	0.000679232467312	Mock.1	Root	Microsporea	Microsporida	Incertae_sedis	Microsporidium	Microsporidium_sp_JES2002G
154	otu	6.79232467312e-05	Mock.1	Root	Dothideomycetes	Other	Other	Other	Other
155	otu	3.39616233656e-05	Mock.1	Root	Incertae_sedis	Other	Other	Other	Other
156	otu	0.0	Mock.1	Root	Glomeromycetes	Diversisporales	Gigasporaceae	Gigaspora	Gigaspora_sp_W2992
157	otu	0.805467821362	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_CBS_119875
158	otu	1.31241297334	Mock.1	Root	Saccharomycetes	Saccharomycetales	Other	Other	Other
159	otu	0.0	Mock.1	Root	Agaricomycetes	Polyporales	Other	Other	Other
160	otu	0.174732552216	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_TU_GM12
161	otu	0.633723892002	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS16A
162	otu	0.168120648667	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii
163	otu	0.00019656663609	Mock.3	Root	Incertae_sedis	Entomophthorales	Entomophthoraceae	Pandora	Pandora_neoaphidis
164	otu	6.55222120299e-05	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_rubropeziza
165	otu	1.96252129472	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS5
166	otu	0.0625	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_commune
167	otu	0.00052417769624	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Other
168	otu	1.60869315948	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_burtonii
169	otu	0.0250294849955	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_JJP_2009a
170	otu	2.1106014939	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Other
171	otu	0.00026208884812	Mock.3	Root	Microbotryomycetes	Sporidiobolales	Incertae_sedis	Sporobolomyces	Sporobolomyces_lophatheri
172	otu	0.00019656663609	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stilbella	Stilbella_aciculosa
173	otu	0.00157253308872	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_ela1
174	otu	0.0	Mock.3	Root	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Other	Other
175	otu	6.55222120299e-05	Mock.3	Root	Tremellomycetes	Other	Other	Other	Other
176	otu	6.55222120299e-05	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Other	Other
177	otu	0.00039313327218	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_274
178	otu	0.781352378457	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_Po67
179	otu	0.296422487223	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_sp_KS3_2007
180	otu	0.00019656663609	Mock.3	Root	Tremellomycetes	Tremellales	Tremellaceae	Bullera	Other
181	otu	0.0	Mock.3	Root	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeria	Chaetosphaeria_lentomita
182	otu	1.11243611584	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_concentricum
183	otu	0.00013104442406	Mock.3	Root	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Morchella_frustrata
184	otu	6.55222120299e-05	Mock.3	Root	Pezizomycetes	Pezizales	Morchellaceae	Morchella	Other
185	otu	0.0625	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_rouxii
186	otu	0.0597562573713	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Other
187	otu	0.133730834753	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Other	Other
188	otu	0.00078626654436	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_MU_2009_1
189	otu	6.55222120299e-05	Mock.3	Root	Eurotiomycetes	Other	Other	Other	Other
190	otu	0.373214519722	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Other	Other
191	otu	0.0	Mock.3	Root	Agaricomycetes	Polyporales	Sistotremataceae	Trechispora	Trechispora_incisa
192	otu	6.55222120299e-05	Mock.3	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Other	Other
193	otu	0.000524177696239	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Other
194	otu	0.0648669899096	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_paneum
195	otu	1.80749574106	Mock.3	Root	Other	Other	Other	Other	Other
196	otu	0.403878914952	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Other
197	otu	0.726043441226	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_hansenii
198	otu	0.0	Mock.3	Root	Agaricomycetes	Other	Other	Other	Other
199	otu	0.632412200236	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_jadinii
200	otu	0.00013104442406	Mock.3	Root	Microbotryomycetes	Sporidiobolales	Incertae_sedis	Sporobolomyces	Sporobolomyces_diospyroris
201	otu	0.000393133272179	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium_equiseti
202	otu	0.000393133272179	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_GrS5
203	otu	0.00157253308872	Mock.3	Root	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria_moravica	Rosasphaeria_moravica
204	otu	0.00013104442406	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_famata
205	otu	0.0123181758616	Mock.3	NO_HIT	Other	Other	Other	Other	Other
206	otu	0.0	Mock.3	Root	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma_lividocyanulum
207	otu	1.34155910104	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis
208	otu	0.584310706329	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Other
209	otu	2.10070763989	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_BPY_54
210	otu	0.0	Mock.3	Root	Agaricomycetes	Agaricales	Other	Other	Other
211	otu	0.00497968811428	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_unguis
212	otu	0.00013104442406	Mock.3	Root	Dothideomycetes	Hysteriales	Hysteriaceae	Hysterographium	Hysterographium_pulchrum
213	otu	0.0577905910104	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_24
214	otu	0.00072074433233	Mock.3	Root	Tremellomycetes	Tremellales	Tremellaceae	Bullera	Bullera_sakaeratica
215	otu	0.00013104442406	Mock.3	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Parabagliettoa	Parabagliettoa_dufourii
216	otu	4.93578004195	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_catenulata
217	otu	0.125671602673	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Other	Other
218	otu	0.0625	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum
219	otu	0.115843270869	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_pseudorouxii
220	otu	3.87101952562	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_geotrichum
221	otu	0.0	Mock.3	Root	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	Verrucaria_madida
222	otu	6.55222120299e-05	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Other	Other
223	otu	0.204167212685	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_sp_2468
224	otu	0.397850871446	Mock.3	Root	Sordariomycetes	Hypocreales	Other	Other	Other
225	otu	0.0	Mock.3	Root	Pucciniomycetes	Pucciniales	Pucciniastraceae	Pucciniastrum	Pucciniastrum_goeppertianum
226	otu	0.13771949941	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Other
227	otu	0.0	Mock.3	Root	Pucciniomycetes	Pucciniales	Other	Other	Other
