Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	uclust_consensus0.5_similarity0.75_accepts1	uclust_consensus0.5_similarity0.99_accepts5	uclust_consensus0.75_similarity0.95_accepts3	uclust_consensus1.0_similarity0.8_accepts10	uclust_consensus0.5_similarity0.75_accepts10	uclust_consensus0.5_similarity0.9_accepts1	uclust_consensus0.75_similarity0.95_accepts5	uclust_consensus1.0_similarity0.8_accepts3	uclust_consensus0.5_similarity0.75_accepts3	uclust_consensus0.5_similarity0.9_accepts10	uclust_consensus0.75_similarity0.97_accepts1	uclust_consensus1.0_similarity0.8_accepts5	uclust_consensus0.5_similarity0.75_accepts5	uclust_consensus0.5_similarity0.9_accepts3	uclust_consensus0.75_similarity0.97_accepts10	uclust_consensus1.0_similarity0.93_accepts1	uclust_consensus0.5_similarity0.7_accepts1	uclust_consensus0.5_similarity0.9_accepts5	uclust_consensus0.75_similarity0.97_accepts3	uclust_consensus1.0_similarity0.93_accepts10	uclust_consensus0.5_similarity0.7_accepts10	uclust_consensus0.5_similarity1.0_accepts1	uclust_consensus0.75_similarity0.97_accepts5	uclust_consensus1.0_similarity0.93_accepts3	uclust_consensus0.5_similarity0.7_accepts3	uclust_consensus0.5_similarity1.0_accepts10	uclust_consensus0.75_similarity0.99_accepts1	uclust_consensus1.0_similarity0.93_accepts5	uclust_consensus0.5_similarity0.7_accepts5	uclust_consensus0.5_similarity1.0_accepts3	uclust_consensus0.75_similarity0.99_accepts10	uclust_consensus1.0_similarity0.95_accepts1	uclust_consensus0.5_similarity0.8_accepts1	uclust_consensus0.5_similarity1.0_accepts5	uclust_consensus0.75_similarity0.99_accepts3	uclust_consensus1.0_similarity0.95_accepts10	uclust_consensus0.5_similarity0.8_accepts10	uclust_consensus0.75_similarity0.75_accepts1	uclust_consensus0.75_similarity0.99_accepts5	uclust_consensus1.0_similarity0.95_accepts3	uclust_consensus0.5_similarity0.8_accepts3	uclust_consensus0.75_similarity0.75_accepts10	uclust_consensus0.75_similarity0.9_accepts1	uclust_consensus1.0_similarity0.95_accepts5	uclust_consensus0.5_similarity0.8_accepts5	uclust_consensus0.75_similarity0.75_accepts3	uclust_consensus0.75_similarity0.9_accepts10	uclust_consensus1.0_similarity0.97_accepts1	uclust_consensus0.5_similarity0.93_accepts1	uclust_consensus0.75_similarity0.75_accepts5	uclust_consensus0.75_similarity0.9_accepts3	uclust_consensus1.0_similarity0.97_accepts10	uclust_consensus0.5_similarity0.93_accepts10	uclust_consensus0.75_similarity0.7_accepts1	uclust_consensus0.75_similarity0.9_accepts5	uclust_consensus1.0_similarity0.97_accepts3	uclust_consensus0.5_similarity0.93_accepts3	uclust_consensus0.75_similarity0.7_accepts10	uclust_consensus0.75_similarity1.0_accepts1	uclust_consensus1.0_similarity0.97_accepts5	uclust_consensus0.5_similarity0.93_accepts5	uclust_consensus0.75_similarity0.7_accepts3	uclust_consensus0.75_similarity1.0_accepts10	uclust_consensus1.0_similarity0.99_accepts1	uclust_consensus0.5_similarity0.95_accepts1	uclust_consensus0.75_similarity0.7_accepts5	uclust_consensus0.75_similarity1.0_accepts3	uclust_consensus1.0_similarity0.99_accepts10	uclust_consensus0.5_similarity0.95_accepts10	uclust_consensus0.75_similarity0.8_accepts1	uclust_consensus0.75_similarity1.0_accepts5	uclust_consensus1.0_similarity0.99_accepts3	uclust_consensus0.5_similarity0.95_accepts3	uclust_consensus0.75_similarity0.8_accepts10	uclust_consensus1.0_similarity0.75_accepts1	uclust_consensus1.0_similarity0.99_accepts5	uclust_consensus0.5_similarity0.95_accepts5	uclust_consensus0.75_similarity0.8_accepts3	uclust_consensus1.0_similarity0.75_accepts10	uclust_consensus1.0_similarity0.9_accepts1	uclust_consensus0.5_similarity0.97_accepts1	uclust_consensus0.75_similarity0.8_accepts5	uclust_consensus1.0_similarity0.75_accepts3	uclust_consensus1.0_similarity0.9_accepts10	uclust_consensus0.5_similarity0.97_accepts10	uclust_consensus0.75_similarity0.93_accepts1	uclust_consensus1.0_similarity0.75_accepts5	uclust_consensus1.0_similarity0.9_accepts3	uclust_consensus0.5_similarity0.97_accepts3	uclust_consensus0.75_similarity0.93_accepts10	uclust_consensus1.0_similarity0.7_accepts1	uclust_consensus1.0_similarity0.9_accepts5	uclust_consensus0.5_similarity0.97_accepts5	uclust_consensus0.75_similarity0.93_accepts3	uclust_consensus1.0_similarity0.7_accepts10	uclust_consensus1.0_similarity1.0_accepts1	uclust_consensus0.5_similarity0.99_accepts1	uclust_consensus0.75_similarity0.93_accepts5	uclust_consensus1.0_similarity0.7_accepts3	uclust_consensus1.0_similarity1.0_accepts10	uclust_consensus0.5_similarity0.99_accepts10	uclust_consensus0.75_similarity0.95_accepts1	uclust_consensus1.0_similarity0.7_accepts5	uclust_consensus1.0_similarity1.0_accepts3	uclust_consensus0.5_similarity0.99_accepts3	uclust_consensus0.75_similarity0.95_accepts10	uclust_consensus1.0_similarity0.8_accepts1	uclust_consensus1.0_similarity1.0_accepts5	Expected
Even3;k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	
Even3;k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517;g__	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	
Even3;k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0	0	0	0	0	0	0	0.000195030619807	0.000444669813161	0.000772321254437	0.00186449272536	0.00108437024613	0.00157584740804	0.00195030619807	0.00205952334517	0.00889339626321	0.000522682061084	0	7.80122479229e-05	0.000390061239615	0.00129500331552	0.00145882903616	0.00158364863284	0.00132620821469	0.00231696376331	0.00155244373367	0.00835511175255	0.0183640831611	7.80122479229e-06	0	0	0.00017162694543	0.000397862464407	2.34036743769e-05	0	2.34036743769e-05	0.000280844092523	5.4608573546e-05	0	0	0.00037445879003	0	0	0	0	0	0	0.00462612630183	0.000210633069392	7.80122479229e-06	0	0	0.000179428170223	5.4608573546e-05	0	0	0.000210633069392	0	0	0	0	0	0	0.000109217147092	0.0188789639973	0	0	0	0.00017162694543	7.80122479229e-06	0.000249639193353	0	0.00017162694543	0	0.000280844092523	0	0	0	0.000109217147092	0.000179428170223	0.00462612630183	0	0	0	0.00462612630183	0	0.000187229395015	0	0.00462612630183	0	0.000296446542107	0	0	0	0.000124819596677	0	0.000109217147092	0	0	0	0.000109217147092	0	0.0001014159223	0	0.000109217147092	0	0.000280844092523	0.00057729063463	0	0	7.02110231306e-05	0.000280844092523	0.000226235518976	0	0	0.000522682061084	0.000179428170223	0	1.56024495846e-05	0	0.000226235518976	0	0.000179428170223	0.000585091859422	0	0	1.56024495846e-05	0.000296446542107	0	0	0	0.000429067363576	0	0	2.34036743769e-05	0	0	0	
Even3;k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;Other	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	7.02110231306e-05	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	7.80122479229e-06	7.02110231306e-05	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	0	0	0	7.80122479229e-06	0	0	0	0	7.02110231306e-05	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000280844092523	5.4608573546e-05	0	0	0	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000296446542107	0.000265241642938	5.4608573546e-05	5.4608573546e-05	0	0	3.12048991692e-05	0.000109217147092	0.000226235518976	3.90061239615e-05	0	0.000280844092523	4.68073487538e-05	0	3.12048991692e-05	0.000249639193353	4.68073487538e-05	0.000195030619807	0	6.24097983383e-05	5.4608573546e-05	0	3.90061239615e-05	0.000109217147092	4.68073487538e-05	0	0	0.000280844092523	0	0	3.12048991692e-05	0.000249639193353	0	0.000280844092523	0	6.24097983383e-05	6.24097983383e-05	7.80122479229e-06	0.000249639193353	0.000109217147092	0	1.56024495846e-05	0	0.000280844092523	0.000109217147092	0.000195030619807	3.90061239615e-05	0.000249639193353	0	4.68073487538e-05	0	6.24097983383e-05	3.12048991692e-05	0	0.000195030619807	3.90061239615e-05	0	4.68073487538e-05	0	0.0	0.000109217147092	0.0	0	3.12048991692e-05	0	0	0	3.12048991692e-05	3.12048991692e-05	0	0.000280844092523	0.000249639193353	0	0	7.80122479229e-06	0.000265241642938	0.000109217147092	0	1.56024495846e-05	0.000249639193353	0	0.000109217147092	7.80122479229e-06	0.000304247766899	3.12048991692e-05	0	4.68073487538e-05	0.000195030619807	0	3.12048991692e-05	0	5.4608573546e-05	3.90061239615e-05	0	4.68073487538e-05	1.56024495846e-05	0	0.000109217147092	0	3.12048991692e-05	3.12048991692e-05	0	0	0.000280844092523	0	3.12048991692e-05	0	0.000218434294184	0.000249639193353	0	0	0.000226235518976	0	0.000109217147092	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	
Even3;k__Bacteria;p__Bacteroidetes;c__[Saprospirae];Other;Other;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34036743769e-05	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	3.90061239615e-05	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	0	
Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;Other;Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Even3;k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	
Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	7.80122479229e-06	0	7.80122479229e-06	0	0	7.80122479229e-06	0	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	7.80122479229e-06	0	7.80122479229e-06	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	1.56024495846e-05	0	0	0	1.56024495846e-05	0	0	0	7.80122479229e-06	0	0	0	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-06	0	7.80122479229e-06	0	7.80122479229e-06	0	0	7.80122479229e-06	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	7.80122479229e-06	0	7.80122479229e-06	0	7.80122479229e-06	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	7.80122479229e-06	0	0	
Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythromicrobium	0	0	0	0	0	0	0.000179428170223	0	0	0	0	0	0	0	0	0	0	0.000187229395015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
