#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	-0.0817982268441	0.121062450211	0.0840476203088	-0.0157644021961	0.00223472970692	0.00747988079515	-0.00459827350455	0.000123919747524	0.00023911222445	-0.00133331550048	0.000319874634159	-1.77120382634e-05	-0.000102559498361	-3.26965920838e-05	2.65550630722e-06	-8.3686106182e-06	-6.61796200069e-06	1.6055987488e-06	-2.32824019604e-06	-3.46630782854e-06	-3.22287005086e-07	-4.55008795753e-07	-6.94658364273e-08	2.84160532126e-08	-4.7776167663e-10	-2.13716792203e-09	-1.25208166415e-09	-5.22122139222e-11	-2.35092039786e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	-0.0305013003747	0.109048018178	-0.0690630408741	-0.0398174323616	-0.00624581292104	-0.00117635700956	0.00098606619152	0.000429189201928	-0.000222310600341	0.000197364323302	-9.21695852562e-05	0.000197652058278	-1.05444394375e-05	1.55240478804e-05	1.37193386039e-05	-6.9341273654e-06	-7.87098900576e-07	-3.79009349687e-06	1.62037365702e-06	6.00490078785e-07	-8.4833182727e-07	-6.78137491325e-07	-5.61580812955e-08	4.02475510954e-09	-3.94037857509e-10	-2.13716792203e-09	-1.25208166414e-09	-5.22122139227e-11	-2.35092039785e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.414155542477	0.0598452241335	0.0178572913618	0.0510382584493	0.0151137888119	0.000546103580827	-0.00346884881767	-0.00243797501389	0.00187503530219	-0.0002041613561	-0.000736710530985	0.000172645155454	0.000160129719651	4.3460142835e-05	-1.16679193379e-08	-5.84649853727e-06	-1.26429126672e-05	1.68008494844e-06	1.06718943674e-06	-5.80985094513e-06	-2.35015889971e-06	-1.35270977793e-06	-1.38436429657e-07	-2.29410334939e-07	-1.07059774102e-09	-2.13716792202e-09	-1.25208166415e-09	-5.22122139239e-11	-2.35092039786e-11	1.21319345423e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0221873596728	-0.096565059253	-0.0145795766366	-0.0681014643108	0.0123907880432	0.000588954792298	-0.000381290817684	-0.000194369326695	0.00705515632691	-0.00263861573846	-0.00121366105566	-0.00104541855295	0.000789526693112	2.84673202103e-06	-6.62009497333e-05	5.31104748074e-05	-9.15173702545e-06	2.75815530269e-05	4.83417732266e-06	-1.08123433911e-06	1.60299556562e-06	1.02652549418e-06	9.25160114082e-08	-2.64333744212e-07	6.05232754e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139216e-11	-2.35092039783e-11	1.21319345423e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	-0.0710738103713	0.109919201393	0.0593904776703	-0.0122212156809	0.00169490973485	-0.000491084427546	0.00125630420238	0.000586767384142	0.000196309389307	9.93081346882e-05	1.9967694582e-05	3.7489918508e-05	7.79264797764e-05	6.19347490918e-06	-1.44115174162e-05	-1.07955620571e-05	-1.12072334513e-05	-3.05819396992e-06	-4.37103904021e-06	-2.3431981281e-06	4.90696777223e-07	9.16895962653e-08	2.66293814612e-08	3.92881686321e-08	2.34691707178e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139215e-11	-2.35092039785e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	-0.0179017106447	0.0355573792675	-0.0252062021094	-0.0147400304094	-0.00235344571835	-0.000675635477664	-0.00030503829618	4.52002468045e-05	0.000268675935457	0.000765115758025	-0.000192295662599	0.000181417162084	-2.53891631962e-05	1.29048756665e-05	1.27105575485e-05	-5.98218051031e-06	2.53284694243e-06	-2.82812326431e-06	9.20076429278e-07	-1.7623669469e-06	-5.60115211736e-07	-3.01587910711e-07	-4.80053171298e-08	3.67667575457e-08	-3.32524797223e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139226e-11	-2.35092039785e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella	-0.0673647155556	0.0462408193186	-0.086670973551	0.0421985708012	-0.00945966893791	-0.00127100760378	0.000737439886553	0.000235553812043	0.000848831201661	0.000251094143487	-0.00131852529901	-0.0013263594996	0.000805220363292	-2.91206415989e-06	-6.4083335988e-05	5.31790749468e-05	3.53542466238e-06	2.09436588108e-05	6.65180097945e-06	1.32871216799e-05	6.93538521413e-06	3.59371555534e-06	4.9836588799e-07	6.11155730935e-08	3.49063335422e-09	-2.13716792201e-09	-1.25208166413e-09	-5.22122139177e-11	-2.3509203978e-11	1.21319345421e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	-0.033588617942	0.0449963538755	-0.0368930883209	-0.0193496076818	-0.00327743820063	0.00105119450782	-0.000666005595279	8.42015222779e-05	-0.000167144728718	-0.000235154522667	5.02726904149e-06	6.58390842521e-05	-9.23574381999e-06	2.57980883117e-06	7.121518279e-06	-3.18914338218e-06	7.11897953003e-07	-1.70389516559e-06	8.75560108311e-07	5.94917610738e-07	-5.86735056844e-07	-3.93092829479e-07	-3.50224641095e-08	-2.2588153452e-08	-2.59175793023e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139225e-11	-2.35092039785e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.0318154730314	0.0483539469791	-0.0334213993036	-0.0211872615239	-0.00377516784075	-0.000584779016933	0.000590775470881	0.000297468281046	-0.000194848527638	0.000103064427321	-1.56192959017e-05	8.96734789584e-05	-7.92995641432e-06	8.50491911162e-06	5.82372431585e-06	-2.80393685774e-06	3.90015105861e-07	-2.00858375257e-06	7.27401827317e-07	3.9079171787e-07	-4.25618837753e-07	-3.00510797213e-07	-2.93090630051e-08	5.2896537875e-09	-2.00751571951e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139225e-11	-2.35092039785e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.0757674400721	-0.0170612051864	-0.0584285108836	0.0737944123774	-0.00808150485443	-0.000776003994648	0.000358210000087	9.05522912822e-05	0.00109128830719	0.000184873579853	-0.00151857774701	-0.00173070175159	0.000968369116618	-1.5660827705e-05	-8.21164402766e-05	7.11311772841e-05	5.95956866503e-06	2.91895024548e-05	7.89166776819e-06	1.56037432197e-05	8.86650470056e-06	4.65005769686e-06	6.3837052566e-07	9.02324093013e-08	4.46966868655e-09	-2.13716792201e-09	-1.25208166412e-09	-5.22122139164e-11	-2.35092039779e-11	1.21319345421e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.0716883237784	-0.0759124194054	0.0106225326141	-0.0493793147651	-0.0380844287675	-0.00321355211373	-0.000459467056351	-0.00144081223776	-0.00180642064165	-0.00251761093009	-0.00248654280634	0.000541667703341	0.000790960196873	0.000169852107851	5.42089913016e-05	-1.75154381707e-06	-2.0816807813e-05	-8.3750481684e-06	1.16723334061e-05	1.58480983513e-06	-9.01378151256e-06	-6.08013447608e-06	-5.73051741364e-07	-6.2671507112e-07	-3.98022563898e-09	-2.13716792203e-09	-1.25208166416e-09	-5.22122139278e-11	-2.3509203979e-11	1.21319345425e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.0754559513052	-0.0159112352328	-0.05536564858	0.0717091205552	-0.00740576362876	-0.000847991412667	0.000256288739784	5.57251573311e-05	0.00103092980039	9.88321251624e-05	-0.00137656121535	-0.00161271265834	0.000899660459985	-2.40546810832e-05	-7.63168006285e-05	6.17000777128e-05	9.66177740521e-06	2.15836933687e-05	7.45344208094e-06	1.86411468016e-05	9.23919488577e-06	3.8526477807e-06	1.49172472806e-08	6.33714211172e-09	-1.53942383283e-09	-2.13716792203e-09	-1.25208166415e-09	-5.22122139245e-11	-2.35092039786e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	-0.00807609175258	-0.00543918167545	0.0181113048205	0.00353540780468	0.00100283466943	2.19206556652e-05	0.000111105450184	3.76510874315e-05	3.63426602579e-05	6.55372454967e-07	2.25400763578e-05	-2.15325148323e-05	6.22046924421e-06	-1.97444996067e-06	-2.36387234623e-06	3.99169040113e-07	-9.85153739726e-07	7.7844444848e-07	-4.80285488085e-07	-1.87888415015e-07	1.36955025358e-07	4.56659628756e-08	4.90963054921e-09	1.06375689437e-08	4.58791856052e-11	-2.13716792202e-09	-1.25208166414e-09	-5.22122139221e-11	-2.35092039785e-11	1.21319345423e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	-0.033719766306	-0.0201115424052	0.00759212310311	0.000341599187509	-0.000883674169742	8.77958781227e-05	0.000162934694042	0.000143071723954	-0.000148826843246	-6.3083382415e-06	5.79736924987e-05	-3.72027265117e-05	-1.05843740358e-05	-3.96398199554e-06	-5.83361172976e-07	7.90502254767e-07	4.46087403591e-07	-2.97654113528e-07	-9.41470705153e-07	7.8025895548e-07	4.51654097969e-07	2.55211636889e-07	3.00577487549e-08	1.50017233288e-08	2.21619480838e-10	-2.13716792202e-09	-1.25208166414e-09	-5.22122139219e-11	-2.35092039785e-11	1.21319345423e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.0882105672472	0.0918830855804	0.119332769306	-0.00367607776256	0.00441016042771	0.00872878605437	-0.00539698088492	2.55032793227e-05	0.000304611195364	-0.00154699899385	0.000398147543915	-9.4413227156e-05	-0.000110703218208	-4.27743150591e-05	-9.85063685949e-07	-6.93415913221e-06	-7.10015248666e-06	3.17208230294e-06	-3.18982104328e-06	-3.89672214964e-06	-8.0475424326e-09	-2.32696421601e-07	-4.67011907274e-08	2.91373744596e-08	-3.2078400628e-10	-2.13716792203e-09	-1.25208166414e-09	-5.22122139219e-11	-2.35092039786e-11	1.21319345425e-10
MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	-0.0221190609299	0.395914048769	-0.242343482642	-0.130091312253	-0.0179331159204	-0.00397617446658	0.00281863703228	0.00105008951059	-0.000388624144969	0.000665571423375	-0.000402225345304	0.000716215046467	-3.10633991903e-05	6.47795788912e-05	4.00403722721e-05	-2.34680529459e-05	-2.85000342499e-06	-1.26309214593e-05	4.89728123344e-06	8.30257035195e-08	-3.37270345586e-06	-2.41565262573e-06	-2.2645977168e-07	-2.02757634248e-08	-1.6091068057e-09	-2.13716792203e-09	-1.25208166415e-09	-5.22122139245e-11	-2.35092039787e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.43235617957	0.0659968100596	0.0158665479034	0.0554503226835	0.0214239860192	0.00321237368766	0.0028055556407	-0.000711577103707	-0.00132756497219	-0.00644780426573	0.0013860968806	-0.000840883216691	0.000374217726809	-0.000119382909044	-5.23976698269e-05	6.61453390719e-07	-3.84512315759e-05	1.67042009408e-05	1.95950590326e-05	8.6326784104e-06	-3.53444670404e-06	-3.60896008106e-06	-6.63560869052e-08	-4.16958728277e-07	-7.09543807379e-10	-2.13716792202e-09	-1.25208166415e-09	-5.22122139234e-11	-2.35092039786e-11	1.21319345423e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia	-0.0221190609299	0.395914048769	-0.242343482642	-0.130091312253	-0.0179331159204	-0.00397617446658	0.00281863703228	0.00105008951059	-0.000388624144969	0.000665571423375	-0.000402225345304	0.000716215046467	-3.10633991903e-05	6.47795788912e-05	4.00403722721e-05	-2.34680529459e-05	-2.85000342499e-06	-1.26309214593e-05	4.89728123344e-06	8.30257035195e-08	-3.37270345586e-06	-2.41565262573e-06	-2.2645977168e-07	-2.02757634248e-08	-1.6091068057e-09	-2.13716792203e-09	-1.25208166415e-09	-5.22122139245e-11	-2.35092039787e-11	1.21319345424e-10
MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	-0.0147387680165	0.257051580433	-0.157221811663	-0.0844070295812	-0.0115659850608	-0.00257514912384	0.00182854159707	0.000688416515373	-0.000253749628831	0.00043065465284	-0.000262755378877	0.000464195564385	-2.03778643567e-05	4.20058964651e-05	2.60911735372e-05	-1.54930250604e-05	-1.69370822046e-06	-7.89178800666e-06	2.96554892211e-06	1.26454737681e-07	-2.23091036273e-06	-1.60454319886e-06	-1.5080253943e-07	-1.48486307499e-08	-1.06736891549e-09	-2.13716792203e-09	-1.25208166415e-09	-5.22122139237e-11	-2.35092039786e-11	1.21319345424e-10
