Taxon	Even3	Even2	Even1
k__Bacteria;p__Armatimonadetes;c__S1a-1H;o__;f__	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadetes];o__[Fimbriimonadales];f__[Fimbriimonadaceae]	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	1.55962444243e-05	1.73934218079e-05	1.39928636395e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11	3.11924888487e-05	4.34835545197e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.162200942013	0.173055850277	0.170712936402
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0178966904769	0.0175847494478	0.0197299377318
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0264824230325	0.0296470874715	0.0278947736654
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0103870987866	0.0120014610474	0.0115231232072
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	6.23849776974e-05	6.95736872315e-05	2.09892954593e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	4.6788733273e-05	4.34835545197e-05	2.09892954593e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	9.35774665461e-05	7.82703981354e-05	7.69607500175e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__;f__	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	3.11924888487e-05	3.47868436157e-05	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.000132568077607	0.000121753952655	0.000111942909116
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__	0.0	3.47868436157e-05	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Chitinophagaceae	0.000148164322031	0.000200024350791	0.000237878681872
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Ekhidnaceae	1.55962444243e-05	0.0	1.39928636395e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Flammeovirgaceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Flexibacteraceae	4.6788733273e-05	3.47868436157e-05	1.39928636395e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Saprospiraceae	0.0	0.0	2.79857272791e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	8.57793443339e-05	8.69671090394e-05	9.0953613657e-05
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	2.33943666365e-05	8.69671090394e-06	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__	1.55962444243e-05	8.69671090394e-06	2.09892954593e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Roseiflexales;f__	3.11924888487e-05	5.21802654236e-05	0.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	0.0	8.69671090394e-06	5.59714545582e-05
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae	2.33943666365e-05	3.47868436157e-05	6.99643181977e-06
k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Haptophyceae;f__	1.55962444243e-05	2.60901327118e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__	0.000233943666365	0.000173934218079	0.00143426852305
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.0	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	0.000444492966094	8.69671090394e-05	6.29678863779e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Phormidiaceae	8.57793443339e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae	4.6788733273e-05	1.73934218079e-05	2.09892954593e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.000132568077607	0.000130450663559	3.49821590989e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	3.89906110609e-05	8.69671090394e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae	7.79812221217e-06	0.0	2.09892954593e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.0	2.60901327118e-05	1.39928636395e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	1.55962444243e-05	2.60901327118e-05	1.39928636395e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.000701830999095	0.000591376341468	0.000412789477367
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	3.89906110609e-05	2.60901327118e-05	1.39928636395e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	7.79812221217e-06	3.47868436157e-05	6.99643181977e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Catabacteriaceae	0.0	2.60901327118e-05	2.09892954593e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.076117470913	0.113674708225	0.0707129364024
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.00761876540129	0.00833144904597	0.00822780382005
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.216881374965	0.186953194302	0.205688099069
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.00755638042359	0.00798358060981	0.00761211781991
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.0134907514271	0.015932374376	0.0148604211852
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0260379300664	0.0257422642757	0.0264675015742
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.00593437100346	0.00647904962343	0.00624081718324
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__	0.000148164322031	0.000156540796271	0.000153921500035
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales;f__Coriobacteriaceae	0.000116971833183	0.000208721061694	0.000132932204576
k__Bacteria;p__Firmicutes;c__Clostridia;o__Desulfitobacterales;f__Desulfitobacteraceae	1.55962444243e-05	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	6.23849776974e-05	4.34835545197e-05	1.39928636395e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__[Coprobacillaceae]	0.0375167659628	0.0262466735081	0.0389281466452
k__Bacteria;p__Fusobacteria;c__Fusobacteria;o__Fusobacteriales;f__Fusobacteriaceae	7.79812221217e-06	0.0	2.09892954593e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__	0.0	2.60901327118e-05	1.39928636395e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Thermodesulfovibrionaceae	0.0	8.69671090394e-06	0.000244875113692
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__;f__	6.23849776974e-05	1.73934218079e-05	4.89750227384e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	0.0	1.73934218079e-05	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae	1.55962444243e-05	8.69671090394e-06	4.89750227384e-05
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	7.79812221217e-06	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1.55962444243e-05	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	0.0	6.08769763276e-05	6.29678863779e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	3.11924888487e-05	5.21802654236e-05	2.09892954593e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	3.11924888487e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	7.79812221217e-06	6.08769763276e-05	8.39571818373e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	7.79812221217e-06	1.73934218079e-05	5.59714545582e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	6.23849776974e-05	8.69671090394e-06	8.39571818373e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae	2.33943666365e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	1.55962444243e-05	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.000163760566456	1.73934218079e-05	2.09892954593e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	7.79812221217e-06	8.69671090394e-06	3.49821590989e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003	7.79812221217e-06	8.69671090394e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	5.45868554852e-05	6.08769763276e-05	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	8.69671090394e-06	5.59714545582e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	4.6788733273e-05	4.34835545197e-05	7.69607500175e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.55962444243e-05	0.0	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	7.79812221217e-06	0.0	2.09892954593e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.0	0.0	3.49821590989e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	3.89906110609e-05	2.60901327118e-05	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	7.01830999095e-05	8.69671090394e-05	6.99643181977e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	1.55962444243e-05	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	1.55962444243e-05	6.95736872315e-05	2.79857272791e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	3.11924888487e-05	0.0	0.000160917931855
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Nitrospinaceae	0.0	0.0	2.09892954593e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	7.79812221217e-06	8.69671090394e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	0.0	0.0	7.69607500175e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae	0.0	0.0	5.59714545582e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	1.55962444243e-05	8.69671090394e-06	2.79857272791e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae	7.79812221217e-06	0.0	0.000111942909116
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	0.0	5.21802654236e-05	6.99643181977e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	0.000811004710066	0.000747917137739	0.000412789477367
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	3.89906110609e-05	3.47868436157e-05	4.89750227384e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	7.01830999095e-05	6.95736872315e-05	9.79500454768e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__	2.33943666365e-05	2.60901327118e-05	4.19785909186e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.0	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae	2.33943666365e-05	8.69671090394e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	3.11924888487e-05	2.60901327118e-05	4.89750227384e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	3.89906110609e-05	6.08769763276e-05	4.19785909186e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	1.55962444243e-05	8.69671090394e-06	0.000104946477297
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	0.157350509997	0.159497677978	0.157090883649
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	0.00010917371097	0.000113057241751	9.0953613657e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.0	8.69671090394e-06	4.19785909186e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	2.33943666365e-05	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	7.79812221217e-06	8.69671090394e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	7.79812221217e-05	0.000130450663559	0.000118939340936
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	4.6788733273e-05	0.0	4.19785909186e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	7.79812221217e-06	2.60901327118e-05	2.79857272791e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae	0.0	1.73934218079e-05	2.09892954593e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	1.55962444243e-05	8.69671090394e-05	0.000258867977332
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.000577061043701	0.000452228967005	0.000461764500105
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae	0.0	0.0	2.09892954593e-05
k__Bacteria;p__SAR406;c__AB16;o__Arctic96B-7;f__A714017	5.45868554852e-05	6.95736872315e-05	2.79857272791e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Aminiphilaceae	1.55962444243e-05	5.21802654236e-05	6.99643181977e-06
k__Bacteria;p__TM6;c__SJA-4;o__;f__	0.0	1.73934218079e-05	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	4.6788733273e-05	0.0	3.49821590989e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	1.55962444243e-05	0.0	0.000125935772756
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__	0.0	0.0	4.19785909186e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin517	7.79812221217e-06	8.69671090394e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__[Pedosphaeraceae]	0.0	8.69671090394e-06	2.09892954593e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	6.23849776974e-05	0.000478319099716	0.000146925068215
k__Bacteria;p__WPS-2;c__;o__;f__	0.0	0.0	1.39928636395e-05
k__Bacteria;p__WS2;c__Kazan-3B-09;o__;f__	0.0	0.0	1.39928636395e-05
k__Bacteria;p__[Caldithrix];c__KSB1;o__Ucn15732;f__	0.0	0.0	1.39928636395e-05
