# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected	taxonomy
18	0.00010080983904	0.00010080983904	0.00010080983904	0.00010080983904	0.00010080983904	0	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	0	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	0.0001680163984	0	Mock.2;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp_11351
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172720857556	0	0.0172720857556	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;Other
20	0	0	0	0	0	0	0.080043012198	0.0800094089183	0.0799758056386	0	0	0	0	0	0	0	0	0.080043012198	0.0800094089183	0.0800094089183	0.0799758056386	0.0799758056386	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__Debaryomyces_sp_R344
21	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_corylophilum
22	0	0	0	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0.00685506905474	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;Other;Other
23	0.257434725629	0.257434725629	0.257434725629	0.257434725629	0.257434725629	0.25740112235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323935616116	0	Mock.2;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedfungus
24	0	0	0	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0	0	0	0	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Geotrichum;s__Geotrichum_sp_olrim943
25	0	0	0	0	0	0	0	0	0	0	0	0.0001680163984	0.0001680163984	0	0	0	0	0	0	0	0	0	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;Other
26	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0	0	0	0	0	0	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0.0001680163984	0	0	0	0	0	0	0.0001680163984	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus_versicolor
27	0.259820558487	0.259820558487	0.259820558487	0.259820558487	0.259820558487	0.259686145368	0.175341913371	0.175341913371	0.175241103532	0.151987633993	0.0921065896031	0.0919049699251	0.0207668268423	0.0133068987533	0	0	0	0.175341913371	0.175341913371	0.175308310091	0.151987633993	0.0920393830438	0.0919049699251	0.0847810746329	0.0133068987533	0	0	0	0.077623576061	0.25	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_geotrichum
28	0	0	0	0	0	0	0	0	0	0	0	0.0114251150912	0.0114251150912	0.0114587183709	0.0114587183709	0.0114587183709	3.36032796801e-05	0	0	0	0	0	0.0114251150912	0.0114251150912	0.0114251150912	0.0114587183709	0.0114587183709	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other;Other
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001680163984	0.000336032796801	0.000436842635841	0.000369636076481	0	0	0	0	0	0	0	0.0001680163984	0.0001680163984	0.000336032796801	0.000470445915521	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other;Other
30	0	0	0	0	0	0	0	0.000705668873282	0.000705668873282	0.000873685271683	0.0011761147888	0.0011761147888	0.000235222957761	0.000235222957761	0	0	0	0	0.000705668873282	0.000806478712322	0.000840081992002	0.00120971806848	0.000436842635841	0.000369636076481	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other;Other
31	0	0	0	0	0	0	0	0.045902080043	0.0458348734837	0.0232534695386	0.0458348734837	0.0459692866024	0.0712053496421	0.00745992808898	0.0207668268423	0	0	0	0	6.72065593602e-05	0	0.069121946302	0.0459692866024	0.000739272152962	0.00745992808898	0.0207668268423	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other
32	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157901811217	0.157901811217	0.157868207937	0.157801001378	0.157733794818	0.157666588259	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157969017776	0.157868207937	0.157868207937	0.157733794818	0	0.157969017776	0.0625	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida;s__Candida_catenulata
33	0	0	0	0	0	0	0.000235222957761	0	0	0	0	0	0	0	0	0	0	0.000235222957761	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Microspora;c__Microsporea;o__Microsporida;f__Incertae_sedis;g__Microsporidium;s__Microsporidium_sp_JES2002G
34	0	0	0	0	0	0	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bullera;s__Bullera_sakaeratica
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235222957761	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp_CBS_119875
36	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_cerinthes_agropyrina
37	0.000672065593602	0.000672065593602	0.000672065593602	0.000672065593602	0.000672065593602	0.00789677072482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000705668873282	0	Mock.2;NO_HIT
38	0	0	0	0	0	0	0	0	0	0	0.0010080983904	0.0010080983904	0.0010080983904	0	0	0	0	0	0	0	0	0.0010080983904	0.0010080983904	0.0010080983904	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;Other
39	0	0	0	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0	0	3.36032796801e-05	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis_flava
40	0	0	0	0	0	0	0	0	0	0	0.00010080983904	0.00010080983904	0.00104170167008	0.00104170167008	0.000436842635841	0.000369636076481	0	0	0	0	0	6.72065593602e-05	0.000840081992002	0.000907288551363	0.00127692462784	0.00127692462784	0.000403239356161	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other;Other
41	0.000504049195201	0.000504049195201	0.000504049195201	0.000504049195201	0.000504049195201	0.000504049195201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified;g__unidentified;s__unculturedHypocreales
42	0	0	0	0	0	0	0	6.72065593602e-05	6.72065593602e-05	0	0	0	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;Other
43	0	0	0	0	0	0	0	0	0	0	3.36032796801e-05	6.72065593602e-05	0.000201619678081	0.00010080983904	0.102120366948	0.102120366948	0	0	0	0	0	3.36032796801e-05	0.00010080983904	0.00010080983904	3.36032796801e-05	0	0.102120366948	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other
44	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913337141705	0	Mock.2;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedsoil_fungus
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013441311872	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	0.0001680163984	3.36032796801e-05	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other;Other;Other
46	0	0	0	0	0	0	0	0.00010080983904	0.0001680163984	0.00013441311872	6.72065593602e-05	0	0	0	0	0	0	0	0.00010080983904	0.0001680163984	0.00010080983904	0.00013441311872	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Basidiomycota;Other;Other;Other;Other;Other
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida;s__
48	0	0	0	0	0	0	0.0206660170033	0.0206660170033	0.0206660170033	0.0206660170033	0.0206660170033	0.0204307940455	0.0204307940455	0.0200947612487	0.0200947612487	0	0	0.0206660170033	0.0206660170033	0.0206660170033	0.0206660170033	0.0206660170033	0.0204307940455	0.0204307940455	0.0200947612487	0.0200947612487	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii
49	0	0	0	0	0	0	0.0873013206089	0.0872677173292	0.0870324943715	0	0.0872677173292	0.0872005107699	0	0	0	0	0	0.0873013206089	0.0872677173292	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__ascomycete_sp_VTT_D_041022
50	0	0	0	0	0	0	0	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Zygomycota;c__Incertae_sedis;Other;Other;Other;Other
51	0	0	0	0	0	0	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0.0010080983904	0.00107530494976	0.00107530494976	0	0	0	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	3.36032796801e-05	0	0.00107530494976	0.103128465338	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other;Other
52	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectria;s__Nectria_sp_FTJZZJ06
53	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida;Other
54	0	0	0	0	0	0	0.102321986626	0.102321986626	0.102321986626	0.102321986626	0.102321986626	0.102288383346	0.102120366948	0.102120366948	0	0	0	0.102321986626	0.102321986626	0.102321986626	0.102321986626	0.102321986626	0.102221176787	0.102120366948	0.102120366948	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;s__Issatchenkia_sp_YS5
55	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	3.36032796801e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Gigasporaceae;g__Gigaspora;s__Gigaspora_sp.
56	0	0	0	0	0	0	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Zygomycota;c__Incertae_sedis;o__Entomophthorales;f__Entomophthoraceae;g__Pandora;s__Pandora_neoaphidis
57	0	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;Other;Other;Other
58	0	0	0	0	0	0	0.0114251150912	0.0114251150912	0.0114251150912	0.0114251150912	0.0114251150912	0	0	0	0	0	0	0.0114251150912	0.0114251150912	0.0114251150912	0.0114251150912	0.0114251150912	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus;s__Scopulariopsis_brevicaulis
59	0	0	0	0	0	0	0	0.000268826237441	0.000369636076481	0.000403239356161	0.000470445915521	0.000638462313922	0.0466077489163	0.0702980610908	0.137907859807	0.146107060049	0.830236231056	0	0.000369636076481	0.000369636076481	0.000436842635841	0.000403239356161	0.000604859034242	0.000873685271683	0.0471454013912	0.0712725562015	0.230753721563	0.769279881716	0.00141133774656	0	Mock.2;k__Fungi;Other;Other;Other;Other;Other;Other
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__
61	0.0764138579925	0.0764138579925	0.0764138579925	0.0764138579925	0.0764138579925	0.0764138579925	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0.012399610202	0	0.136429315501	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus;s__Dipodascus_australiensis
62	0.00010080983904	0.00010080983904	0.00010080983904	0.00010080983904	0.00010080983904	0.00010080983904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Neosartorya;s__Neosartorya_pseudofischeri
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__
64	0	0	0	0	0	0	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	0	0	0	0	0	0	0	0	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	6.72065593602e-05	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_paneum
65	0	0	0	0	0	0	0.00104170167008	0.00104170167008	0.00104170167008	0.0010080983904	0	0	0	0	0	0	0	0.00104170167008	0.00104170167008	0.0010080983904	0.0010080983904	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_norvegensis
66	0.0645182969858	0.0645182969858	0.0645182969858	0.0645182969858	0.0645182969858	0.0645182969858	0.0645855035451	0.0645855035451	0.0645855035451	0.0645855035451	0.000571255754562	0.000571255754562	0.000235222957761	3.36032796801e-05	3.36032796801e-05	0	0	0.0645855035451	0.0645855035451	0.0645855035451	0.0645855035451	0.0645855035451	0.000571255754562	0.00013441311872	0.00013441311872	3.36032796801e-05	0	0	0.0640814543499	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_concentricum
67	0	0	0	0	0	0	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913001108908	0.0911993010518	0.0911993010518	0.0911993010518	0	0	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913337141705	0.0913001108908	0.0911993010518	0.0911993010518	0.0911993010518	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_sp_3S_28C
68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001680163984	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other;Other;Other
69	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0172720857556	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0	0	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.0241271548103	0.00685506905474	0	0.00685506905474	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii
70	0	0	0	0	0	0	0	0	3.36032796801e-05	0.0799758056386	0.0799758056386	0.0799758056386	0.0799758056386	0	0	0	0	0	0	0	0	0	0.0799758056386	0.0799758056386	0	0	0	0	0.0799758056386	0	Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other
71	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	6.72065593602e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp_LL_X4
72	0.0010080983904	0.0010080983904	0.0010080983904	0.0010080983904	0.0010080983904	0.0010080983904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122988003629	0	Mock.2;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedcompost_fungus
