pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.4	0.137495978775	-0.108961053572	0.103254872096	-0.00451020627845	-0.0174304722735	0.0815356018112	0.0015805214997	0.0420749524117	0.0076599646714	-0.0192057121775	0.00128879654969	0.00306193070095	0.00979909284289	0.0250154335449	-0.00951478502959	0.00298602305641	-0.0102190214516	0.01793286463	-0.0151610240459	-0.0095465479491	-0.000575861319899	0.0017516644707	-0.00389516647032	0.00203442486467	-0.00159619908263	-0.00043047961624	3.47995162801e-07	-1.27550490161e-09	-5.24864799453e-09	-1.2913194149e-10	1.70678354226e-11
mothur_0.5	0.149152512534	-0.1018245984	0.108185803306	-0.0033406283329	-0.0194700945079	0.08767271554	0.00678095642771	0.0432654733554	0.0131424489631	-0.0190159283906	0.00073301692016	0.00427264867274	0.00272680296577	0.023877084274	-0.0120797980104	0.00329519488497	-0.00821176967356	0.0138278025241	-0.00682168049415	-0.00133217467522	-0.000741391964391	-0.00556034406803	0.00623444452068	-0.000537972938763	0.00132691885981	0.000455942611106	-3.37125072393e-07	-1.27550490192e-09	-5.24864799588e-09	-1.29131941169e-10	1.70678353663e-11
mothur_0.6	0.159386284177	-0.0953669488845	0.108457813981	-0.00473991394239	-0.0193183835828	0.0922483416026	0.00340615547121	0.0451195519878	0.0162890758913	-0.0139900964145	0.000416052044336	0.00657963871775	-0.00676895822654	0.0214643506472	-0.0184226443531	0.00637090436627	-0.00402307427317	0.00766484469679	-0.00022836628994	0.012153333867	0.00256669940544	0.00395458683534	-0.00234175132045	-0.00199517786549	0.000621595710035	-5.56191413297e-05	-1.20680822949e-08	-1.27550490177e-09	-5.24864799524e-09	-1.29131941317e-10	1.70678353917e-11
mothur_0.7	0.420495048436	-0.0456599206247	-0.0179983397738	0.149516248037	0.00976593900556	-0.0530980837479	0.0013922308581	0.0487498746101	-0.00133456547293	-0.0139102499115	0.000530152983916	-0.0137270218454	-0.0435742323945	-0.0519581393038	-0.0310788981534	-0.0206413616152	0.0216132612146	0.016341586698	-0.00965728023771	-0.000682755132774	0.00102139875612	-0.000131266301768	4.74609098486e-05	-3.87771127297e-05	9.92989170258e-05	-5.01386419582e-05	6.17243338504e-09	-1.27550490177e-09	-5.24864799521e-09	-1.2913194133e-10	1.70678353944e-11
mothur_0.8	0.466083550788	-0.0296327212305	-0.0346136599707	0.122840394281	0.00395930850412	-0.0721653984117	-0.00471880700317	0.0346384211262	0.0100028948793	-0.00424285924365	4.83664702132e-05	0.00663393548462	0.0141343484952	0.0224592761999	-0.00163238789917	0.00382426582484	-0.00142598004295	0.00464673647659	0.0206676947918	-2.7926728167e-05	-0.00304715105491	0.000860257003329	-0.00178160461621	0.00318776509652	0.0014808633934	0.00136441723648	-4.77259119167e-07	-1.27550490194e-09	-5.24864799608e-09	-1.29131941074e-10	1.70678353492e-11
mothur_0.9	0.473120385146	-0.00776962897046	-0.0192550505721	-0.164076288888	-0.057455995427	0.0133643358731	-0.0546358174957	-0.048062418035	-0.108950897504	-0.0815805971362	0.0020632515356	-0.021135877644	-0.0113842463603	-0.0198876376115	0.000432649608424	0.010700261834	-0.0118942434872	0.00273464155435	0.010858389788	-0.000139497771329	-0.000518593046069	-1.59029742463e-05	-3.13484625978e-05	0.000106647605294	-7.93482178157e-05	1.17265006066e-06	3.08193178973e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941327e-10	1.7067835394e-11
mothur_1.0	0.533719240696	0.335457575259	0.0385517768936	-0.218874819126	-0.00917110661968	-0.0670019322515	-0.00410034620506	0.012982432346	0.0710771782567	-0.0168367255197	0.000505211900288	-0.0204230232167	-0.0434034531046	0.0332029866668	0.0143227545995	-0.0139504459546	0.016245199039	-0.0137830653766	-0.0058740315788	-0.000140869011386	-0.000552968630054	1.30114158931e-05	7.40100197562e-05	0.000134104701086	-0.00011206986855	-1.67552275528e-05	4.43368859048e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941328e-10	1.70678353945e-11
rdp_0.0	-0.20134874005	-0.252286695564	-0.0562329336908	0.0175064875082	-0.193084259073	-0.0275201095777	-0.0482667842405	-0.0514893690051	0.00230707136119	0.0233614702997	-0.118013160782	0.00479421925587	0.000981436981019	0.00901616873694	-0.00214583042482	-0.00808202591589	0.00581602356364	-0.00203180194433	-0.00361324243981	0.000138230192044	2.40897196417e-05	3.38007797109e-05	5.68842848113e-05	-3.24558528033e-05	3.46962521947e-05	-2.85345697314e-07	-5.49834475272e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941323e-10	1.70678353933e-11
rdp_0.1	-0.194673433645	-0.291963070827	-0.0663460199979	-0.0416856410094	0.0489438141527	0.00587296512278	0.027262873922	-0.0146646924781	0.0268070448239	0.0182951209903	-0.00211879847619	0.0256860666815	-0.0449580830003	-0.0147526892871	0.0310893875507	-0.0275731992114	-0.0370579770429	0.0255903610802	0.0085364411496	0.000402406406897	5.75427137376e-05	0.000232317552214	-3.23800910638e-05	-5.06243436684e-05	-0.000118919056308	4.89024448484e-05	1.58995010508e-07	-1.27550490169e-09	-5.24864799492e-09	-1.29131941388e-10	1.70678354041e-11
rdp_0.2	-0.168036949466	-0.289246676501	-0.0574428464432	-0.0457025906257	0.0812733031966	-0.00432074669939	-0.00621851353496	-0.00331826771763	-0.00663854523316	0.00916101054018	-0.00163080521	0.0167743339822	-0.0137928313325	0.00316421327207	-0.0104667857806	0.0114760388532	0.0081116763299	-0.0138669977747	0.000701878018206	-0.000229279935828	-0.00239057680863	-0.00579058664502	-0.00503587896128	-0.00263133357165	-0.00109490842426	0.000790372498771	1.2631262424e-07	-1.27550490169e-09	-5.24864799501e-09	-1.29131941352e-10	1.70678353991e-11
rdp_0.3	-0.158235985018	-0.286290500402	-0.0524140804965	-0.0428935293952	0.0911426011296	-0.0134720927276	-0.00277858559355	-0.00715575096682	-0.0176510508273	-0.00220600731596	-0.000862656630578	0.019027743941	-0.00410442041341	0.0149819815723	-0.00831970665931	-0.00208081331791	0.00925081429117	-0.0164318983647	0.00690475046456	-0.00532209785926	0.0123984490667	0.0010957208249	0.0004071634198	0.000217923461754	0.00176047403933	-0.000310444270009	-7.11285791802e-08	-1.27550490181e-09	-5.24864799534e-09	-1.29131941306e-10	1.7067835388e-11
rdp_0.4	0.0655699928912	-0.124717541997	0.0399581952165	-0.0102905725091	-0.0346867766874	0.0403364113104	0.0622864197167	-0.0438593362532	0.0815564830767	0.0273437699104	0.000447969602937	-0.0766605490167	0.000172849116215	-0.0309085915439	-0.00727883105095	0.030677525121	-0.0127305191622	-0.00833291345759	0.0107676901413	-0.0017029794783	0.00205188722477	-0.000205048957049	-0.000126342128386	0.000278784449545	-4.58652464735e-05	-5.23788591393e-06	1.61434541734e-08	-1.27550490176e-09	-5.24864799518e-09	-1.29131941333e-10	1.70678353948e-11
rdp_0.5	0.190722653242	-0.0938445503656	0.0960500925793	-0.0180616461335	-0.0192607697361	0.0737757500726	0.0101535201788	0.0530862093593	0.00293676149034	0.00213166188801	-0.000113933866371	0.0121743149344	0.0284607340748	-0.0272680029546	0.0248583063699	-0.0151914064267	0.0157243648519	-0.0143295599027	0.0038137934653	0.00402383537735	-0.000808662747217	-0.00385904679441	-0.00208524073816	0.00264776529398	0.000955478979504	-0.00110683762448	-1.37431878463e-07	-1.27550490189e-09	-5.24864799545e-09	-1.2913194132e-10	1.70678353923e-11
rdp_0.6	0.196395111823	-0.0903263993321	0.0963191432357	-0.0149205023847	-0.0188708440735	0.0743460541723	0.00854627155107	0.0538116176146	0.00284303526286	0.000419199059053	-9.64885525613e-05	0.0134839457688	0.0272818220127	-0.0260887113633	0.0223791135596	-0.0137180474596	0.0172848481174	-0.0155412836435	0.00455020692037	-0.00415163613549	-0.000601627121337	0.00397879414266	0.00206608131069	-0.00245650060562	-0.00117595783283	0.00112621328266	1.30576105463e-07	-1.27550490165e-09	-5.24864799499e-09	-1.29131941329e-10	1.70678353947e-11
rdp_0.7	0.457716851665	-0.0462321215469	-0.0381546176618	0.125688427075	0.00421229141662	-0.0814611616844	-0.0047874085119	0.0364574912013	-0.0186818657965	-0.00301834287556	-9.73163366524e-05	0.000571556688232	0.00577898083524	-0.00631868444385	0.0277535616023	0.0217013892688	-0.029262775725	-0.0222069194432	-0.026969823517	0.00145143551473	0.00211931422772	8.98664202806e-05	-6.6772915577e-05	-0.000617256872882	0.000450148873859	7.95919723863e-05	-2.46860909178e-08	-1.27550490178e-09	-5.24864799527e-09	-1.29131941311e-10	1.70678353908e-11
rdp_0.8	0.463629326197	-0.0306422946894	-0.0354451866608	0.127392370363	0.00454291506334	-0.0749007296835	-0.00490715151588	0.0332174315429	0.00928921004426	-0.00643365480469	-8.64766614088e-05	0.00514573362505	0.0168089388418	0.0236135951165	0.000706362508211	0.00347173991253	-0.00186900762047	0.00438974430799	0.0215342852916	-0.000729971939899	-0.000369151371295	-0.000879095074671	0.00171706793204	-0.00244124416569	-0.00203140252147	-0.0013835130881	4.91083022498e-07	-1.2755049016e-09	-5.24864799432e-09	-1.29131941586e-10	1.706783544e-11
rdp_0.9	0.53835451882	0.299539907928	0.0106261647144	0.168054746811	0.0569635529245	0.109956248334	0.0390353721713	-0.155204105754	-0.0370858001727	0.03719878122	-0.00113548130303	0.00331059017289	-0.02270336957	0.0184950325911	0.00642783496206	-0.00786789054081	0.00776914334789	-0.0078771796534	-0.00161194449752	-0.000143277319398	-0.000625301398545	-1.26174292801e-05	5.05420371154e-05	0.000139127443402	-0.00010942098972	-1.20932370779e-05	4.73784642892e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941328e-10	1.70678353944e-11
rdp_1.0	0.531849552232	0.33517925226	0.0385369750174	-0.184543178391	0.00586341840426	-0.0482789260135	0.0170938883598	-0.0149280707021	-0.0111415206903	0.0885825241463	-0.00287514252162	0.0440838974651	0.0353600372122	-0.0219590548579	-0.0221021493946	0.00521534307732	-0.0100701325428	0.0140977021756	-0.00235153179921	-2.51493549006e-05	0.000957969007357	-5.00826956978e-05	4.8477516564e-05	-0.00019609053968	0.000128370173103	-6.74382021659e-06	6.61213934183e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941328e-10	1.70678353938e-11
rtax_single	-0.303542743812	0.226993146623	0.234100270375	0.0553338695237	0.0680274204564	-0.0145987809408	-0.161565334173	-0.0892897039295	0.0742247077744	-0.0527348039713	0.000791175610021	0.0290838780742	0.0179200394868	-0.0198978780311	0.000777353642012	0.00591872743553	-0.00180607779347	0.00480710160877	-0.00102748406039	0.000107787143772	0.000476414867212	-5.62162617214e-05	-7.95134373167e-05	-9.09502346463e-05	9.73204298461e-05	1.29333792916e-05	-6.27952938556e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941323e-10	1.70678353929e-11
rtax_paired	-0.408561317685	0.180641673574	0.130340165022	0.0132390922106	0.0650919340138	0.0134323178149	-0.148278897308	0.0767786821642	-0.0526905081517	0.0755030426937	-0.00215860316049	-0.0611236417232	-0.00809220116913	0.0105620842842	0.00485099586261	-0.00855176980722	-0.00456197210315	0.00163106698047	0.00278880072788	6.93064665475e-05	-0.000141465322984	2.61126169731e-05	0.000106430464911	-7.82091798049e-06	5.7086780433e-06	1.15134988502e-05	1.77209888795e-08	-1.27550490176e-09	-5.24864799518e-09	-1.29131941332e-10	1.70678353949e-11
Expected	-0.128359263387	0.327358713444	-0.686135991596	-0.00282922482544	0.0116123876471	0.0719687223058	-0.0474828681158	0.0260750622795	0.0280865001415	-0.0137764110417	0.000592631963518	-0.00437163743	0.017203562035	-0.00400212340838	-5.23686537166e-05	3.51882161446e-05	0.000683040022308	0.00442529372611	-0.0022688766646	0.000189316705233	0.000416945853455	9.98248636646e-06	-1.73149306838e-05	-0.000106246411043	9.23080416104e-05	7.97701043613e-06	-4.53337566195e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941323e-10	1.70678353931e-11


eigvals	3.67252446127	1.4576091663	0.638363031798	0.223806620501	0.133511502359	-0.0881902510408	0.0846418096443	-0.0720108497415	-0.0374719053593	0.0304283625344	0.0275147054934	0.0186817774852	0.0147453455242	-0.0114483203572	0.0068795235228	-0.00685097735253	-0.00580056786288	0.00571222184582	0.00261222106747	-0.000357144224353	0.000316238152563	0.000129849722028	-0.00011605605347	6.02831413361e-05	-3.13662191851e-05	-8.15459512066e-06	4.75578363961e-08	-1.22303162339e-15	-8.92467269624e-16	2.92587600871e-16	8.92966782318e-17
% variation explained	56.1563301582	22.2882059595	9.76116716239	3.42221232424	2.04151560744	1.3485113323	1.29425234813	1.10111317044	0.572980441984	0.46527809159	0.420725553277	0.285661831654	0.225470109263	0.175055514133	0.105194342026	0.104757844412	0.0886961019452	0.0873452088048	0.0399433006527	0.00546106886105	0.00483557680587	0.00198552356507	0.00177460548575	0.000921785552021	0.000479618795993	0.000124691378024	7.27203750563e-07	1.87012961686e-14	1.36466583618e-14	4.47393777441e-15	1.36542963776e-15
