	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
mothur_0.4	0.649147232857	0.649147232857	0.649147232857	0.649147232857	0.649147232857	0.650276102764	0.435470973933	0.399939793606	0.391087572084	0.270665374738	0.0	0.013950950602	0.0266883660549	0.317936802099	0.357625986585	0.381445141626	0.617821092934	0.435790820407	0.416628253733	0.39429544407	0.382564604285	0.0701404502311	0.052360749193	0.0587294569194	0.343872588216	0.356092604961	0.579561810331	0.617821092934	0.575516693164	0.645459591161	0.94137402077
mothur_0.5	0.654669288153	0.654669288153	0.654669288153	0.654669288153	0.654669288153	0.655459497088	0.446580935269	0.412902983039	0.404342386243	0.284456402103	0.013950950602	0.0	0.0135182171387	0.304211625479	0.343900809964	0.368350250703	0.604688573014	0.446618564266	0.429243374945	0.406722420297	0.394841064524	0.0822569872346	0.0399808092118	0.0460390777137	0.330551923312	0.34236742834	0.56583663371	0.604688573015	0.580408462761	0.652185774357	0.94604001655
mothur_0.6	0.660116085456	0.660116085456	0.660116085456	0.660116085456	0.660116085456	0.660285415942	0.454530060866	0.421614095823	0.413580304984	0.297118559563	0.0266883660549	0.0135182171387	0.0	0.29154946802	0.331238652505	0.354935513306	0.591433758854	0.454567689863	0.438246112455	0.415546420072	0.402978335106	0.0939125690265	0.0384850565845	0.0365847922403	0.318397757311	0.32972408538	0.553230919746	0.591396129858	0.583757443486	0.656070968289	0.946425713781
mothur_0.7	0.901252104872	0.901252104872	0.901252104872	0.901252104872	0.901252104872	0.901383806361	0.704254898825	0.673502601104	0.668996528725	0.588498697096	0.317936802099	0.304211625479	0.29154946802	0.0	0.0426336534937	0.298285058466	0.535131372235	0.704292527822	0.688413091128	0.667077449882	0.65763257166	0.384107393157	0.301135454981	0.293637877348	0.0520691244676	0.0381746173601	0.261690858976	0.534764489516	0.825081607887	0.897310467446	0.947178293746
mothur_0.8	0.937714602873	0.937714602873	0.937714602873	0.937714602873	0.937714602873	0.937714602873	0.743605422338	0.71319178559	0.70868571321	0.628187881581	0.357625986585	0.343900809964	0.331238652505	0.0426336534937	0.0	0.258097289772	0.510587859004	0.743643051335	0.728102275613	0.706766634368	0.697321756145	0.423721319649	0.307316017723	0.299714960348	0.0390777132861	0.00684847743694	0.233544369291	0.493701846643	0.86163817838	0.933424897226	0.949652400379
mothur_0.9	0.951214005513	0.951214005513	0.951214005513	0.951214005513	0.951214005513	0.951214005513	0.7604914347	0.730228313939	0.726380749006	0.648865015381	0.381445141626	0.368350250703	0.354935513306	0.298285058466	0.258097289772	0.0	0.303082755571	0.760529063697	0.744978880726	0.723784348219	0.716070403853	0.445903613325	0.331944196198	0.326610285886	0.27781488415	0.262631583899	0.467690802532	0.394596476044	0.875231653512	0.946971336112	0.96295425125
mothur_1.0	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996914422254	0.966585450748	0.962737885815	0.885240966689	0.617821092934	0.604688573014	0.591433758854	0.535131372235	0.510587859004	0.303082755571	0.0	0.996952051251	0.981336017535	0.960141485028	0.952446355161	0.682260750134	0.568282518509	0.563089716935	0.516025249057	0.514924600897	0.300740350514	0.116076048202	0.921007328247	0.99270938185	0.996952051144
rdp_0.0	0.570718996058	0.570718996058	0.570718996058	0.570718996058	0.570718996058	0.587755524407	0.234579166706	0.302951054082	0.31027930123	0.359648545169	0.435790820407	0.446618564266	0.454567689863	0.704292527822	0.743643051335	0.760529063697	0.996952051251	0.0	0.285782824244	0.307419497465	0.319329074985	0.376073602318	0.479939041026	0.485301173085	0.729880245717	0.742034411718	0.965494209838	0.996952051251	0.647980733954	0.584171362452	0.882842114036
rdp_0.1	0.571697349978	0.571697349978	0.571697349978	0.571697349978	0.571697349978	0.588282330364	0.28644133169	0.0424549157581	0.0519092012305	0.149716371436	0.416628253733	0.429243374945	0.438246112455	0.688413091128	0.728102275613	0.744978880726	0.981336017535	0.285782824244	0.0	0.0473560926052	0.0610436402289	0.349498123254	0.462911919926	0.468998410176	0.714273619251	0.726493635996	0.949915805119	0.981373646532	0.645525441905	0.581847771893	0.882945593781
rdp_0.2	0.589712232246	0.589712232246	0.589712232246	0.589712232246	0.589712232246	0.591132726879	0.307729936689	0.0107336713673	0.0106395988748	0.129453156602	0.39429544407	0.406722420297	0.415546420072	0.667077449882	0.706766634368	0.723784348219	0.960141485028	0.307419497465	0.0473560926052	0.0	0.0138004346145	0.326459769898	0.440042897056	0.446101165558	0.692937978005	0.705157994751	0.92862720012	0.960103856031	0.628630022295	0.582543908336	0.883011444528
rdp_0.3	0.591706569082	0.591706569082	0.591706569082	0.591706569082	0.591706569082	0.592957733229	0.319366703982	0.0228784301179	0.0121165370037	0.124260355029	0.382564604285	0.394841064524	0.402978335106	0.65763257166	0.697321756145	0.716070403853	0.952446355161	0.319329074985	0.0610436402289	0.0138004346145	0.0	0.313581245708	0.427211409112	0.433250863116	0.683493099783	0.695713116528	0.919182321897	0.952408726164	0.62395461943	0.585629486082	0.883114924273
rdp_0.4	0.593127063715	0.593127063715	0.593127063715	0.593127063715	0.593127063715	0.594293562619	0.376111231314	0.333609279311	0.324785279536	0.206912446731	0.0701404502311	0.0822569872346	0.0939125690265	0.384107393157	0.423721319649	0.445903613325	0.682260750134	0.376073602318	0.349498123254	0.326459769898	0.313581245708	0.0	0.116565225163	0.124185097037	0.409883256037	0.422112680031	0.645619514398	0.682223121137	0.612289630389	0.589392385772	0.883425363508
rdp_0.5	0.689786549515	0.689786549515	0.689786549515	0.689786549515	0.689786549515	0.690388613465	0.479976670022	0.446392790285	0.438330777698	0.321690294541	0.052360749193	0.0399808092118	0.0384850565845	0.301135454981	0.307316017723	0.331944196198	0.568282518509	0.479939041026	0.462911919926	0.440042897056	0.427211409112	0.116565225163	0.0	0.00764809362119	0.293346252622	0.30565093461	0.529157768977	0.568244889512	0.615789127101	0.687331257467	0.945964758553
rdp_0.6	0.693201380984	0.693201380984	0.693201380984	0.693201380984	0.693201380984	0.69337071147	0.485338802082	0.452441651538	0.444407860698	0.328736324212	0.0587294569194	0.0460390777137	0.0365847922403	0.293637877348	0.299714960348	0.326610285886	0.563089716935	0.485301173085	0.468998410176	0.446101165558	0.433250863116	0.124185097037	0.00764809362119	0.0	0.285726380749	0.298049877235	0.521613155097	0.563014458942	0.617115549242	0.690567351201	0.946350455785
rdp_0.7	0.934741912118	0.934741912118	0.934741912118	0.934741912118	0.934741912118	0.934854799108	0.729917874714	0.699438387221	0.694932314842	0.614434483213	0.343872588216	0.330551923312	0.318397757311	0.0520691244676	0.0390777132861	0.27781488415	0.516025249057	0.729880245717	0.714273619251	0.692937978005	0.683493099783	0.409883256037	0.293346252622	0.285726380749	0.0	0.0376007751583	0.249216846502	0.514266093452	0.858693709373	0.930480428218	0.946830225512
rdp_0.8	0.936162406751	0.936162406751	0.936162406751	0.936162406751	0.936162406751	0.936162406751	0.742072040715	0.711658403966	0.707152331587	0.626654499958	0.356092604961	0.34236742834	0.32972408538	0.0381746173601	0.00684847743694	0.262631583899	0.514924600897	0.742034411718	0.726493635996	0.705157994751	0.695713116528	0.422112680031	0.30565093461	0.298049877235	0.0376007751583	0.0	0.23488960593	0.498226733521	0.860123611255	0.931844479356	0.948043760705
rdp_0.9	0.966839446477	0.966839446477	0.966839446477	0.966839446477	0.966839446477	0.966839446477	0.965494209838	0.935061758591	0.93058390796	0.85008607633	0.579561810331	0.56583663371	0.553230919746	0.261690858976	0.233544369291	0.467690802532	0.300740350514	0.965494209838	0.949915805119	0.92862720012	0.919182321897	0.645619514398	0.529157768977	0.521613155097	0.249216846502	0.23488960593	0.0	0.301615224693	0.890875908975	0.962596777076	0.966839445317
rdp_1.0	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.996952051251	0.966585450748	0.962737885815	0.885240966689	0.617821092934	0.604688573015	0.591396129858	0.534764489516	0.493701846643	0.394596476044	0.116076048202	0.996952051251	0.981373646532	0.960103856031	0.952408726164	0.682223121137	0.568244889512	0.563014458942	0.514266093452	0.498226733521	0.301615224693	0.0	0.921007328247	0.99270938185	0.996952051144
rtax_single	0.304860725675	0.304860725675	0.304860725675	0.304860725675	0.304860725675	0.30965842278	0.647933697707	0.631217015832	0.628959276018	0.626456947724	0.575516693164	0.580408462761	0.583757443486	0.825081607887	0.86163817838	0.875231653512	0.921007328247	0.647980733954	0.645525441905	0.628630022295	0.62395461943	0.612289630389	0.615789127101	0.617115549242	0.858693709373	0.860123611255	0.890875908975	0.921007328247	0.0	0.0747876313483	0.94159038751
rtax_paired	0.246639260213	0.246639260213	0.246639260213	0.246639260213	0.246639260213	0.251596880555	0.584124326206	0.579881656805	0.580361426515	0.582242876361	0.645459591161	0.652185774357	0.656070968289	0.897310467446	0.933424897226	0.946971336112	0.99270938185	0.584171362452	0.581847771893	0.582543908336	0.585629486082	0.589392385772	0.687331257467	0.690567351201	0.930480428218	0.931844479356	0.962596777076	0.99270938185	0.0747876313483	0.0	0.882616340046
Expected	0.796987635238	0.796987635238	0.796987635238	0.796987635238	0.796987635238	0.79737333247	0.882842114036	0.88296440828	0.883011444528	0.883105517023	0.94137402077	0.94604001655	0.946425713781	0.947178293746	0.949652400379	0.96295425125	0.996952051144	0.882842114036	0.882945593781	0.883011444528	0.883114924273	0.883425363508	0.945964758553	0.946350455785	0.946830225512	0.948043760705	0.966839445317	0.996952051144	0.94159038751	0.882616340046	0.0
