Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.3885767002e-05	7.98091876337e-06	2.15367841543e-05	2.35069947137e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	1.73572087525e-06	0.0	5.38419603858e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132695860913	0.00138753973357	0.0210670130499	0.0194707054449
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales	8.67860437627e-07	0.0	4.03814702893e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__	8.67860437627e-07	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	4.33930218814e-06	4.56052500764e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	2.60358131288e-06	3.42039375573e-06	1.34604900964e-05	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0485	0.0	0.0	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	8.67860437627e-07	1.14013125191e-06	1.34604900964e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00150053069666	0.00164178900275	0.0247174979641	0.0248358312972
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Nautiliales	0.0	0.0	4.03814702893e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	4.33930218814e-06	2.28026250382e-06	1.21144410868e-05	9.67935076446e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	2.60358131288e-06	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales	1.73572087525e-06	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	5.20716262576e-06	3.42039375573e-06	5.38419603858e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	6.07502306339e-06	4.56052500764e-06	5.38419603858e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0558338012548	0.049839697546	0.00872508968052	0.0081154442338
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188	6.94288350102e-06	4.56052500764e-06	2.69209801929e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	6.94288350102e-06	9.12105001528e-06	2.69209801929e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273896754115	0.0257738070807	0.173185357679	0.193255151834
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	1.73572087525e-06	1.14013125191e-06	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.0375115317e-05	4.90256438321e-05	1.34604900964e-05	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales]	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__[Caldithrix];c__KSB1;o__MSB-5B5	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.00061097374809	0.000682938619894	0.076487888924	0.0663035527366
