#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
26	otu	2.02931858019e-05	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Scardovia
27	otu	0.00743491594817	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
28	otu	0.0217568318278	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
29	otu	0.00445689093174	MockHiSeq.even	Unknown	Other	Other	Other	Other	Other
30	otu	0.000104002577235	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__
31	otu	3.55130751533e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__
32	otu	1.77565375766e-05	MockHiSeq.even	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__SBR1031	f__SHA-31	g__
33	otu	0.25447892773	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus
34	otu	4.56596680542e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Other
35	otu	0.0107224120481	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella
36	otu	0.00460655317702	MockHiSeq.even	k__Bacteria	p__Lentisphaerae	c__[Lentisphaeria]	o__Victivallales	f__Victivallaceae	g__
37	otu	0.230248546135	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus
38	otu	0.000152198893514	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Aquimonas
39	otu	5.07329645045e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__
40	otu	0.000131905707712	MockHiSeq.even	k__Bacteria	p__Verrucomicrobia	Other	Other	Other	Other
41	otu	0.00756935830412	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
42	otu	0.46668477166	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
43	otu	5.07329645045e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__YRC22
44	otu	0.020833333	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
45	otu	1.52198893514e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	Other
46	otu	7.6099446757e-06	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Other
47	otu	0.000258738118974	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__	g__
48	otu	0.208367736292	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
49	otu	0.000466743273443	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	Other
50	otu	0.000304397787028	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Dickeya
51	otu	2.28298340271e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanisphaera
52	otu	0.000294251194126	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Megasphaera
53	otu	0.000154735541739	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus
54	otu	0.665799132974	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
55	otu	8.87826878834e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
56	otu	0.0700825171668	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	Other	Other	Other	Other
57	otu	0.000284104601226	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Lactococcus
58	otu	0.0027750931584	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Anaerostipes
59	otu	0.000284104601225	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Leuconostoc
60	otu	0.189249018618	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Anaerotruncus
61	otu	0.000142052300613	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas
62	otu	0.00010653922546	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__	g__
63	otu	5.07329645047e-05	MockHiSeq.even	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	Other
64	otu	6.59528538561e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Other
65	otu	0.000215615099145	MockHiSeq.even	k__Bacteria	p__Tenericutes	c__Mollicutes	o__	f__	g__
66	otu	0.0371974095749	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
67	otu	0.000126832411262	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__
68	otu	0.000497183052146	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio
69	otu	0.000152198893514	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Sporolactobacillaceae	g__Sporolactobacillus
70	otu	0.0073689630943	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	Other
71	otu	0.000136979004163	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__	g__
72	otu	0.020833333	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Anaerococcus
73	otu	0.000705188206615	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Butyrivibrio
74	otu	0.0185581184158	MockHiSeq.even	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
75	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
76	otu	6.08795574054e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Paludibacter
77	otu	4.05863716038e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Polaromonas
78	otu	0.000202931858019	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnobacterium
79	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__RF16	g__
80	otu	3.04397787028e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanimonas
81	otu	3.55130751532e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Caldicellulosiruptoraceae	g__Caldicellulosiruptor
82	otu	5.07329645047e-05	MockHiSeq.even	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__
83	otu	6.5952853856e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	Other
84	otu	9.38559843338e-05	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__
85	otu	0.309247858435	MockHiSeq.even	k__Bacteria	Other	Other	Other	Other	Other
86	otu	0.0232532954069	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
87	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Salinibacterium
88	otu	0.022499910884	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
89	otu	0.214179356249	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
90	otu	2.52581911509	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
91	otu	4.05863716038e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Other
92	otu	0.001407839765	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
93	otu	9.29190827908	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
94	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	Other
95	otu	0.775417849379	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira
96	otu	2.53664822524e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Other
97	otu	3.04397787028e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Glaciecola
98	otu	0.384454405017	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__Anaerococcus
99	otu	0.131958977325	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
100	otu	1.52198893514e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia
101	otu	6.08795574056e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Other
102	otu	0.00121505449989	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Salmonella
103	otu	5.58062609552e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Other
104	otu	3.55130751533e-05	MockHiSeq.even	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium
105	otu	0.548258305287	MockHiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Akkermansia
106	otu	0.000121759114811	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Dysgonomonas
107	otu	0.0336713096679	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus
108	otu	0.000131905707712	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
109	otu	3.04397787028e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hylemonella
110	otu	0.000172492079316	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Halothiobacillaceae	Other
111	otu	0.062499999	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Eubacterium
112	otu	0.00102734253122	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	Other
113	otu	0.00128861729842	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Bibersteinia
114	otu	0.00258738118974	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Moryella
115	otu	0.000585965740028	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__SMB53
116	otu	0.132577919492	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
117	otu	0.000187711968667	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Yersinia
118	otu	0.0260336207356	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
119	otu	1.52198893514e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Candidatus Glomeribacter
120	otu	0.00184160661152	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
121	otu	0.739605449733	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
122	otu	0.0119425398444	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
123	otu	0.0137308768432	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
124	otu	7.6099446757e-06	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__
125	otu	0.00585458410384	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium
126	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Kushneria
127	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__Caldiserica	Other	Other	Other	Other
128	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	Other	Other
129	otu	7.60994467572e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__
130	otu	2.53664822523e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]
131	otu	1.17561469328	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
132	otu	0.00102226923477	MockHiSeq.even	NO_HIT	Other	Other	Other	Other	Other
133	otu	2.43864697395	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea
134	otu	0.0416666	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
135	otu	0.103441977977	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__[Eubacterium]
136	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium
137	otu	0.00106031895815	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella
138	otu	2.53664822523e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Olivibacter
139	otu	0.147769746839	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__
140	otu	4.05863716036e-05	MockHiSeq.even	k__Bacteria	p__Caldiserica	c__Caldisericia	o__Caldisericales	f__Caldisericaceae	g__
141	otu	0.000304397787028	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__	g__
142	otu	0.000154735541739	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	Other
143	otu	0.132661628883	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Citrobacter
144	otu	4.56596680542e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Pseudobutyrivibrio
145	otu	0.0186189979732	MockHiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Other
146	otu	0.00011161252191	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__Weissella
147	otu	0.000578355795353	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__
148	otu	0.121436960487	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
149	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
150	otu	0.234398979253	MockHiSeq.even	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
151	otu	0.0279386435527	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	Other
152	otu	7.6099446757e-06	MockHiSeq.even	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	Other	Other
153	otu	0.925300783063	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
154	otu	2.53664822523e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum
155	otu	4.56596680542e-05	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__
156	otu	0.00217898082548	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiohalorhabdales	f__	g__
157	otu	0.000372887289109	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__
158	otu	0.686634777748	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia
159	otu	0.00021815174737	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Other
160	otu	0.0024224990551	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
161	otu	3.80497233785e-05	MockHiSeq.even	k__Bacteria	p__GN02	c__BB34	o__	f__	g__
162	otu	2.28298340271e-05	MockHiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__
163	otu	2.52319891635	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__[Ruminococcus]
164	otu	2.53664822523e-05	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Natroniella
165	otu	0.00358174729403	MockHiSeq.even	Unclassified	Other	Other	Other	Other	Other
166	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__Acidimicrobium
167	otu	4.3123019829e-05	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	g__
168	otu	5.07329645047e-06	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__
169	otu	0.000152198893514	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__
170	otu	0.630217409445	MockHiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides
171	otu	1.01465929009e-05	MockHiSeq.even	k__Bacteria	p__WS2	c__	o__	f__	g__
172	otu	2.02931858019e-05	MockHiSeq.even	k__Bacteria	p__Deferribacteres	c__Deferribacteres	o__Deferribacterales	f__Deferribacteraceae	g__Geovibrio
173	otu	0.000423620253615	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__
174	otu	0.459803003899	MockHiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
175	otu	0.151896873501	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia
176	otu	0.0173176974337	MockHiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
