pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
mothur_0.4	0.00138023933208	0.0106871937804	-0.0272519252452	-0.00357577104346	-0.00578524643882	-0.00220508693862	0.00363059222846	0.0135366395433	0.00013066560772	-0.000548749109275	-0.00210816974083	0.00145039429348	0.0015038454826	0.000377909561315	0.000198791621087	0.000748272866738	-0.000422775548371	-0.00044077767767	9.80288199962e-05	2.40511049309e-05	4.76799326923e-06	-1.68490866343e-06	2.13705420979e-09	2.91393144763e-10	5.18681248617e-11	1.14147293777e-11	1.83900355428e-12	-1.65751215281e-12	-2.86087475121e-13	1.68407045556e-13
mothur_0.5	0.00113095770797	0.00921007206466	-0.0274546872193	0.00140686269699	0.0123680782207	0.0102777321311	-0.00657007473891	-0.00128042224319	0.00134693148159	-0.00167643393029	-0.00022206460587	-0.000453463272165	-0.000433233503624	0.000435465822892	0.000815603348592	-0.000327024266493	-0.00011357138477	8.13601234032e-05	0.000453766685591	0.000141618640538	-3.35327117965e-05	-1.1492200984e-06	2.1370542085e-09	2.91393144614e-10	5.18681248074e-11	1.14147293811e-11	1.83900355867e-12	-1.65751215657e-12	-2.86087449309e-13	1.68407028663e-13
mothur_0.6	0.000894827421189	0.00852184443727	-0.0275998866104	0.00122240499852	0.0130935547607	0.0104845786282	-0.00596529699287	-0.00126585198872	0.00156955162006	-0.00192257880142	0.000248376647047	0.000400243087059	-0.000370412058389	0.000788096916133	0.000194063164054	-0.000250903618642	-0.000620741058845	-0.000143566028909	-0.00042408429434	-6.58896972881e-05	-6.41697254613e-05	4.03160456132e-06	2.13705421187e-09	2.91393145156e-10	5.18681248334e-11	1.14147295116e-11	1.83900357758e-12	-1.65751218344e-12	-2.86087464183e-13	1.6840703888e-13
mothur_0.7	-0.00032944630825	0.0063698489214	-0.027099785248	0.000404844529472	0.0148776292923	0.0106524487617	-0.00421812282305	-0.00217217729939	0.00306690147515	-0.00252777747478	-0.00176432369507	8.64328416705e-05	0.000757296389829	-0.000834857716212	-0.00160829374182	-9.67606820263e-05	-0.00011783744291	-2.64445598513e-05	0.000192742776053	-1.01576224129e-05	-4.64240599443e-06	2.69657668784e-07	2.13705421091e-09	2.91393144945e-10	5.18681248596e-11	1.14147294284e-11	1.83900356201e-12	-1.65751216376e-12	-2.8608749045e-13	1.68407055551e-13
mothur_0.8	-0.00055141412978	-0.000692266489432	-0.0278669959612	-0.0036891115176	0.0162582537736	0.00994624598946	0.00288432155594	-0.001869945946	-0.00957258929265	0.0115476751332	-0.00121649503926	-0.00397062171372	0.000379351731019	0.000248325123931	-8.20941029746e-05	4.66686442829e-05	2.88705937691e-05	-5.99148306848e-07	-4.87266660421e-06	-4.52615919982e-06	-1.24048136496e-07	4.68357426184e-08	2.13705421082e-09	2.91393144928e-10	5.18681248597e-11	1.14147294231e-11	1.83900356102e-12	-1.65751216254e-12	-2.86087480302e-13	1.68407049092e-13
mothur_0.9	-0.0458072913432	-0.0615060501594	0.0147697920135	0.00889108878064	-0.0079880647621	-0.022248629787	-0.0232077986035	0.00409777151091	0.00212849667674	0.00343970620644	0.00267976098246	-0.00505999755649	0.000383069498795	-0.000101297885826	-8.24909436172e-05	4.09029158276e-05	4.02743230089e-05	-3.26082751365e-07	-1.83899190006e-05	-1.59528840563e-06	-6.07268600986e-07	6.41559064064e-08	2.1370542108e-09	2.91393144926e-10	5.18681248585e-11	1.14147294235e-11	1.83900356114e-12	-1.65751216269e-12	-2.86087480534e-13	1.68407049238e-13
mothur_1.0	-0.067777153723	-0.239711820303	0.0358160123272	-0.0100143281622	-0.0152801384554	0.00482968971775	-0.00825755650984	-0.00468154385174	-0.00506319117979	-0.000666443017248	-0.0065721115775	0.00556708996723	-0.000122623460495	8.62277104302e-05	1.05834278562e-05	3.11147995341e-06	-9.15072344899e-06	-2.00057522137e-06	1.57928117941e-06	-9.26644622391e-08	7.82842470265e-08	9.6366493816e-09	2.13705421078e-09	2.91393144922e-10	5.18681248586e-11	1.14147294222e-11	1.83900356092e-12	-1.65751216238e-12	-2.86087477299e-13	1.68407047166e-13
rdp_0.0	0.00141652423909	0.0131574149909	-0.0267890919115	-0.00466112098946	-0.0127209753016	-0.00244553699603	0.00390168216945	-0.00591548051874	0.0025415117326	0.000137431308317	-0.00281785812388	-0.00362173540551	-0.000674734287775	-0.00106271344243	0.000183922118838	-7.9092377792e-05	1.04914525536e-05	-0.000326512292831	-3.89209505457e-05	1.34439770516e-05	6.78634816558e-06	-7.81580478589e-07	2.13276372155e-09	2.91393284826e-10	4.76747870016e-11	1.79623824352e-11	-1.19740193357e-11	1.51259127296e-10	-4.28182062311e-10	-1.07395459212e-11
rdp_0.1	0.00137371965368	0.0127993630633	-0.0266288924392	-0.00449574198006	-0.0115756848729	-0.0023477824436	0.00215837651545	-0.00438322180774	1.31162101662e-05	0.000105868665631	0.00223395599412	0.000848970110842	0.000307563269963	-0.000260167252761	0.000174064828922	0.000336400110954	1.98615892998e-05	0.000243463704856	0.000157062335715	-0.000116857574668	-3.73230571013e-05	4.2132797329e-06	2.13065907866e-09	2.913933743e-10	7.83146633383e-11	5.13877802577e-11	1.36472924753e-10	3.27545296301e-10	1.78610699467e-11	1.85065249478e-10
rdp_0.2	0.00136069095415	0.0125486518916	-0.0266958336815	-0.004210850077	-0.0114544285271	-0.0025047709492	0.00207834212082	-0.00336389621694	-0.000341234670641	0.000128024715679	0.00237409613029	0.000943814032596	0.000192415399614	0.000204714037894	-0.000196944458812	7.22210866938e-05	-0.000334398749713	0.00028466550329	-0.000133311789049	0.000133806820424	4.19678990364e-05	3.88788371654e-05	2.1370542348e-09	2.91393148559e-10	5.18681246776e-11	1.14147305261e-11	1.83900371804e-12	-1.65751239532e-12	-2.86087504041e-13	1.68407070178e-13
rdp_0.3	0.00125285149893	0.0113983583949	-0.0262329610758	-0.00389214444372	-0.0103215809735	-0.00249594305467	0.00140126957021	-0.00206417669214	-0.00156744710802	-1.53578287164e-05	0.00488002638455	0.00367966508404	0.00152216601234	0.000779034627197	-4.83034140184e-05	-0.000824658343246	0.000509569102737	-0.00044010145736	-7.91583904193e-06	9.39923196489e-07	-1.41458647742e-06	1.14553092636e-07	2.13705421085e-09	2.91393144931e-10	5.18681248603e-11	1.14147294242e-11	1.83900356121e-12	-1.65751216272e-12	-2.86087474992e-13	1.68407045701e-13
rdp_0.4	0.00141076566103	0.0109577940722	-0.0273897565743	-0.00358957442451	-0.00670369895211	-0.00229925311126	0.00495539537673	0.0129058544161	0.00202292437654	-0.000480867856915	-0.00616735505939	-0.00188107228103	0.000662586414533	-0.00011519973832	0.000118899199916	-0.000672608308243	0.00026222182613	0.000490446356748	-9.86449711401e-05	-2.65262444286e-05	-1.03223973159e-05	2.42824389636e-06	2.13705421206e-09	2.91393145131e-10	5.18681248503e-11	1.1414729485e-11	1.83900357053e-12	-1.65751217603e-12	-2.86087472365e-13	1.68407044285e-13
rdp_0.5	0.00123724013369	0.0092569003009	-0.0273189758221	-0.00135386925622	0.00203482869344	0.00146050788604	-0.00231467614712	0.0116455604066	-0.00460498896286	0.000581508386484	0.00416709213608	0.00465843924126	-0.00204566338696	-0.00184219004326	-8.01970171555e-05	-9.70018667255e-05	5.90849496832e-05	-5.46632142965e-05	-1.90522221378e-05	2.54320544004e-06	-3.50715792988e-07	-1.90496980274e-08	2.13705421074e-09	2.91393144916e-10	5.18681248582e-11	1.14147294213e-11	1.83900356086e-12	-1.65751216225e-12	-2.86087478848e-13	1.68407048149e-13
rdp_0.6	0.000897700975078	0.00875908830004	-0.0275569106984	0.00083811532178	0.0131096871075	0.0105818798625	-0.00607751215567	-0.00132005566309	0.0014551119057	-0.00203124199198	0.000205934118705	0.000470836357629	8.99021142142e-05	0.000168295360882	0.000543929107601	-8.56105360293e-05	-8.45896135912e-05	5.30966156146e-05	3.53307046159e-05	-0.000131577401536	0.000113625199791	-2.78015001244e-06	2.13705421269e-09	2.91393145083e-10	5.18681249573e-11	1.14147293799e-11	1.83900354559e-12	-1.65751214686e-12	-2.86087464226e-13	1.68407039528e-13
rdp_0.7	-0.000256022668984	0.00643139699234	-0.0271262163136	-0.000726512753065	0.0141651029942	0.0102158872433	-0.00437127478301	-0.00164002875973	0.00206403925589	-0.00260251061001	-0.000512305680048	0.00064325560489	0.000306750397801	-9.65609985538e-05	0.000181523913457	0.000758875965421	0.000908922820729	5.81067263222e-05	-0.000256810659513	7.22012172011e-05	-1.12660163506e-05	-4.30009939535e-07	2.13705420982e-09	2.91393144793e-10	5.18681248336e-11	1.14147294069e-11	1.8390035604e-12	-1.65751216075e-12	-2.86087516899e-13	1.68407072276e-13
rdp_0.8	-0.0455213328655	-0.0289975119661	-0.00607464485867	0.0189944853349	0.0182902812251	-0.0283675187844	0.00540473235381	-0.0024191352904	-0.00849157960623	-0.00897573623227	-0.000571615751023	-0.00252247401037	5.45239664706e-05	4.53694883086e-05	2.26220869139e-06	-5.39866839438e-06	-1.58477745071e-05	9.97652110482e-08	3.99861607654e-06	-3.18053882327e-06	-4.4376179866e-07	9.39937897711e-08	2.13705421084e-09	2.9139314493e-10	5.1868124859e-11	1.14147294243e-11	1.83900356123e-12	-1.65751216282e-12	-2.86087476975e-13	1.68407046968e-13
rdp_0.9	-0.0452078028205	-0.0539450502925	0.00302639950593	0.0159487634739	0.0224060569451	-0.0252808061494	0.0069475913354	-0.00275868742133	0.00749033851556	0.00697609364403	-0.00158129354667	0.00572963963901	-0.000302920395488	6.17073948428e-05	7.4749169676e-05	-1.63974821997e-05	-1.65849170405e-05	3.24126531051e-06	8.32066059555e-06	2.57704757442e-06	1.27854895869e-06	-9.13637471543e-08	2.13705421074e-09	2.91393144914e-10	5.18681248587e-11	1.14147294198e-11	1.83900356052e-12	-1.65751216185e-12	-2.86087475769e-13	1.68407046183e-13
rdp_1.0	-0.0696737430676	-0.289193523411	0.0382132610812	-0.00956107619396	0.00658043498968	0.0117729097647	0.0114467922084	0.00380316260001	0.00346351630127	-0.00110192244643	0.00536000001605	-0.00421081424647	3.47524511342e-05	-7.23681903233e-05	1.46178481906e-05	-1.64473512893e-05	-8.39575372116e-06	2.40665038332e-06	3.04908147287e-06	1.9595780996e-07	-4.11778998879e-08	-1.10024905104e-08	2.13705421076e-09	2.91393144919e-10	5.18681248585e-11	1.14147294216e-11	1.83900356084e-12	-1.65751216226e-12	-2.86087476666e-13	1.68407046757e-13
rtax_single	-0.0563384049311	0.0277794461888	0.0313217343679	0.0768319477444	-0.0139513933555	0.01635939235	0.00256564868964	0.000402152143393	-0.000236060136926	0.000641516192417	1.63027634758e-05	7.19513712524e-06	2.59112771694e-05	-1.19866356441e-05	-1.69830622488e-05	2.12125027682e-05	1.89356241861e-05	3.94829681367e-07	-3.5988072143e-06	1.36589944756e-07	5.83754795713e-08	-3.84970791023e-09	2.13705421077e-09	2.9139314492e-10	5.18681248586e-11	1.14147294218e-11	1.83900356087e-12	-1.65751216231e-12	-2.86087478687e-13	1.68407048051e-13
Expected	0.702184413973	-0.0140637409855	0.0391405562222	0.00171701928688	0.00107568162941	-0.00149021428973	9.92979256275e-05	-0.000116392318893	-0.000140810568547	-0.000105884078783	-6.56178092125e-05	2.8505716919e-06	5.93762381621e-07	4.73070352824e-07	-5.74163358772e-07	1.00609638165e-06	4.47266750985e-08	2.64971410481e-07	-1.92119431296e-07	-5.79062703934e-08	5.5092670359e-09	3.71600529065e-09	2.13705421078e-09	2.91393144921e-10	5.18681248586e-11	1.1414729422e-11	1.8390035609e-12	-1.65751216235e-12	-2.86087477552e-13	1.68407047326e-13


eigvals	0.537080175512	0.191514794227	0.0332884275211	0.00757027176309	0.00372446372848	-0.00308004924756	-0.00108256880351	0.000713298304079	-0.000323952826796	0.000301506940418	0.000208527402961	-0.000202430703187	1.69385086109e-05	-1.45803020794e-05	4.27755278387e-06	-2.74421892558e-06	-2.03565077373e-06	1.19789788162e-06	6.11548475971e-07	1.03313756494e-07	-2.34396525969e-08	-3.45881820812e-09	-1.42912772594e-16	6.62308991365e-17	-3.67766455698e-17	-7.77755693504e-18	1.80694957537e-18	-1.13227102125e-18	-3.8314962867e-19	-8.69517971337e-20
% variation explained	68.9330560147	24.5805014596	4.27249625583	0.971627684812	0.47802670537	0.39531752798	0.138945318361	0.0915502641731	0.0415786308521	0.0386977508393	0.0267640322699	0.0259815342999	0.0021740202229	0.00187134961552	0.000549014465811	0.000352214446815	0.000261271287249	0.000153747551182	7.84908981413e-05	1.3260092791e-05	3.00842771544e-06	4.43931688704e-07	1.83425391731e-14	8.50058983415e-15	4.72020134922e-15	9.98232279472e-16	2.31917992832e-16	1.45324488392e-16	4.91764098161e-17	1.11600713928e-17
