	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
mothur_0.4	0.0392912740728	0.0392912740728	0.0392912740728	0.0392912740728	0.0392912740728	0.0393289804082	0.0164464231901	0.0161834707469	0.0147612358659	0.00369498677546	0.0	0.00151858618161	0.0141399163124	0.0161598769519	0.0407766540291	0.0932843047068	0.201561878748	0.0164464231899	0.0162186786896	0.0147251622692	0.00375226943041	0.00168752551099	0.00159979388182	0.0140691936955	0.0162661754705	0.0419658807424	0.0972013531491	0.714298994107	0.0171286469174	0.0979717811687	0.693738720262
mothur_0.5	0.04035383139	0.04035383139	0.04035383139	0.04035383139	0.04035383139	0.0403585975454	0.0178390227384	0.0175915769055	0.016166918371	0.00513126389142	0.00151858618161	0.0	0.0126971519415	0.0147071587986	0.0393190832507	0.0918534626091	0.200156368573	0.0178390227383	0.0176135436816	0.0161329908044	0.00520050082122	0.00278488071568	0.00061712836036	0.0126257305429	0.0148087776315	0.04051502895	0.0958168383948	0.712913232635	0.017757161557	0.0986600550965	0.694297309133
mothur_0.6	0.0421314083762	0.0421314083762	0.0421314083762	0.0421314083762	0.0421314083762	0.0421361745316	0.0197716342252	0.0195349050821	0.0189433527567	0.0177454999309	0.0141399163124	0.0126971519415	0.0	0.00224487845998	0.0267835352035	0.0792947987947	0.188849112629	0.019771634225	0.0195460264424	0.0189626751779	0.0177921781229	0.0152362047604	0.0129188085029	0.000615850681171	0.00221892591511	0.02791571343	0.0832039644494	0.700347575946	0.0189181674943	0.0998540641264	0.694616669223
mothur_0.7	0.0437234446212	0.0437234446212	0.0437234446212	0.0437234446212	0.0437234446212	0.0437236615864	0.0215013574077	0.0212706669594	0.0207036167109	0.0197557905608	0.0161598769519	0.0147071587986	0.00224487845998	0.0	0.0249533133036	0.0773398190741	0.187033278847	0.0215013574076	0.0212766542451	0.0207218543065	0.0198223961401	0.0172343775152	0.0148890258255	0.00218886203678	0.000573353357051	0.0260471431348	0.0814921739733	0.698408877011	0.0197791487239	0.100875247746	0.695047233124
mothur_0.8	0.0463180486018	0.0463180486018	0.0463180486018	0.0463180486018	0.0463180486018	0.0463180486018	0.0461133437591	0.0459047134208	0.0453667240046	0.0444392390996	0.0407766540291	0.0393190832507	0.0267835352035	0.0249533133036	0.0	0.0531898503701	0.162812262072	0.0461133437589	0.0459097223434	0.0453861623898	0.0445061297118	0.0418874728503	0.0395263863874	0.0268611964075	0.0246940382329	0.00179245319347	0.0570842627738	0.675263254313	0.0441653358641	0.125443449676	0.715745101895
mothur_0.9	0.0985018297408	0.0985018297408	0.0985018297408	0.0985018297408	0.0985018297408	0.0985018297408	0.0984792066675	0.0982966229732	0.0977754552856	0.09693761128	0.0932843047068	0.0918534626091	0.0792947987947	0.0773398190741	0.0531898503701	0.0	0.151795946645	0.0984792066674	0.0983014406431	0.0977914917339	0.0970052889229	0.0943935642853	0.0920738029171	0.079392435451	0.0772435295159	0.0519524579395	0.00569376235882	0.626228545751	0.0964688552564	0.177731896139	0.719134254559
mothur_1.0	0.206489980302	0.206489980302	0.206489980302	0.206489980302	0.206489980302	0.206489980302	0.206489980302	0.206313565986	0.205820639705	0.205041158298	0.201561878748	0.200156368573	0.188849112629	0.187033278847	0.162812262072	0.151795946645	0.0	0.206489980302	0.206317649974	0.205854202249	0.20510182597	0.202651934299	0.20024471727	0.188907734349	0.186910076383	0.161735082625	0.15211218477	0.540873633511	0.204387472834	0.285285347889	0.800247266399
rdp_0.0	0.0367633487378	0.0367633487378	0.0367633487378	0.0367633487378	0.0367633487378	0.0368270526306	1.13765862824e-05	0.00032407658416	0.00179951785806	0.013875603946	0.0164464231899	0.0178390227383	0.019771634225	0.0215013574076	0.0461133437589	0.0984792066674	0.206489980302	0.0	0.000262674705105	0.00186377845439	0.0139499896782	0.0151237817406	0.0179446047021	0.0197299629287	0.0215903058492	0.0472765973905	0.102645652234	0.719413133677	0.0179688447194	0.0981854077861	0.693453681689
rdp_0.1	0.0367842194276	0.0367842194276	0.0367842194276	0.0367842194276	0.0367842194276	0.0368466968184	0.000267290005417	0.000149188523104	0.00155713446458	0.0136400592284	0.0162186786896	0.0176135436816	0.0195460264424	0.0212766542451	0.0459097223434	0.0983014406431	0.206317649974	0.000262674705105	0.0	0.00162076237924	0.0137136706919	0.0148923081582	0.0177192985406	0.0195046327694	0.0213811109771	0.0470730366333	0.102467452279	0.7192425373	0.0178937631957	0.0981138696874	0.693459948495
rdp_0.2	0.0369703775	0.0369703775	0.0369703775	0.0369703775	0.0369703775	0.0370316615108	0.00186531752575	0.00155860291879	0.000218822126523	0.0120899479836	0.0147251622692	0.0161329908044	0.0189626751779	0.0207218543065	0.0453861623898	0.0977914917339	0.205854202249	0.00186377845439	0.00162076237924	0.0	0.0121400151394	0.013390921396	0.0162471104503	0.0188460113746	0.020853468796	0.0465488459558	0.10195377242	0.718748089326	0.0178057365242	0.0980688034785	0.693494396231
rdp_0.3	0.0374893847907	0.0374893847907	0.0374893847907	0.0374893847907	0.0374893847907	0.0375416456205	0.0139506810605	0.0136491059799	0.0121804667115	0.000350170659354	0.00375226943041	0.00520050082122	0.0177921781229	0.0198223961401	0.0445061297118	0.0970052889229	0.20510182597	0.0139499896782	0.0137136706919	0.0121400151394	0.0	0.00263481078392	0.00530284461849	0.0176708841114	0.0199841637567	0.0456785885435	0.100780108903	0.717980954918	0.0178613035504	0.0984549367435	0.693553776297
rdp_0.4	0.0379775486076	0.0379775486076	0.0379775486076	0.0379775486076	0.0379775486076	0.0380159058383	0.0151244731229	0.0148496821616	0.013427320324	0.00256412110923	0.00168752551099	0.00278488071568	0.0152362047604	0.0172343775152	0.0418874728503	0.0943935642853	0.202651934299	0.0151237817406	0.0148923081582	0.013390921396	0.00263481078392	0.0	0.00287679861959	0.0151354496049	0.0173649516484	0.043068186012	0.0983173949194	0.71541254934	0.0169157190222	0.0978246140402	0.693682001961
rdp_0.5	0.0404722296707	0.0404722296707	0.0404722296707	0.0404722296707	0.0404722296707	0.0404769958261	0.0179446047023	0.0177043634527	0.0162817992806	0.0052343614986	0.00159979388182	0.00061712836036	0.0129188085029	0.0148890258255	0.0395263863874	0.0920738029171	0.20024471727	0.0179446047021	0.0177192985406	0.0162471104503	0.00530284461849	0.00287679861959	0.0	0.0128557863263	0.0149816588266	0.040695818818	0.0960374058531	0.713070924977	0.0178657034598	0.098791696635	0.69430951924
rdp_0.6	0.0421065755506	0.0421065755506	0.0421065755506	0.0421065755506	0.0421065755506	0.042111341706	0.0197299629288	0.0194976891516	0.0188265915355	0.0176272418947	0.0140691936955	0.0126257305429	0.000615850681171	0.00218886203678	0.0268611964075	0.079392435451	0.188907734349	0.0197299629287	0.0195046327694	0.0188460113746	0.0176708841114	0.0151354496049	0.0128557863263	0.0	0.00235948110852	0.028028418493	0.0832639250684	0.700453882083	0.0188857878941	0.0998234847759	0.694586861783
rdp_0.7	0.0438172568245	0.0438172568245	0.0438172568245	0.0438172568245	0.0438172568245	0.0438182663613	0.0215903058494	0.0213767401878	0.0208349461675	0.0199168667952	0.0162661754705	0.0148087776315	0.00221892591511	0.000573353357051	0.0246940382329	0.0772435295159	0.186910076383	0.0215903058492	0.0213811109771	0.020853468796	0.0199841637567	0.0173649516484	0.0149816588266	0.00235948110852	0.0	0.0258263090941	0.0814579838569	0.69830647496	0.0199108619695	0.100994402628	0.695023858218
rdp_0.8	0.0473554261976	0.0473554261976	0.0473554261976	0.0473554261976	0.0473554261976	0.0473554261976	0.0472765973907	0.0470680277106	0.0465306083601	0.0456119829641	0.0419658807424	0.04051502895	0.02791571343	0.0260471431348	0.00179245319347	0.0519524579395	0.161735082625	0.0472765973905	0.0470730366333	0.0465488459558	0.0456785885435	0.043068186012	0.040695818818	0.028028418493	0.0258263090941	0.0	0.0558287089947	0.67414261632	0.0453171449963	0.126618133509	0.716795109334
rdp_0.9	0.102668275307	0.102668275307	0.102668275307	0.102668275307	0.102668275307	0.102668275307	0.102645652234	0.102461196683	0.101933841404	0.100741444445	0.0972013531491	0.0958168383948	0.0832039644494	0.0814921739733	0.0570842627738	0.00569376235882	0.15211218477	0.102645652234	0.102467452279	0.10195377242	0.100780108903	0.0983173949194	0.0960374058531	0.0832639250684	0.0814579838569	0.0558287089947	0.0	0.626702230509	0.10063951536	0.181908797262	0.719311332648
rdp_1.0	0.719413133677	0.719413133677	0.719413133677	0.719413133677	0.719413133677	0.719413133677	0.719413133677	0.719233817653	0.71873142598	0.717912082225	0.714298994107	0.712913232635	0.700347575946	0.698408877011	0.675263254313	0.626228545751	0.540873633511	0.719413133677	0.7192425373	0.718748089326	0.717980954918	0.71541254934	0.713070924977	0.700453882083	0.69830647496	0.67414261632	0.626702230509	0.0	0.717246068017	0.79852079855	0.884864491146
rtax_single	0.0266180744233	0.0266180744233	0.0266180744233	0.0266180744233	0.0266174013988	0.0265375752277	0.0179700582711	0.0179559795072	0.0177826040177	0.0177192835111	0.0171286469174	0.017757161557	0.0189181674943	0.0197791487239	0.0441653358641	0.0964688552564	0.204387472834	0.0179688447194	0.0178937631957	0.0178057365242	0.0178613035504	0.0169157190222	0.0178657034598	0.0188857878941	0.0199108619695	0.0453171449963	0.10063951536	0.717246068017	0.0	0.0825991233133	0.691838213957
rtax_paired	0.10741551825	0.10741551825	0.10741551825	0.10741551825	0.107414845225	0.107313112858	0.0981854077863	0.0981733353788	0.0980406472311	0.0983556843082	0.0979717811687	0.0986600550965	0.0998540641264	0.100875247746	0.125443449676	0.177731896139	0.285285347889	0.0981854077861	0.0981138696874	0.0980688034785	0.0984549367435	0.0978246140402	0.098791696635	0.0998234847759	0.100994402628	0.126618133509	0.181908797262	0.79852079855	0.0825991233133	0.0	0.69785027308
Expected	0.713019110944	0.713019110944	0.713019110944	0.713019110944	0.713019110944	0.71302961764	0.693453378966	0.693458579466	0.693503441956	0.693587290953	0.693738720262	0.694297309133	0.694616669223	0.695047233124	0.715745101895	0.719134254559	0.800247266399	0.693453681689	0.693459948495	0.693494396231	0.693553776297	0.693682001961	0.69430951924	0.694586861783	0.695023858218	0.716795109334	0.719311332648	0.884864491146	0.691838213957	0.69785027308	0.0
