pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.4	-0.038761103898	-0.00968520874689	0.00956549206571	0.00735804146299	-0.000598199293412	0.00735995186128	-0.000571675009599	-0.0075592199704	-6.32990253256e-05	0.000114922444099	-0.000283072627899	0.00076464330214	0.00015903111138	-0.000132395254957	-7.53222953442e-05	0.000543321939467	-0.000620644975506	-2.44708397189e-05	0.000111880724519	3.72860904098e-05	5.46634602677e-05	-3.37796217735e-05	-3.30064120345e-07	2.36033822569e-06	-6.9364668361e-06	-2.25303945103e-07	7.00333665962e-11	4.58221266018e-10	-3.74982018837e-10	-8.00328700702e-10	4.48268627066e-10
mothur_0.5	-0.0379683065442	-0.00829369816684	0.00896664487969	0.00791947811333	-0.00189131557107	0.00743679786885	-0.000415869135881	-0.00819627400922	0.000368319234013	-0.000355852638032	-0.000666562047152	0.00223284923969	0.000289121565537	-0.000160866341177	-0.000114798541325	-0.000129241653114	0.000143613908004	0.000208172968334	-0.000178184068957	-0.000244847288624	-5.81454494323e-05	-2.51725161519e-05	-0.000113440552637	-1.39817965575e-05	9.80930127417e-08	2.2408631436e-07	2.11651148675e-10	4.58221987914e-10	-3.74981979218e-10	-8.00328541273e-10	4.48268621216e-10
mothur_0.6	-0.0287553036301	9.78341023392e-05	0.00474702269971	0.00911740572954	-0.00859553322023	-0.00130913495798	0.0117193472986	0.00119407733582	0.00629268270904	1.91970192606e-05	0.00117009716853	-0.000680489178886	0.000403552947279	-1.38160449746e-05	-0.000381745778357	-0.000264307718041	1.40992692556e-05	-0.000413498504662	0.000223314638596	-0.000124534124489	0.000100939651927	-4.86934009362e-05	-5.9115799942e-05	1.3347445287e-06	-1.06422710171e-05	-4.35467009209e-07	-3.1808102655e-10	4.58219292655e-10	-3.74982126538e-10	-8.00329139776e-10	4.48268644452e-10
mothur_0.7	-0.0274747084714	0.001703345331	0.00393531871522	0.0097798010307	-0.00992142447445	-0.00151827134382	0.0123431571086	0.00189638744844	0.00736804516692	-0.00170156071161	-0.000599455256109	1.98452248283e-05	-0.000401694362389	0.000401260030022	0.00057322679153	6.99671860868e-05	-2.70469343811e-05	0.000173264113086	0.000322286779545	-0.000118170929072	-0.000120087108299	3.25182161938e-05	1.17745202659e-05	4.75435092351e-06	7.6132280437e-06	4.48808703805e-07	2.78169864587e-10	4.58222327105e-10	-3.74981960944e-10	-8.00328467632e-10	4.48268619335e-10
mothur_0.8	-0.0202620706681	0.0340359948649	-0.0147717694332	-0.00185681342371	-0.00744899951818	-0.00674935760761	0.0165020433482	0.000258550703104	-0.00931261035873	-0.00353630555615	7.7004283802e-05	-0.000113352784543	-0.000213354587257	-0.000598782080683	-0.000508795209469	-0.000108222943848	-1.42403994001e-06	0.000234264890909	0.000203529546574	-1.52543188932e-05	-4.26051707439e-05	1.41514226193e-05	5.19847585248e-05	1.04615004351e-05	1.00443828677e-06	2.05132749482e-07	-1.06519058389e-10	4.58220370794e-10	-3.7498206775e-10	-8.00328902997e-10	4.48268636885e-10
mothur_0.9	0.0180929847716	0.0645660536072	-0.0398809593173	-0.0313953572807	-0.0292754778351	0.00820869488044	-0.00312636574005	0.00148391077539	0.000987731957983	0.00289230472522	-0.00387684709327	-0.000958796495998	0.000468378301289	-7.96524229042e-05	-2.27512299503e-05	-2.01802722209e-05	-2.2867333536e-06	-1.18157505914e-05	1.03724623049e-05	-5.78322046231e-06	6.5659168988e-06	-4.73687976658e-06	-2.55233723547e-06	1.48972165431e-07	-1.64051627219e-06	-2.55559294555e-08	-1.41979621438e-11	4.58220838942e-10	-3.74982042092e-10	-8.00328796935e-10	4.48268631472e-10
mothur_1.0	0.0557315053613	0.183427251919	-0.0792933050558	0.048998276289	0.0200072338222	-0.00510789947948	-0.00874614544037	-2.11208857034e-05	0.00114204630469	0.000773784306201	0.000183039359688	2.81349461039e-05	-2.31706778293e-05	7.48464327987e-06	2.14002200862e-06	2.3268752772e-06	-3.75542704648e-07	1.41963299593e-06	-2.83783428067e-07	9.5548486343e-08	-7.89008755867e-07	3.06434859916e-07	4.17842927105e-08	-4.16040632605e-08	9.65089084811e-08	3.11072302091e-09	4.09264985029e-12	4.58220932042e-10	-3.74982036989e-10	-8.00328776286e-10	4.48268630681e-10
rdp_0.0	-0.0424841578953	-0.013325742953	0.0108569551376	0.00494325315006	0.00511087281203	0.00996544054853	-0.00386049269592	0.00705653776971	-0.00179548072554	4.54764425765e-05	0.000101186740546	-9.88050851251e-06	0.00024464638601	0.000332153545152	-0.000254882529635	8.87568432129e-05	3.91019450789e-05	7.24761559042e-05	9.66175747322e-05	0.000132053317419	-3.0831813595e-05	1.11814755747e-05	-6.76220418608e-05	-2.72940372321e-05	1.60004238774e-05	1.49988774936e-05	2.01283976439e-09	4.58231182694e-10	-3.74981475157e-10	-8.00326558385e-10	4.48268582922e-10
rdp_0.1	-0.0423622065146	-0.0132069512898	0.0108042738479	0.00503393528401	0.00493180046749	0.00983222412018	-0.00366805584409	0.00690375565199	-0.0016726912204	0.000152249434554	7.98751404095e-05	0.000189779386529	0.000214209813862	0.00019320288855	-9.25950901049e-05	0.000116954205531	3.24020728722e-05	-2.38497275874e-05	-0.000103499175842	-6.55881992939e-05	-4.29705961863e-05	9.33115254659e-06	-5.3374124127e-07	0.000107457898798	-2.48245811539e-05	1.17280017235e-07	-2.08451286838e-09	4.58210317476e-10	-3.74982617727e-10	-8.00331148507e-10	4.48268731743e-10
rdp_0.2	-0.0420164858408	-0.0128524382651	0.0105606590175	0.00532657262415	0.00443216798714	0.00990079591962	-0.00321928195883	0.00548072962652	-0.00124062309589	0.000214090664217	-0.00044804852164	0.000395095081394	-0.000518083994734	-0.000599918984246	0.000370218636629	-0.000188720676071	-2.19780300798e-05	-4.96916893738e-05	1.37783713716e-05	4.92017568655e-05	5.36227440598e-05	-0.000145101158197	-1.56929595425e-05	1.46107110126e-05	6.52169588543e-05	-8.6631142377e-07	3.61712173493e-10	4.58222749448e-10	-3.74981936762e-10	-8.00328365529e-10	4.48268610476e-10
rdp_0.3	-0.0414558805475	-0.0122759126229	0.0105484106398	0.0056622981464	0.00319671065207	0.0100339448233	-0.00360384603243	-0.00689620753618	-0.00215963314199	0.000294461606409	0.000674534479303	-0.00254737149023	-7.83814097597e-06	0.000118039922842	0.000122122762807	-0.000191743833249	-6.09115878803e-06	7.28434202004e-05	-3.41532231625e-05	4.46974300003e-05	-0.000124254869358	-0.000148316567281	2.03547031268e-05	-1.11524377696e-05	-4.63547917899e-05	4.25817630289e-07	1.04184828359e-10	4.58221442078e-10	-3.74982009933e-10	-8.00328665594e-10	4.48268627709e-10
rdp_0.4	-0.0396013326187	-0.0104738343916	0.00976065341898	0.00652898627263	0.00086412078806	0.00749113801565	-0.000978355480686	-0.00693578724439	-0.000918984479566	0.000638037733382	-0.000527567353734	-0.000368905919491	-0.000524118930149	-0.000366231468053	-5.73578715761e-05	0.000415354812047	0.000388614396479	-0.000417158955207	2.20360262008e-05	2.2445672123e-05	-9.97900799252e-05	6.80741584352e-05	1.72843816983e-05	-4.20774961382e-06	1.3638118367e-05	3.03574537228e-07	8.30718946972e-13	4.58220916696e-10	-3.74982037622e-10	-8.00328781028e-10	4.48268631823e-10
rdp_0.5	-0.0380846809859	-0.00838217278348	0.00906520728671	0.00803423061664	-0.00170547156931	0.0076834489784	-0.000716522766592	-0.00837380882554	0.000251001108713	-0.000485975116014	-0.000706752685177	0.00199867422287	0.000363912381002	0.000413511321195	3.56263279651e-05	-0.000390750890114	0.000156227908016	-2.52101397645e-05	0.000125855076525	0.000226203466124	6.46476890177e-05	1.68463937466e-05	0.000102623734715	1.44000174428e-05	-1.10090974685e-06	-2.23267154629e-07	-2.51507188428e-10	4.58219632175e-10	-3.74982108119e-10	-8.0032906575e-10	4.48268642243e-10
rdp_0.6	-0.0288192255334	8.70772389394e-06	0.00486116723114	0.00914132586771	-0.00854256577059	-0.00124100012447	0.0116719292693	0.00114206347811	0.0062386473086	4.95737821015e-07	0.00153024315314	-0.000663435531911	0.00115203657717	-0.000639675002285	0.000231675850113	0.000149892208208	9.13299478038e-05	0.00016295909054	-0.00020172139233	0.000129962508424	-9.47068846045e-06	3.85624422564e-05	2.95735760717e-05	-1.17647021919e-06	1.15206515369e-05	4.08843472589e-08	1.60896977314e-10	4.58221729339e-10	-3.74981993281e-10	-8.00328598394e-10	4.4826862335e-10
rdp_0.7	-0.0273815121633	0.00175329505988	0.00398256462657	0.00985453217146	-0.00990723653065	-0.00151921221111	0.012256817099	0.0019355154867	0.00753144758096	-0.00154928115438	-0.00105760548519	-2.5065549072e-05	-0.0010681257919	0.000245331019123	-0.000424453197229	9.35789249813e-06	-5.77074200926e-05	6.18819893724e-05	-0.00035297840147	0.000111065592939	3.04840335379e-05	-2.20240848479e-05	1.65182076907e-05	-5.14753042156e-06	-7.84956609008e-06	-6.56641736582e-08	-9.28367215351e-11	4.58220438864e-10	-3.74982063926e-10	-8.00328885868e-10	4.48268634937e-10
rdp_0.8	-0.019920750052	0.0356311612756	-0.0158233036609	-0.00213346904979	-0.0079032888429	-0.0064358701906	0.0164480065015	0.000391821458792	-0.00959694191898	-0.00432935460736	-2.52515255415e-05	0.000119836466281	0.00024030540748	0.000513829887884	0.00048045987524	0.000101699515376	-1.52231599353e-06	-0.000240507716016	-0.000197178108332	1.52481017878e-05	4.66714167819e-05	-1.50109807585e-05	-5.04923518488e-05	-9.87960226278e-06	-1.20143588055e-06	-2.21655587084e-07	9.97764583016e-11	4.58221417328e-10	-3.74982010381e-10	-8.00328666426e-10	4.4826862513e-10
rdp_0.9	0.0185001440447	0.0646647523323	-0.0345242159537	-0.0328284922151	-0.0310721456261	0.0131989460748	-0.00799800673378	-0.000670359979518	0.000826643613713	0.000746431040814	0.00380307832634	0.000944513394776	-0.000488615948541	0.000100709590726	2.61502524076e-05	2.35185382553e-05	2.08728499899e-07	1.82435056691e-05	-9.50360627152e-06	6.44007522849e-06	-8.37671685122e-06	5.30018093245e-06	3.1781235444e-06	-1.75833840319e-07	1.66453623317e-06	3.42015653472e-08	1.88190218933e-11	4.58221007031e-10	-3.74982032879e-10	-8.00328759695e-10	4.4826863007e-10
rdp_1.0	0.582356201946	0.343744302535	0.037270716867	-0.00324962001975	-0.000255511261698	-0.00377384358744	-0.00219402299685	6.96797062073e-05	-0.000263257720489	-0.00024219943996	-6.65896289154e-05	-2.26726689601e-05	9.25945550048e-06	-4.24689159289e-06	3.22593394687e-07	-8.47096876473e-07	7.68423796738e-08	-1.02988506231e-06	1.44498092354e-07	-2.01344078692e-07	4.1247850522e-07	-1.26681182794e-07	-1.5391587108e-07	1.66403475166e-09	-3.09370939526e-08	-1.700477282e-09	1.86839743426e-12	4.58220920716e-10	-3.74982037609e-10	-8.00328778789e-10	4.48268630772e-10
rtax_single	-0.0403882185694	-0.0133727575369	0.0105583137834	0.00435436783014	-0.000155522401612	-0.0161227714303	0.0137946518672	0.000166854747085	-0.00443182979553	0.0109428643986	0.000480619668454	0.000460952783319	-0.000203020347085	0.000158208325367	4.84313255543e-05	-1.705438973e-05	-1.35556639662e-05	4.44931001254e-05	-1.35986591195e-05	2.2523677809e-06	-5.43113677319e-06	-4.64128959366e-07	7.3564368262e-07	-7.63976941637e-07	-5.10473176998e-08	2.9805403494e-08	2.665122575e-11	4.58221046801e-10	-3.74982030731e-10	-8.00328750812e-10	4.48268629676e-10
rtax_paired	-0.100618408387	-0.0673490952521	0.0230712674689	0.022802044014	-0.0388105734516	-0.0302725072135	-0.0241090745537	0.00102979681265	-0.00155346424567	-0.00140164196802	-8.88324246413e-05	-0.00014695727866	2.07346142791e-05	-2.63201505889e-05	5.94807676824e-07	-2.6388335553e-06	2.56229862593e-07	-5.87566160924e-06	8.71802787525e-07	-5.47013855161e-07	1.3591272905e-06	-1.86079092402e-07	-3.50909747483e-07	2.9118453832e-08	-4.0195718981e-08	-6.06591645275e-09	6.97198447324e-13	4.58220914746e-10	-3.74982037934e-10	-8.00328780098e-10	4.48268630815e-10
Expected	0.422610049933	-0.528465251916	-0.020356615473	0.00156860394762	0.00305603143637	-0.00102749270546	-0.000205100078347	-7.36426960717e-05	-4.53465520048e-05	-0.000128724841588	3.40323240688e-05	1.25744325944e-05	-2.65786698436e-06	7.53457953614e-08	-8.99895439419e-08	1.0401477541e-08	1.07992366676e-07	5.75754145768e-10	-1.10720043496e-07	7.30039852233e-08	3.98103431093e-09	1.91997604834e-08	1.9130845074e-08	2.37034230088e-09	7.35668918219e-09	-3.45584625516e-11	2.70686511577e-12	4.58220924985e-10	-3.74982037376e-10	-8.00328777846e-10	4.48268630738e-10


eigvals	0.57365723424	0.448320365238	-0.0133328470173	0.00807302396658	0.00593369620858	0.00308380908477	-0.00219891804441	0.000606953628219	-0.00043107369494	-0.000171196748355	3.72046866076e-05	-2.56900724254e-05	-4.67772822739e-06	2.71666174623e-06	1.6509052372e-06	-1.1467282242e-06	8.10593388351e-07	6.95502436162e-07	-5.24041264155e-07	2.9200982351e-07	-1.40628660156e-07	9.29465639114e-08	-7.63189944992e-08	1.66538687881e-08	-1.59673673403e-08	4.46595417849e-10	-2.12711125342e-13	1.5786937154e-16	-6.24100511643e-17	-3.78408621782e-17	-1.71043048342e-17
% variation explained	54.3295249954	42.4592091502	1.26271787759	0.764574263517	0.561964318128	0.292059217163	0.208253580232	0.0574829364071	0.040825823656	0.0162135809743	0.00352355523533	0.00243303727149	0.000443014987841	0.00025728768581	0.000156352769556	0.000108603528381	7.67691072733e-05	6.58691544958e-05	4.96305306726e-05	2.76554605404e-05	1.33185600233e-05	8.80271766108e-06	7.22796553722e-06	1.57724286663e-06	1.51222617139e-06	4.22958440487e-08	2.01452953284e-11	1.49513811648e-14	5.91068713565e-15	3.58380570286e-15	1.61990244618e-15
