pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
mothur_0.4	-0.0381472561162	-0.058193675199	-0.0443858421766	0.0214605055587	0.0208721739628	0.0086164714431	0.0089734631226	0.00305990294046	-0.00278491369655	-0.00317439573801	0.0031684821293	0.0120396788568	-0.00588784811697	0.00526572237333	-0.004266312785	-0.000107433738716	0.000423987214378	-0.000590443563523	-0.000664761626451	-0.000634058987161	-0.000177934192156	-1.70499623926e-05	-1.59820202411e-05	-1.95315441681e-06	-1.1065773091e-07	-2.13716792235e-09	-1.25208166459e-09	-5.22122140686e-11	-2.35092039924e-11	1.21319345478e-10
mothur_0.5	-0.000752947688278	-0.0953536804271	-0.0322893856292	-0.0646548252764	0.0518636976438	-0.00742826052403	-0.0101270859044	0.0121277249029	0.00770587627497	-0.000234428241135	0.0139643255604	-0.00295156747195	0.00565121765216	-0.000313629195951	-0.00164536959386	-0.00256414517684	-0.0013612060662	-0.00122265265799	-0.000624455736693	0.000194440599347	0.000196832072533	5.37509529332e-05	1.85368691427e-05	3.65704385805e-06	1.25545519702e-07	-2.13716792165e-09	-1.25208166364e-09	-5.22122137567e-11	-2.35092039644e-11	1.21319345364e-10
mothur_0.6	0.00843517559996	-0.0959111842934	-0.0290046919687	-0.0664405244172	0.047164199412	0.00322932649398	-0.000601097158561	0.0109882639272	0.00687295132987	0.00199270139456	0.0080277866124	-0.00168853952227	0.00246213581968	-0.000686693199397	-0.00151279986031	0.000507628733625	0.00122998441911	0.000943653188673	0.00203142839085	-0.000676609654838	-0.000600854822729	-0.000323240708818	-4.5084864763e-05	-2.85266625135e-07	-3.16332205871e-07	-2.137167923e-09	-1.25208166546e-09	-5.22122143394e-11	-2.35092040174e-11	1.21319345582e-10
mothur_0.7	0.0246779970671	-0.105990698538	-0.00404878996433	-0.0824587431435	0.029425534338	-0.0133846180289	-0.0159195157126	0.0105868003864	-0.0120295013594	-0.0134403593099	-0.0267476235524	0.00274059746508	0.00490229089829	0.000865237529105	0.000337872367838	-7.68711817969e-05	-0.000166430286385	-6.36089913744e-05	4.53753940618e-05	1.13349700196e-05	-4.92130689026e-05	-3.33368030669e-05	-2.56497392642e-06	-5.29302374352e-06	-1.82026908008e-08	-2.13716792206e-09	-1.25208166421e-09	-5.22122139483e-11	-2.35092039811e-11	1.21319345431e-10
mothur_0.8	0.0482867739943	-0.0972766899882	0.00958372415226	-0.0707597449463	-0.0584868271025	0.00218914058621	0.00531334481573	-0.0276904705564	0.0150159999498	-0.00446147741485	0.000180940312219	-0.000280679108705	0.000986744268016	0.00155780824373	0.000612221746772	0.000982617661988	-0.00159975361699	-0.000529510650805	-0.000286102430509	0.000861869730114	-0.000611503775501	-0.000415680225992	-4.04365544147e-05	-4.94147687321e-05	-2.69242252228e-07	-2.1371679227e-09	-1.25208166519e-09	-5.22122142951e-11	-2.3509204016e-11	1.21319345548e-10
mothur_0.9	0.0951860361997	-0.0748202017524	0.0195099655709	-0.0352134154032	-0.0937967298439	-0.00121055355045	-0.00752117146017	0.0169366450754	-0.0132727997703	0.00655490052573	0.00459010626551	0.000927920897724	-0.0025654753982	0.00234414976929	-0.00176640587753	-0.00036966331053	-0.000450615337638	0.000929440156348	0.00107240818056	0.0015068524928	0.000405967850342	5.40025563377e-05	3.67996765906e-05	3.3294750703e-06	2.55330666174e-07	-2.13716792127e-09	-1.2520816631e-09	-5.22122135859e-11	-2.35092039468e-11	1.21319345297e-10
mothur_1.0	0.496401164423	0.0826990733997	0.0187294416309	0.0653099942564	0.0200696927874	0.00982227238576	0.0190066185066	0.00183412759893	-0.0103732887062	-0.023370196157	0.00506983822454	-0.00368951060625	0.000791159507268	-0.000216303396267	-0.000283574360276	0.000126820676526	-9.19372631159e-05	4.82195676905e-05	-1.77131707241e-05	5.6294126448e-05	5.25222345714e-06	1.40247719821e-06	6.89447418603e-07	-1.40616720888e-06	4.63378713933e-09	-2.137167922e-09	-1.25208166412e-09	-5.22122139167e-11	-2.35092039779e-11	1.2131934542e-10
rdp_0.0	-0.0881371423862	-0.0109995200661	-0.058249756475	0.081728880409	-0.00905247859392	-0.0143980556635	-0.00844526632238	-0.00036568483852	0.00391955284556	-0.00643253680589	0.000822014239314	-0.00138884355264	-0.000905156107175	-0.000754697049552	-3.98536688237e-05	0.000268071917466	0.0013623624087	-0.000782768998082	-3.06470401636e-05	0.000824856309445	-2.90797730781e-05	-0.000130405469665	-3.66423957506e-05	0.000113163533939	2.32859376119e-05	-2.13716786988e-09	-1.25208157799e-09	-5.22121822716e-11	-2.350920082e-11	1.21319335333e-10
rdp_0.1	-0.0870484406364	-0.0125951644742	-0.0592515610593	0.0801526583125	-0.00972247259937	-0.0125215299377	-0.00750232908984	-0.000599010712366	0.00278295542002	-0.00477900064297	0.000436542547696	-0.00171018185725	-0.00134016278944	-0.000550053862446	-0.000403756908356	9.56675180592e-06	-0.000352163584114	0.00051783721253	4.40999677466e-05	-0.000181761187093	-0.000619914364307	0.000413730554997	0.000273745930036	-0.000116932948157	1.65478165696e-06	-2.13716791652e-09	-1.25208165715e-09	-5.22122117802e-11	-2.35092037899e-11	1.21319344591e-10
rdp_0.2	-0.0774687554089	-0.0180092100626	-0.0600804090955	0.0741714172857	-0.00896998128639	-0.00248397560635	-0.00131710764832	0.000344917995029	0.000816832574183	-9.92578257115e-05	-0.00120987461229	-0.00225370679908	-0.000143169161676	0.000961304480811	0.000256054758559	-1.20384198568e-06	-0.00213869608032	0.00126146935888	4.40005072452e-05	-0.000646777642888	-0.000287198832244	0.000509095424203	-0.00015194240832	0.00017279102402	-1.00785848002e-06	-2.13716792566e-09	-1.2520816685e-09	-5.22122151845e-11	-2.3509204087e-11	1.21319345952e-10
rdp_0.3	-0.0514532640893	-0.0258327854708	-0.0564435694127	0.0612714518566	-0.0042312473516	0.0267783026682	0.0195608676856	0.00131882179974	-0.00226091733074	0.0115966388769	-0.00553661957901	-0.00399195233347	0.00499545781487	0.00514781953239	0.00419693684274	-0.00109962096256	0.000811419160025	-0.000903808393456	0.000555403870396	0.000110601068358	-7.96772962465e-05	0.000139130014317	1.59451876037e-05	-2.27461724147e-05	1.00456848578e-07	-2.13716792163e-09	-1.25208166369e-09	-5.22122137979e-11	-2.35092039664e-11	1.21319345367e-10
rdp_0.4	-0.0371144625204	-0.0590263483246	-0.0438927085201	0.0184929646894	0.023644815857	0.00745203687127	0.00901035205003	-0.000786633044506	-0.00391460722809	-0.00227306373277	0.00458087456349	0.0127856485002	-0.00160668744753	-0.00491549862906	0.00531658490237	-0.000782239951864	-0.000694410506224	0.000180022091111	0.000545655631547	0.000457178789767	4.63414548446e-05	-5.13277539924e-05	7.92628480597e-06	-8.9192287849e-08	5.28432371011e-08	-2.13716792187e-09	-1.25208166393e-09	-5.22122138531e-11	-2.35092039725e-11	1.21319345398e-10
rdp_0.5	-0.0239382169108	-0.063726745096	-0.0275998788452	-0.0399940883343	0.0582722552534	-0.00731420860733	-0.00762149553103	-0.0370282982118	-0.0321885773735	0.00944070950439	0.00490088464719	-0.00408707267843	-0.00285485310277	8.757569527e-06	-0.000164356047559	0.000100490742008	0.000192797634915	-3.44829106804e-06	-2.5326328928e-05	2.42033755186e-05	3.55490038316e-05	1.78116420634e-05	7.82443962928e-07	3.17816450629e-06	7.3068466217e-09	-2.13716792201e-09	-1.25208166412e-09	-5.22122139115e-11	-2.35092039773e-11	1.2131934542e-10
rdp_0.6	0.00959558979089	-0.0958106199754	-0.0284727666152	-0.0670370907992	0.046141847982	0.00288789068544	-0.00150678412368	0.0119511473607	0.00737768249375	0.00141513043488	0.00776163998564	-0.000291237280793	0.00169091175688	0.00183426034217	0.00281088374572	0.00312253776261	0.000485922330041	0.000747591157749	-0.00122130511758	0.000401805314221	0.000379041074807	0.000287360764325	2.58842787797e-05	-5.98909388772e-06	1.8370098419e-07	-2.13716792142e-09	-1.25208166336e-09	-5.22122136809e-11	-2.35092039538e-11	1.21319345325e-10
rdp_0.7	0.0252225456473	-0.095016719916	-0.0231610934349	-0.0665321381783	0.0281295468411	0.0146665861238	0.0139345688673	0.00836643763261	0.01183337096	0.00276505762948	-0.0113748951506	-0.00722377420294	-0.0132258520109	-0.00230725512797	-0.000217137048991	-0.000658879612871	-8.31086905259e-05	-0.000184584859776	-0.000142060566794	0.000153701808133	0.00011010151683	3.73974575613e-05	6.53318574031e-06	4.9740775858e-06	4.75728194958e-08	-2.1371679219e-09	-1.25208166396e-09	-5.2212213858e-11	-2.35092039725e-11	1.21319345401e-10
rdp_0.8	0.0483345810404	-0.0972884368988	0.00963114895293	-0.0706662410017	-0.0590049977068	0.00111392472663	0.00551058267467	-0.0278069704568	0.0142001296174	-0.00755136603835	-0.000802321385415	0.00207571591154	0.00297121758735	-0.000909913251077	-0.000802383839322	-0.000945330839878	0.00145631194602	0.000489856619822	0.000237970284218	-0.000942215850746	0.000584212056328	0.000404547497714	3.83814891133e-05	4.87509513787e-05	2.55090453179e-07	-2.13716792139e-09	-1.25208166315e-09	-5.22122135684e-11	-2.35092039427e-11	1.21319345306e-10
rdp_0.9	0.0976322802569	-0.0743642701155	0.0187047187186	-0.035577136435	-0.0948559881291	-0.0016847320309	-0.00721694982372	0.0177062159596	-0.0140936483855	0.0067977238618	0.00441323959099	-0.00118283641591	-0.00077827569649	-0.00268000337164	0.00200520776642	0.000262682088243	0.000614931471313	-0.00095692832808	-0.00101245231275	-0.00143455441271	-0.000386718598536	-4.7945091166e-05	-3.5322297743e-05	-2.22478760291e-06	-2.45110120555e-07	-2.13716792275e-09	-1.25208166514e-09	-5.2212214245e-11	-2.35092040088e-11	1.21319345545e-10
rdp_1.0	0.425316984169	0.0756943793619	0.0196071764051	0.0646460704387	0.0276081647907	-0.00807951558939	-0.0257879420906	-0.00684320851824	0.0150311556737	0.0229965248478	-0.00597588632668	0.00391089825146	-0.000569401591869	0.000253360345424	0.000257698914332	-0.000127623499822	7.02808237411e-05	-3.49420181066e-05	1.52345215783e-05	-7.26024293405e-05	-6.98862668351e-06	-2.04105714651e-06	-7.91007200434e-07	1.16506561491e-06	-5.61243437198e-09	-2.13716792204e-09	-1.25208166417e-09	-5.22122139294e-11	-2.35092039791e-11	1.21319345426e-10
rtax_single	-0.0214569335302	0.0437339082803	0.131301578635	-0.00915094879231	0.00919928946119	-0.0531049319213	0.0412861596665	0.00467539918762	0.000442093567496	0.00968991071187	-0.00157758352708	0.000622737522831	0.000978106565677	0.000217955751978	-5.86503204702e-05	2.46400749529e-05	-2.86012358459e-05	7.97077945764e-06	-3.273005769e-06	-9.167844571e-06	2.23582727445e-06	8.47172209964e-07	3.3938864915e-08	7.20577535212e-07	8.23092484928e-10	-2.13716792202e-09	-1.25208166414e-09	-5.2212213921e-11	-2.35092039783e-11	1.21319345423e-10
Expected	-0.0221190609299	0.395914048769	-0.242343482642	-0.130091312253	-0.0179331159204	-0.00397617446658	0.00281863703228	0.00105008951059	-0.000388624144969	0.000665571423375	-0.000402225345304	0.000716215046467	-3.10633991903e-05	6.47795788912e-05	4.00403722721e-05	-2.34680529459e-05	-2.85000342499e-06	-1.26309214593e-05	4.89728123344e-06	8.30257035195e-08	-3.37270345586e-06	-2.41565262573e-06	-2.2645977168e-07	-2.02757634248e-08	-1.6091068057e-09	-2.13716792203e-09	-1.25208166415e-09	-5.22122139245e-11	-2.35092039787e-11	1.21319345424e-10


eigvals	0.550798223492	0.313259194127	0.198341134939	0.109039666814	0.0400295980875	-0.00618257980805	0.00476562540247	-0.00419040592773	0.00271659479976	0.0020741323379	-0.0014094376089	-0.000469834727738	0.000384256244787	0.000133006296574	-0.000113385241046	2.71198355084e-05	-2.17194207096e-05	-1.56119235582e-05	1.27341667601e-05	-1.11983373426e-05	2.86145870222e-06	1.87219176783e-06	-1.62764341151e-07	1.47117391152e-07	1.0981743165e-09	2.17925275301e-16	1.33227287165e-16	-3.38620570395e-17	-2.97836760586e-17	2.89652452093e-17
% variation explained	44.6351700531	25.3856617618	16.0730189549	8.83627408947	3.24388830898	0.501019228693	0.386193148736	0.339578947786	0.220145355742	0.168081968435	0.114216939469	0.0380741114895	0.0311390670822	0.0107784637142	0.00918842744902	0.00219771672838	0.00176008199642	0.0012651472593	0.00103194177936	0.000907482396058	0.000231884727158	0.000151717261176	1.31899736346e-05	1.19219879291e-05	8.89930200831e-08	1.76600637167e-14	1.07963721826e-14	2.74408777996e-15	2.41358702513e-15	2.34726364466e-15
