	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
mothur_0.4	0.229761986297	0.229761986297	0.229761986297	0.229761986297	0.229761986297	0.230353025333	0.095492122439	0.0939244738359	0.0828951273523	0.0567219909647	0.0	0.106130825095	0.110712011791	0.134660507685	0.161028965986	0.196389842246	0.558453253378	0.095492122439	0.0935896362699	0.0829002006489	0.0574297158192	0.00556540620632	0.0698897319016	0.111330953957	0.115491057047	0.161533758983	0.198409014233	0.490354395124	0.199791487516	0.519546839851
mothur_0.5	0.266741244125	0.266741244125	0.266741244125	0.266741244125	0.266741244125	0.267096374876	0.200702144229	0.199137032274	0.188125442328	0.15800781795	0.106130825095	0.0	0.00899241795923	0.0353481930193	0.121835214259	0.186537500539	0.548291440588	0.200702144229	0.19878443817	0.188084855956	0.162599151237	0.101465929009	0.0383997808336	0.0105499199688	0.0335674659651	0.122172588472	0.188422230171	0.48048429688	0.227725057772	0.543129196839
mothur_0.6	0.268760416112	0.268760416112	0.268760416112	0.268760416112	0.268760416112	0.269029300824	0.205339137185	0.203786708471	0.192775118525	0.162654957499	0.110712011791	0.00899241795923	0.0	0.0298436663698	0.113304466276	0.177763234328	0.539973771057	0.205339137185	0.203431577719	0.192734532154	0.167200631118	0.10611053191	0.0462202673123	0.00257469794829	0.0249174955163	0.113857455589	0.179582011105	0.472912401927	0.222177408104	0.544493452581
mothur_0.7	0.270218988841	0.270218988841	0.270218988841	0.270218988841	0.270218988841	0.27047772696	0.229391635656	0.227839206942	0.216827616996	0.186580623559	0.134660507685	0.0353481930193	0.0298436663698	0.0	0.0867178562278	0.152523584487	0.529375654772	0.229391635656	0.227484076191	0.216787030625	0.191174493495	0.130589187283	0.0710413701961	0.0282709444708	0.0409389657068	0.0872277225206	0.154400704174	0.46598988892	0.224447708265	0.56145100582
mothur_0.8	0.272811443328	0.272811443328	0.272811443328	0.272811443328	0.272811443328	0.273057498206	0.235895601706	0.234330489751	0.223306216564	0.193191128834	0.161028965986	0.121835214259	0.113304466276	0.0867178562278	0.0	0.0662090553266	0.508126152589	0.235895601706	0.233977895648	0.223285923378	0.197660703007	0.160600272436	0.157137747609	0.111422273294	0.0885746827288	0.0018263867219	0.0681927142391	0.446145689854	0.213395531948	0.562344828548
mothur_0.9	0.286126309862	0.286126309862	0.286126309862	0.286126309862	0.286126309862	0.286359681499	0.254088442777	0.252528404119	0.24184911509	0.212089158112	0.196389842246	0.186537500539	0.177763234328	0.152523584487	0.0662090553266	0.0	0.458374870948	0.254088442777	0.25218341996	0.24184911509	0.216223894719	0.195859682767	0.192544283536	0.17638837099	0.153492584109	0.0661989087341	0.00314037050298	0.396265039153	0.226177702355	0.564539260199
mothur_1.0	0.598446049297	0.598446049297	0.598446049297	0.598446049297	0.598446049297	0.598446049297	0.598446049297	0.597725641201	0.589050304271	0.56396792662	0.558453253378	0.548291440588	0.539973771057	0.529375654772	0.508126152589	0.458374870948	0.0	0.598446049297	0.597811887241	0.589476461173	0.564886193277	0.557808944729	0.554399689514	0.538938818581	0.523305455569	0.507938440621	0.456391212036	0.096892352259	0.534514904077	0.689529953015
rdp_0.0	0.221484903138	0.221484903138	0.221484903138	0.221484903138	0.221484903138	0.222131748435	2.02931858008e-05	0.00169194436616	0.0127162175534	0.0437749384227	0.095492122439	0.200702144229	0.205339137185	0.229391635656	0.235895601706	0.254088442777	0.598446049297	0.0	0.0019709756712	0.0127289007943	0.0382881683119	0.099297094777	0.165318438135	0.20601642226	0.210239941556	0.236014824172	0.2560568818	0.529132136543	0.23060161686	0.498850554455
rdp_0.1	0.222613711598	0.222613711598	0.222613711598	0.222613711598	0.222613711598	0.223260556896	0.00197858561587	0.000953779732855	0.0108949041276	0.0418749889018	0.0935896362699	0.19878443817	0.203431577719	0.227484076191	0.233977895648	0.25218341996	0.597811887241	0.0019709756712	0.0	0.0108086580876	0.0363806088464	0.0973920719597	0.163418488614	0.204103789499	0.208334918739	0.23410219141	0.254139175742	0.528480217949	0.230294682424	0.498952942817
rdp_0.2	0.224617663696	0.224617663696	0.224617663696	0.224617663696	0.224617663696	0.225264508993	0.0127289007943	0.0111663254877	0.00126832411277	0.0312058464666	0.0829002006489	0.188084855956	0.192734532154	0.216787030625	0.223285923378	0.24184911509	0.589476461173	0.0127289007943	0.0108086580876	0.0	0.0256784899842	0.0867102462833	0.152729052993	0.193411817229	0.197645483118	0.223405145844	0.243789650983	0.52013210864	0.223978428344	0.499420608579
rdp_0.3	0.225414171239	0.225414171239	0.225414171239	0.225414171239	0.225414171239	0.226061016536	0.0382881683119	0.0367205197088	0.0258180056364	0.00614122535297	0.0574297158192	0.162599151237	0.167200631118	0.191174493495	0.197660703007	0.216223894719	0.564886193277	0.0382881683119	0.0363806088464	0.0256784899842	0.0	0.0612930310663	0.127096222677	0.167961625585	0.17201518945	0.197784998769	0.218192333742	0.495587500412	0.200506822315	0.499539600459
rdp_0.4	0.229977601396	0.229977601396	0.229977601396	0.229977601396	0.229977601396	0.230490004337	0.099297094777	0.0977370561186	0.086720392876	0.0571456112184	0.00556540620632	0.101465929009	0.10611053191	0.130589187283	0.160600272436	0.195859682767	0.557808944729	0.099297094777	0.0973920719597	0.0867102462833	0.0612930310663	0.0	0.0668863404028	0.107465102062	0.111706377895	0.160805740942	0.197729192509	0.489809015755	0.199489626377	0.519748849322
rdp_0.5	0.231639105984	0.231639105984	0.231639105984	0.231639105984	0.231639105984	0.231935893826	0.165318438135	0.163758399477	0.15274680953	0.122740797675	0.0698897319016	0.0383997808336	0.0462202673123	0.0710413701961	0.157137747609	0.192544283536	0.554399689514	0.165318438135	0.163418488614	0.152729052993	0.127096222677	0.0668863404028	0.0	0.0469026256842	0.0690678578768	0.157640003957	0.194441696409	0.486869040462	0.199334890835	0.520581792484
rdp_0.6	0.268757879463	0.268757879463	0.268757879463	0.268757879463	0.268757879463	0.269016617583	0.20601642226	0.204463993547	0.193447330304	0.163306876092	0.111330953957	0.0105499199688	0.00257469794829	0.0282709444708	0.111422273294	0.17638837099	0.538938818581	0.20601642226	0.204103789499	0.193411817229	0.167961625585	0.107465102062	0.0469026256842	0.0	0.0231697448898	0.112023458923	0.178301003752	0.471890132692	0.222164724862	0.544496219835
rdp_0.7	0.270196159007	0.270196159007	0.270196159007	0.270196159007	0.270196159007	0.270454897126	0.210239941556	0.208679902898	0.197663239655	0.167525322091	0.115491057047	0.0335674659651	0.0249174955163	0.0409389657068	0.0885746827288	0.153492584109	0.523305455569	0.210239941556	0.208334918739	0.197645483118	0.17201518945	0.111706377895	0.0690678578768	0.0231697448898	0.0	0.0893153840101	0.155402680223	0.457730562299	0.212862835821	0.545279352441
rdp_0.8	0.272897689367	0.272897689367	0.272897689367	0.272897689367	0.272897689367	0.273143744245	0.236014824172	0.234449712217	0.223438122271	0.193333181135	0.161533758983	0.122172588472	0.113857455589	0.0872277225206	0.0018263867219	0.0661989087341	0.507938440621	0.236014824172	0.23410219141	0.223405145844	0.197784998769	0.160805740942	0.157640003957	0.112023458923	0.0893153840101	0.0	0.0679441227134	0.44645262429	0.213938374668	0.562455518669
rdp_0.9	0.288094748885	0.288094748885	0.288094748885	0.288094748885	0.288094748885	0.288328120521	0.2560568818	0.254496843142	0.243812480817	0.213560414083	0.198409014233	0.188422230171	0.179582011105	0.154400704174	0.0681927142391	0.00314037050298	0.456391212036	0.2560568818	0.254139175742	0.243789650983	0.218192333742	0.197729192509	0.194441696409	0.178301003752	0.155402680223	0.0679441227134	0.0	0.394486848747	0.228161361267	0.564373225017
rdp_1.0	0.529132136543	0.529132136543	0.529132136543	0.529132136543	0.529132136543	0.529132136543	0.529132136543	0.528406655151	0.519728781572	0.494702210182	0.490354395124	0.48048429688	0.472912401927	0.46598988892	0.446145689854	0.396265039153	0.096892352259	0.529132136543	0.528480217949	0.52013210864	0.495587500412	0.489809015755	0.486869040462	0.471890132692	0.457730562299	0.44645262429	0.394486848747	0.0	0.470733421102	0.64248665154
rtax_single	0.0736109948478	0.0736109948478	0.0736109948478	0.0736109948478	0.0736109948478	0.0740523716393	0.230594006915	0.230162776717	0.223394999252	0.20094312581	0.199791487516	0.227725057772	0.222177408104	0.224447708265	0.213395531948	0.226177702355	0.534514904077	0.23060161686	0.230294682424	0.223978428344	0.200506822315	0.199489626377	0.199334890835	0.222164724862	0.212862835821	0.213938374668	0.228161361267	0.470733421102	0.0	0.527389234933
Expected	0.493922250129	0.493922250129	0.493922250129	0.493922250129	0.493922250129	0.49416023389	0.498850554455	0.498986149854	0.499370798025	0.499561738484	0.519546839851	0.543129196839	0.544493452581	0.56145100582	0.562344828548	0.564539260199	0.689529953015	0.498850554455	0.498952942817	0.499420608579	0.499539600459	0.519748849322	0.520581792484	0.544496219835	0.545279352441	0.562455518669	0.564373225017	0.64248665154	0.527389234933	0.0
