id	taxonomy
e9bc31ce7b08525d2c98ad58186d56c5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
5daeff2559d9ce3ec7f8f562038419e5	other
faf314b8f8d0a3794607aff054abb7f5	other
f3b2b552fe0fec485937aa9a5444e045	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__putredinis
fd953dfa45005c2351ca7e418b7b1210	other
9b4935cfba63d998bfba3629fd7fa54f	other
5370f673232483505b6bd7cc56d92885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii
5370f673232483505b6bd7cc56d92885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
5370f673232483505b6bd7cc56d92885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter; s__cancerogenus
5370f673232483505b6bd7cc56d92885	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Edwardsiella; s__
7f10e88d8bc29b11de36363facded0e5	other
cfb4d10725ec7c0cd59a0452bec5bcb5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__variabile
fc0e6c3e5e859553cebda3dcc4b115a2	other
9d2c271ccf9859285c09d4ef44da7dbb	other
99092001133fe2149a63612e716c0245	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum
d27cd3d8a481911af9e49b56521c85dd	other
d60c46784ddea0e0d904a38525574ab8	other
24029670630060b5bf93a8d63f46407b	other
8c027fa8005deaaf1dad1a8aa2fb54aa	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum
e902e0253f0011c5db59127da771d835	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium; s__methylpentosum
cb0f9629e629e8ebefff8fcb146388c4	other
0d13dd21c689329df5d87a55b12d018d	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum
ea7b4b7c87a96c8391f55a9ae6c64dd2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
7752ac502c19539772ced36b4bc62f60	other
caefe845aedf396519d985f05912a9ea	other
f9407cb209761a7f36adff66fb4f94e9	other
d2fc1ae7d8bc23f407ecadf88ef8e122	other
d10894936d08e62381201d90472af259	other
f3b8b2ad68fb7f9e8fcf91a47b7639d6	other
def2019f304f8a59edb8cab3aa78ecd1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
1cec7f7229b89c7dd169ba882bc31ed4	other
6e636eb1f6c483664bc5fd61ca884ba9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__crossotus
6e636eb1f6c483664bc5fd61ca884ba9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
6e636eb1f6c483664bc5fd61ca884ba9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans
6e636eb1f6c483664bc5fd61ca884ba9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__lactaris
6e636eb1f6c483664bc5fd61ca884ba9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi
2b9674615c4fb0c2697cd9f6fe7e3f8b	other
514b00ebe859de1ff3ba60b3e28f685b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__caccae
514b00ebe859de1ff3ba60b3e28f685b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii
514b00ebe859de1ff3ba60b3e28f685b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus
b76682c0d27fcf2d800d26fbc6e52a92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__stuartii
b76682c0d27fcf2d800d26fbc6e52a92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
b76682c0d27fcf2d800d26fbc6e52a92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter; s__cancerogenus
b76682c0d27fcf2d800d26fbc6e52a92	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Edwardsiella; s__
eb97191bd699284c15a0682c8ff71069	other
c617423bb359f72ed41af659f5b72069	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__variabile
45d4a93378d7b62137a590e2dd9dbb3b	other
a813cea98932247942666328df9cd21f	other
b4c04e915103285beeea2ceec4dab37a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
9308f6fb7ba61e2760184052cd1084b2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
354ddaeb1ee1a22c426e1a6e498ee752	other
bbd8d213e49205442b7612338f404186	other
647dc5365984cef806e991adfb66ab44	other
acd6f679e7ab12be00e31df3b13bbffb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Mitsuokella; s__multacida
2d0fb26eb9188dd8ca3d7a13491bb6e2	other
86c168ce8b1c72d0cec05453794720c2	other
5bf1d7bff7d1bd949abcadf3e53bb6ee	other
13014eb4cd2b32559a66339a42df29dd	other
ab1494462f170636148ea81017b6ee7c	other
6dc4727189f2bc5fb207ea74661058c5	other
1e5640b340cb44ae36ed936dd21c3f7d	other
8245c26edb85fd0bded260a3fd8a4d27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__hiranonis
8245c26edb85fd0bded260a3fd8a4d27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridium; s__bartlettii
d03038bd59240ce0ac18f3d167cdbc53	other
f7926bf66700b40da184463c0a125c34	other
d6fcd2f7048ffbc5aed3ec614fef4595	other
251b588c9358a42ea6e6c83dde425376	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__
251b588c9358a42ea6e6c83dde425376	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__stercoris
8335aae2b40cc296d5830bbfa26d2e9b	other
7b7defc3862f4ba8e117896ed0738028	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__
d622a17ab9e11271b6d821f3251c13d6	other
3a800a7cbb56ad1ef55571fdf186a5e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
81572f0ffa2efeabd7aa22d9881116ce	other
0b3032b74ca5b245b57c84bbe2270feb	other
05be659c231b0fa4d1702965760f6378	other
8565b42ce22b3a675a3368940bce6da1	other
cdd599cefc2b4bbe53808c122333b4dc	other
2af48651d110e16bbb616be32eee8805	other
4a207ca16e01e7b0f9e6c5cda1217063	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__adolescentis
4a207ca16e01e7b0f9e6c5cda1217063	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__breve
98a497083edd0ba2f7f23b83e3b2a7da	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__bifidum
1e2d1a8f03accd4907d668b183c2f9f0	other
7fca903053888fe1031239a3a3cf9b4c	other
319f30b9ebe4c9ce189b7783e7fd7ece	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus
508cfb137772b063da147e84d2cd7df7	other
1eabbcd06c0b04e07d0a23be8effa86b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum
c3a6fdefe2cf5ff92cc4ad1d4e461eb2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri
e7e96f6b2e4a3733940aa54b34e34469	other
