pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
mothur_0.5	-0.123399410676	-0.206383066423	-0.0659184884882	-0.0137002974623	0.0759017781915	0.0154819821709	0.0868197175131	-0.0269764376864	0.0771852364699	0.0410159986906	-0.00758618554342	0.00151146800755	0.00366763132616	0.0156006351859	-0.00853302333121	0.00848709559424	0.0105018801491	0.00448671870433	0.00256775388514	0.00157641556105	0.00485065347223	-0.000710534127061	0.00133926109029	5.94612818551e-06	2.74860228352e-06	-5.65753965332e-09	3.33121486402e-10	1.26430665038e-11	5.64636847924e-11	1.6880784232e-11
mothur_0.6	0.065627737273	-0.219084523776	0.0140493161468	-0.0570396662103	0.0190529123267	-0.0458935195818	0.0269357995176	0.056309707824	0.00510677031845	-0.0573984179209	0.024531024496	0.0281982278213	0.0384721931865	0.0077219186378	-0.0184686308736	-0.00982487397154	0.0324994570436	0.00324014742266	-0.00724630198855	0.0046908428657	-0.0017014199556	0.000322870428562	-0.000306574537306	-7.94430010125e-07	-3.74870693777e-07	-5.65753965318e-09	3.33121486263e-10	1.26430665091e-11	5.64636848072e-11	1.68807842318e-11
mothur_0.7	0.163261078955	-0.245947464276	0.0130113628036	-0.0596886901265	-0.0140092884185	-0.0259511254389	0.0336261701524	0.073693648838	-0.00833431021608	-0.0193174942987	-0.0181959700403	0.0270740660027	-0.0299876968734	-0.00584811604177	0.00203877027368	0.0303366715547	0.00090831769931	-0.0261228183578	-0.00722150619174	-0.00646511219968	0.000222705173613	-8.22420279663e-05	0.000108596816026	4.17186584957e-07	-5.00621205057e-07	-5.65753965317e-09	3.33121486261e-10	1.26430665091e-11	5.64636848077e-11	1.68807842316e-11
mothur_0.8	0.203305147246	-0.250994969704	0.00916416306545	-0.0872449830596	0.0178625934082	-0.0584630534376	-0.0580547979227	0.0376059729179	0.0234579580394	0.00923906074524	0.00136783982346	-0.0124726680384	0.00601417522758	0.00613217825859	0.011512341301	-0.0215689982507	-0.0289041040843	-0.0134050855551	-0.00881591668379	0.00967179288312	0.00156053487648	-0.000158185961059	0.000426671574938	2.09920640168e-06	1.10896298383e-06	-5.65753965325e-09	3.3312148633e-10	1.26430665066e-11	5.64636847996e-11	1.68807842318e-11
mothur_0.9	0.431463912824	0.0567396964642	0.159035986958	-0.134506736298	0.0946538048967	0.14468933519	-0.0547163001503	-0.0115298554572	-0.0182155969888	0.0545717885361	-0.0121501601069	0.0424950570664	0.0224501123523	-0.0284761916159	0.00149380180895	-0.00220977366579	0.00630550829713	-0.00460173615859	0.00108030298686	0.000118010036036	8.27754668014e-05	-6.66102643745e-07	5.23599353778e-05	3.26205968819e-07	-8.73277017927e-08	-5.65753965319e-09	3.33121486279e-10	1.26430665084e-11	5.64636848049e-11	1.68807842316e-11
mothur_1.0	0.670294603748	0.309829682264	0.0783020153278	0.244325454956	-0.0373333072776	-0.0972185973145	0.0558938936461	0.00454733408736	-0.0231865816335	0.0540766960623	-0.0356706647161	-0.0258578369539	0.024837892756	-0.014027768108	-0.00244666160951	-0.00363774042897	0.00565195923282	-0.00467755803986	0.000235711405669	-0.000659162160478	0.000149495192432	-1.88119901447e-05	4.29774024223e-05	1.90039192927e-07	9.90057301039e-08	-5.6575396532e-09	3.33121486287e-10	1.26430665082e-11	5.64636848045e-11	1.68807842318e-11
rdp_0.0	-0.190233218586	-0.134712878016	-0.0729698703245	0.11469408694	0.0324973123224	-0.0028439041226	-0.0561761389768	0.0172115601054	-0.0325467563728	0.0379291915393	0.0212090331643	-0.00588103505384	-0.00692438789297	0.00733465450038	-0.013164976518	0.00648274495235	0.00205186913954	0.00203378490377	-0.000603339043178	0.000409716432571	-9.02818639e-05	-0.000153016377913	0.000427127779552	-0.000386005549028	-0.000120509707942	-5.65753964835e-09	3.33121481327e-10	1.26430667016e-11	5.64636854224e-11	1.68807842452e-11
rdp_0.1	-0.190066671823	-0.134773884379	-0.0728378401065	0.114488259868	0.0324008098945	-0.00279120787595	-0.0561539889371	0.0172891068643	-0.0325341646472	0.0380647817297	0.0211548227004	-0.00580836487178	-0.00703562376314	0.00724280456934	-0.0131042731958	0.00662700724455	0.00195084394399	0.00199217022843	-0.000587903350192	0.000297797441297	-0.000105381989534	0.000260766709722	2.53023610357e-05	-1.5575034866e-05	0.000227556814032	-5.65753966699e-09	3.33121495908e-10	1.26430661999e-11	5.64636838912e-11	1.68807843443e-11
rdp_0.2	-0.102967980591	-0.123773569283	-0.00501666792814	0.0836837597931	-0.0543253229352	-0.00242393074385	-0.107667869964	-0.0257872182934	0.0611550022899	-0.00274278630708	-0.0465061391709	-0.00402744481983	-0.00655082912211	0.0165861609256	0.0277608019461	-0.0148646580921	0.0247753619607	-0.00340536749527	-0.00157031473201	-0.00652174289335	-0.0002557723349	-1.17393167462e-05	-0.000129110156576	-7.94004346748e-07	-1.47602729507e-07	-5.6575396532e-09	3.33121486274e-10	1.26430665087e-11	5.6463684807e-11	1.6880784232e-11
rdp_0.3	-0.0997108129359	-0.136923346016	-0.00494779279958	0.0659496402279	-0.0524704468128	0.000571598991601	-0.0247986883644	-0.0601435372179	0.0276017382317	-0.0451201556395	-0.00695225599939	0.0040650161841	0.0109917794183	-0.0238039621489	-0.025336995661	0.000350588828792	-0.011237608388	-0.00469485209599	0.00332029847813	-0.00124054187767	-0.00178557251352	-0.00355340065952	0.00300468660937	2.40504191893e-05	6.09042499318e-06	-5.6575396534e-09	3.33121486524e-10	1.26430664977e-11	5.64636847724e-11	1.68807842303e-11
rdp_0.4	-0.0983443979807	-0.133727676856	0.00214788218256	0.0302151880248	-0.0987662144531	0.0150159090433	0.0431245764888	-0.0568391280274	-0.0467883265781	0.00691870356554	-0.0190367929221	0.0419059577913	-0.0118428301113	0.0107785145227	0.00977200658548	-0.00389127914294	-0.00280710558215	0.0046202274519	-0.00223383651297	0.00387667241842	-0.000808927268311	0.00341767297425	0.00342602793435	2.1734426398e-05	-5.4030201518e-06	-5.65753965273e-09	3.33121486039e-10	1.2643066515e-11	5.64636848208e-11	1.6880784225e-11
rdp_0.5	-0.0408150049078	-0.186067658808	0.000316428737689	-0.038608229139	-0.0248589624522	0.0265501524982	0.0663581330959	0.0131554585562	-0.0368330934094	0.0070123413943	0.0500472847357	-0.00901659407841	-0.00866435968874	0.000698336609334	-0.00268394432343	-0.0394087718455	-0.0019553254551	-0.00883675424852	0.0049607956744	-0.010745596351	0.000956467165388	-0.00023310592097	-3.07232777311e-05	-9.1228951316e-07	3.74805516973e-07	-5.65753965323e-09	3.331214863e-10	1.26430665079e-11	5.64636848044e-11	1.68807842322e-11
rdp_0.6	0.0755379894014	-0.204396389071	0.0202451442753	-0.0164479554043	0.00931568879472	0.120125487524	0.0229242971404	0.0197381870651	-0.0511275004638	-0.0558201369482	-0.049123456266	-0.0818535479514	0.0123190367488	0.0177314086971	-0.00140616684847	0.00525885356059	-0.000706997435368	0.00196336262072	-0.00138545590265	0.00132899863034	0.000166608481711	-1.5592087096e-05	5.53336383864e-05	2.55948732375e-07	2.58075258539e-07	-5.65753965321e-09	3.33121486291e-10	1.2643066508e-11	5.64636848045e-11	1.68807842319e-11
rdp_0.7	0.121516579075	-0.209617250042	0.0327562577495	-0.0442481634894	0.019810215594	-0.0450539423283	-0.00805273852288	0.0441864701492	0.00304556106113	-0.0021036457822	-0.0137342753534	0.0318523328552	0.0389846837271	0.0295674742623	0.0109869407674	0.0108893050162	-0.0233480028984	0.0141218884804	0.013573525279	-0.00643065638452	-0.000996258250446	7.4098124324e-05	-0.000394640171192	-2.20982654858e-06	-8.13208472299e-07	-5.65753965317e-09	3.33121486247e-10	1.26430665096e-11	5.64636848093e-11	1.68807842319e-11
rdp_0.8	0.229693986269	-0.275669355716	-0.0061702866684	-0.0969489267711	-0.0201323496758	-0.0454200493356	-0.0103277717839	0.0627682310559	0.00014627305129	-0.00939535843404	-0.0182960147308	-0.0119445132817	-0.04361511318	-0.0402016905748	0.00309452830194	-0.00468985895653	0.007298135356	0.0241459097439	0.00940714141448	0.00286560757883	0.000384442633351	-4.73546210713e-05	7.13588104035e-05	2.16340550114e-07	2.24500814466e-07	-5.65753965321e-09	3.33121486292e-10	1.26430665079e-11	5.64636848035e-11	1.68807842317e-11
rdp_0.9	0.440033144147	0.0260841109509	0.159576333825	-0.185825309289	0.108407623798	-0.0881933086535	-0.0201479494598	-0.136044243668	-0.0246653636442	-0.0171385258061	0.0227299836261	-0.0229015130691	-0.0191840449693	0.0171077773789	-0.0026109316247	0.00736880908524	0.00481601040327	0.00175867012014	-0.00130009784401	-0.00210728376168	-0.000530815780296	6.1240477699e-05	-0.000144793267468	-6.51570150497e-07	-2.86234915628e-07	-5.65753965319e-09	3.33121486268e-10	1.26430665088e-11	5.64636848073e-11	1.68807842319e-11
rdp_1.0	0.686639753992	0.292817357766	0.0986704583887	0.193875936923	-0.0278218967562	0.0865763084684	-0.00250357672246	0.0269921322007	0.0516364032155	-0.045986795578	0.0509190922891	0.0145712131916	-0.027841563291	0.020584637295	0.000797886723526	0.00228888434212	-0.00653332877372	0.00675344200369	-0.000608421034581	0.00155773204171	-2.55898221875e-05	5.73614617704e-06	-9.42131600946e-06	-3.73881468433e-08	5.50885641595e-08	-5.6575396532e-09	3.33121486283e-10	1.26430665083e-11	5.64636848054e-11	1.68807842319e-11
rtax_single	-0.0786747615202	0.207201100983	0.138029171106	-0.224382012654	-0.240627058487	0.0102112980928	-0.0159515821206	0.0132847782096	0.0247941898405	0.0520900681935	0.0354237266741	-0.0330635139884	0.013568272408	0.00447572261659	-0.0049223428758	0.0140616017863	0.00420699371809	0.000931534356449	-0.000210727519765	0.0004028839607	-0.000168593625032	2.89603191584e-05	2.18018185604e-05	2.30945153352e-07	-1.65757774104e-07	-5.65753965319e-09	3.33121486274e-10	1.26430665086e-11	5.6463684806e-11	1.68807842317e-11
Expected	0.263478158797	0.397614962497	-0.7464804309	-0.115753799554	-0.010205563122	0.00597653897391	-0.00807306227872	-0.00902914993304	-0.00585785817589	-0.00904227354661	-0.00503734911352	0.00433011306353	0.00302021346975	0.00128850747771	-0.000187625736547	-0.000719258830957	-8.72100563235e-05	-0.000771292305661	0.000156065932635	-0.000628343636212	-8.18872701536e-05	7.28390145041e-06	-2.90105599974e-05	-1.5136633238e-07	-3.72228960709e-08	-5.6575396532e-09	3.3312148628e-10	1.26430665084e-11	5.64636848055e-11	1.68807842318e-11


eigvals	2.24260903932	1.62705742407	0.711540550765	0.309331588349	0.131710642346	0.0733544253744	0.0570668317772	-0.0544559640351	-0.0331327462259	0.0326745267895	-0.0206532109823	-0.018444040932	-0.0101704600467	0.00791965398242	-0.00590820019038	0.00419015295254	-0.00387456138268	0.00261099671248	-0.00110290515417	-0.000501813989259	6.87904696364e-05	-4.88575530261e-05	4.59091733499e-05	-3.13237156507e-07	7.79166360468e-08	9.74124878198e-16	2.79584085291e-16	-1.27026785074e-16	5.86729677159e-17	1.24611050509e-17
% variation explained	41.9298882622	30.4209671821	13.3036188049	5.78354885227	2.46258372265	1.37150203426	1.06697415285	1.01815896002	0.619480401047	0.610913107583	0.386151492997	0.344846810934	0.190156307165	0.14807315976	0.11046516333	0.0783429666166	0.0724423753729	0.0488176041779	0.0206209326135	0.00938237745819	0.00128617010579	0.000913485901123	0.000858360273691	5.85657095893e-06	1.45680133538e-06	1.82131377249e-14	5.22736208166e-15	2.37501000445e-15	1.09700395263e-15	2.32984320158e-16
