	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
mothur_0.8	0.763531080002	0.763531080002	0.763531080002	0.763531080002	0.763531080002	0.767439861788	0.463902474458	0.452082819395	0.361590341753	0.361043055506	0.390145809028	0.377416352289	0.156633635687	0.0995030890904	0.0	0.461718470456	0.812970117376	0.463902474458	0.463662634037	0.373094424712	0.36135067772	0.360814959053	0.287740830625	0.230453424733	0.107029812865	0.0626913823636	0.377306587534	0.800526663195	0.630659494673	1.0
mothur_0.9	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.748876828851	0.748650182434	0.658157704792	0.657622347857	0.686733776287	0.68572297356	0.539893024013	0.485974364282	0.461718470456	0.0	0.594962740545	0.748876828851	0.748636988429	0.658080708417	0.657928705378	0.657382322092	0.595937108777	0.487188140146	0.48670203869	0.472182660475	0.209324090376	0.502272945672	0.643601193156	1.0
mothur_1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999903575904	0.920993144129	0.920935487281	0.999730331821	0.999229762712	0.865276746125	0.815229204042	0.812970117376	0.594962740545	0.0	1.0	0.999880981973	0.920916147754	0.920871684911	0.920795679691	0.92078312251	0.865283343127	0.815184741198	0.814988638602	0.577360151689	0.18439130401	0.919697144133	1.0
rdp_0.0	0.510803783476	0.510803783476	0.510803783476	0.510803783476	0.510803783476	0.514717897573	5.18730584055e-05	0.0502540357604	0.140917855968	0.197343571053	0.169212666112	0.183914465061	0.347491200307	0.428295304968	0.463902474458	0.748876828851	1.0	0.0	0.000272373952679	0.0909455940867	0.142154580093	0.198846169278	0.273986527224	0.347280815402	0.370861641852	0.500773911101	0.748890836068	1.0	0.600632461373	1.0
rdp_0.1	0.510816977481	0.510816977481	0.510816977481	0.510816977481	0.510816977481	0.514731091577	0.000324247011084	0.0500479935635	0.140645482015	0.1970711971	0.168972825691	0.18367462464	0.347251359886	0.428055464547	0.463662634037	0.748636988429	0.999880981973	0.000272373952679	0.0	0.090673220134	0.141882206141	0.198606328856	0.273734757491	0.347029045669	0.370621801431	0.50053407068	0.748650995647	0.999880981973	0.600414489865	1.0
rdp_0.2	0.510875447542	0.510875447542	0.510875447542	0.510875447542	0.510875447542	0.514789561638	0.0909455940867	0.140582944338	0.0500916431942	0.106478315939	0.259127853362	0.273091221984	0.256625945194	0.337430049854	0.373094424712	0.658080708417	0.920916147754	0.0909455940867	0.090673220134	0.0	0.0512415195381	0.107980914164	0.183109342799	0.256403630977	0.279996386739	0.409965861355	0.658094715634	0.909366635418	0.510332842432	1.0
rdp_0.3	0.510939161718	0.510939161718	0.510939161718	0.510939161718	0.510939161718	0.514853275814	0.142154580093	0.0919750113222	0.00137471994636	0.0571685642527	0.20825215256	0.222230793092	0.205741569484	0.287257254474	0.36135067772	0.657928705378	0.920871684911	0.142154580093	0.141882206141	0.0512415195381	0.0	0.0571072030736	0.132246836001	0.206230835597	0.256618711367	0.373678109579	0.657932047977	0.909322172575	0.510284311972	1.0
rdp_0.4	0.511199163834	0.511199163834	0.511199163834	0.511199163834	0.511199163834	0.515107945621	0.198846169278	0.148699134038	0.0581141145725	0.00167999811863	0.152236542666	0.165649732371	0.204416468302	0.286342611261	0.360814959053	0.657382322092	0.920795679691	0.198846169278	0.198606328856	0.107980914164	0.0571072030736	0.0	0.0753296871515	0.205238382795	0.255797786475	0.373142390912	0.657396329309	0.909231708657	0.454315057484	1.0
rdp_0.5	0.574381469871	0.574381469871	0.574381469871	0.574381469871	0.574381469871	0.578290251658	0.273986527224	0.223827562673	0.133241278514	0.0767726388174	0.104870197014	0.0908774490083	0.131157166479	0.211175052092	0.287740830625	0.595937108777	0.92078312251	0.273986527224	0.273734757491	0.183109342799	0.132246836001	0.0753296871515	0.0	0.13002355786	0.182558912484	0.299856251153	0.584128715865	0.909189687005	0.512729671644	1.0
rdp_0.6	0.647579333953	0.647579333953	0.647579333953	0.647579333953	0.647579333953	0.65148811574	0.347280815402	0.297121850851	0.206535566692	0.205615325033	0.234553332992	0.219798935966	0.0764787634686	0.131086703486	0.230453424733	0.487188140146	0.865283343127	0.347280815402	0.347029045669	0.256403630977	0.206230835597	0.205238382795	0.13002355786	0.0	0.12351579196	0.240526289024	0.505974094272	0.801729314005	0.568235684743	1.0
rdp_0.7	0.671003550074	0.671003550074	0.671003550074	0.671003550074	0.671003550074	0.67491233186	0.370861641852	0.34746652847	0.256902838243	0.256025882928	0.284990552435	0.272372518163	0.0534987928809	0.0598808974653	0.107029812865	0.48670203869	0.815184741198	0.370861641852	0.370621801431	0.279996386739	0.256618711367	0.255797786475	0.182558912484	0.12351579196	0.0	0.130399998683	0.401694790542	0.801474741348	0.56752691474	1.0
rdp_0.8	0.800088838656	0.800088838656	0.800088838656	0.800088838656	0.800088838656	0.800088838656	0.500773911101	0.464410251254	0.373917773611	0.373370487365	0.402335156872	0.389701125672	0.168769660435	0.110131463055	0.0626913823636	0.472182660475	0.814988638602	0.500773911101	0.50053407068	0.409965861355	0.373678109579	0.373142390912	0.299856251153	0.240526289024	0.130399998683	0.0	0.387799968486	0.800314651865	0.643326741298	1.0
rdp_0.9	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.800144867525	0.748890836068	0.748664189651	0.658171712009	0.657624425763	0.686589095269	0.673973590383	0.455109804702	0.403667843792	0.377306587534	0.209324090376	0.577360151689	0.748890836068	0.748650995647	0.658094715634	0.657932047977	0.657396329309	0.584128715865	0.505974094272	0.401694790542	0.387799968486	0.0	0.543435944596	0.643615200373	1.0
rdp_1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999903575904	0.909455561105	0.909380642636	0.999730331821	0.99922849802	0.853601706954	0.801486758854	0.800526663195	0.502272945672	0.18439130401	1.0	0.999880981973	0.909366635418	0.909322172575	0.909231708657	0.909189687005	0.801729314005	0.801474741348	0.800314651865	0.543435944596	0.0	0.908621451164	1.0
rtax_single	0.424784314373	0.424784314373	0.424784314373	0.424784314373	0.424784314373	0.424806908304	0.600632461374	0.600405814957	0.51039049928	0.45441835212	0.602664011523	0.602129104515	0.568446971055	0.595535623715	0.630659494673	0.643601193156	0.919697144133	0.600632461373	0.600414489865	0.510332842432	0.510284311972	0.454315057484	0.512729671644	0.568235684743	0.56752691474	0.643326741298	0.643615200373	0.908621451164	0.0	1.0
Expected	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
