#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.0616346134985	0.173488223689	0.025495180998	0.0391866198857	-0.0183684349794	-0.00795486528724	0.00128456925634	0.000735204556424	-0.00358601737017	-0.00128460542913	3.32062949824e-05	0.000811581028102	-0.000608922719179	-0.000181163290726	2.74861922288e-05	-2.87196379022e-05	-1.12275971173e-05	8.10921684868e-07	-6.76645311193e-07	-5.28904829282e-07	6.07740862323e-07	2.08259014217e-06	8.13961104331e-08	2.97567412033e-08	-2.23901409207e-08	-7.94093628682e-09	-3.05791932801e-09	-2.25616321922e-10	3.18559901908e-09	-2.44347266654e-10	-4.16098117209e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.0050074393872	-0.140648403297	0.104465841493	0.000367520634984	-0.0470225101466	-0.008343909021	0.00389620910319	-0.00291402933843	-0.0011627507985	0.00195210947071	0.000242439656188	0.000928805942918	-0.00123656204908	-0.000123647217255	1.54493916289e-05	-0.000158859227203	-6.71954158063e-05	1.47717051349e-05	8.51170450714e-06	-1.55932470512e-06	1.80501514011e-06	4.36551906902e-06	-2.59520728614e-08	2.25733149017e-07	1.86257978687e-08	9.57055496976e-08	5.63809869759e-10	-3.32042146094e-10	3.18559901909e-09	-2.44347266658e-10	-4.16098117172e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.038298656219	0.159389540755	0.0287667161354	0.0341700511945	-0.0189904422142	0.00849335837029	-0.000206672810622	-0.00399521668481	0.000764926198652	2.24218786852e-05	0.000437308865992	0.00040693909071	-0.000346595929885	-7.03905166435e-05	-7.50615277104e-06	-4.75052357538e-05	-2.5756489745e-05	1.7064517508e-06	1.74578032706e-07	-9.48217933841e-07	1.08057557078e-06	3.40374952091e-07	-7.54921874475e-09	1.13414763219e-08	-1.30538821035e-08	6.01547996238e-09	1.20382152851e-09	3.61588391565e-11	3.18559901908e-09	-2.44347266653e-10	-4.16098117204e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0.311853258762	-0.0696731899419	0.0658807007919	0.0247711168492	0.0635189631343	0.00231457488544	0.00144562049179	0.000732795237285	0.0012822618767	0.000283924333615	-0.000499595472854	-0.00068229466028	0.000288571120507	0.000220782607359	-8.71654734999e-07	1.16216228998e-05	2.11974066954e-05	-1.17645062063e-06	3.7734559356e-07	-1.4696386541e-07	-1.77599308011e-06	-1.05287943664e-06	-2.9690956268e-08	-5.1459272638e-08	1.44494311187e-08	-7.70271516082e-09	2.67567146268e-09	1.80184771191e-10	3.18559901908e-09	-2.44347266653e-10	-4.16098117206e-11
MockMiSeq.even;None;Other;Other;Other;Other;Other	0.586596819604	0.274980000129	0.0877344669346	-0.145076697697	-0.0401393692998	-0.00947306313222	-0.00156429717121	0.00694703186183	-0.000882482319345	0.000149102049935	-0.000970379406873	-0.00121252264553	0.00163768341612	0.000245811871925	-4.62092853587e-05	6.11573556595e-05	1.15274252376e-05	-1.04676640918e-06	5.13490342606e-06	3.89697797198e-07	-2.71971887322e-06	-2.11628990837e-06	9.37715972677e-08	-1.28172468862e-07	1.42812550172e-08	-2.93391145469e-08	1.02296472534e-08	5.18678642834e-10	3.18559901907e-09	-2.4434726665e-10	-4.16098117214e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.0154621257514	-0.00337333095464	-0.0224678017072	0.00257165754184	-0.00285909173076	0.000859009435207	-0.000829824723311	6.6383080689e-05	1.16325457603e-05	-5.00317037022e-05	0.00014202956198	3.26575926373e-05	3.03065012766e-06	-2.11557434026e-05	6.040482658e-06	9.85422569408e-06	3.11855157374e-06	-5.32439825001e-07	-2.62610010392e-07	2.66407179951e-07	2.17280523341e-07	-7.40813803431e-08	1.9562637402e-08	-4.02059967007e-10	-2.75125635022e-09	-4.44981793895e-09	-7.13175284418e-10	-2.55962826758e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117206e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.0996834415222	-0.151165521843	0.10002988926	0.0222680794358	0.00229176773664	-0.00500845836799	-0.000731701877215	-0.00422230913843	0.000881810432275	-0.00248680461003	0.00218120101887	0.00120262704652	-0.00144774425175	-0.000373331599753	-3.53402261971e-05	8.28088260535e-05	4.46586711268e-06	4.26604667528e-07	-1.76020857683e-05	1.86912339592e-06	7.43272465273e-06	3.4952963568e-06	-2.27911669662e-07	4.2292593576e-07	1.56281962443e-08	9.54492798397e-08	-1.1723238556e-08	-6.47236066045e-10	3.1855990191e-09	-2.4434726666e-10	-4.16098117171e-11
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.325745225823	-0.0673933776739	-0.0202471994495	0.0194731805808	0.0185688314973	0.0037691721507	3.17448490095e-05	0.000325484406233	0.000774837969515	-0.000541798550831	2.1936385834e-05	-0.000337772907507	0.000155548617942	7.72246689246e-05	7.93147760147e-06	2.76428908631e-05	1.20805470025e-05	-4.45477445395e-07	1.75909825665e-06	5.18128792132e-07	-8.06288008959e-07	-5.95121860404e-07	3.68288608268e-08	-3.09436245074e-08	6.65017526617e-09	-9.50164573384e-09	2.0888926069e-09	1.11648983049e-10	3.18559901908e-09	-2.44347266653e-10	-4.16098117207e-11
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	-0.0512935831138	0.0578939893831	-0.0225092852274	0.010285370337	0.013626827444	-0.0130717428113	0.00655373639884	-0.000831288591434	0.00144516289831	-0.00133934967711	-0.000108465110719	0.000186082121336	-0.00121003947028	8.08984863021e-05	3.91502696225e-05	-3.27380746559e-05	9.36580283197e-06	-1.4713188482e-05	-5.75655119315e-06	-4.21220396916e-06	-4.47262216411e-06	-3.09247402269e-06	1.17663178066e-07	-4.73100384832e-07	-1.20615825011e-07	-1.85967374224e-07	-2.05019018724e-08	1.45642909408e-10	3.18559901907e-09	-2.44347266648e-10	-4.16098117271e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.215092322363	0.122891774272	0.034152720741	-0.0263111310384	0.00560416053017	-0.00681971638681	-0.00716986964573	-0.0035509520457	0.00185589671939	0.000442661084688	-0.00032638036145	-0.00084098667872	0.000178036485886	5.35434213523e-05	2.30170329951e-05	-3.611139499e-05	7.39433762478e-06	1.18331804429e-06	8.00235946956e-07	7.17248888377e-07	1.96143146151e-07	-2.165270116e-06	-2.10554247927e-07	-5.81823928932e-08	1.75124419556e-08	1.86080039446e-08	7.1421771574e-09	4.53568515397e-10	3.18559901907e-09	-2.44347266651e-10	-4.16098117198e-11
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.0100866699316	0.00618321060525	0.0115455518866	-0.00166119009915	0.00423562265166	-0.000279307717655	0.000382171493879	0.000194367274894	8.19883876194e-06	0.000118252429394	-6.49941262789e-05	-2.83008401251e-05	2.18269897864e-05	1.42009698066e-05	-1.55515402928e-06	-1.43041064278e-06	8.91446512822e-07	-2.18399294898e-08	-2.39355933338e-07	-3.02566525829e-08	-3.82370347319e-08	-6.44329062465e-08	-1.64166927195e-08	8.33502046479e-09	3.11548016984e-09	4.67696193565e-09	6.86417944787e-10	3.24014872498e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117203e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	-0.0626854797613	-0.0976266657085	0.0760790714574	-0.00695468858728	-0.0499611515361	-0.0073397623163	-0.0156764846996	0.00999916877886	0.00213247556971	0.000661273202172	0.000976663721854	-0.00104103458528	0.00219894821424	7.91374148023e-05	-8.78145783849e-05	0.00031358616004	8.82920348132e-05	-2.74423299686e-05	-1.40028741274e-05	2.91446292021e-06	-1.55339844075e-06	-7.46466113909e-06	1.5332233809e-07	-2.5028730311e-07	-2.60433362451e-08	-1.37405360345e-07	-7.89861183738e-09	2.21100753888e-10	3.18559901907e-09	-2.4434726665e-10	-4.1609811725e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.0328379536574	-0.0159175082949	-0.0407664624371	0.00536836888582	-0.012472201103	0.00118427861769	-0.00127715574659	-0.000503525037718	-3.63514466012e-07	-0.000386642762636	0.00025617187847	0.000105825923097	-6.43750889524e-05	-5.13455255111e-05	5.57030338827e-06	9.22546362338e-06	-1.31988134343e-06	-1.29112846704e-07	3.83543212128e-07	2.91907753619e-07	3.11340333752e-07	1.04026491223e-07	2.63640391925e-08	4.78029302665e-09	-3.06651940617e-09	-2.51775945655e-09	-5.67773774823e-10	-3.47338927615e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117205e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	-0.0627838380041	0.0129177393745	0.00324282473766	-0.00366711751797	-0.003604064638	-0.000717270819797	-3.45014392636e-05	-7.56015154784e-05	-0.000152390638798	0.00010522052974	3.86642034192e-06	6.33313611436e-05	-3.42849121444e-05	-1.54108590198e-05	-1.05848507936e-06	-5.62841729731e-06	-2.1384699574e-06	-3.17076867077e-08	-3.51233765538e-07	-1.05404023835e-07	1.28913617505e-07	1.08547804048e-07	-7.73887129916e-09	5.29679103327e-09	-1.22080925547e-09	1.66675568677e-09	-4.41708772036e-10	-2.26286979748e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117204e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0233760651371	-0.0252773155966	-0.0521631552543	0.0103880930948	-0.0143365838047	0.00158997678932	-0.0013234955853	-0.000971189809191	2.36845690788e-05	-0.000451253160103	0.000331827888835	0.000160682465323	-0.000133592529894	-6.15339380915e-05	2.76980343024e-06	8.89495823532e-06	-3.10980951547e-06	-1.84931050347e-07	-2.16025570081e-07	3.16587854278e-07	6.71621270598e-07	1.64227270112e-07	2.82992217738e-08	9.16058894058e-09	-7.31843465218e-09	-3.85386790873e-09	-8.60026062741e-10	-4.26601898455e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117206e-11
MockMiSeq.even;k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	-0.0628351598153	0.0129349737736	0.00307027852778	-0.00373873176459	-0.00349499208674	-0.000703509340741	-5.21063854978e-05	-3.84749630921e-05	-0.000150246743446	0.000122860017711	6.8590815064e-06	6.60372886069e-05	-3.23680889568e-05	-1.55574361249e-05	-1.71093347984e-06	-4.88669344266e-06	-2.18526419613e-06	1.95478947448e-08	-4.24778111051e-07	-1.06733668858e-07	1.61547335976e-07	1.0944704891e-07	-7.50495849792e-09	5.72353077013e-09	-1.56367756829e-09	1.51828257494e-09	-5.03832263086e-10	-2.44738229732e-11	3.18559901908e-09	-2.44347266654e-10	-4.16098117204e-11
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	-0.0749420380617	-0.0006881905394	-0.0449269150458	-0.0342913032987	0.0263392282401	-0.010096077835	0.0125502053271	-0.00250541144215	0.00203535058708	-0.000303492082551	0.00100293429545	-0.000281005925157	0.000526557109978	2.05917107036e-05	-9.12603764858e-05	-8.60658046341e-05	-0.000185397445546	6.36506107841e-05	2.84699192714e-05	-6.38869051076e-06	7.48157761515e-06	2.40521626163e-06	4.07342935752e-07	4.90741397282e-08	-2.66657850984e-07	-2.20981786621e-08	-1.91960285123e-08	-1.15156239554e-09	3.1855990191e-09	-2.44347266657e-10	-4.16098117222e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Anaerococcus	0.333380399902	-0.0434757181651	0.0682937342381	0.0114490277557	0.0541938399627	0.00235189325545	0.00294273161448	0.00198288544721	0.00100359246387	0.000162951497283	-0.000537869001858	-0.000644081582526	0.000388712669389	0.000204586218001	-5.01354316235e-06	2.14795158898e-05	2.03765592071e-05	-1.18638588149e-06	6.8154867722e-07	-5.72162919044e-08	-1.83899028889e-06	-1.08903619352e-06	-1.44472185534e-08	-5.76056167068e-08	1.39117027128e-08	-1.04654548539e-08	3.20129641584e-09	2.00947511394e-10	3.18559901907e-09	-2.44347266652e-10	-4.16098117207e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	-0.0294673212639	0.0184090712537	0.00665745089419	-0.00633403879567	0.0002004289075	-0.00208073961856	-0.00243206877451	-0.000823371762849	0.000138662959933	0.000238325354622	-0.000114034561414	8.15561619072e-07	8.68584516074e-05	4.40437735671e-06	-5.09790428194e-06	-4.98934299791e-06	-1.50138947299e-06	-1.0580155466e-07	-3.2607702719e-07	-1.36542769453e-07	4.17782663262e-08	-1.76369445241e-08	-8.84185508401e-09	6.09997516578e-10	-6.99881346735e-10	8.69793593119e-10	-1.48042826567e-10	-2.52060428365e-12	3.18559901908e-09	-2.44347266654e-10	-4.16098117204e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.308185604806	-0.127321184485	-0.253374744125	0.0390451086512	-0.0764201299379	0.00746426267387	-0.00750999979984	-0.00391930933861	0.000202991753886	-0.00243558414031	0.00143798876825	0.000540989792011	-0.000414814380041	-0.000273394946682	4.00780046177e-05	4.72907037436e-05	-1.05650513915e-05	1.49976213291e-06	4.58500876253e-06	2.0422187912e-06	1.92684069317e-06	7.34185769827e-07	1.75911898254e-07	3.87252704442e-08	-1.30405878575e-08	-7.61115162325e-09	-8.04127643988e-10	-1.24226143705e-10	3.18559901908e-09	-2.44347266654e-10	-4.16098117207e-11
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eubacterium	0.283345180638	-0.142743502325	-0.34444511667	0.049728126636	-0.115472723023	0.00902278440257	-0.0102958072114	-0.00573000290056	-0.000121213494844	-0.00319400753963	0.00205149210324	0.000934385725111	-0.00067937780941	-0.000448640680138	9.14772361416e-05	3.18596634357e-05	-1.41308262478e-05	1.97334052831e-06	6.02990446069e-06	2.49395997298e-06	2.95848837479e-06	1.17705639054e-06	2.29503556995e-07	6.33134637257e-08	-2.0481175493e-08	-5.80878615346e-09	-1.67611761221e-09	-2.08310139592e-10	3.18559901908e-09	-2.44347266655e-10	-4.16098117207e-11
