#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
16	otu	0.0	Mock.2	Root	Agaricomycetes	Boletales	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a
17	otu	0.313275579491	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_sp_KS3_2007
18	otu	0.96493144983	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_concentricum
19	otu	0.0625	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_rouxii
20	otu	0.0574416608132	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Other
21	otu	0.181456333411	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Other	Other
22	otu	0.000156091469601	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_MU_2009_1
23	otu	2.60152449335e-05	Mock.2	Root	Eurotiomycetes	Other	Other	Other	Other
24	otu	5.2030489867e-05	Mock.2	Root	Sordariomycetes	Microascales	Other	Other	Other
25	otu	0.503577096179	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Other	Other
26	otu	0.000156091469601	Mock.2	Root	Sordariomycetes	Incertae_sedis	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces_graminis_var_maydis
27	otu	0.000130076224668	Mock.2	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Other
28	otu	0.058326179141	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_paneum
29	otu	1.75615910924	Mock.2	Root	Other	Other	Other	Other	Other
30	otu	0.551523192591	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Other
31	otu	0.704972488878	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_hansenii
32	otu	0.623024467339	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_jadinii
33	otu	0.000156091469601	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium_equiseti
34	otu	0.000624365878404	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_GrS5
35	otu	0.000780457348008	Mock.2	Root	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria_moravica	Rosasphaeria_moravica
36	otu	5.2030489867e-05	Mock.2	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_famata
37	otu	0.00421446967923	Mock.2	NO_HIT	Other	Other	Other	Other	Other
38	otu	1.56233090091	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis
39	otu	0.662500975572	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Other
40	otu	2.72507089154	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_BPY_54
41	otu	2.60152449335e-05	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Other	Other
42	otu	0.00280964645282	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_unguis
43	otu	0.000182106714535	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_24
44	otu	4.08942577851	Mock.2	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_catenulata
45	otu	0.000390228674003	Mock.2	Root	Sordariomycetes	Microascales	Microascaceae	Other	Other
46	otu	0.000156091469601	Mock.2	Root	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora_sp_PD17
47	otu	5.2030489867e-05	Mock.2	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Calcarisporium	Calcarisporium_arbuscula
48	otu	0.0	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladiella	Cylindrocladiella_sp_ZH60
49	otu	0.157184109888	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Other	Other
50	otu	0.0626821067145	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum
51	otu	0.101147272302	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_pseudorouxii
52	otu	5.40002991753	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_geotrichum
53	otu	0.212154322433	Mock.2	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_sp_2468
54	otu	0.164624469939	Mock.2	Root	Sordariomycetes	Hypocreales	Other	Other	Other
55	otu	0.000156091469601	Mock.2	Root	Sordariomycetes	Xylariales	Amphisphaeriaceae	Bartalinia	Bartalinia_sp_MM_101
56	otu	0.151966427327	Mock.2	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Other
57	otu	0.0	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_janthinellum
58	otu	0.0800228934155	Mock.2	Root	Sordariomycetes	Other	Other	Other	Other
59	otu	0.323187387809	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Other
60	otu	0.00153489945108	Mock.2	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_flava
61	otu	0.0181066104737	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_HN26_2A
62	otu	0.0	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_472
63	otu	2.60152449335e-05	Mock.2	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_occidentalis_var_persoonii
64	otu	0.704154634616	Mock.2	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_CBS_119875
65	otu	1.16282941804	Mock.2	Root	Saccharomycetes	Saccharomycetales	Other	Other	Other
66	otu	0.0	Mock.2	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_269B
67	otu	0.107703114025	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Other	Other
68	otu	0.26592783371	Mock.2	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_TU_GM12
69	otu	0.64590650121	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS16A
70	otu	0.170697403679	Mock.2	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii
71	otu	3.95663527736e-05	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_rubropeziza
72	otu	1.97831763868e-05	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stachybotrys	Stachybotrys_theobromae
73	otu	1.54943815779	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS5
74	otu	0.0625	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_commune
75	otu	0.000712194349924	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Other
76	otu	1.29691085701	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_burtonii
77	otu	0.0315739495134	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_JJP_2009a
78	otu	1.29627284957	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Other
79	otu	0.000296747645802	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stilbella	Stilbella_aciculosa
80	otu	0.00320487457466	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_ela1
81	otu	9.8915881934e-05	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Other	Other
82	otu	0.000316530822189	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_274
83	otu	7.91327055472e-05	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_BF11
84	otu	0.692134209068	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_Po67
85	otu	0.000178048587481	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_fermenticarens
86	otu	9.8915881934e-05	Mock.1	Root	Agaricomycetes	Boletales	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a
87	otu	0.350399620162	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_sp_KS3_2007
88	otu	1.05709424705	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_concentricum
89	otu	0.0625	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_rouxii
90	otu	0.040713777004	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Other
91	otu	0.199216586215	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Other	Other
92	otu	0.000870459761022	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_MU_2009_1
93	otu	3.95663527736e-05	Mock.1	Root	Eurotiomycetes	Other	Other	Other	Other
94	otu	3.95663527736e-05	Mock.1	Root	Sordariomycetes	Microascales	Other	Other	Other
95	otu	0.419284640342	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Other	Other
96	otu	0.000118699058321	Mock.1	Root	Sordariomycetes	Incertae_sedis	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces_graminis_var_maydis
97	otu	1.97831763868e-05	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Other
98	otu	0.0642755400807	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_paneum
99	otu	1.71340112368	Mock.1	Root	Other	Other	Other	Other	Other
100	otu	0.522513254729	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Other
101	otu	0.628852773601	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_hansenii
102	otu	0.58489455567	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_jadinii
103	otu	0.00049457940967	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium_equiseti
104	otu	0.000593495291604	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_GrS5
105	otu	0.00142438869985	Mock.1	Root	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria_moravica	Rosasphaeria_moravica
106	otu	0.0	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_famata
107	otu	0.00383793621904	Mock.1	NO_HIT	Other	Other	Other	Other	Other
108	otu	1.41531316768	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis
109	otu	0.717427000079	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Other
110	otu	4.62107303949	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_BPY_54
111	otu	1.97831763868e-05	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Other	Other
112	otu	0.00320487457466	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_unguis
113	otu	0.0	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_24
114	otu	3.16321615097	Mock.1	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_catenulata
115	otu	0.000474796233284	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Other	Other
116	otu	0.000118699058321	Mock.1	Root	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora_sp_PD17
117	otu	0.0	Mock.1	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Calcarisporium	Calcarisporium_arbuscula
118	otu	0.000158265411094	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladiella	Cylindrocladiella_sp_ZH60
119	otu	0.180363219118	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Other	Other
120	otu	0.0626978317639	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum
121	otu	0.0919324206694	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_pseudorouxii
122	otu	5.09652211759	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_geotrichum
123	otu	0.217733639314	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_sp_2468
124	otu	0.190848302603	Mock.1	Root	Sordariomycetes	Hypocreales	Other	Other	Other
125	otu	0.000237398116642	Mock.1	Root	Sordariomycetes	Xylariales	Amphisphaeriaceae	Bartalinia	Bartalinia_sp_MM_101
126	otu	0.154610469257	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Other
127	otu	0.000237398116642	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_janthinellum
128	otu	0.0914180580834	Mock.1	Root	Sordariomycetes	Other	Other	Other	Other
129	otu	0.290397246182	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Other
130	otu	0.00130568964153	Mock.1	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_flava
131	otu	0.019229247448	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_HN26_2A
132	otu	0.000356097174962	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_472
133	otu	0.0	Mock.1	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_occidentalis_var_persoonii
134	otu	0.809685843159	Mock.1	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_CBS_119875
135	otu	1.01489673182	Mock.1	Root	Saccharomycetes	Saccharomycetales	Other	Other	Other
136	otu	0.000395663527736	Mock.1	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_269B
137	otu	0.0967792988842	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Other	Other
138	otu	0.434517686159	Mock.1	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_TU_GM12
139	otu	0.580675793305	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS16A
140	otu	0.159694745588	Mock.1	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii
141	otu	0.0	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Nectria_rubropeziza
142	otu	4.79861799802e-05	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stachybotrys	Stachybotrys_theobromae
143	otu	1.91946319459	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS5
144	otu	0.0625	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_commune
145	otu	0.000319907866534	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Other
146	otu	1.51748896318	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_burtonii
147	otu	0.0232413065037	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_JJP_2009a
148	otu	1.37760325026	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Other
149	otu	0.000383889439842	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Stilbella	Stilbella_aciculosa
150	otu	0.00134361303944	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_ela1
151	otu	0.00019194471992	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Other	Other
152	otu	0.000191944719921	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_274
153	otu	0.0	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_BF11
154	otu	0.881298186122	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_Po67
155	otu	0.0	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_fermenticarens
156	otu	0.000159953933267	Mock.3	Root	Agaricomycetes	Boletales	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a	Boletineae_sp_AW_2007a
157	otu	0.303608560735	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_sp_KS3_2007
158	otu	1.03590965802	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_concentricum
159	otu	0.0625	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_rouxii
160	otu	0.0518410697719	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Other
161	otu	0.194471992066	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Other	Other
162	otu	0.000831760452991	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_MU_2009_1
163	otu	1.59953933267e-05	Mock.3	Root	Eurotiomycetes	Other	Other	Other	Other
164	otu	0.000111967753287	Mock.3	Root	Sordariomycetes	Microascales	Other	Other	Other
165	otu	0.486947759046	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Other	Other
166	otu	0.0	Mock.3	Root	Sordariomycetes	Incertae_sedis	Magnaporthaceae	Gaeumannomyces	Gaeumannomyces_graminis_var_maydis
167	otu	6.39815733068e-05	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Other
168	otu	0.0625579833008	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_paneum
169	otu	1.76625931732	Mock.3	Root	Other	Other	Other	Other	Other
170	otu	0.549457756166	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Other
171	otu	0.687743929748	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_hansenii
172	otu	0.643804584281	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_jadinii
173	otu	0.000431875619821	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium_equiseti
174	otu	0.000671806519722	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_GrS5
175	otu	0.00124764067948	Mock.3	Root	Sordariomycetes	Hypocreales	Niessliaceae	Rosasphaeria_moravica	Rosasphaeria_moravica
176	otu	3.19907866534e-05	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_famata
177	otu	0.00363095428517	Mock.3	NO_HIT	Other	Other	Other	Other	Other
178	otu	1.27690225215	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Kluyveromyces	Kluyveromyces_lactis
179	otu	0.702753606961	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Other
180	otu	2.48710771298	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_BPY_54
181	otu	4.79861799801e-05	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Other	Other
182	otu	0.0014395853994	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_unguis
183	otu	0.000511852586455	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_sp_24
184	otu	3.66995705237	Mock.3	Root	Saccharomycetes	Saccharomycetales	Incertae_sedis	Candida	Candida_catenulata
185	otu	0.000239930899901	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Other	Other
186	otu	0.0	Mock.3	Root	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora_sp_PD17
187	otu	3.19907866534e-05	Mock.3	Root	Sordariomycetes	Hypocreales	Incertae_sedis	Calcarisporium	Calcarisporium_arbuscula
188	otu	0.0	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Cylindrocladiella	Cylindrocladiella_sp_ZH60
189	otu	0.191928724527	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Other	Other
190	otu	0.0627399308999	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_domesticum
191	otu	0.0868549857641	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygosaccharomyces	Zygosaccharomyces_pseudorouxii
192	otu	5.54413928788	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Galactomyces	Galactomyces_geotrichum
193	otu	0.237611567869	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_sp_2468
194	otu	0.20218177165	Mock.3	Root	Sordariomycetes	Hypocreales	Other	Other	Other
195	otu	9.59723599602e-05	Mock.3	Root	Sordariomycetes	Xylariales	Amphisphaeriaceae	Bartalinia	Bartalinia_sp_MM_101
196	otu	0.162839102338	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Other
197	otu	0.0	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_janthinellum
198	otu	0.0973799545731	Mock.3	Root	Sordariomycetes	Other	Other	Other	Other
199	otu	0.359848363671	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Other
200	otu	0.00212738731245	Mock.3	Root	Sordariomycetes	Microascales	Microascaceae	Scopulariopsis	Scopulariopsis_flava
201	otu	0.0182027576058	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_HN26_2A
202	otu	0.000287917079881	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_472
203	otu	1.59953933267e-05	Mock.3	Root	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Debaryomyces	Debaryomyces_occidentalis_var_persoonii
204	otu	0.863239387056	Mock.3	Root	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp_CBS_119875
205	otu	1.13770434115	Mock.3	Root	Saccharomycetes	Saccharomycetales	Other	Other	Other
206	otu	0.000319907866534	Mock.3	Root	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium	Penicillium_sp_269B
207	otu	0.119933459164	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Other	Other
208	otu	0.23492434179	Mock.3	Root	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_sp_TU_GM12
209	otu	0.719600754984	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Issatchenkia	Issatchenkia_sp_YS16A
210	otu	0.18265739467	Mock.3	Root	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_kudriavzevii
