Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
Other	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.000156091469601	0.000234137204402	0.0601992767762	0.058716407815	0	0	0	0	0	0.0	0.0	0.0	0.000286167694269	0.00189911288015	0.0599651395718	0	0	
Penicillium_sp_MU_2009_1	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	2.60152449335e-05	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60152449335e-05	0	0.0	2.60152449335e-05	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0	0.000130076224668	0.000130076224668	0.038736699706	0.0386586539712	0.194620047348	0.0574936913031	0	0	0	0	0.0	0.000156091469601	0.000156091469601	0.000156091469601	0.0386326387263	0.0386586539712	0.0960482842946	0	0	0	
Gaeumannomyces_graminis_var_maydis	0	0	0	0	0	0	5.20304898671e-05	5.20304898671e-05	5.20304898671e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0	0	0	0	0	0	0	0	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	
Penicillium_paneum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058326179141	0	
Other	0	0	0	0	0	0	0	0	0	0	0.0	0.0	5.20304898671e-05	7.80457348006e-05	0.000390228674003	0.15835479591	0.651161580686	0	0	0	5.20304898671e-05	5.20304898671e-05	5.20304898671e-05	7.80457348006e-05	0.000234137204402	0.00044225916387	0.115663778974	0.829548115196	0	0	
Other	0	0	0	0	0	0	0	0.0	5.20304898671e-05	5.20304898671e-05	0.0277062358542	0.0277062358542	0.027784281589	0.0277582663441	0.0769270792685	0.0	0	0	0	2.60152449335e-05	0.000182106714535	0.0253388485653	0.0277062358542	0.027784281589	0.0277582663441	0.0769270792685	0.0769270792685	0	0.100887119852	0	
Debaryomyces_hansenii	0.0584302401207	0.0584302401207	0.0584302401207	0.0584302401207	0.0584302401207	0.0584302401207	0.0583782096308	0.0583782096308	0	0	0	0	0	0	0	0	0	0.0583782096308	0.0583782096308	0	0	0	0	0	0	0	0	0	0.0583782096308	0.0625	
Pichia_jadinii	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0.020760165457	0	0.020760165457	0.0625	
Fusarium_equiseti	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156091469601	0	
Fusarium_sp_GrS5	0.000104060979734	0.000104060979734	0.000104060979734	0.000104060979734	0.000104060979734	0.000104060979734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Rosasphaeria_moravica	0.000130076224668	0.000130076224668	0.000130076224668	0.000130076224668	0.000130076224668	0.000130076224668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Candida_famata	0	0	0	0	0	0	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	0	0	
NO_HIT	0	0	0	0	0	0.00421446967923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Kluyveromyces_lactis	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0517183069279	0.0625	
Other	0	0	0	0	0	0	0	7.80457348006e-05	7.80457348006e-05	0.000104060979734	0.000104060979734	0.0584562553656	0.0601212310414	0.0601212310414	0.0600431853066	2.60152449335e-05	0	0	7.80457348006e-05	0.000104060979734	0.000104060979734	0.000130076224668	0.0588464840396	0.0588724992846	0.0601212310414	0.0599911548167	0.0583521943859	0	0.00176903665548	0.125	
Galactomyces_sp_BPY_54	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100913135097	0.100913135097	0.100913135097	0.100887119852	0.100887119852	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100939150342	0.100913135097	0.100913135097	0.100913135097	0.100887119852	0	2.60152449335e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	2.60152449335e-05	0	0	0	
Aspergillus_unguis	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0	0	0	0	0	0	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0.000156091469601	0	0	0	0	0	0.000156091469601	0	
Galactomyces_sp_24	0	0	0	0	0	0	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0	0	0	0	0	0	0	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0.0	0.0	0	0	0	0	0	0	0	0	
Candida_catenulata	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0.149145399204	0	0.149145399204	0.0625	
Other	0	0	0	0	0	0	0	0	0	0	0	5.20304898671e-05	0	0.000130076224668	0.0	0	0	0	0	0	0	0	5.20304898671e-05	7.80457348006e-05	7.80457348006e-05	0.0	0	0	0	0	
Phialophora_sp_PD17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20304898671e-05	5.20304898671e-05	5.20304898671e-05	0	0	0	0	0	0	0	0	0	0	
Calcarisporium_arbuscula	0	0	0	0	0	0	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Cylindrocladiella_sp_ZH60	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0.0	0.000286167694269	0.000312182939202	0.000312182939202	0.0765108353495	0.00257550924842	0	0	0	0.0	0.0	0.0	0.000130076224668	0.000286167694269	0.000156091469601	0.0765368505944	0.0	0	7.80457348006e-05	0	
Fusarium_domesticum	0	0	0	0	0	0	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0	0	0	0	0	0	0	0	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0	0	0	0	0	0	0	0.0	0.0625	
Zygosaccharomyces_pseudorouxii	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0	0	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0.00421446967923	0	0	0.00421446967923	0	
Galactomyces_geotrichum	0.288196883374	0.288196883374	0.288196883374	0.288196883374	0.288196883374	0.288196883374	0.216733005541	0.216733005541	0.216680975051	0.216680975051	0.188922708707	0.188896693462	0.150186009001	0.150159993756	0	0	0	0.216733005541	0.216733005541	0.216706990296	0.216576914072	0.191264080751	0.188896693462	0.188766617238	0.150159993756	0.0732329144879	0	0	0.216785036031	0.25	
Scopulariopsis_sp_2468	0.0112906163012	0.0112906163012	0.0112906163012	0.0112906163012	0.0112906163012	0.0112906163012	0.0111605400765	0.0111605400765	0.0111605400765	0.0111605400765	0.0111605400765	0.0108743723822	0	0	0	0	0	0.0111605400765	0.0111605400765	0.0111605400765	0.0111605400765	0.0110564790968	0.0108743723822	0	0	0	0	0	0.0111605400765	0	
Other	0	0	0	0	0	0	0	0	2.60152449335e-05	5.20304898671e-05	5.20304898671e-05	7.80457348006e-05	0.000494289653737	0.000780457348006	0.000962564062541	0.0777335518614	0.00213325008455	0	0	2.60152449335e-05	5.20304898671e-05	5.20304898671e-05	7.80457348006e-05	0.000494289653737	0.000754442103072	0.000754442103072	0.0801009391503	0	0	0	
Bartalinia_sp_MM_101	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	2.60152449335e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.0	5.20304898671e-05	0.000286167694269	0.0112125705664	0.0111085095866	0.0111345248316	0.0109264028721	0	0	0	0.0	0.0	0.000156091469601	0.000286167694269	0.0111345248316	0.0111345248316	0.0111085095866	0.0109264028721	0	0	0.0625	
Penicillium_janthinellum	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	5.20304898671e-05	5.20304898671e-05	7.80457348006e-05	7.80457348006e-05	0.000104060979734	0.000312182939202	0.00101459455241	0.0766669268191	0	0	0	0	0.0	0.0	5.20304898671e-05	0.000104060979734	0.000416243918936	0.00104060979734	5.20304898671e-05	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	5.20304898671e-05	5.20304898671e-05	5.20304898671e-05	0.107651083535	0.10762506829	0	0	0	0	0	0	0	0	5.20304898671e-05	0.10767709878	2.60152449335e-05	0	0	0	
Scopulariopsis_flava	0	0	0	0	0	0	0.000130076224668	0.000130076224668	0.000130076224668	0.000130076224668	7.80457348006e-05	5.20304898671e-05	5.20304898671e-05	0	0	0	0	0.000130076224668	0.000130076224668	0.000130076224668	0.000130076224668	7.80457348006e-05	5.20304898671e-05	5.20304898671e-05	0	0	0	0	0.000130076224668	0	
Fusarium_sp_HN26_2A	0.00301776841229	0.00301776841229	0.00301776841229	0.00301776841229	0.00301776841229	0.00301776841229	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Fusarium_sp_472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0.0	0	
Debaryomyces_occidentalis_var_persoonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60152449335e-05	0	
Fusarium_sp_CBS_119875	0.0779416738209	0.0779416738209	0.0779416738209	0.0779416738209	0.0779416738209	0.0779416738209	0.0798147714561	0	0	0	0	0	0	0	0	0	0	0.0798147714561	0.0764848201046	0	0	0	0	0	0	0	0	0	0.000390228674003	0	
Other	0	0	0	0	0	0	0	0	0.0583782096308	0.0583782096308	0.0583782096308	0.0584302401207	0.0584302401207	0.0585603163454	0.0607716121647	0.135331304144	0.0583782096308	0	2.60152449335e-05	0.0584042248758	0.0584302401207	0.0584302401207	0.0584302401207	0.0584822706106	0.0584822706106	0.0860584302401	0.0626447097999	0.0583782096308	2.60152449335e-05	0	
Penicillium_sp_269B	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20304898671e-05	0	0	0	0	0	0	0	0	0	0	0.107651083535	0	0	0	
Geotrichum_sp_TU_GM12	0	0	0	0	0	0	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0	0	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0.0139962017742	0	0	0.0139962017742	0	
Issatchenkia_sp_YS16A	0.107651083535	0.107651083535	0.107651083535	0.107651083535	0.107651083535	0.107651083535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Pichia_kudriavzevii	7.80457348006e-05	7.80457348006e-05	7.80457348006e-05	7.80457348006e-05	7.80457348006e-05	7.80457348006e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10772912927	0.0625	
Nectria_rubropeziza	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95663527736e-05	0	
Stachybotrys_theobromae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97831763868e-05	0	
Issatchenkia_sp_YS5	0	0	0	0	0	0	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	1.97831763868e-05	0	0	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0.0968386484134	0	0	0	0	0	
Penicillium_commune	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
Other	0	0	0	0	0	0	0	0	0	0	0	0.000178048587481	0.000178048587481	0	0	0	0	0	0	0	0	0	0	0.000178048587481	0.000178048587481	0	0	0	0	0	
Pichia_burtonii	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0.0457189206299	0	0.0457189206299	0.0625	
Fusarium_sp_JJP_2009a	0	0	0	0	0	0	0.00205745034423	0.00205745034423	0.00205745034423	0.00205745034423	0.00201788399145	0.00197831763868	0.0018002690512	0.000593495291604	0.000593495291604	0.00055392893883	0.00055392893883	0.00205745034423	0.00205745034423	0.00205745034423	0.00205745034423	0.00203766716784	0.00199810081507	0.000652844820764	0.000593495291604	0.000593495291604	0.000593495291604	0.00055392893883	0	0	
Other	0	0	0	0	0	0	0	0.0916554562	0.0916554562	0.0916752393764	0.0916950225528	0.0910619609084	0.0907256469099	0.0915961066709	0.00437208198148	5.93495291604e-05	0	0	0.00447099786342	0.0916554562	0.0916554562	0.0916950225528	0.0915961066709	0.0917741552584	0.091754372082	0.00441164833426	1.97831763868e-05	0	0.0927435309013	0	
Stilbella_aciculosa	0	0	0	0	0	0	9.8915881934e-05	9.8915881934e-05	0	0	0	0	0	0	0	0	0	9.8915881934e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Fusarium_sp_ela1	0.000534145762444	0.000534145762444	0.000534145762444	0.000534145762444	0.000534145762444	0.000534145762444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	9.8915881934e-05	0.0	0	0	0	0	0	0	0	0	0	0	
Penicillium_sp_274	0	0	0	0	0	0	9.8915881934e-05	3.95663527736e-05	3.95663527736e-05	0	0	0	0	0	0	0	0	9.8915881934e-05	3.95663527736e-05	0	0	0	0	0	0	0	0	0	0	0	
Penicillium_sp_BF11	0	0	0	0	0	0	3.95663527736e-05	0	0	0	0	0	0	0	0	0	0	3.95663527736e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Geotrichum_sp_Po67	0	0	0	0	0	0	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0	0	0	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0.040713777004	0	0	0	0.040713777004	0	
Candida_fermenticarens	0	0	0	0	0	0	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	0	0	0	0	1.97831763868e-05	1.97831763868e-05	0	0	0	0	0	0	0	0	0	0	0	
Boletineae_sp_AW_2007a	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	1.97831763868e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Zygosaccharomyces_sp_KS3_2007	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0.0129777637097	0	0.0129777637097	0	
Penicillium_concentricum	0.0658977605444	0.0658977605444	0.0658977605444	0.0658977605444	0.0658977605444	0.0658977605444	0.0658384110153	0.0658384110153	0.0658384110153	0.0658384110153	0.0657394951333	0.00144417187624	0	0	0	0	0	0.0658384110153	0.0658384110153	0.0658384110153	0.0657988446625	0.065719711957	0.0010485083485	0.0010485083485	0	0	0	0	3.95663527736e-05	0	
Zygosaccharomyces_rouxii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040713777004	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	3.95663527736e-05	3.95663527736e-05	3.95663527736e-05	0.000217614940255	0.000237398116642	0.0660164596028	0.0646712036085	0	0	0	0	0	3.95663527736e-05	3.95663527736e-05	5.93495291604e-05	0.000276964469415	0.00174091952204	0.0657988446625	0	0	
Penicillium_sp_MU_2009_1	0.000138482234708	0.000138482234708	0.000138482234708	0.000138482234708	0.000138482234708	0.000138482234708	1.97831763868e-05	0	0	0	0	0	0	0	0	0	0	1.97831763868e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97831763868e-05	1.97831763868e-05	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	3.95663527736e-05	0.0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.97831763868e-05	1.97831763868e-05	0.000118699058321	9.8915881934e-05	0.0316135158661	0.0316332990425	0.179255361241	0.0406939938276	0	0	0	0	1.97831763868e-05	0.000158265411094	9.8915881934e-05	7.91327055472e-05	0.0316135158661	0.0316135158661	0.0722481601646	0	0	0	
Gaeumannomyces_graminis_var_maydis	0	0	0	0	0	0	3.95663527736e-05	3.95663527736e-05	3.95663527736e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	1.97831763868e-05	0	0	0	0	0	0	0	0	0	0	
Penicillium_paneum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642755400807	0	
Other	0	0	0	0	0	0	0	0	0	0	1.97831763868e-05	3.95663527736e-05	0.000138482234708	0.000197831763868	0.00043522988051	0.167939384348	0.575255202975	0	0	0	3.95663527736e-05	3.95663527736e-05	9.8915881934e-05	0.000138482234708	0.000276964469415	0.000474796233283	0.132844029437	0.835463321991	0	0	
Other	0	0	0	0	0	0	0	1.97831763868e-05	7.91327055472e-05	0.000118699058321	0.0210295164992	0.0210097333228	0.0210888660283	0.0210295164992	0.0614663290338	3.95663527736e-05	0	0	0	7.91327055472e-05	0.000138482234708	0.0193875128591	0.0210097333228	0.0210492996756	0.0210295164992	0.0614663290338	0.0614663290338	0	0.171005776688	0	
Debaryomyces_hansenii	0.0514956081348	0.0514956081348	0.0514956081348	0.0514956081348	0.0514956081348	0.0514956081348	0.0514758249585	0.0514758249585	0	0	0	0	0	0	0	0	0	0.0514758249585	0.0514758249585	0	0	0	0	0	0	0	0	0	0.0514758249585	0.0625	
Pichia_jadinii	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0.0193479465063	0	0.0193479465063	0.0625	
