Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1	Mock.3	0.2	1	0.333333333333333	1	4	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1	Mock.1	0.2	1	0.333333333333333	1	4	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1	Mock.2	0.2	1	0.333333333333333	1	4	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1	Mock.3	0.333333333333333	1	0.5	1	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1	Mock.1	0.333333333333333	1	0.5	1	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1	Mock.2	0.333333333333333	1	0.5	1	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1	Mock.3	0.25	1	0.4	1	3	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1	Mock.1	0.25	1	0.4	1	3	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1	Mock.2	0.25	1	0.4	1	3	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG1	Mock.3	0.333333333333333	1	0.5	1	2	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG1	Mock.2	0.333333333333333	1	0.5	1	2	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG1	Mock.1	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG1	Mock.3	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG1	Mock.2	0.333333333333333	1	0.5	1	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG1	Mock.1	0.333333333333333	1	0.5	1	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG1	Mock.3	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG1	Mock.2	0.5	1	0.666666666666667	1	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG1	Mock.1	0.5	1	0.666666666666667	1	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG1	Mock.3	0.333333333333333	1	0.5	1	2	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG1	Mock.2	0.333333333333333	1	0.5	1	2	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG1	Mock.1	0.333333333333333	1	0.5	1	2	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1	Mock.3	0.272727272727273	1	0.428571428571429	3	8	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1	Mock.1	0.272727272727273	1	0.428571428571429	3	8	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1	Mock.2	0.272727272727273	1	0.428571428571429	3	8	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1	Mock.3	0.375	1	0.545454545454545	3	5	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1	Mock.1	0.375	1	0.545454545454545	3	5	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1	Mock.2	0.375	1	0.545454545454545	3	5	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1	Mock.3	0.333333333333333	1	0.5	3	6	0
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1	Mock.1	0.333333333333333	1	0.5	3	6	0
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1	Mock.2	0.333333333333333	1	0.5	3	6	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1	Mock.3	0.375	1	0.545454545454545	3	5	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1	Mock.1	0.375	1	0.545454545454545	3	5	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1	Mock.2	0.375	1	0.545454545454545	3	5	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1	Mock.3	0.4	0.666666666666667	0.5	2	3	1
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1	Mock.1	0.5	1	0.666666666666667	3	3	0
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1	Mock.2	0.5	1	0.666666666666667	3	3	0
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	ITS1	Mock.3	0.3	1	0.461538461538462	3	7	0
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	ITS1	Mock.1	0.3	1	0.461538461538462	3	7	0
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	ITS1	Mock.2	0.3	1	0.461538461538462	3	7	0
3 mothur_0.4	3 mothur_0.4	3	mothur_0.4	ITS1	Mock.3	0.375	1	0.545454545454545	3	5	0
3 mothur_0.4	3 mothur_0.4	3	mothur_0.4	ITS1	Mock.1	0.375	1	0.545454545454545	3	5	0
3 mothur_0.4	3 mothur_0.4	3	mothur_0.4	ITS1	Mock.2	0.375	1	0.545454545454545	3	5	0
3 mothur_0.7	3 mothur_0.7	3	mothur_0.7	ITS1	Mock.3	0.428571428571429	1	0.6	3	4	0
3 mothur_0.7	3 mothur_0.7	3	mothur_0.7	ITS1	Mock.1	0.428571428571429	1	0.6	3	4	0
3 mothur_0.7	3 mothur_0.7	3	mothur_0.7	ITS1	Mock.2	0.428571428571429	1	0.6	3	4	0
3 mothur_1.0	3 mothur_1.0	3	mothur_1.0	ITS1	Mock.3	0.5	0.666666666666667	0.571428571428572	2	2	1
3 mothur_1.0	3 mothur_1.0	3	mothur_1.0	ITS1	Mock.1	0.6	1	0.75	3	2	0
