Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
2 rtax_paired	2 rtax_paired	2	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
2 rtax_paired	2 rtax_paired	2	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
2 rtax_paired	2 rtax_paired	2	rtax_paired	S16S-2	MockMiSeq.even	0.625	1	0.769230769230769	5	3	0
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-3	HMPMockV1.2.Staggered2	0.588235294117647	0.909090909090909	0.714285714285714	10	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-3	HMPMockV1.1.Even2	0.588235294117647	0.909090909090909	0.714285714285714	10	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-3	HMPMockV1.2.Staggered1	0.588235294117647	0.909090909090909	0.714285714285714	10	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-3	HMPMockV1.1.Even1	0.588235294117647	0.909090909090909	0.714285714285714	10	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-1	Even1	0.0967741935483871	0.857142857142857	0.173913043478261	6	56	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-1	Even2	0.0967741935483871	0.857142857142857	0.173913043478261	6	56	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-1	Even3	0.0967741935483871	0.857142857142857	0.173913043478261	6	56	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-3	Even4	0.461538461538462	0.857142857142857	0.6	6	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-3	Even1	0.461538461538462	0.857142857142857	0.6	6	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Turnbaugh-3	Even3	0.461538461538462	0.857142857142857	0.6	6	7	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.5	0.909090909090909	0.645161290322581	10	10	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	S16S-2	MockMiSeq.even	0.333333333333333	0.857142857142857	0.48	6	12	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-3	HMPMockV1.2.Staggered2	0.342857142857143	0.923076923076923	0.5	12	23	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-3	HMPMockV1.1.Even2	0.342857142857143	0.923076923076923	0.5	12	23	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-3	HMPMockV1.2.Staggered1	0.342857142857143	0.923076923076923	0.5	12	23	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-3	HMPMockV1.1.Even1	0.342857142857143	0.923076923076923	0.5	12	23	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-1	Even1	0.0560747663551402	0.857142857142857	0.105263157894737	6	101	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-1	Even2	0.0560747663551402	0.857142857142857	0.105263157894737	6	101	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-1	Even3	0.0560747663551402	0.857142857142857	0.105263157894737	6	101	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-3	Even4	0.260869565217391	0.857142857142857	0.4	6	17	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-3	Even1	0.260869565217391	0.857142857142857	0.4	6	17	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Turnbaugh-3	Even3	0.260869565217391	0.857142857142857	0.4	6	17	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.244897959183673	0.923076923076923	0.387096774193548	12	37	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	S16S-2	MockMiSeq.even	0.214285714285714	0.857142857142857	0.342857142857143	6	22	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-3	HMPMockV1.2.Staggered2	0.246575342465753	0.947368421052632	0.391304347826087	18	55	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-3	HMPMockV1.1.Even2	0.246575342465753	0.947368421052632	0.391304347826087	18	55	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-3	HMPMockV1.2.Staggered1	0.246575342465753	0.947368421052632	0.391304347826087	18	55	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-3	HMPMockV1.1.Even1	0.246575342465753	0.947368421052632	0.391304347826087	18	55	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-1	Even1	0.0790960451977401	0.933333333333333	0.145833333333333	14	163	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-1	Even2	0.0790960451977401	0.933333333333333	0.145833333333333	14	163	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-1	Even3	0.0790960451977401	0.933333333333333	0.145833333333333	14	163	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-3	Even4	0.28	0.933333333333333	0.430769230769231	14	36	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-3	Even1	0.28	0.933333333333333	0.430769230769231	14	36	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Turnbaugh-3	Even3	0.28	0.933333333333333	0.430769230769231	14	36	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.195652173913043	0.947368421052632	0.324324324324324	18	74	1
5 rtax_paired	5 rtax_paired	5	rtax_paired	S16S-2	MockMiSeq.even	0.25	0.916666666666667	0.392857142857143	11	33	1
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-3	HMPMockV1.2.Staggered2	0.151785714285714	0.894736842105263	0.259541984732824	17	95	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-3	HMPMockV1.1.Even2	0.151785714285714	0.894736842105263	0.259541984732824	17	95	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-3	HMPMockV1.2.Staggered1	0.151785714285714	0.894736842105263	0.259541984732824	17	95	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-3	HMPMockV1.1.Even1	0.151785714285714	0.894736842105263	0.259541984732824	17	95	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-1	Even1	0.0810810810810811	0.777777777777778	0.146853146853147	21	238	6
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-1	Even2	0.0810810810810811	0.777777777777778	0.146853146853147	21	238	6
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-1	Even3	0.0846153846153846	0.814814814814815	0.153310104529617	22	238	5
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-3	Even4	0.195876288659794	0.703703703703704	0.306451612903226	19	78	8
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-3	Even1	0.204081632653061	0.740740740740741	0.32	20	78	7
6 rtax_paired	6 rtax_paired	6	rtax_paired	Turnbaugh-3	Even3	0.1875	0.666666666666667	0.292682926829268	18	78	9
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.2.Staggered2	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.2.Staggered1	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.1.Even2	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	Broad-2	HMPMockV1.1.Even1	0.116438356164384	0.894736842105263	0.206060606060606	17	129	2
6 rtax_paired	6 rtax_paired	6	rtax_paired	S16S-2	MockMiSeq.even	0.236842105263158	0.782608695652174	0.363636363636364	18	58	5
