Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS1-filtered	Mock.2	0.6	1	0.75	3	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS1-filtered	Mock.3	0.6	1	0.75	3	2	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS1-filtered	Mock.1	0.6	1	0.75	3	2	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS1-filtered	Mock.2	0.6	1	0.75	3	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS1-filtered	Mock.3	0.6	1	0.75	3	2	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS1-filtered	Mock.1	0.6	1	0.75	3	2	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1-filtered	Mock.2	0.230769230769231	1	0.375	3	10	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1-filtered	Mock.3	0.230769230769231	1	0.375	3	10	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS1-filtered	Mock.1	0.230769230769231	1	0.375	3	10	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1-filtered	Mock.2	0.6	1	0.75	3	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1-filtered	Mock.3	0.6	1	0.75	3	2	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS1-filtered	Mock.1	0.6	1	0.75	3	2	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS1-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_0.0001	2 blast_0.0001	2	blast_0.0001	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-06	2 blast_1e-06	2	blast_1e-06	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 mothur_0.0	2 mothur_0.0	2	mothur_0.0	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 mothur_0.3	2 mothur_0.3	2	mothur_0.3	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.6	2 mothur_0.6	2	mothur_0.6	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.9	2 mothur_0.9	2	mothur_0.9	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 rdp_0.1	2 rdp_0.1	2	rdp_0.1	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.4	2 rdp_0.4	2	rdp_0.4	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.7	2 rdp_0.7	2	rdp_0.7	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_1.0	2 rdp_1.0	2	rdp_1.0	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1.0	2 blast_1.0	2	blast_1.0	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-10	2 blast_1e-10	2	blast_1e-10	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 mothur_0.1	2 mothur_0.1	2	mothur_0.1	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.4	2 mothur_0.4	2	mothur_0.4	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.7	2 mothur_0.7	2	mothur_0.7	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_1.0	2 mothur_1.0	2	mothur_1.0	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 rdp_0.2	2 rdp_0.2	2	rdp_0.2	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.5	2 rdp_0.5	2	rdp_0.5	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.8	2 rdp_0.8	2	rdp_0.8	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_100.0	2 blast_100.0	2	blast_100.0	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 blast_1e-30	2 blast_1e-30	2	blast_1e-30	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 mothur_0.2	2 mothur_0.2	2	mothur_0.2	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.5	2 mothur_0.5	2	mothur_0.5	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 mothur_0.8	2 mothur_0.8	2	mothur_0.8	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 rdp_0.0	2 rdp_0.0	2	rdp_0.0	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.3	2 rdp_0.3	2	rdp_0.3	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.6	2 rdp_0.6	2	rdp_0.6	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG-filtered	Mock.2	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG-filtered	Mock.1	0.75	1	0.857142857142857	3	1	0
2 rdp_0.9	2 rdp_0.9	2	rdp_0.9	ITS2-SAG-filtered	Mock.3	0.75	1	0.857142857142857	3	1	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG-filtered	Mock.2	1	1	1	3	0	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG-filtered	Mock.1	1	1	1	3	0	0
2 rtax_single	2 rtax_single	2	rtax_single	ITS2-SAG-filtered	Mock.3	1	1	1	3	0	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1-filtered	Mock.2	0.8	1	0.888888888888889	4	1	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1-filtered	Mock.3	0.8	1	0.888888888888889	4	1	0
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	ITS1-filtered	Mock.1	0.8	1	0.888888888888889	4	1	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1-filtered	Mock.2	0.8	1	0.888888888888889	4	1	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1-filtered	Mock.3	0.8	1	0.888888888888889	4	1	0
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	ITS1-filtered	Mock.1	0.8	1	0.888888888888889	4	1	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1-filtered	Mock.2	0.222222222222222	1	0.363636363636364	4	14	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1-filtered	Mock.3	0.222222222222222	1	0.363636363636364	4	14	0
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	ITS1-filtered	Mock.1	0.222222222222222	1	0.363636363636364	4	14	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1-filtered	Mock.2	0.666666666666667	1	0.8	4	2	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1-filtered	Mock.3	0.666666666666667	1	0.8	4	2	0
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	ITS1-filtered	Mock.1	0.666666666666667	1	0.8	4	2	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1-filtered	Mock.2	0.666666666666667	1	0.8	4	2	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1-filtered	Mock.3	0.666666666666667	1	0.8	4	2	0
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	ITS1-filtered	Mock.1	0.666666666666667	1	0.8	4	2	0
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1-filtered	Mock.2	0.6	0.75	0.666666666666667	3	2	1
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1-filtered	Mock.3	0.6	0.75	0.666666666666667	3	2	1
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	ITS1-filtered	Mock.1	0.6	0.75	0.666666666666667	3	2	1
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1-filtered	Mock.2	0.266666666666667	1	0.421052631578947	4	11	0
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1-filtered	Mock.3	0.266666666666667	1	0.421052631578947	4	11	0
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	ITS1-filtered	Mock.1	0.266666666666667	1	0.421052631578947	4	11	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1-filtered	Mock.2	0.666666666666667	1	0.8	4	2	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1-filtered	Mock.3	0.666666666666667	1	0.8	4	2	0
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	ITS1-filtered	Mock.1	0.666666666666667	1	0.8	4	2	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1-filtered	Mock.2	0.666666666666667	1	0.8	4	2	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1-filtered	Mock.3	0.666666666666667	1	0.8	4	2	0
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	ITS1-filtered	Mock.1	0.666666666666667	1	0.8	4	2	0
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1-filtered	Mock.2	0.6	0.75	0.666666666666667	3	2	1
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1-filtered	Mock.3	0.6	0.75	0.666666666666667	3	2	1
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	ITS1-filtered	Mock.1	0.6	0.75	0.666666666666667	3	2	1
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1-filtered	Mock.2	0.8	1	0.888888888888889	4	1	0
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1-filtered	Mock.3	0.8	1	0.888888888888889	4	1	0
3 blast_1.0	3 blast_1.0	3	blast_1.0	ITS1-filtered	Mock.1	0.8	1	0.888888888888889	4	1	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1-filtered	Mock.2	0.8	1	0.888888888888889	4	1	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1-filtered	Mock.3	0.8	1	0.888888888888889	4	1	0
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	ITS1-filtered	Mock.1	0.8	1	0.888888888888889	4	1	0
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	ITS1-filtered	Mock.2	0.266666666666667	1	0.421052631578947	4	11	0
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	ITS1-filtered	Mock.3	0.266666666666667	1	0.421052631578947	4	11	0
