Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
3 blast_1.0	3 blast_1.0	3	blast_1.0	S16S-2_4feb2011	MockMiSeq.even	0.6	0.857142857142857	0.705882352941176	6	4	1
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	S16S-2_4feb2011	MockMiSeq.even	0.6	0.857142857142857	0.705882352941176	6	4	1
3 mothur_0.4	3 mothur_0.4	3	mothur_0.4	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 mothur_0.7	3 mothur_0.7	3	mothur_0.7	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 mothur_1.0	3 mothur_1.0	3	mothur_1.0	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 rdp_0.2	3 rdp_0.2	3	rdp_0.2	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 rdp_0.5	3 rdp_0.5	3	rdp_0.5	S16S-2_4feb2011	MockMiSeq.even	0.5	0.857142857142857	0.631578947368421	6	6	1
3 rdp_0.8	3 rdp_0.8	3	rdp_0.8	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 blast_100.0	3 blast_100.0	3	blast_100.0	S16S-2_4feb2011	MockMiSeq.even	0.6	0.857142857142857	0.705882352941176	6	4	1
3 blast_1e-30	3 blast_1e-30	3	blast_1e-30	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 mothur_0.2	3 mothur_0.2	3	mothur_0.2	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 mothur_0.5	3 mothur_0.5	3	mothur_0.5	S16S-2_4feb2011	MockMiSeq.even	0.461538461538462	0.857142857142857	0.6	6	7	1
3 mothur_0.8	3 mothur_0.8	3	mothur_0.8	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 rdp_0.0	3 rdp_0.0	3	rdp_0.0	S16S-2_4feb2011	MockMiSeq.even	0.6	0.857142857142857	0.705882352941176	6	4	1
3 rdp_0.3	3 rdp_0.3	3	rdp_0.3	S16S-2_4feb2011	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 rdp_0.6	3 rdp_0.6	3	rdp_0.6	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 rdp_0.9	3 rdp_0.9	3	rdp_0.9	S16S-2_4feb2011	MockMiSeq.even	0.4	0.857142857142857	0.545454545454546	6	9	1
3 rtax_single	3 rtax_single	3	rtax_single	S16S-2_4feb2011	MockMiSeq.even	0.5	0.857142857142857	0.631578947368421	6	6	1
3 rtax_paired	3 rtax_paired	3	rtax_paired	S16S-2_4feb2011	MockMiSeq.even	0.461538461538462	0.857142857142857	0.6	6	7	1
3 blast_0.0001	3 blast_0.0001	3	blast_0.0001	S16S-2_gg12_10	MockMiSeq.even	0.545454545454545	0.857142857142857	0.666666666666667	6	5	1
3 blast_1e-06	3 blast_1e-06	3	blast_1e-06	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 mothur_0.0	3 mothur_0.0	3	mothur_0.0	S16S-2_gg12_10	MockMiSeq.even	0.5	0.714285714285714	0.588235294117647	5	5	2
3 mothur_0.3	3 mothur_0.3	3	mothur_0.3	S16S-2_gg12_10	MockMiSeq.even	0.416666666666667	0.714285714285714	0.526315789473684	5	7	2
3 mothur_0.6	3 mothur_0.6	3	mothur_0.6	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
3 mothur_0.9	3 mothur_0.9	3	mothur_0.9	S16S-2_gg12_10	MockMiSeq.even	0.333333333333333	0.714285714285714	0.454545454545454	5	10	2
3 rdp_0.1	3 rdp_0.1	3	rdp_0.1	S16S-2_gg12_10	MockMiSeq.even	0.5	0.714285714285714	0.588235294117647	5	5	2
3 rdp_0.4	3 rdp_0.4	3	rdp_0.4	S16S-2_gg12_10	MockMiSeq.even	0.416666666666667	0.714285714285714	0.526315789473684	5	7	2
3 rdp_0.7	3 rdp_0.7	3	rdp_0.7	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
3 rdp_1.0	3 rdp_1.0	3	rdp_1.0	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
3 blast_1.0	3 blast_1.0	3	blast_1.0	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 blast_1e-10	3 blast_1e-10	3	blast_1e-10	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 mothur_0.1	3 mothur_0.1	3	mothur_0.1	S16S-2_gg12_10	MockMiSeq.even	0.5	0.714285714285714	0.588235294117647	5	5	2
3 mothur_0.4	3 mothur_0.4	3	mothur_0.4	S16S-2_gg12_10	MockMiSeq.even	0.416666666666667	0.714285714285714	0.526315789473684	5	7	2
3 mothur_0.7	3 mothur_0.7	3	mothur_0.7	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
3 mothur_1.0	3 mothur_1.0	3	mothur_1.0	S16S-2_gg12_10	MockMiSeq.even	0.333333333333333	0.714285714285714	0.454545454545454	5	10	2
3 rdp_0.2	3 rdp_0.2	3	rdp_0.2	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 rdp_0.5	3 rdp_0.5	3	rdp_0.5	S16S-2_gg12_10	MockMiSeq.even	0.384615384615385	0.714285714285714	0.5	5	8	2
3 rdp_0.8	3 rdp_0.8	3	rdp_0.8	S16S-2_gg12_10	MockMiSeq.even	0.4	0.857142857142857	0.545454545454546	6	9	1
3 blast_100.0	3 blast_100.0	3	blast_100.0	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 blast_1e-30	3 blast_1e-30	3	blast_1e-30	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 mothur_0.2	3 mothur_0.2	3	mothur_0.2	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 mothur_0.5	3 mothur_0.5	3	mothur_0.5	S16S-2_gg12_10	MockMiSeq.even	0.416666666666667	0.714285714285714	0.526315789473684	5	7	2
3 mothur_0.8	3 mothur_0.8	3	mothur_0.8	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
3 rdp_0.0	3 rdp_0.0	3	rdp_0.0	S16S-2_gg12_10	MockMiSeq.even	0.5	0.714285714285714	0.588235294117647	5	5	2
3 rdp_0.3	3 rdp_0.3	3	rdp_0.3	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 rdp_0.6	3 rdp_0.6	3	rdp_0.6	S16S-2_gg12_10	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 rdp_0.9	3 rdp_0.9	3	rdp_0.9	S16S-2_gg12_10	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
3 rtax_single	3 rtax_single	3	rtax_single	S16S-2_gg12_10	MockMiSeq.even	0.454545454545455	0.714285714285714	0.555555555555556	5	6	2
3 rtax_paired	3 rtax_paired	3	rtax_paired	S16S-2_gg12_10	MockMiSeq.even	0.384615384615385	0.714285714285714	0.5	5	8	2
4 blast_0.0001	4 blast_0.0001	4	blast_0.0001	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 blast_1e-06	4 blast_1e-06	4	blast_1e-06	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 mothur_0.0	4 mothur_0.0	4	mothur_0.0	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
4 mothur_0.3	4 mothur_0.3	4	mothur_0.3	S16S-2_4feb2011	MockMiSeq.even	0.352941176470588	0.857142857142857	0.5	6	11	1
4 mothur_0.6	4 mothur_0.6	4	mothur_0.6	S16S-2_4feb2011	MockMiSeq.even	0.3	0.857142857142857	0.444444444444444	6	14	1
4 mothur_0.9	4 mothur_0.9	4	mothur_0.9	S16S-2_4feb2011	MockMiSeq.even	0.272727272727273	0.857142857142857	0.413793103448276	6	16	1
4 rdp_0.1	4 rdp_0.1	4	rdp_0.1	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
4 rdp_0.4	4 rdp_0.4	4	rdp_0.4	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 rdp_0.7	4 rdp_0.7	4	rdp_0.7	S16S-2_4feb2011	MockMiSeq.even	0.3	0.857142857142857	0.444444444444444	6	14	1
4 rdp_1.0	4 rdp_1.0	4	rdp_1.0	S16S-2_4feb2011	MockMiSeq.even	0.272727272727273	0.857142857142857	0.413793103448276	6	16	1
4 blast_1.0	4 blast_1.0	4	blast_1.0	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 blast_1e-10	4 blast_1e-10	4	blast_1e-10	S16S-2_4feb2011	MockMiSeq.even	0.352941176470588	0.857142857142857	0.5	6	11	1
4 mothur_0.1	4 mothur_0.1	4	mothur_0.1	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
4 mothur_0.4	4 mothur_0.4	4	mothur_0.4	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 mothur_0.7	4 mothur_0.7	4	mothur_0.7	S16S-2_4feb2011	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
4 mothur_1.0	4 mothur_1.0	4	mothur_1.0	S16S-2_4feb2011	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
4 rdp_0.2	4 rdp_0.2	4	rdp_0.2	S16S-2_4feb2011	MockMiSeq.even	0.4	0.857142857142857	0.545454545454546	6	9	1
4 rdp_0.5	4 rdp_0.5	4	rdp_0.5	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 rdp_0.8	4 rdp_0.8	4	rdp_0.8	S16S-2_4feb2011	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
4 blast_100.0	4 blast_100.0	4	blast_100.0	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 blast_1e-30	4 blast_1e-30	4	blast_1e-30	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 mothur_0.2	4 mothur_0.2	4	mothur_0.2	S16S-2_4feb2011	MockMiSeq.even	0.4	0.857142857142857	0.545454545454546	6	9	1
4 mothur_0.5	4 mothur_0.5	4	mothur_0.5	S16S-2_4feb2011	MockMiSeq.even	0.333333333333333	0.857142857142857	0.48	6	12	1
4 mothur_0.8	4 mothur_0.8	4	mothur_0.8	S16S-2_4feb2011	MockMiSeq.even	0.3	0.857142857142857	0.444444444444444	6	14	1
4 rdp_0.0	4 rdp_0.0	4	rdp_0.0	S16S-2_4feb2011	MockMiSeq.even	0.428571428571429	0.857142857142857	0.571428571428571	6	8	1
4 rdp_0.3	4 rdp_0.3	4	rdp_0.3	S16S-2_4feb2011	MockMiSeq.even	0.375	0.857142857142857	0.521739130434782	6	10	1
4 rdp_0.6	4 rdp_0.6	4	rdp_0.6	S16S-2_4feb2011	MockMiSeq.even	0.315789473684211	0.857142857142857	0.461538461538462	6	13	1
4 rdp_0.9	4 rdp_0.9	4	rdp_0.9	S16S-2_4feb2011	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
4 rtax_single	4 rtax_single	4	rtax_single	S16S-2_4feb2011	MockMiSeq.even	0.333333333333333	0.857142857142857	0.48	6	12	1
4 rtax_paired	4 rtax_paired	4	rtax_paired	S16S-2_4feb2011	MockMiSeq.even	0.260869565217391	0.857142857142857	0.4	6	17	1
4 blast_0.0001	4 blast_0.0001	4	blast_0.0001	S16S-2_gg12_10	MockMiSeq.even	0.315789473684211	0.857142857142857	0.461538461538462	6	13	1
4 blast_1e-06	4 blast_1e-06	4	blast_1e-06	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 mothur_0.0	4 mothur_0.0	4	mothur_0.0	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
4 mothur_0.3	4 mothur_0.3	4	mothur_0.3	S16S-2_gg12_10	MockMiSeq.even	0.3125	0.714285714285714	0.434782608695652	5	11	2
4 mothur_0.6	4 mothur_0.6	4	mothur_0.6	S16S-2_gg12_10	MockMiSeq.even	0.25	0.714285714285714	0.37037037037037	5	15	2
4 mothur_0.9	4 mothur_0.9	4	mothur_0.9	S16S-2_gg12_10	MockMiSeq.even	0.238095238095238	0.714285714285714	0.357142857142857	5	16	2
4 rdp_0.1	4 rdp_0.1	4	rdp_0.1	S16S-2_gg12_10	MockMiSeq.even	0.333333333333333	0.714285714285714	0.454545454545454	5	10	2
4 rdp_0.4	4 rdp_0.4	4	rdp_0.4	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 rdp_0.7	4 rdp_0.7	4	rdp_0.7	S16S-2_gg12_10	MockMiSeq.even	0.263157894736842	0.714285714285714	0.384615384615385	5	14	2
4 rdp_1.0	4 rdp_1.0	4	rdp_1.0	S16S-2_gg12_10	MockMiSeq.even	0.238095238095238	0.714285714285714	0.357142857142857	5	16	2
4 blast_1.0	4 blast_1.0	4	blast_1.0	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 blast_1e-10	4 blast_1e-10	4	blast_1e-10	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 mothur_0.1	4 mothur_0.1	4	mothur_0.1	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
4 mothur_0.4	4 mothur_0.4	4	mothur_0.4	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 mothur_0.7	4 mothur_0.7	4	mothur_0.7	S16S-2_gg12_10	MockMiSeq.even	0.263157894736842	0.714285714285714	0.384615384615385	5	14	2
4 mothur_1.0	4 mothur_1.0	4	mothur_1.0	S16S-2_gg12_10	MockMiSeq.even	0.227272727272727	0.714285714285714	0.344827586206897	5	17	2
4 rdp_0.2	4 rdp_0.2	4	rdp_0.2	S16S-2_gg12_10	MockMiSeq.even	0.3125	0.714285714285714	0.434782608695652	5	11	2
4 rdp_0.5	4 rdp_0.5	4	rdp_0.5	S16S-2_gg12_10	MockMiSeq.even	0.277777777777778	0.714285714285714	0.4	5	13	2
4 rdp_0.8	4 rdp_0.8	4	rdp_0.8	S16S-2_gg12_10	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
4 blast_100.0	4 blast_100.0	4	blast_100.0	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 blast_1e-30	4 blast_1e-30	4	blast_1e-30	S16S-2_gg12_10	MockMiSeq.even	0.3125	0.714285714285714	0.434782608695652	5	11	2
4 mothur_0.2	4 mothur_0.2	4	mothur_0.2	S16S-2_gg12_10	MockMiSeq.even	0.333333333333333	0.714285714285714	0.454545454545454	5	10	2
4 mothur_0.5	4 mothur_0.5	4	mothur_0.5	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 mothur_0.8	4 mothur_0.8	4	mothur_0.8	S16S-2_gg12_10	MockMiSeq.even	0.238095238095238	0.714285714285714	0.357142857142857	5	16	2
4 rdp_0.0	4 rdp_0.0	4	rdp_0.0	S16S-2_gg12_10	MockMiSeq.even	0.357142857142857	0.714285714285714	0.476190476190476	5	9	2
4 rdp_0.3	4 rdp_0.3	4	rdp_0.3	S16S-2_gg12_10	MockMiSeq.even	0.3125	0.714285714285714	0.434782608695652	5	11	2
4 rdp_0.6	4 rdp_0.6	4	rdp_0.6	S16S-2_gg12_10	MockMiSeq.even	0.315789473684211	0.857142857142857	0.461538461538462	6	13	1
4 rdp_0.9	4 rdp_0.9	4	rdp_0.9	S16S-2_gg12_10	MockMiSeq.even	0.285714285714286	0.857142857142857	0.428571428571429	6	15	1
