#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
48	otu	0.0137864821732	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
49	otu	7.57961756618e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	Other
50	otu	0.000631634797182	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae	g__
51	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Tenericutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum
52	otu	0.291823698095	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Eubacterium
53	otu	0.0104346068495	MockMiSeq.even	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
54	otu	0.00371822350607	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	Other	Other
55	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
56	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Sinobacteraceae	g__
57	otu	0.000202123135098	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter
58	otu	7.1585277014e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnobacterium
59	otu	3.3687189183e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis	g__Tissierella
60	otu	0.000164225047267	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanimonas
61	otu	0.000126326959436	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	Other	Other
62	otu	0.0720316322706	MockMiSeq.even	k__Bacteria	Other	Other	Other	Other	Other
63	otu	0.02248400527	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
64	otu	0.104158595444	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
65	otu	0.164292421646	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
66	otu	0.00340661700614	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Coriobacteriales	f__Coriobacteriaceae	Other
67	otu	2.52308405833	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
68	otu	2.52653918872e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Other
69	otu	0.000244232121577	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Cedecea
70	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Streptomycetaceae	g__Streptomyces
71	otu	0.0012927458849	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Averyella
72	otu	0.00117062982411	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
73	otu	8.04833181408	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
74	otu	0.786823255951	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira
75	otu	1.68435945915e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis	g__
76	otu	0.00937346039018	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
77	otu	0.0013980183511	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Salmonella
78	otu	0.000101061567549	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	Other
79	otu	1.30477422883	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Akkermansia
80	otu	0.035554634673	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus
81	otu	6.73743783661e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
82	otu	0.000235810324281	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Hylemonella
83	otu	1.68435945915e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Catabacteriaceae	g__
84	otu	0.062499999	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Eubacterium
85	otu	0.00115799712817	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	Other
86	otu	1.26326959436e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Other
87	otu	1.26326959436e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__
88	otu	1.68435945915e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Alicyclobacillaceae	g__Alicyclobacillus
89	otu	0.101701624144	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
90	otu	2.52653918873e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Yersinia
91	otu	1.68435945915e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__	f__	g__
92	otu	8.42179729576e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
93	otu	0.612327826882	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
94	otu	0.000303184702647	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
95	otu	0.020833333	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes
96	otu	0.000446355256675	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
97	otu	3.78980878309e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__
98	otu	0.000193701337802	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Tatumella
99	otu	7.57961756616e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Oribacterium
100	otu	0.780839568972	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis	g__Anaerococcus
101	otu	0.640844032525	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
102	otu	0.000501096939099	MockMiSeq.even	NO_HIT	Other	Other	Other	Other	Other
103	otu	0.389427875734	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea
104	otu	1.68435945915e-05	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Johnsonella
105	otu	1.5100448566	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
106	otu	5.89525810704e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
107	otu	2.52653918873e-05	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Tannerella
108	otu	0.208645817104	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__
109	otu	0.444666686317	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__	g__
110	otu	0.00988719002522	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Pantoea
111	otu	0.000294762905352	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Citrobacter
112	otu	4.21089864788e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Ewingella
113	otu	6.73743783661e-05	MockMiSeq.even	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	Other
114	otu	0.071656862291	MockMiSeq.even	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
115	otu	0.108072713798	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
116	otu	0.000488464243154	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Eubacterium
117	otu	0.00399614281684	MockMiSeq.even	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
118	otu	7.57961756619e-05	MockMiSeq.even	k__Bacteria	p__Tenericutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	Other
119	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	Other
120	otu	0.609371776031	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
121	otu	0.187507105891	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Clostridium
122	otu	0.00526362330985	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Raoultella
123	otu	0.742814912061	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia
124	otu	0.000572682216111	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Other
125	otu	0.00130958947949	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
126	otu	0.00495201680991	MockMiSeq.even	Unclassified	Other	Other	Other	Other	Other
127	otu	0.762343108601	MockMiSeq.even	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides
128	otu	5.05307837746e-05	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__Mitsuaria
129	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__HTCC2089	g__
130	otu	8.42179729576e-06	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__
131	otu	0.0307227165349	MockMiSeq.even	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
132	otu	0.156874835617	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia
133	otu	0.0363021572433	MockMiSeq.even	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
