#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29
Mock.3;Root;Other;Other;Other;Other;Other	0.619921608109	-0.0254352214115	0.227543923384	0.102446132316	0.02180986078	-0.00239524513634	-0.00569761867492	0.00738651296321	-0.00320194120453	-1.04860775133e-05	1.07373296932e-05	0.00303887991249	-0.00053513394319	1.73048231176e-05	4.33860113172e-07	-1.1911326579e-06	3.7963062688e-08	4.43923987751e-08	-3.44468510687e-07	1.196983242e-07	3.63159375644e-08	3.70163225662e-08	-1.34114111935e-07	1.92844566199e-08	-6.03884954122e-09	-4.02674931981e-09	-9.62693690608e-11	-3.01439746898e-11	-2.34677697993e-10	1.53220170211e-11
Mock.2;Root;Other;Other;Other;Other;Other	0.620500320329	-0.0251760957844	0.228150983592	0.102842106624	0.0213139882685	-0.00229116810474	-0.00594235621814	0.00754696689473	-0.00276336551486	4.31769901538e-06	-9.91015529842e-06	0.00303393246055	-0.000491910362319	1.56727994645e-05	1.36094672262e-06	-7.72563123559e-07	3.0909132897e-07	4.80121559446e-08	-3.8432819906e-07	9.08427637524e-08	2.85224945835e-08	2.65983802457e-08	-9.75847902638e-08	1.21067275142e-08	-2.39096041714e-09	-4.0267493198e-09	-9.62693690606e-11	-3.01439746898e-11	-2.34677697993e-10	1.53220170211e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS5	-0.103760005149	-0.0489881222882	-0.0307216993204	0.0749317173536	-0.0257510404835	-0.00429218367273	0.00192783594869	-0.00178588331542	-0.00302026902512	-0.00134933973419	0.000741012491482	0.000804151516034	-0.000820802039195	2.69920573763e-05	-1.66986361753e-05	-3.77994602466e-06	-9.10968502787e-06	-7.51457954068e-07	-6.42597983294e-08	-1.48841696552e-07	-5.01754410502e-07	-6.60342979735e-07	4.09177957479e-07	1.44343210965e-08	6.0674902734e-09	-4.02674931981e-09	-9.62693690598e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
Mock.1;Root;Other;Other;Other;Other;Other	0.615505433062	-0.0278439395761	0.222417045601	0.0979777625053	0.0268924398505	-0.00320836105728	-0.00288869164171	0.00453506236029	-0.00781762589237	-0.000371889943618	0.000240775819268	0.00301830737881	-0.00100268973964	3.41451526499e-05	-6.86545669757e-06	-6.55805344127e-06	-3.4047286015e-06	-3.60442752194e-07	6.03250513171e-08	1.30606479147e-07	-1.03224275746e-07	-2.1589409031e-07	9.52705998402e-08	-2.89516441769e-09	-4.90516599525e-09	-4.02674931981e-09	-9.62693690606e-11	-3.01439746898e-11	-2.34677697993e-10	1.53220170211e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces;Kluyveromyces_lactis	0.00342884400081	0.00406446780953	-0.00340906923613	-9.64476924816e-05	-0.00035222129088	1.96821549692e-05	6.29145019986e-05	-4.20843091907e-05	6.62839492291e-06	-2.43540128004e-06	-1.24297651245e-05	-1.80974334134e-05	1.87996696286e-06	1.24470275924e-07	2.88637871577e-08	-1.5470545658e-08	7.7256111413e-09	-5.53697002832e-10	5.25352456232e-09	1.93728943116e-09	1.48747509818e-09	-2.29911976474e-10	4.94630951373e-10	-9.80322841626e-11	5.78851257151e-11	-4.02674931981e-09	-9.62693690591e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.1;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS5	-0.103754209013	-0.0489996706826	-0.03073007389	0.0749317145894	-0.0257506519063	-0.00428289313783	0.00192903011012	-0.00178478004471	-0.00302078470124	-0.00134815683553	0.000740543119231	0.000805317718494	-0.000820937348986	2.69851399047e-05	-1.67570460902e-05	-3.70616386083e-06	-9.04853768347e-06	-7.55992721645e-07	-4.4416629656e-08	-1.3670307166e-07	-4.88263287439e-07	-6.58689769808e-07	4.09358351019e-07	1.57176107048e-08	6.98444943796e-09	-4.02674931981e-09	-9.62693690597e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_burtonii	-0.0451959242433	0.00298005313894	-0.0217277245375	-0.0110735861775	-0.00125646977226	8.42627112401e-05	0.00183413351173	-0.00191931885909	-0.00046259679847	-0.000197903849257	2.03393910074e-05	-0.000309473044729	-4.34017333142e-05	2.83912896951e-06	-1.30833576087e-06	-8.86198722235e-07	-6.15817932009e-07	-6.70769798931e-08	9.33293563904e-08	1.50790456461e-08	-1.06486702857e-08	-4.30572065943e-08	3.6234531816e-08	-7.60528910832e-10	4.18737841398e-10	-4.02674931981e-09	-9.6269369059e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.3;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_burtonii	-0.0451038245102	0.00307961688437	-0.0218079665207	-0.0110740792943	-0.00126492822573	8.47329829282e-05	0.00183537087696	-0.0019200288965	-0.000462355003665	-0.000197930185065	2.00299055408e-05	-0.000309866034351	-4.33480728805e-05	2.84171112463e-06	-1.30740281663e-06	-8.86429045658e-07	-6.1552308929e-07	-6.70792154e-08	9.34428445201e-08	1.51241811042e-08	-1.06102380527e-08	-4.30555514662e-08	3.62405533116e-08	-7.6281341052e-10	4.20091160517e-10	-4.02674931981e-09	-9.6269369059e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.1;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces;Kluyveromyces_lactis	0.00556474545643	0.00659631315122	-0.00553265256102	-0.000156527056432	-0.000571627588659	3.19425971007e-05	0.000102105312766	-6.82995401041e-05	1.07573661813e-05	-3.95246567352e-06	-2.01725359883e-05	-2.93707180443e-05	3.05103924808e-06	2.02005518701e-07	4.68436743061e-08	-2.51074873666e-08	1.25380656661e-08	-8.98607592416e-10	8.5260606476e-09	3.14407096956e-09	2.41406187446e-09	-3.73130447381e-10	8.02744189377e-10	-1.59101156462e-10	9.39250237998e-11	-4.02674931981e-09	-9.62693690591e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.3;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Other	-0.0911653056124	-0.0692629431605	-0.0524486672374	0.0858953480678	0.00199505394105	0.00675202539319	0.00188055287397	-0.00370085985396	-0.0023874615088	0.00169211132685	-0.000215487789494	-0.0027251439802	0.00199698533785	-6.8590508238e-05	3.30447398504e-05	5.85497578984e-06	1.69543462617e-05	6.00730631251e-06	3.51201846492e-06	-6.02809446341e-07	9.9683025669e-07	2.86495370318e-06	1.20390463271e-07	-3.6293184415e-07	9.84240215404e-08	-4.0267493198e-09	-9.62693690565e-11	-3.01439746888e-11	-2.34677697993e-10	1.53220170212e-11
Mock.1;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_burtonii	-0.0411443033726	0.00736002836421	-0.0252577032172	-0.011095279208	-0.0016285712485	0.000104950747176	0.00188856727211	-0.00195055458914	-0.00045195984172	-0.000199062405366	6.72460913721e-06	-0.000326761313682	-4.1041121335e-05	2.95272228011e-06	-1.26729398758e-06	-8.96331033776e-07	-6.02847309062e-07	-6.71753235709e-08	9.83218885063e-08	1.70646297315e-08	-8.95797225644e-09	-4.29843947474e-08	3.64994274487e-08	-8.61027862475e-10	4.78272606646e-10	-4.02674931981e-09	-9.6269369059e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.1;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Other	-0.0910399872444	-0.0692838356942	-0.0524978633359	0.0855897784733	0.00211377957098	0.00665668400007	0.00178029877891	-0.00368563638913	-0.00234609529942	0.00168931017889	-0.000210121191755	-0.00271004875547	0.00199145364606	-6.51943178447e-05	3.24268019539e-05	5.31825302746e-06	1.65639128465e-05	6.55296090626e-06	3.75993609348e-06	-7.16383638195e-07	9.62104982778e-07	3.03631226095e-06	2.01049974424e-07	-4.06718045715e-07	1.03153077504e-07	-4.0267493198e-09	-9.62693690563e-11	-3.01439746888e-11	-2.34677697993e-10	1.53220170212e-11
Mock.3;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces;Kluyveromyces_lactis	0.00802509720017	0.00951275392845	-0.00797881501042	-0.000225732668643	-0.000824362407444	4.60654397523e-05	0.000147249333506	-9.84969487535e-05	1.55135414294e-05	-5.69997701871e-06	-2.90914586033e-05	-4.23564508018e-05	4.40000117299e-06	2.91318613772e-07	6.75547640342e-08	-3.62083114587e-08	1.8081547483e-08	-1.29591120782e-09	1.22957054703e-08	4.53416649787e-09	3.48140015675e-09	-5.381042638e-10	1.15766081739e-09	-2.29446586511e-10	1.35439498105e-10	-4.02674931981e-09	-9.62693690591e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170214e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Other;Other;Other	0.0847959573851	-0.113736835157	-0.0168446662149	0.00284715750687	-0.0116524349893	0.00417435564539	-0.00239802262212	-0.0108370776151	-0.00151419677426	-1.85864997543e-05	-0.00136185135262	-0.00358854803695	-0.000130861637697	8.24495878697e-06	-1.11699869734e-05	-8.03461907939e-06	-4.78478681756e-06	-6.51134553137e-07	1.0202993262e-06	2.05821076989e-07	-9.31467174354e-09	-4.17131825349e-07	4.10208045604e-07	-1.48546584165e-08	1.18538760479e-08	-4.02674931981e-09	-9.62693690596e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170212e-11
Mock.3;Root;Saccharomycetes;Saccharomycetales;Other;Other;Other	0.0861063949559	-0.114044216883	-0.0162730428147	0.00178671548784	-0.0119122002438	0.00453468015269	-0.0022773622436	-0.0117704592169	-0.00134737691721	-0.000184287245885	-0.00132140865089	-0.00360251565418	-0.000125377247117	7.94108747209e-06	-1.14339269151e-05	-7.9204178684e-06	-4.61905858133e-06	-7.3927838964e-07	1.09984592098e-06	1.28633490926e-07	-7.46503712169e-08	-4.35399285942e-07	4.39405120321e-07	-2.27270838351e-08	7.96855976997e-09	-4.02674931981e-09	-9.62693690598e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Other	-0.0910676250777	-0.069336828418	-0.0525481922746	0.0857683416409	0.00213864330243	0.00678821808322	0.0018470556039	-0.0036920911914	-0.00234998438457	0.00169338280648	-0.000216905101949	-0.00271245199243	0.00199657523876	-6.76374200976e-05	3.18054654596e-05	5.13066552991e-06	1.64402331014e-05	5.62157991305e-06	3.78456149613e-06	-3.92115963707e-07	1.16103375111e-06	2.7808626646e-06	1.10210255181e-07	-3.50766097869e-07	9.86183058379e-08	-4.0267493198e-09	-9.62693690565e-11	-3.01439746888e-11	-2.34677697993e-10	1.53220170212e-11
Mock.1;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_concentricum	-0.136046662806	0.0646416218197	0.0554664540047	0.00225491788867	-0.0153882862601	-0.0167245126945	-0.0011902228187	-0.00428053170849	-0.00353283398942	0.00208750002185	0.00139359456527	-0.00168322135967	3.76352148798e-06	-3.93054230626e-05	2.96469975605e-05	-8.00958393586e-05	3.38728081818e-05	1.18331277571e-05	1.76410036403e-05	1.51990982036e-06	4.34528358074e-06	7.27239560115e-06	3.78372816643e-07	-1.68767225371e-06	1.71196637634e-07	-4.0267493198e-09	-9.62693690514e-11	-3.01439746881e-11	-2.34677697992e-10	1.53220170217e-11
Mock.3;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_concentricum	-0.135974137934	0.0644200826821	0.0553037401495	0.00237875111573	-0.0153922944751	-0.0166694369187	-0.00118774272589	-0.00423699405505	-0.00354254823472	0.00204975106982	0.00138734625941	-0.00169413960684	3.5917076484e-06	-3.93757908942e-05	2.9258010153e-05	-7.95982905228e-05	3.39757820637e-05	1.17179861244e-05	1.77437612536e-05	1.61113121812e-06	4.43545873651e-06	7.2395391021e-06	4.01314676653e-07	-1.66597228613e-06	1.78995886142e-07	-4.0267493198e-09	-9.62693690511e-11	-3.0143974688e-11	-2.34677697992e-10	1.53220170217e-11
Mock.1;Root;Saccharomycetes;Saccharomycetales;Other;Other;Other	0.0833051763646	-0.112949881059	-0.0169500527569	0.00497680010491	-0.0116075018454	0.00409531012597	-0.00212687338856	-0.00993465151773	-0.00167145171631	0.000137649645527	-0.00124310519122	-0.0036069935422	-0.000126392876849	7.61475838072e-06	-1.11833878966e-05	-8.16195552603e-06	-4.85964949622e-06	-6.59537958064e-07	1.0326850058e-06	2.03556135691e-07	2.21969166252e-08	-3.90253326162e-07	3.97405722347e-07	-1.77557876673e-08	1.42608634225e-08	-4.02674931981e-09	-9.62693690595e-11	-3.01439746896e-11	-2.34677697993e-10	1.53220170212e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_Po67	-0.106265431291	-0.0431659292382	-0.0347118282423	0.0771530098627	-0.00600025709404	-0.00361276185321	0.00247599678068	-0.00323401269192	0.00226187247152	-0.00118506691326	0.000787557984835	0.000730600766586	-0.00063607278586	2.02823378181e-05	-1.42106164532e-05	-1.96973467927e-06	-7.85981343198e-06	-7.04501007868e-07	-2.04800258953e-07	-1.05133899668e-07	-4.02561416252e-07	-5.85527847284e-07	3.10467794709e-07	3.01940808103e-08	6.95584129921e-09	-4.02674931981e-09	-9.62693690598e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_concentricum	-0.135975432357	0.0644543521953	0.0553299813267	0.00233638223854	-0.0153793458515	-0.0166513424618	-0.0011875858688	-0.00423290623843	-0.00354408931937	0.00205243877057	0.00138643008959	-0.00169458039798	4.64452852567e-06	-3.92998864824e-05	2.95604266826e-05	-7.99223192833e-05	3.36886432857e-05	1.17398724652e-05	1.76270120295e-05	1.55991849721e-06	4.37644471633e-06	7.22991431093e-06	3.98949936226e-07	-1.70195191724e-06	1.73980330747e-07	-4.0267493198e-09	-9.62693690513e-11	-3.0143974688e-11	-2.34677697992e-10	1.53220170217e-11
Mock.3;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_Po67	-0.106265431291	-0.0431659292382	-0.0347118282423	0.0771530098627	-0.00600025709404	-0.00361276185321	0.00247599678068	-0.00323401269192	0.00226187247152	-0.00118506691326	0.000787557984835	0.000730600766586	-0.00063607278586	2.02823378181e-05	-1.42106164532e-05	-1.96973467927e-06	-7.85981343198e-06	-7.04501007868e-07	-2.04800258953e-07	-1.05133899668e-07	-4.02561416252e-07	-5.85527847284e-07	3.10467794709e-07	3.01940808103e-08	6.95584129921e-09	-4.02674931981e-09	-9.62693690598e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
Mock.3;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_CBS_119875	-0.153185450881	0.136528381816	0.105904668159	-0.0716563395395	-0.00640888757903	0.00283241131127	0.000278491055185	0.0075470050831	0.00136855319526	-0.0017998041462	0.00100201197496	0.00423217016864	-0.00328182442182	0.000119072844702	-5.95784065856e-05	-1.43856046429e-05	-3.02027843795e-05	-9.53878591511e-06	-5.54169543477e-06	7.5320491415e-07	-1.87855352009e-06	-4.6980544337e-06	-3.7331328304e-08	5.53707777641e-07	-1.5884138122e-07	-4.02674931982e-09	-9.62693690623e-11	-3.01439746907e-11	-2.34677697993e-10	1.53220170217e-11
Mock.1;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_CBS_119875	-0.153181907169	0.136541613638	0.105918467977	-0.0716762237595	-0.00640539260131	0.00284313688997	0.000281477259409	0.00754801465657	0.00136457694726	-0.00179604043076	0.000999632083984	0.00423001923832	-0.00328232289215	0.000114553034881	-6.01064176494e-05	-1.48181274405e-05	-2.98954544717e-05	-1.04617887348e-05	-6.07425710397e-06	8.92576137206e-07	-1.89226146514e-06	-4.99664170854e-06	-1.86762794839e-07	6.01931758167e-07	-1.79814011218e-07	-4.02674931982e-09	-9.62693690633e-11	-3.01439746909e-11	-2.34677697993e-10	1.53220170217e-11
Mock.3;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS16A	-0.143698519387	0.166564368692	0.135645628347	-0.121206075129	0.0113326360233	0.0317068850111	-0.000728210991813	0.0115804746619	-0.0103253225424	0.00474917673985	-0.00131112879269	-0.00230455554841	0.0016750047549	-4.57499138e-05	3.52443802318e-05	1.91208154777e-06	1.975323304e-05	2.101200576e-06	1.39616583267e-06	2.92102196633e-07	1.08746648188e-06	1.59242799305e-06	-6.0820255815e-07	-1.31907404183e-07	-1.47144149168e-09	-4.02674931981e-09	-9.62693690548e-11	-3.01439746889e-11	-2.34677697992e-10	1.53220170222e-11
Mock.1;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Other	0.1003463605	-0.035153232094	-0.169447116688	-0.0234858946423	-0.00744030477445	0.0196247567537	0.00307448148024	0.0181574739809	-0.00611178669708	-0.00122163569744	-0.00254524873283	0.00206978736266	-0.000353215741039	7.63399284635e-05	-4.91163267405e-05	0.000112561213229	-5.2376169596e-05	-1.71931660688e-05	-2.52917905985e-05	-2.19705593867e-06	-6.68097817776e-06	-1.09462797729e-05	-2.89122812593e-07	2.40843987362e-06	-2.27600481507e-07	-4.02674931981e-09	-9.62693690689e-11	-3.01439746915e-11	-2.34677697993e-10	1.53220170209e-11
Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;Debaryomyces_hansenii	-0.0964442503184	0.160989565357	0.0268816437029	-0.0376931971964	0.0155355064203	-0.00413709268058	0.00308313195141	0.00051653668278	0.0050396359971	-0.00274318502469	0.000599325047988	0.00542432727858	0.000155286764447	-4.68431508918e-06	1.94327528775e-05	1.40326884191e-05	7.973796276e-06	7.01958984131e-07	-1.9688205412e-06	-2.07442297022e-07	2.10292892387e-08	4.67237954352e-07	-6.51540596101e-07	5.44425511774e-08	-2.26286235232e-08	-4.02674931981e-09	-9.62693690586e-11	-3.01439746895e-11	-2.34677697993e-10	1.53220170217e-11
Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_CBS_119875	-0.15321727926	0.136423963426	0.105797280727	-0.0714827110256	-0.00645817768125	0.00273498897349	0.000282209483543	0.00753224452993	0.00141092542651	-0.00182184443092	0.00100986891286	0.00425409585403	-0.00329835073684	0.000119688868791	-5.98875825096e-05	-1.44328325716e-05	-3.03744717268e-05	-9.56406396484e-06	-5.55712249933e-06	7.52685171234e-07	-1.88826082812e-06	-4.71467733575e-06	-3.32345812755e-08	5.55296922284e-07	-1.590562168e-07	-4.02674931982e-09	-9.62693690623e-11	-3.01439746907e-11	-2.34677697993e-10	1.53220170217e-11
Mock.3;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Other	0.102173521776	-0.0325169204595	-0.171051414616	-0.0235949019738	-0.00746766956443	0.0196185037411	0.00299765591764	0.018031149682	-0.00603452855942	-0.00117869923307	-0.00253818617372	0.00208431833222	-0.000352336693903	7.57897604429e-05	-4.85933120044e-05	0.000111836205545	-5.25300634947e-05	-1.71591646457e-05	-2.5490919339e-05	-2.32725113243e-06	-6.79307186849e-06	-1.08963614889e-05	-3.63448262489e-07	2.36984508124e-06	-2.48249572579e-07	-4.02674931981e-09	-9.62693690698e-11	-3.01439746918e-11	-2.34677697993e-10	1.53220170209e-11
Mock.1;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_Po67	-0.106265431291	-0.0431659292382	-0.0347118282423	0.0771530098627	-0.00600025709404	-0.00361276185321	0.00247599678068	-0.00323401269192	0.00226187247152	-0.00118506691326	0.000787557984835	0.000730600766586	-0.00063607278586	2.02823378181e-05	-1.42106164532e-05	-1.96973467927e-06	-7.85981343198e-06	-7.04501007868e-07	-2.04800258953e-07	-1.05133899668e-07	-4.02561416252e-07	-5.85527847284e-07	3.10467794709e-07	3.01940808103e-08	6.95584129921e-09	-4.02674931981e-09	-9.62693690598e-11	-3.01439746897e-11	-2.34677697993e-10	1.53220170212e-11
