	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
mothur_0.4	0.347549200381	0.347549200381	0.347549200381	0.347549200381	0.347549200381	0.351426395788	0.171085002515	0.0813074504003	0.0255896206345	0.0253924840185	0.0	0.0627110618429	0.112408345742	0.112900281473	0.509531134851	0.559112624859	0.775809172861	0.171085002515	0.167018833545	0.0255345922298	0.0253244332419	0.00231022190499	0.0626603031587	0.0755373457815	0.112835318726	0.430015514806	0.533837777822	0.897230793196	0.350598941628	1.0
mothur_0.5	0.409660462049	0.409660462049	0.409660462049	0.409660462049	0.409660462049	0.413537657455	0.233307840112	0.143964127583	0.0882397034246	0.0880644273412	0.0627110618429	0.0	0.0497783275489	0.0507258529947	0.446999307893	0.558294637691	0.775726866617	0.233307840112	0.229241671142	0.088165339676	0.0879127222173	0.0646689310396	0.00111090023284	0.0133266053919	0.0508854104994	0.367483687847	0.471877829456	0.897197539815	0.349760065889	1.0
mothur_0.6	0.458902770478	0.458902770478	0.458902770478	0.458902770478	0.458902770478	0.462779965885	0.282685491343	0.193685263862	0.137960839704	0.13778556362	0.112408345742	0.0497783275489	0.0	0.00158608642395	0.39745723548	0.510547104869	0.775175666866	0.282685491343	0.278619322373	0.137886475955	0.13762844119	0.11435086329	0.0498490404274	0.038386515025	0.00181142143776	0.318093406067	0.424082506365	0.897113970977	0.3976131991	1.0
mothur_0.7	0.458927437619	0.458927437619	0.458927437619	0.458927437619	0.458927437619	0.462804633026	0.283890322301	0.194178547696	0.138454123538	0.138270175706	0.112900281473	0.0507258529947	0.00158608642395	0.0	0.396860322817	0.509918115909	0.774642454355	0.283890322301	0.279824153331	0.138364493649	0.138094532694	0.114808283045	0.0503418764292	0.037746158111	0.000667207208624	0.317457007954	0.423518032321	0.896915486258	0.396972590265	1.0
mothur_0.8	0.611771694219	0.611771694219	0.611771694219	0.611771694219	0.611771694219	0.615648889626	0.594873215874	0.590808052971	0.535083628813	0.534908352729	0.509531134851	0.446999307893	0.39745723548	0.396860322817	0.0	0.38296715514	0.773717941634	0.594873215874	0.590866677853	0.534993998924	0.534724037968	0.511446460068	0.446938042814	0.434466364563	0.39713252754	0.153000281853	0.322617178675	0.896550392598	0.637357268897	1.0
mothur_0.9	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.61528932828	0.615132039438	0.559454142954	0.559382948138	0.559112624859	0.558294637691	0.510547104869	0.509918115909	0.38296715514	0.0	0.548280226497	0.61528932828	0.615124630284	0.559425406609	0.559341752262	0.558973489669	0.558697944994	0.546433594229	0.510209655977	0.373897675297	0.281617588815	0.671870103909	0.736613265829	1.0
mothur_1.0	0.831942211227	0.831942211227	0.831942211227	0.831942211227	0.831942211227	0.831942211227	0.831548863159	0.831548863159	0.775902676042	0.77584495143	0.775809172861	0.775726866617	0.775175666866	0.774642454355	0.773717941634	0.548280226497	0.0	0.831548863159	0.831534859613	0.775902676042	0.775858140215	0.775834287835	0.775746201961	0.775145220094	0.774466620037	0.773754982798	0.648308461332	0.209713611144	0.95316217791	1.0
rdp_0.0	0.178753078763	0.178753078763	0.178753078763	0.178753078763	0.178753078763	0.18263027417	3.05322808802e-05	0.0898274197394	0.145551843897	0.14570851389	0.171085002515	0.233307840112	0.282685491343	0.283890322301	0.594873215874	0.61528932828	0.831548863159	0.0	0.00416447060766	0.1456122041	0.145852895369	0.169157665599	0.233615767396	0.246573828775	0.283890322301	0.515384788158	0.615214793514	0.952858993073	0.384367934065	1.0
rdp_0.1	0.180894193297	0.180894193297	0.180894193297	0.180894193297	0.180894193297	0.184771388704	0.00419500288854	0.0858455488601	0.141471671381	0.141642344919	0.167018833545	0.229241671142	0.278619322373	0.279824153331	0.590866677853	0.615124630284	0.831534859613	0.00416447060766	0.0	0.141532031583	0.141786726398	0.165091496629	0.229549598426	0.242507659805	0.279824153331	0.511359729555	0.615107286787	0.952844989527	0.380307096892	1.0
rdp_0.2	0.322198727001	0.322198727001	0.322198727001	0.322198727001	0.322198727001	0.326075922408	0.145642736381	0.05585118072	0.000162620640579	0.000159366198947	0.0255345922298	0.088165339676	0.137886475955	0.138364493649	0.534993998924	0.559425406609	0.775902676042	0.1456122041	0.141532031583	0.0	0.000269960955311	0.0235879199701	0.0880926349502	0.100990894362	0.138307387888	0.455478378878	0.559295310096	0.897297104047	0.350447517924	1.0
rdp_0.3	0.322389550645	0.322389550645	0.322389550645	0.322389550645	0.322389550645	0.326266746052	0.145852895369	0.0560840150023	0.000359590844331	0.000253965562067	0.0253244332419	0.0879127222173	0.13762844119	0.138094532694	0.534724037968	0.559341752262	0.775858140215	0.145852895369	0.141786726398	0.000269960955311	0.0	0.0233179590148	0.0878226739949	0.100720933406	0.138037426933	0.455208417923	0.559025349141	0.897266571766	0.35041625639	1.0
rdp_0.4	0.345592679288	0.345592679288	0.345592679288	0.345592679288	0.345592679288	0.349469874695	0.169157665599	0.0793887852328	0.0236775498591	0.0234990193342	0.00231022190499	0.0646689310396	0.11435086329	0.114808283045	0.511446460068	0.558973489669	0.775834287835	0.169157665599	0.165091496629	0.0235879199701	0.0233179590148	0.0	0.0645648792711	0.0774425407444	0.114732656702	0.431930840023	0.535747771241	0.89725590817	0.350726065119	1.0
rdp_0.5	0.409985732829	0.409985732829	0.409985732829	0.409985732829	0.409985732829	0.413862928236	0.233615767396	0.143906688997	0.0881822648393	0.0880243322525	0.0626603031587	0.00111090023284	0.0498490404274	0.0503418764292	0.446938042814	0.558697944994	0.775746201961	0.233615767396	0.229549598426	0.0880926349502	0.0878226739949	0.0645648792711	0.0	0.013005318306	0.050299222047	0.367408419222	0.471881169406	0.897183088437	0.349303103178	1.0
rdp_0.6	0.421721257429	0.421721257429	0.421721257429	0.421721257429	0.421721257429	0.425598452836	0.246573828775	0.156804948409	0.101080524251	0.100879318431	0.0755373457815	0.0133266053919	0.038386515025	0.037746158111	0.434466364563	0.546433594229	0.775145220094	0.246573828775	0.242507659805	0.100990894362	0.100720933406	0.0774425407444	0.013005318306	0.0	0.0377813132246	0.354977936848	0.4599968318	0.897122557216	0.360629666928	1.0
rdp_0.7	0.458927437619	0.458927437619	0.458927437619	0.458927437619	0.458927437619	0.462804633026	0.283890322301	0.194121441935	0.138397017777	0.138201143756	0.112835318726	0.0508854104994	0.00181142143776	0.000667207208624	0.39713252754	0.510209655977	0.774466620037	0.283890322301	0.279824153331	0.138307387888	0.138037426933	0.114732656702	0.050299222047	0.0377813132246	0.0	0.317850999766	0.423481976936	0.896883214051	0.396825150256	1.0
rdp_0.8	0.532262668565	0.532262668565	0.532262668565	0.532262668565	0.532262668565	0.536139863972	0.515384788158	0.511292432925	0.455568008767	0.455392732684	0.430015514806	0.367483687847	0.318093406067	0.317457007954	0.153000281853	0.373897675297	0.773754982798	0.515384788158	0.511359729555	0.455478378878	0.455208417923	0.431930840023	0.367408419222	0.354977936848	0.317850999766	0.0	0.370764009852	0.896489328036	0.557821050913	1.0
rdp_0.9	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.615682676348	0.615214793514	0.615109364143	0.559384939985	0.559209663902	0.533837777822	0.471877829456	0.424082506365	0.423518032321	0.322617178675	0.281617588815	0.648308461332	0.615214793514	0.615107286787	0.559295310096	0.559025349141	0.535747771241	0.471881169406	0.4599968318	0.423481976936	0.370764009852	0.0	0.773094250639	0.661676652819	1.0
rdp_1.0	0.953252341141	0.953252341141	0.953252341141	0.953252341141	0.953252341141	0.953252341141	0.952858993073	0.952858993073	0.897297104047	0.897266571766	0.897230793196	0.897197539815	0.897113970977	0.896915486258	0.896550392598	0.671870103909	0.209713611144	0.952858993073	0.952844989527	0.897297104047	0.897266571766	0.89725590817	0.897183088437	0.897122557216	0.896883214051	0.896489328036	0.773094250639	0.0	0.953237075	1.0
rtax_single	0.450792762894	0.450792762894	0.450792762894	0.450792762894	0.450792762894	0.454669958301	0.384367934065	0.295016902495	0.350539673001	0.350446703162	0.350598941628	0.349760065889	0.3976131991	0.396972590265	0.637357268897	0.736613265829	0.95316217791	0.384367934065	0.380307096892	0.350447517924	0.35041625639	0.350726065119	0.349303103178	0.360629666928	0.396825150256	0.557821050913	0.661676652819	0.953237075	0.0	1.0
Expected	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
