#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis;g__Anaerococcus	-0.00240881412155	0.0147554889848	-0.00487392509471	-0.000814532755981	6.68343408147e-05	-1.0934324469e-05	-1.04063372307e-05	3.67084851647e-05	2.03314452243e-06	-1.75753499009e-05	-3.19109360408e-06	1.44293753372e-07	1.15555806504e-07	-1.47664987317e-08	7.80678978299e-09	-5.43202965093e-08	1.50682476183e-08	-5.61067683399e-09	5.07960351299e-08	2.97551469144e-08	-2.00110602162e-08	-2.40115063622e-09	-2.14299137239e-09	4.1510961915e-09	-2.27676983113e-09	-3.51189595883e-10	5.57423731445e-12	3.7076351446e-10	-1.45534435801e-09	9.27043180701e-11	2.25480253745e-10
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	-0.00177226494335	-0.000675990403414	-0.000842292550688	7.35471866942e-05	-4.56493112942e-06	4.63253690093e-05	7.34431796011e-06	-2.75569496042e-07	-5.56919521313e-06	4.40727182261e-06	1.91833764501e-06	-5.26186230045e-07	-2.69062629474e-07	-2.2823037998e-07	6.81558017e-08	4.18060447993e-08	-1.77830480672e-07	-8.01096875135e-09	-1.46439953854e-07	-9.64620685077e-08	1.23529365932e-09	4.64261798698e-08	-7.05232811719e-09	2.84966752641e-08	5.20020248258e-09	5.55785395176e-09	7.38437490567e-12	3.70763514461e-10	-1.45534435801e-09	9.27043180699e-11	2.25480253744e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.00952521110036	-0.0209670895654	-0.00559104256855	0.00109044126507	-0.00108744599233	6.79205075014e-05	5.21646271807e-05	-9.39357594233e-06	5.36211034489e-05	-2.92591464999e-05	1.23941679461e-05	1.57228916856e-06	1.8126056316e-06	-6.7168016356e-07	6.86678043965e-08	-1.30017951333e-07	2.86164103917e-07	-1.18763835016e-08	4.75805609472e-07	3.30491714852e-07	-1.27540083625e-07	-4.56414025643e-08	-1.06960857381e-08	-2.11693387245e-08	8.99164857713e-10	-3.95378218734e-09	9.30500257675e-12	3.70763514462e-10	-1.455344358e-09	9.27043180699e-11	2.25480253743e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other	0.122652878688	0.0652744644678	0.0758006054302	0.00100486961125	0.00317553968819	0.00290664562797	-8.99024524688e-05	0.000724177803215	-0.000118331508512	8.05726206912e-05	-1.94904499541e-05	-5.38577067953e-06	-2.30636112965e-06	5.79568310304e-07	-1.67420139067e-07	9.02818092466e-07	7.18867817275e-07	-7.72450258172e-07	2.21033541752e-07	-1.21249425369e-06	-2.59057883643e-07	3.41151071104e-08	-2.07317007175e-07	-6.34062377325e-07	-1.29122291646e-07	-4.51866287009e-08	-9.90408320696e-11	3.70763514427e-10	-1.45534435816e-09	9.27043180786e-11	2.25480253814e-10
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	-0.239390503719	0.0168017767026	0.0307406919227	-0.00932819883789	0.00319895024078	0.00136336403082	0.000867247852703	0.000356275073839	0.000107756238077	-8.3616196029e-05	1.48698294525e-05	-2.02248756209e-06	1.70197512168e-06	7.51793228373e-07	-7.46252725021e-08	2.3968812668e-07	5.7324599158e-07	-1.54278073877e-07	-1.36911403717e-07	-7.45401790828e-09	-3.26312198574e-07	-3.04311243619e-07	-1.10317357259e-07	-3.60116661048e-07	-1.05489916933e-07	-5.76263421585e-08	-4.68412485398e-11	3.70763514443e-10	-1.45534435808e-09	9.27043180749e-11	2.25480253779e-10
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	0.055960959362	0.0457128350624	0.0136593368141	0.0296905177563	-0.00142899054741	0.000376086639719	0.00057901087679	-4.77949655106e-05	-9.32665641756e-05	0.00020962073299	5.43321754004e-05	1.28030924133e-05	1.02321088484e-05	-5.11955954959e-06	9.28540875905e-07	-8.70159845451e-07	2.04289233515e-06	7.37622553813e-07	2.74346894418e-06	2.43878604188e-06	-1.02753892383e-07	-2.11432641902e-07	2.72424273386e-07	2.4997747755e-07	1.51986444233e-07	8.87346204604e-09	1.80066502233e-10	3.70763514518e-10	-1.45534435775e-09	9.27043180558e-11	2.25480253631e-10
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella	-0.0109737967676	-0.0129467133976	-0.0109481897293	0.00154276340265	0.00112647042841	0.000931037653669	0.000398177074859	0.000146925500434	-3.1945982567e-05	3.52386935329e-06	-6.84011182419e-06	3.71301967259e-06	3.31463845327e-06	-1.24644248992e-06	2.42085904499e-07	-3.28476229067e-07	7.5211701708e-07	-7.47090428364e-08	1.76384873249e-06	6.76141527759e-07	-4.5754701097e-07	-1.0459411603e-07	1.18485679797e-07	-3.38414064584e-07	2.97448235058e-08	-1.41890142315e-08	1.52067620897e-11	3.70763514464e-10	-1.45534435799e-09	9.27043180694e-11	2.25480253739e-10
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	-0.247834147081	0.0170584460941	0.0330686341729	-0.0103900778001	0.00349278483482	0.00137362684556	0.00109607546574	0.000375804296844	8.16322945692e-05	-7.82354459662e-05	8.1232240538e-06	-3.83555475967e-07	5.34306192975e-09	2.24566305466e-07	-2.27904561329e-08	3.26233065342e-07	1.32975780864e-07	-1.36728147553e-08	-5.1644063849e-08	-1.63976121284e-07	-1.19141496171e-07	3.08100923275e-08	-4.02332117433e-08	2.7291175776e-08	-6.54572953245e-09	2.93505516153e-09	3.79969842912e-12	3.70763514459e-10	-1.45534435801e-09	9.27043180706e-11	2.25480253746e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	-0.0058326412769	-0.0498475108375	0.000150407911892	0.00357349304694	0.00107843694578	0.000978694575211	0.000461241996878	7.04542542027e-05	-3.89770927558e-05	5.19712008977e-05	3.4744881542e-06	2.97663905858e-06	3.17991150848e-06	-1.39485244137e-06	4.16414180822e-08	-4.40561642638e-07	9.17052247952e-07	-6.8255151839e-08	1.40065350256e-06	7.24204941283e-07	-1.46199698882e-07	-1.52324795445e-07	4.94421534106e-08	-9.28692123986e-08	-1.34724242422e-08	-2.23343633656e-08	1.76876186609e-11	3.70763514464e-10	-1.45534435799e-09	9.27043180693e-11	2.25480253737e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	-0.193350720293	0.0303434830202	0.0224946935478	0.0175531798715	-0.000224767699104	0.00235137570919	-0.000772100545772	0.000141110149691	-9.41298416088e-05	0.000185504909826	5.23034010809e-06	3.51878816278e-07	-3.88211840604e-07	-1.14142574765e-07	-1.98580762985e-08	-4.08308918942e-07	3.43647488747e-08	2.2288464625e-08	1.77235774198e-07	-6.88841573107e-08	2.03998446368e-07	5.14845186072e-09	4.6058607898e-08	-7.07244693727e-08	4.92669484509e-09	-3.63331738553e-09	5.00541219899e-11	3.70763514474e-10	-1.45534435794e-09	9.27043180663e-11	2.25480253716e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	-0.00325904797131	-0.025313752319	0.00175457279506	0.00170785542459	0.000103598678289	0.000143562679729	0.000109567793426	-4.05200961495e-05	-2.00378116137e-05	4.00543066202e-05	1.25267226984e-05	-3.39729005909e-06	-2.77924784491e-06	7.77268954959e-07	-5.61289920012e-08	-4.33003532961e-07	-6.57740494981e-07	-5.17016467887e-08	-1.02040432187e-06	-3.45921484366e-07	2.0814483586e-08	4.69041621382e-08	-1.28552989597e-08	-8.01518289805e-09	1.87077502984e-08	9.34319394474e-09	-9.20639879747e-13	3.70763514458e-10	-1.45534435802e-09	9.27043180705e-11	2.25480253749e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eubacterium	-0.247962553835	0.0170293896723	0.0330944733738	-0.0104572113753	0.00350391623693	0.0013680022521	0.00110148364479	0.000375953963994	7.82777532297e-05	-7.62724801298e-05	7.39496291833e-06	-3.92136270894e-07	1.32454319862e-08	2.24102832106e-07	-1.90924735959e-08	3.36790129025e-07	1.39612718871e-07	-1.29753456305e-08	-4.57322441482e-08	-1.56737128434e-07	-1.56172936941e-07	3.42435432388e-08	-4.87203366559e-08	4.43294140878e-08	-8.21882338858e-09	3.76199694672e-09	4.54172129175e-12	3.70763514459e-10	-1.45534435801e-09	9.27043180706e-11	2.25480253745e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	-0.206736939618	0.0137516470773	0.0210014945953	-0.00824071489099	0.00259415754723	0.000984460306295	-0.000144575824145	0.000234371639116	-0.000170256778804	-2.44078529374e-05	3.97532615462e-05	1.74490585722e-05	4.84288465877e-06	3.15415565012e-06	-2.83218748405e-07	-5.96198841221e-07	1.40792367145e-06	2.4518887491e-07	3.08471113009e-06	2.35124749663e-06	-1.29543509571e-06	-2.05693805487e-08	-1.32799124192e-07	-1.39354176287e-07	1.36909151707e-07	4.16663387482e-08	3.43989556561e-11	3.7076351447e-10	-1.45534435797e-09	9.27043180683e-11	2.25480253726e-10
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	0.0400752710859	-0.00980916407241	-0.046261942394	-0.00896782545495	-0.00216441239858	-0.00255903559132	-0.0013115055554	-0.000435818328957	0.000319398022944	0.00055658572657	0.000121252225374	-1.1676592518e-05	-1.79320801153e-05	1.01472093706e-05	-4.12335158236e-06	-2.5858229562e-06	-3.26741523766e-06	-4.17327466812e-07	-7.68936673422e-06	-2.22291067121e-06	2.35385265684e-06	6.48460029236e-07	-8.40189755687e-08	9.67928181079e-07	1.87689708436e-07	1.1032183553e-07	-1.72942046266e-10	3.70763514402e-10	-1.45534435827e-09	9.27043180848e-11	2.25480253862e-10
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.00254411232421	0.0149009242986	-0.00453015554777	-0.000843720918253	-6.2225113319e-06	-4.9055670922e-05	-5.48647050983e-05	2.71109172155e-05	3.7192615284e-06	-1.32036999042e-05	-1.34808492377e-06	-1.3814690203e-07	5.70556623636e-07	-1.66929053918e-07	-1.1987127753e-08	-5.53758214891e-09	3.9840326935e-08	9.07100029701e-09	8.70695442094e-08	1.21322399648e-07	2.41757189979e-09	-7.32927590396e-09	1.14277013078e-08	1.95391400186e-08	5.60293320521e-09	-1.50458527341e-10	1.09040516214e-12	3.70763514459e-10	-1.45534435802e-09	9.27043180706e-11	2.25480253748e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	-0.00706839619128	0.0122740188901	-0.0101282689415	0.000379687153824	0.00211781447781	-0.000611082174904	3.71976201581e-05	0.000173221560721	5.75965015928e-05	-1.92273247044e-05	1.45454027516e-05	-2.80346353207e-07	1.05256368308e-09	7.41310363535e-08	-3.86832531356e-08	-2.97875899718e-07	-7.95777029396e-08	-1.84827216666e-08	-1.52591988048e-07	2.68592553418e-08	-4.28557446866e-08	-1.31410782442e-08	-8.75369945181e-09	-1.34224202835e-08	5.92523689467e-09	1.01495765398e-09	2.18165966686e-13	3.70763514459e-10	-1.45534435802e-09	9.27043180706e-11	2.25480253749e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.00426056655749	-0.0506113694716	0.012060927794	0.00302720127311	0.000156874684385	0.000281085563209	0.000161322682508	-7.23501276416e-05	-1.64235177085e-05	5.87995745862e-05	9.25410012429e-06	3.18997039151e-07	3.33961807793e-07	-1.50857654541e-07	-6.44437577505e-09	-6.41748469759e-08	1.33038431644e-07	3.49805751533e-09	1.45318630649e-07	6.48466262889e-08	2.65453935343e-08	-2.21767060102e-08	9.85418566313e-09	-4.90719203066e-08	3.83827571502e-09	-3.45009265454e-09	4.317627591e-12	3.7076351446e-10	-1.45534435801e-09	9.27043180702e-11	2.25480253746e-10
MockMiSeq.even;k__Bacteria;p__Tenericutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	-0.00170668374743	0.0149319629287	-0.0045097640744	-0.000889003236895	2.73819041156e-05	-4.5625320811e-05	-2.71145725002e-05	3.07576456869e-05	2.91344902902e-06	-1.76999342132e-05	-2.86925464325e-06	-3.5025314592e-09	1.89648465276e-08	-4.64364870551e-08	3.01443830365e-08	-2.42930985768e-08	-2.05412358694e-08	1.44259686011e-08	3.85138882492e-08	7.37001937448e-08	-1.37389391394e-08	1.66175964825e-08	-1.43282959305e-08	5.64566071585e-09	3.02800215828e-09	1.06197034191e-09	3.25644455006e-12	3.7076351446e-10	-1.45534435801e-09	9.27043180703e-11	2.25480253747e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.136406121055	0.0564379939685	0.0558993327067	-0.000802961068326	0.0260993240632	0.00770556969348	0.00175251945945	0.000316230979359	0.00018128893753	-0.00015458172602	5.38580847554e-05	-9.15993517135e-06	-6.00978685099e-06	2.30288216886e-06	3.58558709787e-07	3.73854237672e-06	-9.5439535444e-07	-4.55928514103e-09	-3.02458659239e-06	-2.39565646184e-06	-4.31777840118e-07	3.19756698306e-07	-2.17986527847e-07	1.09219999074e-07	-1.14804977376e-08	3.96356617726e-08	-1.33798429008e-10	3.70763514415e-10	-1.45534435821e-09	9.27043180815e-11	2.25480253837e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.00358705812671	-0.0587008867037	0.013947388466	0.00354223725892	-2.43286986074e-05	0.000208342880926	0.000109543951608	-9.72146743079e-05	-1.42235960548e-05	7.22539354639e-05	1.59388397444e-05	5.52145783503e-08	1.42135204047e-06	-4.2024364351e-07	3.61419593195e-09	-1.08763652837e-07	-2.43793525e-07	-2.77017448003e-08	1.20097701319e-07	1.46452957705e-08	4.50383273463e-08	2.43105081787e-08	1.72087805158e-08	5.51485807873e-10	1.09775297727e-08	6.07384823706e-09	1.00515544478e-11	3.70763514462e-10	-1.455344358e-09	9.27043180697e-11	2.25480253742e-10
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	0.0365690064231	-0.124164865658	-0.0156054784916	-0.00593266007786	-3.72750029643e-05	0.000351516594413	-0.00880474873903	0.000102872515104	-0.000761909603473	-0.000949603921896	-0.000518874358103	-4.2485802469e-05	-5.11180444235e-05	2.22873934621e-05	-1.23539061961e-06	9.39972737072e-06	-1.18392842146e-05	4.07114135442e-07	-1.8805163487e-05	-1.07685828009e-05	3.71562256218e-06	1.91421127268e-06	-8.09954793676e-07	3.264387415e-06	-3.25362422663e-07	2.46171307708e-07	-2.14645673215e-10	3.70763514386e-10	-1.45534435833e-09	9.27043180857e-11	2.2548025389e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	-0.00759979652458	0.0116750948319	-0.0106863641663	-0.000969144724081	-0.000870813922475	0.00138099084844	0.000313264952615	5.24540360623e-05	-7.57699912312e-05	-2.05281038523e-05	-2.69018210856e-05	4.25556716754e-06	4.05822376094e-06	-1.3532150168e-06	2.02952603884e-07	-1.08426513444e-07	9.91393620413e-07	-1.33279196713e-08	1.61602446255e-06	8.21330576132e-07	-2.17843788193e-07	-1.29384365775e-07	1.05090628083e-08	-6.8417249485e-08	-2.54202690655e-08	-2.01544982401e-08	2.17665938065e-11	3.70763514466e-10	-1.45534435798e-09	9.2704318069e-11	2.25480253735e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.159479302699	0.101695657883	0.167475364523	-0.0179476640164	-0.0181009101969	-0.0100537192328	-0.00531276891745	-0.00217662237322	0.000267767503954	5.74996919638e-06	1.62563004968e-05	-3.57473078512e-05	-3.82737762959e-05	1.18672179489e-05	-1.99733255699e-06	-1.9531128947e-06	-1.16093843742e-05	1.59199751918e-07	-1.41609503146e-05	-5.19973274136e-06	2.45597835721e-06	1.15466638963e-06	3.57773955116e-08	1.17939923319e-06	2.18699844531e-07	1.90486129772e-07	-1.99983342327e-10	3.70763514393e-10	-1.45534435831e-09	9.27043180859e-11	2.2548025388e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.0483658718034	-0.455193604355	0.120977930719	0.0267294461656	0.000299477203027	0.00181717614236	0.00110007667266	-0.000806154755798	-0.000113920009706	0.000529524881941	9.11213605681e-05	-5.53894081151e-07	-1.01078914877e-06	3.24367863414e-08	-2.43581773744e-07	-1.81754412716e-07	4.26484426041e-07	6.28460180071e-08	1.76792971972e-07	-1.70798523742e-07	4.44562656998e-07	-6.23110156701e-08	7.57478304163e-08	-3.56082409272e-07	4.50884892197e-08	-1.53066666822e-08	-1.3846568136e-12	3.70763514459e-10	-1.45534435802e-09	9.27043180702e-11	2.2548025375e-10
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	0.0484092261833	-0.455485397927	0.12105250561	0.0266853191462	0.000309582253251	0.00181032293874	0.00110577819838	-0.000806881152484	-0.000119272995284	0.00053302728779	9.01398599398e-05	-5.30230063326e-07	-1.00578831806e-06	1.5220983795e-08	-2.41334988073e-07	-1.84741706471e-07	4.27052280532e-07	6.23551521066e-08	1.8379549089e-07	-1.71901375845e-07	4.4993914989e-07	-6.08514123778e-08	7.68896765429e-08	-3.55620873726e-07	4.49130645852e-08	-1.52785491772e-08	-9.62218550545e-13	3.70763514459e-10	-1.45534435802e-09	9.27043180702e-11	2.2548025375e-10
MockMiSeq.even;k__Bacteria;Other;Other;Other;Other;Other	0.15293892558	0.0923221227097	0.14580899405	-0.0148104182122	-0.0123366910842	-0.00700983649015	-0.00377016314256	-0.00138755410556	0.000170533787727	-9.15978482451e-05	-6.70876309318e-05	-8.90475198907e-06	-5.05115526322e-06	8.12926824853e-06	-2.1989323717e-06	3.032117062e-07	-1.80854344526e-07	7.76517190533e-07	-1.53042482224e-06	-9.84592392097e-08	1.7350327488e-06	-3.21878393757e-07	3.258004752e-07	5.20694533437e-08	2.5156023534e-08	-4.12332619479e-08	-1.94806731775e-10	3.70763514395e-10	-1.4553443583e-09	9.27043180867e-11	2.25480253877e-10
