	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
rdp_0.0	0.198865523613	0.198865523613	0.198865523613	0.198865523613	0.198865523613	0.199074406549	8.30975287143e-05	0.00197227167473	0.0326151304655	0.0489111669933	0.0564898966421	0.130460984143	0.139920134276	0.163085192161	0.200881118783	0.314417969408	0.606421666971	0.0	0.00193989434014	0.030220486201	0.0394338626737	0.0796898463621	0.100432134228	0.141278966184	0.154794236669	0.210011418255	0.302237674346	0.589145425752	0.248616681708	0.248552161649	0.395310639192
rdp_0.1	0.199799219236	0.199799219236	0.199799219236	0.199799219236	0.199799219236	0.200008102172	0.00198659837651	0.000658070347937	0.0307802677311	0.047155015528	0.0547938605119	0.128773806743	0.138170511252	0.161288125452	0.199084052074	0.312620902698	0.604974029821	0.00193989434014	0.0	0.0283859101365	0.0376843382128	0.0780133154572	0.0987355247582	0.139593003209	0.15299716996	0.208214351546	0.300440607636	0.587761026489	0.248120996831	0.248062382591	0.395776378017
rdp_0.2	0.222996553873	0.222996553873	0.222996553873	0.222996553873	0.222996553873	0.223190385588	0.030245018772	0.0284761956569	0.00589276445026	0.0192009605768	0.0268579082535	0.10086117263	0.110264642969	0.133401475723	0.171194449436	0.284741068082	0.580379854699	0.030220486201	0.0283859101365	0.0	0.0121511344326	0.050076148773	0.0708414681145	0.111685396442	0.125118213817	0.180335395403	0.273074399967	0.563237850586	0.246055359866	0.246009367995	0.398876930516
rdp_0.3	0.222762183126	0.222762183126	0.222762183126	0.222762183126	0.222762183126	0.222896253923	0.0394338626737	0.0377072185101	0.00746301171065	0.0107693559787	0.0173809678861	0.0913059924367	0.100720512969	0.123919723601	0.161710031074	0.275256887108	0.571970992127	0.0394338626737	0.0376843382128	0.0121511344326	0.0	0.0406418621339	0.0612865745916	0.102148793718	0.115572582722	0.170855431047	0.264670228789	0.554808219082	0.242435015001	0.242432586149	0.399358841496
rdp_0.4	0.234164926985	0.234164926985	0.234164926985	0.234164926985	0.234164926985	0.234224351953	0.0796898463621	0.0780438893401	0.0477435464346	0.0310667758345	0.024831933347	0.0510794824543	0.0604288569731	0.0835624994293	0.133135409821	0.247900886665	0.559294407439	0.0796898463621	0.0780133154572	0.050076148773	0.0406418621339	0.0	0.0208883892271	0.0617184281457	0.0752370059567	0.142444335833	0.252012911938	0.54304516802	0.238705545833	0.238631781811	0.414711859161
rdp_0.5	0.238824607323	0.238824607323	0.238824607323	0.238824607323	0.238824607323	0.23887812647	0.100432134228	0.098772004461	0.0684923134606	0.0518238282505	0.0440594878625	0.0328694427012	0.0396773928899	0.0643951721446	0.120410936539	0.235151843883	0.546517355118	0.100432134228	0.0987355247582	0.0708414681145	0.0612865745916	0.0208883892271	0.0	0.0415578414449	0.0567153640401	0.129756866313	0.239232333367	0.530385988596	0.241905919114	0.241845754497	0.4239674057
rdp_0.6	0.26957369082	0.26957369082	0.26957369082	0.26957369082	0.26957369082	0.269627209968	0.141278966184	0.139632722492	0.109345100518	0.0926648529493	0.0848969863115	0.0113224579016	0.00710381092602	0.0254684422085	0.0804293710184	0.19547440364	0.506940967251	0.141278966184	0.139593003209	0.111685396442	0.102148793718	0.0617184281457	0.0415578414449	0.0	0.0186271395753	0.0897888324509	0.199543318872	0.491681485149	0.256651797797	0.256548473858	0.44751123548
rdp_0.7	0.278481827656	0.278481827656	0.278481827656	0.278481827656	0.278481827656	0.278535346803	0.154794236669	0.153033936332	0.122763104062	0.106080899085	0.0984255695321	0.0264286708515	0.0205039358332	0.0209575472526	0.065203756591	0.180000269871	0.492458331508	0.154794236669	0.15299716996	0.125118213817	0.115572582722	0.0752370059567	0.0567153640401	0.0186271395753	0.0	0.0748619301677	0.184269227773	0.477237555831	0.263757549201	0.263667300609	0.454605534003
rdp_0.8	0.292219206886	0.292219206886	0.292219206886	0.292219206886	0.292219206886	0.292269773124	0.210011418255	0.208257310408	0.177992433239	0.16136670032	0.153651255432	0.0997872997615	0.0918715777537	0.0668675726766	0.0273404689331	0.120498177807	0.432828705166	0.210011418255	0.208214351546	0.180335395403	0.170855431047	0.142444335833	0.129756866313	0.0897888324509	0.0748619301677	0.0	0.123715595782	0.426915193184	0.260005327884	0.259933132704	0.461680773975
rdp_0.9	0.370538607608	0.370538607608	0.370538607608	0.370538607608	0.370538607608	0.37055342144	0.302237674346	0.300477374009	0.270909663424	0.263371467248	0.256467967753	0.20911447677	0.200723684862	0.176058639157	0.135952176464	0.050142545943	0.372347611835	0.302237674346	0.300440607636	0.273074399967	0.264670228789	0.252012911938	0.239232333367	0.199543318872	0.184269227773	0.123715595782	0.0	0.347062135107	0.348873308511	0.348832125062	0.497811073729
rdp_1.0	0.601932328546	0.601932328546	0.601932328546	0.601932328546	0.601932328546	0.601935281456	0.589145425752	0.587899452729	0.561052394392	0.553599370181	0.547325524463	0.500373382529	0.493572290621	0.479897869113	0.423812927415	0.346930414559	0.177553912339	0.589145425752	0.587761026489	0.563237850586	0.554808219082	0.54304516802	0.530385988596	0.491681485149	0.477237555831	0.426915193184	0.347062135107	0.0	0.554898363402	0.554893860115	0.735946728952
rtax_single	0.189813491237	0.189813491237	0.189813491237	0.189813491237	0.189813491237	0.190221251699	0.248613728798	0.24803982256	0.243420417004	0.235929321941	0.239089297795	0.252724488111	0.254262607908	0.25922674823	0.248865372617	0.346032449905	0.568549881041	0.248616681708	0.248120996831	0.246055359866	0.242435015001	0.238705545833	0.241905919114	0.256651797797	0.263757549201	0.260005327884	0.348873308511	0.554898363402	0.0	0.00035607502842	0.546320620985
rtax_paired	0.189801038511	0.189801038511	0.189801038511	0.189801038511	0.189801038511	0.190203771628	0.248556902324	0.247979756506	0.24340341171	0.235880377159	0.239049498414	0.252646556753	0.254168716039	0.259132045632	0.248799369926	0.345966160544	0.568539185264	0.248552161649	0.248062382591	0.246009367995	0.242432586149	0.238631781811	0.241845754497	0.256548473858	0.263667300609	0.259933132704	0.348832125062	0.554893860115	0.00035607502842	0.0	0.546222561077
Expected	0.492062902993	0.492062902993	0.492062902993	0.492062902993	0.492062902993	0.492193791328	0.395295712665	0.395724184831	0.398906277488	0.399309980795	0.400218733507	0.443041940339	0.444997449336	0.449682626734	0.458594210091	0.496457825268	0.716112439069	0.395310639192	0.395776378017	0.398876930516	0.399358841496	0.414711859161	0.4239674057	0.44751123548	0.454605534003	0.461680773975	0.497811073729	0.735946728952	0.546320620985	0.546222561077	0.0
