pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.7	0.0413856808562	-0.0485508368225	-0.0610560179837	-0.00100308577779	0.0305083346683	-0.0214503743576	0.0139680252192	0.00520071092135	-0.00699093326971	-0.00581440830734	0.00562995454562	0.00174146631021	-0.00886499470442	0.0166348664948	-0.000379098314175	-0.00152200053868	7.41159431793e-05	-0.000293186370167	-0.00026698426867	0.000222196953636	-0.000185115842613	9.29451565454e-05	6.37287254025e-05	6.24781104909e-05	3.44607598709e-06	3.07344235306e-06	5.28075770972e-10	5.72363170165e-10	-2.33693375864e-10	-5.30905339199e-10	5.80339712666e-11
mothur_0.8	0.0834755571175	-0.0256761450494	-0.0398983816463	0.015487209378	0.0407014445274	0.0250447457478	0.0259941532907	-0.0377629713645	-0.000770919099415	0.00580255022682	0.016415792732	0.00478040080316	0.00281709763911	-0.00239975903896	-4.52512120289e-05	0.000276435967175	9.53720876317e-05	1.38416879567e-05	0.000131619377113	-2.47902068407e-05	3.773373476e-05	-2.61723968523e-05	-1.67704253006e-05	-1.49970029323e-05	-4.44666974437e-06	-2.01535988886e-06	5.28075770961e-10	5.72363170149e-10	-2.33693375862e-10	-5.30905339196e-10	5.80339712665e-11
mothur_0.9	0.197672957121	-0.0512514533244	-0.0241772352913	0.0145086525071	0.0765851816806	0.0140019179117	-0.00873713550837	-0.00938895209246	-0.0233520648136	0.00095869710789	-0.0203755160226	-0.00118690643629	0.00312344793046	-0.000678015765756	0.000201523402734	-0.00014797689333	0.00014549523297	-4.07417168823e-05	-0.000119139559378	2.30843829158e-05	-2.58705812126e-05	2.59461834676e-05	8.80069028318e-06	7.26834483273e-06	1.49026345744e-06	1.20022815039e-06	5.28075770968e-10	5.72363170159e-10	-2.33693375863e-10	-5.30905339198e-10	5.80339712668e-11
mothur_1.0	0.479383301458	0.0730559341816	0.105778078688	0.0151732733274	-0.0544746562013	-0.0755109690325	-0.0147908159151	-0.0150870722524	0.000395816948026	0.00251131553852	-0.000775249307361	0.00180691277791	-8.63004908051e-05	0.000504910711045	-2.87731582132e-05	-3.83684807605e-05	2.45508860136e-05	-2.69382177027e-05	-1.28058613921e-05	5.44022630423e-06	-9.1628009305e-06	5.44302505222e-06	2.93278205892e-06	1.46526293915e-06	-1.50123446961e-07	2.20551534187e-07	5.28075770966e-10	5.72363170156e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712666e-11
rdp_0.0	-0.0960031917219	-0.0462284909866	-0.0117136358041	-0.0219275996246	-0.0299082570215	0.00811129195854	-0.0108895783588	-0.00565290390279	-0.00275356526172	-0.0131417478299	-0.000646916806372	0.00405146966687	0.00216782645445	0.000300636409824	0.000897590213828	-0.000567693353384	-2.85055569917e-05	0.000124585051916	-0.000424937633965	-0.000229514120945	-9.20631452259e-05	-0.000736801026374	0.000257576116986	-9.59070902952e-05	0.000487457604216	-0.000174405021151	5.28075770845e-10	5.72363169688e-10	-2.33693375856e-10	-5.30905339154e-10	5.80339712721e-11
rdp_0.1	-0.0942483837399	-0.0465226925554	-0.0126503412807	-0.0212279246175	-0.0295807586886	0.00808619782431	-0.0116699391939	-0.00503455978879	-0.00293925529794	-0.0121913823223	-0.000470211277202	0.00348240216598	0.00199087129491	0.000117806612747	-0.000108442012298	0.000335216603868	0.000229212267345	-0.000361737064852	0.000212432757632	-0.000202149254976	0.000104282565081	0.000579136877051	-0.000344762384413	0.000298813027671	-0.000524093021049	-0.000161804639402	5.28075770486e-10	5.72363169724e-10	-2.33693375847e-10	-5.30905339045e-10	5.80339712418e-11
rdp_0.2	-0.0633033217881	-0.0575284088184	-0.0250644177073	-0.00837545313792	-0.0333314826318	0.0116074878476	-0.0163514639696	0.0009527132534	-0.00984134116976	0.0114380038274	0.0045218359771	-0.00352363243405	-0.00308513785966	-0.00284910611114	0.000245766226542	0.00109656504479	0.000247841002605	-0.00287409348817	-0.00106065563088	0.000224750992434	-0.000270346724702	0.000149652384921	0.000435964015229	0.000389950127457	0.000105423602273	3.99072659746e-05	5.28075771079e-10	5.72363170252e-10	-2.33693375881e-10	-5.30905339227e-10	5.80339712673e-11
rdp_0.3	-0.0549405710946	-0.0556484682196	-0.0245851950922	-0.00612291269416	-0.0296122019903	0.0102913752972	-0.0122139986629	-0.00129106270739	-0.00918119152184	0.0110051348985	0.00193249604795	-0.00463721353432	-0.00567860622333	-0.000594632022009	-0.00158437400624	-0.00106628730827	-0.000543727003857	0.00229712846452	0.000724997299633	0.000141937394632	0.00132380340182	-0.000162848262148	0.000264924655792	0.000193976165336	-5.98796925179e-06	-7.68610395328e-06	5.28075770991e-10	5.72363170109e-10	-2.33693375882e-10	-5.30905339195e-10	5.80339712629e-11
rdp_0.4	-0.0360212329803	-0.0555239496321	-0.046055808396	0.0051735667701	-0.00670086367598	-0.00649624358418	0.0149662448689	-0.00696043638663	0.0189950887529	-0.00171367924804	-0.00747530147094	-0.00702123882124	0.00229340493537	-0.00105211892824	-0.00357235071629	-0.0024830813858	0.00284214005796	-0.000412670080915	-0.000375893696434	-0.000172904464983	4.36148010534e-05	-5.02628224684e-05	0.000190067311391	2.53956372569e-05	-2.8304657282e-05	6.07342075802e-06	5.28075770983e-10	5.7236317017e-10	-2.33693375867e-10	-5.30905339201e-10	5.80339712664e-11
rdp_0.5	-0.0211139740165	-0.0516601131972	-0.0508461586347	4.41619087112e-05	0.000578631760883	-0.0146306096019	0.0233633439847	-0.0099707011609	0.0116831445176	-0.0117999554347	-0.00746948214607	-0.00657998521988	-0.0085464218707	-0.00360803559857	-0.000808908540914	0.00307338362404	-0.00220848609439	0.000646731568515	-0.00053775409061	0.000442241833403	-0.000214654790558	7.14879892862e-05	9.5248508808e-07	9.24361010988e-05	4.59200096123e-05	5.43842002505e-06	5.28075770981e-10	5.72363170169e-10	-2.33693375865e-10	-5.309053392e-10	5.80339712665e-11
rdp_0.6	0.0265172604789	-0.0525456652718	-0.065936856797	-0.00373971249751	0.000330749747316	-0.01886232962	0.0141177543515	0.0123554068057	-0.000234301870571	0.00421252847892	0.000952136697168	0.00509541486209	-0.00111558006422	-0.00420961249857	0.00371700443492	0.000119401398011	0.00113144689561	0.0017228726449	-0.00201501153913	-0.000843740015265	0.000262990946653	0.000374413932644	8.28925841318e-05	-9.86889751802e-05	-5.35070635211e-05	9.85275297853e-06	5.28075770971e-10	5.72363170198e-10	-2.33693375862e-10	-5.30905339202e-10	5.80339712671e-11
rdp_0.7	0.0429725657982	-0.0519567411982	-0.0678886754696	-0.0085139712721	0.00246841173478	-0.0198783885267	0.0110192455612	0.0203952507923	-0.00277462377894	0.00597535010571	0.000836288693943	0.011967470529	0.00788948954246	-0.00124249036409	-0.00521260421198	0.00163120062955	-0.000784352176424	0.000127585216574	-6.42398399052e-05	0.000243264414299	-7.91706018052e-05	-0.00013133810692	1.94837107539e-05	3.48933373519e-05	2.65480783688e-05	2.87294145876e-06	5.28075770978e-10	5.7236317016e-10	-2.33693375863e-10	-5.309053392e-10	5.80339712672e-11
rdp_0.8	0.0952642805297	-0.0284352501731	-0.0359614961439	0.0166143776362	0.0361475955458	-0.0277597623469	-0.00875458716076	0.0143432235651	-0.00645238956989	-0.0125513794529	0.0139572832275	-0.0151333485961	0.00931809758717	-0.00218180562894	0.000391299874687	0.000231828800551	-0.00021407145823	0.000155616527928	0.000143812195196	-5.62668081533e-05	6.2939538934e-05	-3.6874269543e-05	-3.02557068147e-05	-1.0255335995e-05	3.07611394016e-06	-1.76031496967e-06	5.28075770963e-10	5.72363170148e-10	-2.33693375864e-10	-5.30905339196e-10	5.80339712662e-11
rdp_0.9	0.187208397251	-0.0376879834465	-0.0121683814995	-0.0282516153862	0.0702782368882	0.0199074257244	-0.0527015712228	0.00505140049313	0.0230977527904	0.000503235202583	0.00341891864192	0.00422074078486	-0.00526098868221	-0.0013750156354	-0.000179637895126	0.000128308667849	-6.9151520023e-05	4.74933649431e-05	3.23839763425e-06	-6.06853837331e-06	1.13654317131e-05	-1.70831504118e-05	7.24054701782e-06	5.12631001393e-07	1.45150972103e-07	2.3584375027e-07	5.28075770967e-10	5.72363170155e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712666e-11
rdp_1.0	0.467148662326	0.0948449529037	0.0508218297146	-0.0444780986964	-0.0367275752065	0.0770632729879	0.0260777842261	0.014569567602	0.000623083599623	-0.00419583644089	0.000469317089301	-0.00250145649086	-0.000234977173631	0.000804057906356	2.23366546166e-05	-4.75786036555e-05	1.24162303335e-06	-1.70256480253e-05	-1.02322460358e-05	-2.80533090736e-06	-7.21381848832e-06	5.79977219195e-06	1.21295085331e-06	7.77203974998e-07	-8.9939375153e-08	1.6845635886e-07	5.28075770966e-10	5.72363170156e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712666e-11
rtax_single	-0.0488474034079	0.149380214688	-0.0233145445169	0.122595505337	-0.0095181115519	0.016662558518	-0.00578734776186	0.00436596283576	0.0013152829491	-0.00284174024361	-0.000281824613336	0.00219893529587	-0.00129405978442	-0.00017997210276	-0.000284917932055	6.26847229041e-06	0.000505412341121	0.000652020530964	0.000405437653828	-0.000680950182488	-0.000215488562237	0.000314425269028	-0.00053529053278	0.000383374983761	0.000342757525047	2.8086034298e-05	5.28075771053e-10	5.72363170213e-10	-2.33693375872e-10	-5.3090533923e-10	5.80339712703e-11
rtax_paired	-0.0488441986301	0.149285980929	-0.023288020133	0.122621206596	-0.00941580458792	0.0165906688656	-0.00562866427595	0.00421036929772	0.00134285185813	-0.00261379606323	-0.000294525160251	0.00175367871046	-0.00117256526086	-0.000146018937452	0.000162738588678	-2.27014063858e-05	-0.000502574617571	-0.000653117572511	-0.000423670514926	0.000712301617688	0.000211057384998	-0.000315899395896	0.000546194980377	-0.000377370508608	-0.000342762269593	-2.77886577704e-05	5.2807577088e-10	5.72363170098e-10	-2.33693375854e-10	-5.30905339165e-10	5.80339712629e-11
Expected	-0.0987272292818	-0.29139336634	0.285678382896	0.051055849138	0.0171353382933	0.00694396883366	0.0118506737821	0.00729741098847	0.00121577619522	-0.00030800829264	0.00124255317004	0.00118982579981	-0.000984518776025	-0.000553567186994	-5.96762686164e-05	-3.42513852641e-05	-5.86576795247e-06	-2.14421958939e-05	2.15491285811e-06	-7.3137185524e-06	-1.19438751682e-06	1.47192233228e-06	-5.7239722844e-07	-1.82067953548e-06	-4.68492500928e-07	2.97351817366e-08	5.28075770966e-10	5.72363170156e-10	-2.33693375863e-10	-5.30905339197e-10	5.80339712667e-11


eigvals	0.705001868852	0.300120246576	0.146486308444	0.0436988457083	0.0281531549387	0.0172954994253	0.0076580376301	-0.003288816454	-0.00224375780977	-0.00178417876443	0.0011152163533	-0.000698311132256	0.00059669581886	-0.000490832950286	8.05807753236e-05	5.64059241713e-05	-2.74386965064e-05	2.6418854243e-05	1.41026625432e-05	-1.15677138719e-05	-5.37097464896e-06	-3.51256891589e-06	2.52267772008e-06	1.12220070928e-06	-8.91911574125e-07	1.20708775724e-07	2.23035443094e-16	-8.45362358199e-17	-2.66294191756e-17	-1.15130429368e-17	-5.61493744947e-18
% variation explained	56.0031175779	23.8406026977	11.6364088065	3.47129802394	2.23639754145	1.37389974506	0.608330276503	0.261253172088	0.178237020337	0.141729515252	0.0885892581535	0.0554716266346	0.0473996276864	0.0389902163957	0.00640108180466	0.00448070812719	0.00217964322439	0.00209863018214	0.00112027088645	0.000918902585508	0.000426653230385	0.000279027359626	0.000200393535408	8.91440732914e-05	7.0850633114e-05	9.58872317683e-06	1.77172298337e-14	6.71529106997e-15	2.11535679409e-15	9.14559699424e-16	4.4603286327e-16
