	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
mothur_0.4	0.654286577704	0.654286577704	0.654286577704	0.654286577704	0.654286577704	0.660439953451	0.26108791158	0.214072589654	0.213772918959	0.272457590144	0.0	0.0363338992932	0.213228749619	0.308360320159	0.430604631733	0.565555252812	0.837843594094	0.26108791158	0.260060724083	0.366030823634	0.342867319888	0.26680155766	0.143541597865	0.190430196236	0.320914999825	0.430594221129	0.572156447422	0.939238153423	0.551819561363	0.721543415997
mothur_0.5	0.654799932104	0.654799932104	0.654799932104	0.654799932104	0.654799932104	0.660953307851	0.27447153103	0.227467520425	0.227013443673	0.262126110329	0.0363338992932	0.0	0.177094060756	0.295255550194	0.405079116527	0.552450482847	0.837011347657	0.27447153103	0.273499889196	0.378705959814	0.355430464026	0.279064350844	0.107374666243	0.160402943817	0.295222516947	0.404879225836	0.546530821528	0.926614045937	0.551288217021	0.721717060347
mothur_0.6	0.723931756354	0.723931756354	0.723931756354	0.723931756354	0.723931756354	0.730085132101	0.450552436652	0.403772318793	0.403205679967	0.226177907255	0.213228749619	0.177094060756	0.0	0.141357673194	0.25143599562	0.398798881888	0.779760424642	0.450552436652	0.449804687563	0.342902101769	0.31958237164	0.222322503147	0.0702088759784	0.11452503467	0.141168523792	0.250747854865	0.392745396373	0.773542325679	0.500739164034	0.792733059151
mothur_0.7	0.731766920897	0.731766920897	0.731766920897	0.731766920897	0.731766920897	0.737920296644	0.458699833504	0.45056194654	0.450006729264	0.2968918045	0.308360320159	0.295255550194	0.141357673194	0.0	0.183939662665	0.258230360855	0.756208211487	0.458699833504	0.457996539213	0.351016465373	0.327696735244	0.290689408014	0.188014708147	0.188114915306	0.0812925917716	0.183450382765	0.310923289559	0.750312405862	0.579152147166	0.800465517055
mothur_0.8	0.746346421014	0.746346421014	0.746346421014	0.746346421014	0.746346421014	0.752499796761	0.582769295295	0.560396824195	0.559841606918	0.407578136176	0.430604631733	0.405079116527	0.25143599562	0.183939662665	0.0	0.147737544423	0.696939062098	0.582769295295	0.582366682643	0.475386608803	0.452066878674	0.400512974347	0.298028453717	0.313511310851	0.206233014676	0.168141214837	0.142387831893	0.690750906875	0.593731647283	0.815469662372
mothur_0.9	0.767261753357	0.767261753357	0.767261753357	0.767261753357	0.767261753357	0.767451123216	0.708114577244	0.707768190515	0.707212973238	0.554065015227	0.565555252812	0.552450482847	0.398798881888	0.258230360855	0.147737544423	0.0	0.68877921386	0.708114577244	0.707711964592	0.600776125093	0.577379127376	0.547884340667	0.445477988343	0.404146578207	0.302207574415	0.281050077123	0.105047213994	0.647960906671	0.599751879094	0.815469662372
mothur_1.0	0.838979923473	0.838979923473	0.838979923473	0.838979923473	0.838979923473	0.838979923473	0.838979923473	0.838678671801	0.838279110875	0.826361123444	0.837843594094	0.837011347657	0.779760424642	0.756208211487	0.696939062098	0.68877921386	0.0	0.838979923473	0.838645068521	0.826416779334	0.826193144827	0.826361123444	0.826004675685	0.825637026833	0.778747637974	0.755247329833	0.610403763524	0.233054089886	0.825270940068	0.935483870968
rdp_0.0	0.513341863022	0.513341863022	0.513341863022	0.513341863022	0.513341863022	0.519495238769	0.0	0.0474165740578	0.0479496096042	0.248348841561	0.26108791158	0.27447153103	0.450552436652	0.458699833504	0.582769295295	0.708114577244	0.838979923473	0.0	0.00135060200782	0.108330675847	0.131559915404	0.231278001474	0.381043233207	0.388275026338	0.458566119537	0.582725060954	0.702150571355	0.940452651107	0.558667825072	0.644252428579
rdp_0.1	0.513364485665	0.513364485665	0.513364485665	0.513364485665	0.513364485665	0.519517861412	0.00135060200782	0.0461448206157	0.0466545532588	0.247131843293	0.260060724083	0.273499889196	0.449804687563	0.457996539213	0.582366682643	0.707711964592	0.838645068521	0.00135060200782	0.0	0.107102366258	0.13049969466	0.230061003205	0.380161200119	0.3874493294	0.458163506885	0.582322448302	0.701747958703	0.940072661097	0.558287835063	0.644275780985
rdp_0.2	0.513419351067	0.513419351067	0.513419351067	0.513419351067	0.513419351067	0.519572726814	0.108330675847	0.153158718192	0.152747845944	0.140096444247	0.366030823634	0.378705959814	0.342902101769	0.351016465373	0.475386608803	0.600776125093	0.826416779334	0.108330675847	0.107102366258	0.0	0.0234971084053	0.123002981517	0.273159294125	0.280524911451	0.351183433045	0.475342374462	0.59488960725	0.833291797689	0.451828584731	0.644332416239
rdp_0.3	0.536315445769	0.536315445769	0.536315445769	0.536315445769	0.536315445769	0.542468821516	0.131559915404	0.176600280935	0.176045063658	0.139985683607	0.342867319888	0.355430464026	0.31958237164	0.327696735244	0.452066878674	0.577379127376	0.826193144827	0.131559915404	0.13049969466	0.0234971084053	0.0	0.0999304092556	0.249817731841	0.257205181323	0.327863702916	0.452022644333	0.57152564278	0.832778792863	0.45150517022	0.66796709464
rdp_0.4	0.588262531912	0.588262531912	0.588262531912	0.588262531912	0.588262531912	0.594415907659	0.231278001474	0.184028634435	0.183483827763	0.170085033331	0.26680155766	0.279064350844	0.222322503147	0.290689408014	0.400512974347	0.547884340667	0.826361123444	0.231278001474	0.230061003205	0.123002981517	0.0999304092556	0.0	0.173496974174	0.226525932008	0.290867687008	0.400502563743	0.541997822824	0.832492234924	0.45152869358	0.72158989324
rdp_0.5	0.654721763799	0.654721763799	0.654721763799	0.654721763799	0.654721763799	0.660875139546	0.381043233207	0.334128831348	0.333562192522	0.155990863431	0.143541597865	0.107374666243	0.0702088759784	0.188014708147	0.298028453717	0.445477988343	0.826004675685	0.381043233207	0.380161200119	0.273159294125	0.249817731841	0.173496974174	0.0	0.0534395907343	0.187992875992	0.297649584881	0.439590790239	0.820409202124	0.4459724156	0.721717060347
rdp_0.6	0.66165434604	0.66165434604	0.66165434604	0.66165434604	0.66165434604	0.667807721787	0.388275026338	0.387023964986	0.386435714462	0.18605899492	0.190430196236	0.160402943817	0.11452503467	0.188114915306	0.313511310851	0.404146578207	0.825637026833	0.388275026338	0.3874493294	0.280524911451	0.257205181323	0.226525932008	0.0534395907343	0.0	0.166468156085	0.267225896083	0.393364182675	0.77365431772	0.446094708018	0.728367528445
rdp_0.7	0.731655719344	0.731655719344	0.731655719344	0.731655719344	0.731655719344	0.737809095091	0.458566119537	0.450728914212	0.450173696936	0.297058772172	0.320914999825	0.295222516947	0.141168523792	0.0812925917716	0.206233014676	0.302207574415	0.778747637974	0.458566119537	0.458163506885	0.351183433045	0.327863702916	0.290867687008	0.187992875992	0.166468156085	0.0	0.18272661684	0.310811867549	0.750099953557	0.579018433199	0.800465517055
rdp_0.8	0.746302186673	0.746302186673	0.746302186673	0.746302186673	0.746302186673	0.75245556242	0.582725060954	0.560352589854	0.559797372577	0.407533901835	0.430594221129	0.404879225836	0.250747854865	0.183450382765	0.168141214837	0.281050077123	0.755247329833	0.582725060954	0.582322448302	0.475342374462	0.452022644333	0.400502563743	0.297649584881	0.267225896083	0.18272661684	0.0	0.27028669825	0.692272359666	0.593687412942	0.815469662372
rdp_0.9	0.761297747469	0.761297747469	0.761297747469	0.761297747469	0.761297747469	0.761487117327	0.702150571355	0.701804184626	0.70124896735	0.548211530631	0.572156447422	0.546530821528	0.392745396373	0.310923289559	0.142387831893	0.105047213994	0.610403763524	0.702150571355	0.701747958703	0.59488960725	0.57152564278	0.541997822824	0.439590790239	0.393364182675	0.310811867549	0.27028669825	0.0	0.564083670886	0.578892772673	0.815469662372
rdp_1.0	0.940452651107	0.940452651107	0.940452651107	0.940452651107	0.940452651107	0.940475053293	0.940452651107	0.940106264377	0.939706703451	0.821088954165	0.939238153423	0.926614045937	0.773542325679	0.750312405862	0.690750906875	0.647960906671	0.233054089886	0.940452651107	0.940072661097	0.833291797689	0.832778792863	0.832492234924	0.820409202124	0.77365431772	0.750099953557	0.692272359666	0.564083670886	0.0	0.832367791497	0.940695417501
rtax_single	0.435727141927	0.435727141927	0.435727141927	0.435727141927	0.435727141927	0.435827032158	0.558667825072	0.558321438342	0.557888844169	0.380973387406	0.551819561363	0.551288217021	0.500739164034	0.579152147166	0.593731647283	0.599751879094	0.825270940068	0.558667825072	0.558287835063	0.451828584731	0.45150517022	0.45152869358	0.4459724156	0.446094708018	0.579018433199	0.593687412942	0.578892772673	0.832367791497	0.0	0.735845572438
Expected	0.618187748608	0.618187748608	0.618187748608	0.618187748608	0.618187748608	0.618211101013	0.644252428579	0.644252428579	0.644413106102	0.66796709464	0.721543415997	0.721717060347	0.792733059151	0.800465517055	0.815469662372	0.815469662372	0.935483870968	0.644252428579	0.644275780985	0.644332416239	0.66796709464	0.72158989324	0.721717060347	0.728367528445	0.800465517055	0.815469662372	0.815469662372	0.940695417501	0.735845572438	0.0
