pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
mothur_0.4	0.0434856977703	-0.00437871189634	-0.0471597065178	-0.00620260163338	-0.00612458614254	-0.0051945681298	0.0051359210558	-0.000707555839902	0.00293481099721	0.0039418556595	0.000256839408281	-0.00117026501082	0.00094302564788	-0.000380660564198	0.000546367945389	-2.71028606548e-05	-0.000412361236709	0.000300260705445	0.000158260303173	2.48950212633e-05	0.000142756286594	0.00043608210231	-0.000299744163375	-8.77941122235e-05	4.02120414552e-05	2.76713787742e-05	-1.44244878291e-09	3.70763514108e-10	-1.45534436037e-09	9.27043182078e-11	2.25480254688e-10
mothur_0.5	0.0424263826829	-0.00387174922598	-0.0464359654514	-0.00629722023364	-0.00539013763724	-0.00594325405315	0.00459231402412	-0.0016737676681	-4.62755933337e-06	0.00199680818323	0.00233479757431	0.00160715318999	0.000986678501504	0.00117025195479	-9.66452089466e-05	0.000120133043011	-0.00083925249774	-0.000114140482754	-0.000403003837005	-1.80768807969e-05	-9.67287047594e-05	-5.42521897229e-05	-2.62738446084e-05	-4.92645071875e-05	-8.98246267237e-06	9.31846652475e-06	-2.84243775664e-09	3.70763513563e-10	-1.45534436207e-09	9.270431811e-11	2.25480255585e-10
mothur_0.6	0.0481632003867	-0.00114392515929	-0.0413963394352	-0.00216860421399	-0.00771326252465	-0.00671601330737	0.0087378594301	0.00118814698958	0.00474350893615	0.00354834405882	-0.00196394279153	0.00144202509173	-0.00179117438188	-0.00055348486728	0.000132531385037	-3.17383168801e-05	-0.000414970512872	-3.30586934689e-05	0.000142341611506	-0.000215357759431	7.31579998701e-06	0.000145062540209	-3.58939120858e-05	0.000112903214429	-1.03152083821e-05	1.20389827559e-05	2.66970542851e-08	3.70763523106e-10	-1.45534431913e-09	9.27043157447e-11	2.25480236226e-10
mothur_0.7	0.0529499713564	0.00585483824731	-0.0260157275536	0.0103567194877	-0.00923366251711	-0.0150580982822	0.0156409928991	0.00345322745348	-0.00384832354534	-0.00786621814188	-0.000609025270087	-0.000437084365404	-0.000424292672528	-0.000203197325913	7.44041729818e-05	0.000894789751356	-0.000433609145919	-4.01361724827e-05	3.73324163113e-05	0.000537657075351	1.76925644263e-05	-8.89331790475e-05	2.91918168331e-05	-6.89688056256e-05	1.81955387314e-05	-7.5988452645e-06	-2.20714387236e-08	3.70763507323e-10	-1.45534439026e-09	9.27043199511e-11	2.25480268245e-10
mothur_0.8	0.099710956159	0.04032049482	-0.00113173338766	0.00193701488366	0.0352368447638	0.0184971678611	0.00809492992187	-0.0219381596561	0.00014174694833	-0.00296525084411	-0.00130335562444	-0.000141759538629	-0.000129353390943	4.71044005699e-05	-7.19903832502e-06	3.0379219166e-05	-4.1794739097e-05	1.25102686009e-06	-5.98549771544e-05	-2.98169997052e-05	1.53001219436e-05	4.65737562343e-06	1.06970503464e-06	8.65114663463e-06	8.79216310231e-08	8.04691911243e-07	8.47121719337e-10	3.70763514728e-10	-1.45534435678e-09	9.27043179832e-11	2.25480253193e-10
mothur_0.9	0.139862867936	0.0445651665698	0.0385568387819	-0.00185997316437	0.0230618903913	0.0192978174737	0.00312629256877	0.00795578371115	0.0006039018671	0.000372989658383	-0.00114756383585	0.000945265641676	0.00100010956703	-0.000310184958181	9.12454399777e-05	0.00107397149447	0.000548865161558	5.60034376182e-05	0.000280884344693	-0.000291675254101	2.88650567458e-05	2.81619987257e-05	1.69057288548e-06	3.07370382605e-06	-1.22414411877e-05	-1.42463978516e-06	7.49801389536e-09	3.70763516844e-10	-1.45534434702e-09	9.27043173221e-11	2.25480248835e-10
mothur_1.0	0.157870245112	0.1001606629	0.175132618223	-0.0394682344004	-0.0645610299864	0.0168990922645	-0.00233805500788	-0.00441595080281	-0.00166421139981	6.88770100443e-05	-0.000518074229399	7.76691169989e-06	9.51246120617e-06	-6.08853582699e-06	2.28373264863e-06	8.68945507121e-06	1.24626840499e-06	3.5820668815e-07	1.73357911916e-06	-1.905037293e-07	5.30441922344e-07	2.18136358843e-07	2.59485847696e-07	7.4337818811e-07	-1.51754431335e-07	9.07482250217e-09	4.88961478293e-11	3.70763514474e-10	-1.45534435794e-09	9.27043180664e-11	2.25480253717e-10
rdp_0.0	0.0326781245229	-0.0260627402337	-0.0576114690923	-0.0168959124731	0.000321271333986	0.00020396097522	-0.0128252366328	0.000143579112437	-0.000676910072361	-0.00115116074023	-0.00103526108708	-9.60419142234e-05	-0.000140190292053	-0.000157444081947	-0.000155991520454	-1.82719274486e-05	-0.000266060728095	3.50861352207e-05	0.000220293583541	-0.000258940995049	-0.00029264089102	-0.000119926913319	-3.50667535395e-05	-0.000230813313801	0.000198859943129	-0.000138226913078	-5.63998885902e-08	3.70763496579e-10	-1.45534444135e-09	9.27043228815e-11	2.25480290914e-10
rdp_0.1	0.0330093054867	-0.0254894312324	-0.0571591819833	-0.0164581755723	0.000129393695666	-7.71422978033e-07	-0.0123229670167	0.000223482101144	-0.0013492911237	-0.0016401579024	-0.000439856076694	-5.15265977361e-05	-0.000164125275882	-0.000238670160903	-0.000402007599277	-1.35711822257e-06	-0.000107425390374	0.000371989080715	8.67438220321e-05	-8.57176466147e-05	0.000125843137561	-0.000459192727698	-0.000393819570866	-2.37156799904e-05	-0.000113042484068	7.93139572595e-05	2.1143205152e-08	3.70763521237e-10	-1.45534432652e-09	9.27043161795e-11	2.25480239746e-10
rdp_0.2	0.0343679360435	-0.0248277771326	-0.0561239472654	-0.0151822444627	-0.000580146657126	-0.000210454929176	-0.0110416941791	0.00107539629711	-0.000976654528634	-0.00171250650955	-0.000953298128947	1.03473143828e-05	8.13278713251e-05	3.78826390214e-05	-0.00105741511523	9.66842724808e-05	-2.84888907731e-05	0.000965954338625	-0.000380679365792	0.00011937454327	0.000131238877441	0.000319433158843	0.00015913947675	0.000215977066503	1.6286062538e-06	-2.92693756264e-05	-1.54495973072e-09	3.70763513779e-10	-1.45534436027e-09	9.27043184071e-11	2.25480254821e-10
rdp_0.3	0.0390259232231	-0.00671186961244	-0.0497806240321	-0.00945617274229	-0.00373067590573	-0.004829766342	0.00104437154874	-0.00319753186878	-0.0017675144465	0.00113157180944	0.00407441084041	0.000504779201167	-8.54704617163e-05	-0.0005658619635	-0.00100921295036	-6.19416374242e-05	0.000672152257554	-0.000779002072815	0.000262644410313	0.000237892634305	-2.88569974344e-05	0.000183015828811	-0.000106697728259	-3.93495067569e-05	2.53746325332e-05	1.04695077557e-05	-1.81743896687e-09	3.70763513953e-10	-1.45534436086e-09	9.27043184011e-11	2.25480254946e-10
rdp_0.4	0.0436902015927	-0.00438182696675	-0.0470208237219	-0.0061590298233	-0.00620359137437	-0.00515755898693	0.00519696866364	-0.000545172568442	0.00285867210471	0.00387358842541	0.000334772423071	-0.00111830126849	0.000765886980263	-0.000677915630557	-0.000425162054815	-1.08519363595e-05	-0.000553762585357	-0.000423568693461	0.000242488076841	-0.000225197976461	1.49646569955e-05	-0.000288570046726	0.000298004103585	0.00019222281248	-5.51348719376e-05	-1.63940211025e-05	2.26862290131e-08	3.70763521653e-10	-1.45534432468e-09	9.27043161207e-11	2.25480238869e-10
rdp_0.5	0.0455869095378	-0.00275779243659	-0.0443158838613	-0.00361209155196	-0.00703998334288	-0.00627550980487	0.00730277587794	0.000379246904609	0.00318271813883	0.00325170843438	-0.000818407155311	-0.000126613873631	0.00012033652709	-0.000599319777826	0.000243334335865	-6.03762714368e-05	0.000718354905531	5.94754837297e-05	-0.00119765418811	6.99830951811e-05	-8.74649796437e-05	-0.000184201382097	1.02903472842e-05	-0.000125511923744	1.35503287855e-05	-1.19324253714e-05	-4.4580540701e-08	3.70763499986e-10	-1.45534442288e-09	9.2704322071e-11	2.25480282998e-10
rdp_0.6	0.0474379095795	-0.00139475252355	-0.0423035989919	-0.0034026905762	-0.00725337348923	-0.00647200976097	0.00781962727216	0.000711059561519	0.00494940473329	0.00455306748935	-0.00212384943875	-0.000674844538464	-0.000362198860512	0.00151456755379	-0.00038433663072	5.89743537729e-05	0.000643993453322	7.46212160208e-05	0.000461220861031	0.0001371046224	0.000103712651641	-9.16180593323e-05	1.75286973441e-05	-9.33108024655e-05	-6.89703473483e-06	-1.81422738474e-05	-1.03987654103e-08	3.70763511078e-10	-1.45534437316e-09	9.27043188352e-11	2.25480260587e-10
rdp_0.7	0.0535581659192	0.006170756451	-0.0252582837956	0.010547498918	-0.00918260968511	-0.0149752983035	0.0157277667008	0.00331580914889	-0.00410877978587	-0.0083894691875	-0.000544120473383	-6.83369400152e-05	0.000364188443885	0.000236939945897	-3.20828324521e-05	-0.000804766660175	0.000375003322354	2.49109391864e-05	3.89661936638e-05	-0.000584510577895	-6.4057967998e-05	9.82157751999e-05	-3.12217094879e-05	5.27839240341e-05	-2.06524785996e-05	7.73406261553e-06	2.81062839219e-08	3.70763523576e-10	-1.45534431699e-09	9.27043156284e-11	2.2548023529e-10
rdp_0.8	0.136827161771	0.0409102346118	0.0239405962475	-0.00653138926912	0.0209840240394	0.0258070528974	0.00404304053049	0.00797740421336	-0.00300612161871	0.00203630772695	0.00382188224807	-0.00119927445286	-0.00120790038573	0.00045025393341	-1.81321955397e-05	4.71061850551e-05	-0.000250395852504	-1.87635213539e-05	-0.000347521022193	-0.000219419439084	-9.37925870234e-06	3.31379105027e-05	-1.32910932464e-05	1.459824147e-07	2.23642478966e-06	4.38548028197e-06	-7.38953581186e-10	3.70763514228e-10	-1.45534435908e-09	9.27043180324e-11	2.25480254225e-10
rdp_0.9	0.140245983551	0.0446871952497	0.0402255980024	-0.00149215274805	0.0226810881793	0.0191051603605	0.00349308962665	0.00812200914654	0.00074011636606	-0.000172642683028	-0.0018624274614	0.000486927148343	0.000439202170202	-0.000221927178064	-5.93530909178e-05	-0.00114958973335	-0.000235313051457	-3.94302147027e-05	0.000163368091611	0.000563885983664	-4.29952947193e-05	-6.96836762565e-05	1.02727947478e-05	-1.38419028263e-05	9.35020760206e-06	-4.27608924312e-06	-7.97294912901e-09	3.70763511917e-10	-1.45534436972e-09	9.27043189859e-11	2.25480258985e-10
rdp_1.0	0.169005034595	0.114798171909	0.183966631856	0.00387917385061	0.0296393526417	-0.0448734853004	-0.0106441895767	-0.00048677239896	0.00254109816023	6.46068250715e-05	0.000768821046804	-0.000129290629763	-0.000117113083107	3.90428615674e-05	-5.5584622899e-06	2.63334227406e-06	-3.08913859469e-05	2.5781547977e-07	-5.07845317446e-05	-2.43585376889e-05	5.92086447299e-06	3.81061909544e-06	-3.69765381516e-07	2.38299922102e-06	7.78362278362e-07	6.38760102326e-07	-5.78217372062e-10	3.7076351427e-10	-1.45534435886e-09	9.27043181119e-11	2.25480254128e-10
rtax_single	-0.0302695559397	0.076060871773	-0.00673263184029	0.0977811037966	-0.00508574130808	-0.00346541321672	-0.00371455045133	-0.00161932485756	-0.0106926459639	0.00768311185141	-0.00185095767214	4.80939547482e-05	6.7746871604e-06	-3.31111309359e-05	4.22204573338e-06	-1.04636728609e-05	2.38408935994e-08	-6.85051320572e-07	1.40527304343e-05	-1.41224059784e-06	1.17518038328e-05	2.51062548146e-06	2.63002413588e-06	3.50330741848e-07	-2.70390906201e-07	1.39570816011e-08	1.13158031174e-09	3.70763514824e-10	-1.45534435637e-09	9.27043179709e-11	2.25480253007e-10
rtax_paired	-0.0288523134578	0.0645179024511	-0.0118468905794	0.105323774429	-0.0176985576641	0.014023369575	-0.00905487123893	0.000487625342877	0.00942024547628	-0.00570858588352	0.00183926532228	-4.27017121018e-05	-9.91773403676e-06	3.06953832972e-05	-4.24531614875e-06	5.1388937759e-06	-5.84917269271e-07	9.37123868874e-07	-1.2295344906e-05	1.79348370721e-06	-9.13147154228e-06	-2.66200031606e-06	-1.95798638604e-06	-1.17812016925e-06	3.57536089083e-07	-6.53865598376e-08	-7.53786517222e-10	3.70763514217e-10	-1.45534435911e-09	9.27043181358e-11	2.25480254243e-10
Expected	0.0484092261833	-0.455485397927	0.12105250561	0.0266853191462	0.000309582253251	0.00181032293874	0.00110577819838	-0.000806881152484	-0.000119272995284	0.00053302728779	9.01398599398e-05	-5.30230063326e-07	-1.00578831806e-06	1.5220983795e-08	-2.41334988073e-07	-1.84741706471e-07	4.27052280532e-07	6.23551521066e-08	1.8379549089e-07	-1.71901375845e-07	4.4993914989e-07	-6.08514123778e-08	7.68896765429e-08	-3.55620873726e-07	4.49130645852e-08	-1.52785491772e-08	-9.62218550545e-13	3.70763514459e-10	-1.45534435802e-09	9.27043180702e-11	2.2548025375e-10


eigvals	0.522013747976	0.253781136286	0.127457166195	0.0257778355142	0.00865173106453	-0.00497980060454	-0.00196876472356	-0.000749400750407	0.000340236218406	-0.000332758380807	-8.17377058076e-05	1.12826906276e-05	-8.90267576132e-06	6.04460015222e-06	4.98310689989e-06	4.04771353693e-06	-3.79144173116e-06	-3.66922855523e-06	2.67370571564e-06	-1.40766655395e-06	9.18404150528e-07	-8.20640726999e-07	5.16898643426e-07	-4.91858166554e-07	1.36580458385e-07	-8.84762407469e-08	-1.05357499019e-10	1.03340344623e-16	-8.32157821706e-17	1.5786013707e-17	-1.03101337332e-17
% variation explained	55.17042115	26.821539132	13.4706519988	2.72439959132	0.914381370907	0.526303565108	0.208074173075	0.0792024255498	0.0359587760528	0.035168460757	0.0086386683698	0.00119244137926	0.000940903133333	0.000638839757333	0.000526652999788	0.000427793446807	0.000400708674598	0.000387792247757	0.000282577749982	0.000148773010139	9.70640025612e-05	8.67316132897e-05	5.4629817625e-05	5.19833477568e-05	1.44348715703e-05	9.35084848378e-06	1.11349894801e-08	1.09218011149e-14	8.79488282919e-15	1.6683871409e-15	1.08965409892e-15
