	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
mothur_0.4	0.303113117371	0.303113117371	0.303113117371	0.303113117371	0.303121539168	0.303205757141	0.0220314217259	0.0212776708679	0.0199554486925	0.00563839328929	0.0	0.003406617006	0.00793754395143	0.0246042807993	0.0893973782941	0.138631205285	0.27820144097	0.0220314217259	0.0213029362598	0.0197070056724	0.00518782713433	0.000463198851097	0.00385718316156	0.00679217951898	0.0256191073736	0.124625756383	0.139907107576	0.287958093137	0.156346455897	0.15222819702	0.482568961981
mothur_0.5	0.301828793283	0.301828793283	0.301828793283	0.301828793283	0.30183721508	0.301921433053	0.0222588102528	0.0215050593948	0.0201744154221	0.00585736001885	0.003406617006	0.0	0.00769752272863	0.0244190012589	0.0891615679699	0.138378551366	0.277957208848	0.0222588102528	0.0215303247867	0.0198375435303	0.00531836499229	0.00352452216829	0.00403825180346	0.00663637626913	0.0253790861508	0.124394156957	0.139662875454	0.287705439218	0.155158982478	0.151680780195	0.48278945998
mothur_0.6	0.306001793843	0.306001793843	0.306001793843	0.306001793843	0.30601021564	0.306094433613	0.0299563329814	0.0292025821234	0.0278719381507	0.0135548827475	0.00793754395143	0.00769752272863	0.0	0.016999397841	0.0816493247818	0.130702083131	0.270407067572	0.0299563329814	0.0292278475153	0.0275350662589	0.0130074659236	0.00778595160025	0.00418563325604	0.00260233536415	0.0178121012803	0.116822961188	0.131994829016	0.280028970983	0.152830355526	0.148135203534	0.483308549019
mothur_0.7	0.306957667836	0.306957667836	0.306957667836	0.306957667836	0.306966089633	0.307025042214	0.0466146480319	0.045860897174	0.0445302532013	0.0302216195953	0.0246042807993	0.0244190012589	0.016999397841	0.0	0.0648562609745	0.114047978979	0.253854024988	0.0466146480319	0.0458861625659	0.0441933813095	0.0296657809743	0.0244232121577	0.020827104712	0.0179636936317	0.00122116060789	0.100084639063	0.115340724864	0.263370655932	0.138403816759	0.134630851569	0.484015980099
mothur_0.8	0.350569945132	0.350569945132	0.350569945132	0.350569945132	0.350578366929	0.350616265017	0.111361425642	0.110607674784	0.109277030811	0.094968397205	0.0893973782941	0.0891615679699	0.0816493247818	0.0648562609745	0.0	0.0493854193423	0.221994365818	0.111361425642	0.110632940176	0.108940158919	0.0944630893677	0.0892078878551	0.0855991477136	0.0826641513562	0.0640098703461	0.0357126314329	0.0510908332949	0.199525010633	0.167286370584	0.17312267611	0.514226406739
mothur_0.9	0.388931231815	0.388931231815	0.388931231815	0.388931231815	0.388939653612	0.3889775517	0.160586830835	0.159833079977	0.158502436005	0.144193802399	0.138631205285	0.138378551366	0.130702083131	0.114047978979	0.0493854193423	0.0	0.176002930786	0.160586830835	0.159858345369	0.158165564113	0.143680072764	0.138433293049	0.134824552907	0.131839025766	0.113062628695	0.0143465316929	0.0024002122294	0.150413299703	0.205247621895	0.210603884975	0.515912297689
mothur_1.0	0.443828717487	0.443828717487	0.443828717487	0.443828717487	0.443837139284	0.443875037372	0.300140222925	0.29937805027	0.298055828095	0.283755616286	0.27820144097	0.277957208848	0.270407067572	0.253854024988	0.221994365818	0.176002930786	0.0	0.300140222925	0.299403315662	0.297718956203	0.283241886651	0.277995106936	0.27443268668	0.271514533917	0.252927627285	0.186871260196	0.174499639968	0.085350704694	0.301702466323	0.307025042214	0.576179357806
rdp_0.0	0.297811595973	0.297811595973	0.297811595973	0.297811595973	0.29782001777	0.297904235743	0.000244232121576	0.000947452195785	0.00213071471579	0.0164014502339	0.0220314217259	0.0222588102528	0.0299563329814	0.0466146480319	0.111361425642	0.160586830835	0.300140222925	0.0	0.000736907263372	0.00242126672245	0.0169783433482	0.0222040685702	0.0258212305091	0.028798335853	0.0476294746063	0.14658980373	0.161862733126	0.309913718687	0.173442704408	0.170924587016	0.467193820265
rdp_0.1	0.297921079338	0.297921079338	0.297921079338	0.297921079338	0.297929501135	0.298013719108	0.000909554107941	0.000408457168836	0.00149907991867	0.0157571827408	0.0213029362598	0.0215303247867	0.0292278475153	0.0458861625659	0.110632940176	0.159858345369	0.299403315662	0.000736907263372	0.0	0.00169278125637	0.0162498578821	0.0214755831042	0.025092745043	0.0280698503869	0.0469009891402	0.145861318264	0.16113424766	0.309185233221	0.172760538827	0.170343483003	0.467510786138
rdp_0.2	0.298834844345	0.298834844345	0.298834844345	0.298834844345	0.298843266142	0.298927484115	0.0025307500873	0.00188648259416	0.000614791202544	0.0142075720385	0.0197070056724	0.0198375435303	0.0275350662589	0.0441933813095	0.108940158919	0.158165564113	0.297718956203	0.00242126672245	0.00169278125637	0.0	0.0145570766258	0.0197828018478	0.0234083855839	0.0263770691305	0.0452082078838	0.144168537008	0.159441466403	0.307492451964	0.171787821239	0.169210751267	0.467598066596
rdp_0.3	0.29962649329	0.29962649329	0.29962649329	0.29962649329	0.299634915087	0.299719133061	0.0170625613212	0.016418293828	0.0151044934499	0.00117062982452	0.00518782713433	0.00531836499229	0.0130074659236	0.0296657809743	0.0944630893677	0.143680072764	0.283241886651	0.0169783433482	0.0162498578821	0.0145570766258	0.0	0.00525520151256	0.00888078524872	0.0118494687953	0.0306890293459	0.129683045659	0.144955975055	0.292998538818	0.158060291647	0.15521793506	0.481590502111
rdp_0.4	0.303277342418	0.303277342418	0.303277342418	0.303277342418	0.303285764215	0.303369982188	0.0222040685702	0.0215092702933	0.0201954699152	0.00588683630928	0.000463198851097	0.00352452216829	0.00778595160025	0.0244232121577	0.0892078878551	0.138433293049	0.277995106936	0.0222040685702	0.0214755831042	0.0197828018478	0.00525520151256	0.0	0.00370559081047	0.00659847818141	0.0254338278333	0.124436265944	0.139709195339	0.2877601809	0.15636751039	0.152266095107	0.482513837481
rdp_0.5	0.304317434384	0.304317434384	0.304317434384	0.304317434384	0.304325856181	0.304410074154	0.0258212305091	0.0250674796511	0.023753679273	0.00942820207249	0.00385718316156	0.00403825180346	0.00418563325604	0.020827104712	0.0855991477136	0.134824552907	0.27443268668	0.0258212305091	0.025092745043	0.0234083855839	0.00888078524872	0.00370559081047	0.0	0.00405509539768	0.0218166658945	0.120840158498	0.136100455198	0.284151440759	0.153958876364	0.149583752669	0.482895115271
rdp_0.6	0.3055133296	0.3055133296	0.3055133296	0.3055133296	0.305521751397	0.30560596937	0.028798335853	0.028044584995	0.0267139410223	0.0123968856191	0.00679217951898	0.00663637626913	0.00260233536415	0.0179636936317	0.0826641513562	0.131839025766	0.271514533917	0.028798335853	0.0280698503869	0.0263770691305	0.0118494687953	0.00659847818141	0.00405509539768	0.0	0.0188648259425	0.117850420458	0.133114928057	0.281165913618	0.153739909634	0.149061601236	0.483464735101
rdp_0.7	0.307399812194	0.307399812194	0.307399812194	0.307399812194	0.307408233991	0.307467186572	0.0476294746063	0.0468757237483	0.0455450797756	0.0312364461697	0.0256191073736	0.0253790861508	0.0178121012803	0.00122116060789	0.0640098703461	0.113062628695	0.252927627285	0.0476294746063	0.0469009891402	0.0452082078838	0.0306890293459	0.0254338278333	0.0218166658945	0.0188648259425	0.0	0.0990656015902	0.114304843797	0.262338985763	0.138311176989	0.134677171455	0.484080292015
rdp_0.8	0.385179321119	0.385179321119	0.385179321119	0.385179321119	0.385187742916	0.385225641004	0.14658980373	0.145836052872	0.1445054089	0.130196775294	0.124625756383	0.124394156957	0.116822961188	0.100084639063	0.0357126314329	0.0143465316929	0.186871260196	0.14658980373	0.145861318264	0.144168537008	0.129683045659	0.124436265944	0.120840158498	0.117850420458	0.0990656015902	0.0	0.0158961423955	0.164380850517	0.201605194565	0.2074120238	0.514313687196
rdp_0.9	0.389339688983	0.389339688983	0.389339688983	0.389339688983	0.38934811078	0.389386008868	0.161862733126	0.161108982268	0.159778338295	0.145469704689	0.139907107576	0.139662875454	0.131994829016	0.115340724864	0.0510908332949	0.0024002122294	0.174499639968	0.161862733126	0.16113424766	0.159441466403	0.144955975055	0.139709195339	0.136100455198	0.133114928057	0.114304843797	0.0158961423955	0.0	0.148699463953	0.205681344455	0.211020763941	0.515797454981
rdp_1.0	0.452545277688	0.452545277688	0.452545277688	0.452545277688	0.452553699485	0.452591597573	0.309913718687	0.309159967829	0.307829323856	0.29352069025	0.287958093137	0.287705439218	0.280028970983	0.263370655932	0.199525010633	0.150413299703	0.085350704694	0.309913718687	0.309185233221	0.307492451964	0.292998538818	0.2877601809	0.284151440759	0.281165913618	0.262338985763	0.164380850517	0.148699463953	0.0	0.293166974764	0.298481128858	0.585486210844
rtax_single	0.253483465907	0.253483465907	0.253483465907	0.253483465907	0.253483465906	0.253508731298	0.173451126205	0.172756327928	0.172036264259	0.158519279599	0.156346455897	0.155158982478	0.152830355526	0.138403816759	0.167286370584	0.205247621895	0.301702466323	0.173442704408	0.172760538827	0.171787821239	0.158060291647	0.15636751039	0.153958876364	0.153739909634	0.138311176989	0.201605194565	0.205681344455	0.293166974764	0.0	0.0158161353213	0.55691088023
rtax_paired	0.256793232244	0.256793232244	0.256793232244	0.256793232244	0.256793232244	0.256662694386	0.170924587016	0.170318217611	0.169459194287	0.155664290316	0.15222819702	0.151680780195	0.148135203534	0.134630851569	0.17312267611	0.210603884975	0.307025042214	0.170924587016	0.170343483003	0.169210751267	0.15521793506	0.152266095107	0.149583752669	0.149061601236	0.134677171455	0.2074120238	0.211020763941	0.298481128858	0.0158161353213	0.0	0.548031242066
Expected	0.565881431903	0.565881431903	0.565881431903	0.565881431903	0.565890619319	0.565931962694	0.467193820265	0.467460255347	0.46753375468	0.481360816695	0.482568961981	0.48278945998	0.483308549019	0.484015980099	0.514226406739	0.515912297689	0.576179357806	0.467193820265	0.467510786138	0.467598066596	0.481590502111	0.482513837481	0.482895115271	0.483464735101	0.484080292015	0.514313687196	0.515797454981	0.585486210844	0.55691088023	0.548031242066	0.0
