# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected	taxonomy
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Tremellomycetes;Other;Other;Other;Other
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100816614578	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Sordariomycetes;Hypocreales;Incertae_sedis;Other;Other
15	0	0	0	0	0	0	3.36055381927e-05	3.36055381927e-05	0	0	0	0	0	0	0	0	0	3.36055381927e-05	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_sp_274
16	0	0	0	0	0	0	0.045871559633	0.045871559633	0.0458043485566	0.0458043485566	0.0458043485566	0.0458043485566	0.0458043485566	0	0	0	0	0.045871559633	0.045871559633	0.045871559633	0.0458043485566	0.0458043485566	0.0458043485566	0.0458043485566	0.0458043485566	0	0	0	0.0458043485566	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_Po67
17	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0.017273246631	0	0	0.017273246631	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_sp_KS3_2007
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Tremellomycetes;Tremellales;Tremellaceae;Bullera;Other
19	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;Chaetosphaeria_lentomita
20	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.000436871996505	0.000336055381927	0	0	0	0	0.0646906610209	0.0646906610209	0.0646906610209	0.0646906610209	0.0645898444064	0.0646906610209	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_concentricum
21	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Pezizomycetes;Pezizales;Morchellaceae;Morchella;Morchella_frustrata
22	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Pezizomycetes;Pezizales;Morchellaceae;Morchella;Other
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_rouxii
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458043485566	0	0	0	0	0	0	0	0	0	0	0	0.0120643882112	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Other
25	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.000168027690963	0.000168027690963	0.0648922942501	0.000436871996505	0	0	0	0	0	0	0	0.000168027690963	0.000168027690963	0.0648922942501	0.000336055381927	0	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Other;Other
26	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_sp_MU_2009_1
27	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Other;Other;Other;Other
28	0	0	0	0	0	0	0	0	0.000134422152771	6.72110763854e-05	0.000201633229156	0.0315556003629	0.0316228114393	0.0412676009006	0.0591121416809	0.0602211244413	0	0	0	0	6.72110763854e-05	0.00235238767349	0.0315556003629	0.0293376348422	0.0413012064388	0.0591121416809	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other;Other
29	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Agaricomycetes;Polyporales;Sistotremataceae;Trechispora;Trechispora_incisa
30	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Verrucariales;Verrucariaceae;Other;Other
31	0	0	0	0	0	0	0	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	0	0	0	0	0	0	0	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	0	0	0	3.36055381927e-05	0	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida;Other
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642537890244	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Penicillium_paneum
33	0	0	0	0	0	0	0	0.000436871996505	0.000705716302047	0.000705716302047	0.000772927378432	0.000840138454817	0.000907349531203	0.00100816614578	0.0391168464563	0.195348993514	0.742447155291	0	0.000436871996505	0.000638505225661	0.000705716302047	0.000705716302047	0.000840138454817	0.000940955069395	0.00104177168397	0.00776287932251	0.206707665423	0.659038209497	0	0	Mock.2;Root;Other;Other;Other;Other;Other
34	0	0	0	0	0	0	0	6.72110763854e-05	0.0	0.000100816614578	0.0155593641832	0.0198608730719	0.0198608730719	0.0197936619955	0.0602211244413	0	0	0	6.72110763854e-05	0	0.0292032126895	0.0426118224283	0.0199280841483	0.0198608730719	0.0197936619955	0.0642201834862	0	0	0.091205430655	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Other
35	0.080048391975	0.080048391975	0.080048391975	0.080048391975	0.080048391975	0.080048391975	0.0800147864368	0.0800147864368	0	0	0	0	0	0	0	0	0	0.0800147864368	0.0800147864368	0	0	0	0	0	0	0	0	0	0.080048391975	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Debaryomyces;Debaryomyces_hansenii
36	0	0	0	0	0	0	0	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	0	0	0	0	0	0	0	0	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	0	0	0	0	0	0	0	0	Mock.2;Root;Agaricomycetes;Other;Other;Other;Other
37	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.020398561683	0	0	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.0206674059885	0.020398561683	0	0.0206674059885	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_jadinii
38	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Microbotryomycetes;Sporidiobolales;Incertae_sedis;Sporobolomyces;Sporobolomyces_diospyroris
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000235238767349	0	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Gibberella;Fusarium_equiseti
40	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_GrS5
41	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Sordariomycetes;Hypocreales;Niessliaceae;Rosasphaeria_moravica;Rosasphaeria_moravica
42	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida;Candida_famata
43	0.000772927378432	0.000772927378432	0.000772927378432	0.000772927378432	0.000772927378432	0.00762845716974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772927378432	0	Mock.2;NO_HIT
44	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;Entoloma_lividocyanulum
45	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0.0656988271667	0	0.0656988271667	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces;Kluyveromyces_lactis
46	0	0	0	0	0	0	0	0.0	3.36055381927e-05	3.36055381927e-05	3.36055381927e-05	0.0642873945626	0.0643882111772	0.0647242665591	0.0647242665591	0	0	0	0.0	3.36055381927e-05	3.36055381927e-05	0.000134422152771	3.36055381927e-05	0.0647242665591	0.0647242665591	0.0647242665591	0	0	0.000470477534698	0.125	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Other
47	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.091205430655	0	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.0913398528077	0.091205430655	0.091205430655	0.091205430655	0.000134422152771	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_sp_BPY_54
48	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Agaricomycetes;Agaricales;Other;Other;Other
49	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0	0	0	0	0	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0.000168027690963	0	0	0	0	0	0.000168027690963	0	Mock.2;Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Aspergillus;Aspergillus_unguis
50	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Dothideomycetes;Hysteriales;Hysteriaceae;Hysterographium;Hysterographium_pulchrum
51	0	0	0	0	0	0	0.00658668548577	0.00651947440938	0.00651947440938	0.00651947440938	0.00648586887119	0	0	0	0	0	0	0.00658668548577	0.00651947440938	0.00651947440938	0.00651947440938	0.00648586887119	0	0	0	0	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_sp_24
52	0	0	0	0	0	0	0.000100816614578	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0.000100816614578	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Tremellomycetes;Tremellales;Tremellaceae;Bullera;Bullera_sakaeratica
53	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Verrucariales;Verrucariaceae;Parabagliettoa;Parabagliettoa_dufourii
54	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.158013240582	0.158013240582	0.158013240582	0.157946029506	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.15804684612	0.158013240582	0.158013240582	0.158013240582	0.158013240582	0.157946029506	0.15804684612	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida;Candida_catenulata
55	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	6.72110763854e-05	0.000302449843734	0.000268844305542	0.0805860805861	0	0.000100816614578	0	0	0	0	3.36055381927e-05	3.36055381927e-05	0.000134422152771	0.000268844305542	0.000268844305542	0.000302449843734	0	0.000100816614578	0	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Other;Other
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_domesticum
57	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0.00685552979131	0	0.00685552979131	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_pseudorouxii
58	0.233928151359	0.233928151359	0.233928151359	0.233928151359	0.233928151359	0.233928151359	0.169405518029	0.169405518029	0.169405518029	0.169304701415	0.153745337232	0.124508519004	0.124441307928	0.124441307928	0.0642201834862	0	0	0.169405518029	0.169405518029	0.169405518029	0.14020230534	0.124542124542	0.124441307928	0.124441307928	0.124441307928	0.0602211244413	0	0	0.176059414592	0.25	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_geotrichum
59	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Eurotiomycetes;Verrucariales;Verrucariaceae;Verrucaria;Verrucaria_madida
60	0	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Other;Other
61	0.0114594885237	0.0114594885237	0.0114594885237	0.0114594885237	0.0114594885237	0.0114594885237	0.0112578552946	0.0112578552946	0.0112578552946	0.0112578552946	0.0112578552946	0.0112578552946	0	0	0	0	0	0.0112578552946	0.0112578552946	0.0112578552946	0.0112578552946	0.0112578552946	0.0112242497564	0	0	0	0	0	0.0112578552946	0	Mock.2;Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Scopulariopsis_sp_2468
62	0	0	0	0	0	0	0	0	0.000100816614578	0.000100816614578	0.000100816614578	0.000100816614578	0.000134422152771	0.000470477534698	0.006452263333	0.0877776657593	0.0812245858117	0	0	0.000100816614578	0.000100816614578	0.000100816614578	0.000134422152771	0.000134422152771	0.000336055381927	0.000336055381927	0.086500655308	0	0	0	Mock.2;Root;Sordariomycetes;Hypocreales;Other;Other;Other
63	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Pucciniomycetes;Pucciniales;Pucciniastraceae;Pucciniastrum;Pucciniastrum_goeppertianum
64	0	0	0	0	0	0	0	0	0	0	0.000201633229156	0.000201633229156	0.0114258829855	0.0114258829855	0.0112242497564	0	0	0	0	0	0	0.000201633229156	0.000235238767349	0.0114594885237	0.0114258829855	0.0112242497564	0.0112242497564	0	0	0.0625	Mock.2;Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Other
65	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Pucciniomycetes;Pucciniales;Other;Other;Other
66	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Exobasidiomycetes;Microstromatales;Incertae_sedis;Jaminaea;Jaminaea_angkoriensis
67	0	0	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	3.36055381927e-05	0.000268844305542	0.0116275162147	0.0177101186275	0	6.72110763854e-05	6.72110763854e-05	0	0	0	0	6.72110763854e-05	0.00036966092012	0.00161306583325	0.0112242497564	0	0	Mock.2;Root;Sordariomycetes;Other;Other;Other;Other
68	0	0	0	0	0	0	0.000100816614578	0	0	0	0	0	0	0	0	0	0	0.000100816614578	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Incertae_sedis;Incertae_sedis;Incertae_sedis;Pulchromyces;Pulchromyces_fimicola
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103605874248	0.103605874248	0	0	0	0	0	0	0	0	0	0.103605874248	0.103605874248	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Other
70	0	0	0	0	0	0	0.000201633229156	0.000201633229156	0.000201633229156	0.000201633229156	0	0	0	0	0	0	0	0.000201633229156	0.000201633229156	0.000201633229156	0.000201633229156	0	0	0	0	0	0	0	0.000201633229156	0	Mock.2;Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Scopulariopsis_flava
71	0.00147864368048	0.00147864368048	0.00147864368048	0.00147864368048	0.00147864368048	0.00147864368048	0.000134422152771	0	0	0	0	0	0	0	0	0	0	0.000134422152771	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_HN26_2A
72	0	0	0	0	0	0	0.000235238767349	0	0	0	0	0	0	0	0	0	0	0.000235238767349	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Microsporea;Microsporida;Incertae_sedis;Microsporidium;Microsporidium_sp_JES2002G
73	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Dothideomycetes;Other;Other;Other;Other
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Incertae_sedis;Other;Other;Other;Other
75	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	3.36055381927e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Glomeromycetes;Diversisporales;Gigasporaceae;Gigaspora;Gigaspora_sp_W2992
76	0.0867022885372	0.0867022885372	0.0867022885372	0.0867022885372	0.0867022885372	0.0867022885372	0.0869711328427	0.000302449843734	0	0	0	0	0	0	0	0	0	0.0869711328427	0.000235238767349	0	0	0	0	0	0	0	0	0	0.0059817857983	0	Mock.2;Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_CBS_119875
77	0	0	0	0	0	0	0	0	0.0800147864368	0.0800819975132	0.0800147864368	0.0800819975132	0.080048391975	0.0824679907249	0.0923816244917	0.0800147864368	0	0	0	0.0800819975132	0.0800819975132	0.0801156030514	0.0801156030514	0.0823335685721	0.0823671741103	0.111536781262	0.125819134993	0.0800147864368	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Other;Other;Other
78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72110763854e-05	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Agaricomycetes;Polyporales;Other;Other;Other
79	0	0	0	0	0	0	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0	0	0	0	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0.0120643882112	0	0	0	0	0.0120643882112	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_TU_GM12
80	0.103605874248	0.103605874248	0.103605874248	0.103605874248	0.103605874248	0.103605874248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS16A
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103605874248	0.0625	Mock.2;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_kudriavzevii
82	0	0	0	0	0	0	3.39616233656e-05	3.39616233656e-05	0	0	0	0	0	0	0	0	0	3.39616233656e-05	0	0	0	0	0	0	0	0	0	0	0	0	Mock.1;Root;Incertae_sedis;Entomophthorales;Entomophthoraceae;Pandora;Pandora_neoaphidis
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79232467312e-05	0	Mock.1;Root;Sordariomycetes;Hypocreales;Nectriaceae;Nectria;Nectria_rubropeziza
84	0	0	0	0	0	0	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0	0	0	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0.105620648667	0	0	0	0	0	Mock.1;Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS5
