# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	uclust_consensus0.5_similarity0.75_accepts1	uclust_consensus0.5_similarity0.99_accepts5	uclust_consensus0.75_similarity0.95_accepts3	uclust_consensus1.0_similarity0.8_accepts10	uclust_consensus0.5_similarity0.75_accepts10	uclust_consensus0.5_similarity0.9_accepts1	uclust_consensus0.75_similarity0.95_accepts5	uclust_consensus1.0_similarity0.8_accepts3	uclust_consensus0.5_similarity0.75_accepts3	uclust_consensus0.5_similarity0.9_accepts10	uclust_consensus0.75_similarity0.97_accepts1	uclust_consensus1.0_similarity0.8_accepts5	uclust_consensus0.5_similarity0.75_accepts5	uclust_consensus0.5_similarity0.9_accepts3	uclust_consensus0.75_similarity0.97_accepts10	uclust_consensus1.0_similarity0.93_accepts1	uclust_consensus0.5_similarity0.7_accepts1	uclust_consensus0.5_similarity0.9_accepts5	uclust_consensus0.75_similarity0.97_accepts3	uclust_consensus1.0_similarity0.93_accepts10	uclust_consensus0.5_similarity0.7_accepts10	uclust_consensus0.5_similarity1.0_accepts1	uclust_consensus0.75_similarity0.97_accepts5	uclust_consensus1.0_similarity0.93_accepts3	uclust_consensus0.5_similarity0.7_accepts3	uclust_consensus0.5_similarity1.0_accepts10	uclust_consensus0.75_similarity0.99_accepts1	uclust_consensus1.0_similarity0.93_accepts5	uclust_consensus0.5_similarity0.7_accepts5	uclust_consensus0.5_similarity1.0_accepts3	uclust_consensus0.75_similarity0.99_accepts10	uclust_consensus1.0_similarity0.95_accepts1	uclust_consensus0.5_similarity0.8_accepts1	uclust_consensus0.5_similarity1.0_accepts5	uclust_consensus0.75_similarity0.99_accepts3	uclust_consensus1.0_similarity0.95_accepts10	uclust_consensus0.5_similarity0.8_accepts10	uclust_consensus0.75_similarity0.75_accepts1	uclust_consensus0.75_similarity0.99_accepts5	uclust_consensus1.0_similarity0.95_accepts3	uclust_consensus0.5_similarity0.8_accepts3	uclust_consensus0.75_similarity0.75_accepts10	uclust_consensus0.75_similarity0.9_accepts1	uclust_consensus1.0_similarity0.95_accepts5	uclust_consensus0.5_similarity0.8_accepts5	uclust_consensus0.75_similarity0.75_accepts3	uclust_consensus0.75_similarity0.9_accepts10	uclust_consensus1.0_similarity0.97_accepts1	uclust_consensus0.5_similarity0.93_accepts1	uclust_consensus0.75_similarity0.75_accepts5	uclust_consensus0.75_similarity0.9_accepts3	uclust_consensus1.0_similarity0.97_accepts10	uclust_consensus0.5_similarity0.93_accepts10	uclust_consensus0.75_similarity0.7_accepts1	uclust_consensus0.75_similarity0.9_accepts5	uclust_consensus1.0_similarity0.97_accepts3	uclust_consensus0.5_similarity0.93_accepts3	uclust_consensus0.75_similarity0.7_accepts10	uclust_consensus0.75_similarity1.0_accepts1	uclust_consensus1.0_similarity0.97_accepts5	uclust_consensus0.5_similarity0.93_accepts5	uclust_consensus0.75_similarity0.7_accepts3	uclust_consensus0.75_similarity1.0_accepts10	uclust_consensus1.0_similarity0.99_accepts1	uclust_consensus0.5_similarity0.95_accepts1	uclust_consensus0.75_similarity0.7_accepts5	uclust_consensus0.75_similarity1.0_accepts3	uclust_consensus1.0_similarity0.99_accepts10	uclust_consensus0.5_similarity0.95_accepts10	uclust_consensus0.75_similarity0.8_accepts1	uclust_consensus0.75_similarity1.0_accepts5	uclust_consensus1.0_similarity0.99_accepts3	uclust_consensus0.5_similarity0.95_accepts3	uclust_consensus0.75_similarity0.8_accepts10	uclust_consensus1.0_similarity0.75_accepts1	uclust_consensus1.0_similarity0.99_accepts5	uclust_consensus0.5_similarity0.95_accepts5	uclust_consensus0.75_similarity0.8_accepts3	uclust_consensus1.0_similarity0.75_accepts10	uclust_consensus1.0_similarity0.9_accepts1	uclust_consensus0.5_similarity0.97_accepts1	uclust_consensus0.75_similarity0.8_accepts5	uclust_consensus1.0_similarity0.75_accepts3	uclust_consensus1.0_similarity0.9_accepts10	uclust_consensus0.5_similarity0.97_accepts10	uclust_consensus0.75_similarity0.93_accepts1	uclust_consensus1.0_similarity0.75_accepts5	uclust_consensus1.0_similarity0.9_accepts3	uclust_consensus0.5_similarity0.97_accepts3	uclust_consensus0.75_similarity0.93_accepts10	uclust_consensus1.0_similarity0.7_accepts1	uclust_consensus1.0_similarity0.9_accepts5	uclust_consensus0.5_similarity0.97_accepts5	uclust_consensus0.75_similarity0.93_accepts3	uclust_consensus1.0_similarity0.7_accepts10	uclust_consensus1.0_similarity1.0_accepts1	uclust_consensus0.5_similarity0.99_accepts1	uclust_consensus0.75_similarity0.93_accepts5	uclust_consensus1.0_similarity0.7_accepts3	uclust_consensus1.0_similarity1.0_accepts10	uclust_consensus0.5_similarity0.99_accepts10	uclust_consensus0.75_similarity0.95_accepts1	uclust_consensus1.0_similarity0.7_accepts5	uclust_consensus1.0_similarity1.0_accepts3	uclust_consensus0.5_similarity0.99_accepts3	uclust_consensus0.75_similarity0.95_accepts10	uclust_consensus1.0_similarity0.8_accepts1	uclust_consensus1.0_similarity1.0_accepts5	Expected	taxonomy
45	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0	0	0	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0	0	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0.000520020800832	0	HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__
46	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.00208008320333	0.00260010400416	0.0161206448258	0.0140405616225	0	0	0	0	0	0.0	0.0	0.00208008320333	0.0161206448258	0.0161206448258	0.0140405616225	0	0	0	0	0	0.0	0	0	0	0.0145605824233	0.000520020800832	0	0	0.0166406656266	0.000520020800832	0	0	0	0.000520020800832	0	0	0.0	0	0	0	0.0145605824233	0	0	0	0.0166406656266	0	0.0140405616225	0	0	0	0	0	0.0	0	0	0	0.0145605824233	0.0140405616225	0	0	0.0166406656266	0	0.0161206448258	0	0	0.0	0.0	0	0	0	0.000520020800832	0	0.0	0.0140405616225	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0140405616225	0	0	0.0	0	0	0	0	0.0	0	0.0	0.0145605824233	0	0	0.0	0	0.0166406656266	0	0.0	0.0145605824233	0	0	0	0	0.0145605824233	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other
47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.047593664	HMPMockV1.1.Even1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium
48	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0.0473218928757	0	0	0	0.0473218928757	0	0	0.0473218928757	0	0	0	0	0.0473218928757	0	0.0473218928757	0.0473218928757	0	0	0	0	0.0473218928757	0	0	0.0473218928757	0.0473218928757	0.0473218928757	0	0	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0	0	0.0473218928757	0.0473218928757	0	0.0473218928757	0	0.0473218928757	0	0	0	0	0	0.0473218928757	0	0	0	0	0.0473218928757	0	0	0.0473218928757	0	0.0473218928757	0	0	0	0.0473218928757	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0	0	0	0.0473218928757	0	0	0	0	0	0.0473218928757	0	0	0	0	0.0473218928757	0	0	0	0	0.0473218928757	0.0473218928757	0	0	0.0473218928757	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0	0.0473218928757	0.0473218928757	0.047593664	HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015600624025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other
51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0161206448258	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0.0161206448258	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0161206448258	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047593664	HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia
53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520020800832	0	0	0	0	0.000520020800832	0	0	0	0	0	0	0	0.000520020800832	0	0	0.000520020800832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other
54	0.0	0.0	0.0	0.0	0.0	0.0	0.000733137829912	0.000733137829912	0	0	0	0	0	0	0	0	0	0.000733137829912	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0.000733137829912	0	0	0.0	0	0.0	0	0	0.000733137829912	0	0.000733137829912	0.000733137829912	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.000733137829912	0	0	0	0	0.000733137829912	0	0	0.0	0	0.000733137829912	0	0	0	0	0.0	0.000733137829912	0	0	0	0	0.000733137829912	0	0	0.000733137829912	0	0	0	0	0	0	0	0.0	0	0	0	0	0.000733137829912	0	0	0	0	0.000733137829912	0	0	0	0	0.000733137829912	0.0	0	0	0	0	0.000733137829912	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.000733137829912	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella
55	0.00293255131965	0.00293255131965	0.00293255131965	0.00293255131965	0.00293255131965	0.00293255131965	0.0197947214076	0.0175953079179	0.0175953079179	0.0117302052786	0	0	0	0	0	0	0	0.0197947214076	0.0175953079179	0.016862170088	0.016862170088	0	0	0	0	0	0	0	0.00293255131965	0.0278592375367	0	0	0	0	0.0271260997067	0	0	0.00293255131965	0	0.00366568914956	0	0	0.0	0	0.00439882697947	0.0278592375367	0.00366568914956	0	0	0	0	0	0	0.00293255131965	0	0.00219941348974	0	0	0	0	0.000733137829912	0.0278592375367	0	0	0	0	0.0278592375367	0	0	0.00293255131965	0	0.0271260997067	0	0	0	0	0.00366568914956	0.00439882697947	0	0	0	0	0.0278592375367	0	0	0	0	0	0	0	0	0	0.00219941348974	0.000733137829912	0	0	0	0.0	0.0278592375367	0	0	0.000733137829912	0	0.0278592375367	0	0.0	0	0	0.0271260997067	0.00366568914956	0	0	0	0	0.00439882697947	0	0	0.00146627565982	0	0.0278592375367	0	0	0	0	0	0.00219941348974	0	0	0	0	0.000733137829912	0	0	0	0	0.0278592375367	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__
56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0.00293255131965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219941348974	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus
57	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0	0.0	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0	0.0505865102639	0	0	0.0505865102639	0	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0	0.0505865102639	0.0505865102639	0.0505865102639	0.0	0	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.0505865102639	0	0.0505865102639	0.0505865102639	0.021431633	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
58	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__
59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;Other;Other;Other;Other;Other
60	0.0	0.0	0.0	0.0	0.0	0.0	0.00293255131965	0.00293255131965	0.00293255131965	0	0	0	0	0	0	0	0	0.00293255131965	0.00293255131965	0.00293255131965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733137829912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505865102639	0.0505865102639	0	0	0.0505865102639	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0505865102639	0	0	0.0	0	0	0	0	0.0505865102639	0	0	0.0505865102639	0	0	0	0	0.0505865102639	0	0	0.0505865102639	0.0505865102639	0	0.0505865102639	0	0.0505865102639	0	0	0.0505865102639	0	0	0	0	0.0505865102639	0	0	0.0505865102639	0.0	0	0.0505865102639	0	0.0505865102639	0	0	0	0	0	0	0	0.0505865102639	0	0	0	0	0	0.0505865102639	0	0.0505865102639	0	0	0.0505865102639	0	0	0	0	0.0505865102639	0	0	0	0	0	0.0505865102639	0	0.0505865102639	0.0	0	0.0505865102639	0	0	0	0	0	0	0	0	0	0	0.0505865102639	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124633431085	0	0	0.0124633431085	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0	0	0	0.0	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0	0	0	0	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0.0124633431085	0	0.0124633431085	0	0	0	0	0.0124633431085	0.0124633431085	0	0	0	0.0	0	0	0	0.0124633431085	0	0.0124633431085	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0.0124633431085	0	0	0	0	0	0	0.0124633431085	0.0124633431085	0	0	0	0.0124633431085	0.0124633431085	0	0	0.0124633431085	0.0124633431085	0	0	0	0.0124633431085	0	0.0124633431085	0.0124633431085	0	0	0.0124633431085	0.0124633431085	0.0124633431085	0	0	0.0124633431085	0.0124633431085	0	0	0	0.0124633431085	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;Other
63	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.000733137829912	0.0	0.0	0	0.0	0.00146627565982	0.0	0	0.0	0.0	0	0.0	0.0	0.000733137829912	0	0	0.000733137829912	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.000733137829912	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.000733137829912	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.000214316	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus
64	0.0175953079179	0.0175953079179	0.0175953079179	0.0175953079179	0.0175953079179	0.0175953079179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175953079179	0.0183284457478	0.016862170088	0.0117302052786	0	0.0175953079179	0.00733137829912	0.016862170088	0.0175953079179	0.0175953079179	0.0175953079179	0.0205278592375	0.0117302052786	0.0175953079179	0.0175953079179	0.0175953079179	0.0183284457478	0.0183284457478	0.0175953079179	0.0183284457478	0.016862170088	0.0175953079179	0.016862170088	0.0175953079179	0.0175953079179	0.0175953079179	0.016862170088	0.016862170088	0.016862170088	0.0175953079179	0.016862170088	0.016862170088	0.0117302052786	0.0183284457478	0.016862170088	0.0058651026393	0.0	0.0175953079179	0.0183284457478	0.016862170088	0.0117302052786	0.0175953079179	0.0175953079179	0.00733137829912	0.0109970674487	0.0175953079179	0.0175953079179	0.016862170088	0.0205278592375	0.0183284457478	0.0175953079179	0.0058651026393	0	0.0183284457478	0.0183284457478	0.016862170088	0.0183284457478	0.0183284457478	0.0175953079179	0.016862170088	0.0175953079179	0.0183284457478	0.0175953079179	0.016862170088	0.016862170088	0.0117302052786	0.0175953079179	0.016862170088	0	0.0175953079179	0.0183284457478	0.016862170088	0.0058651026393	0.0175953079179	0.0175953079179	0.0183284457478	0.0058651026393	0.0175953079179	0.0175953079179	0	0.00733137829912	0.0205278592375	0.0175953079179	0.0175953079179	0.0058651026393	0.0190615835777	0.0183284457478	0.0117302052786	0.0058651026393	0.0205278592375	0.0175953079179	0.0183284457478	0.0058651026393	0.0190615835777	0.0175953079179	0	0.016862170088	0.016862170088	0.0175953079179	0.0175953079179	0.016862170088	0.016862170088	0.0117302052786	0.0117302052786	0.016862170088	0.016862170088	0.016862170088	0.0183284457478	0.016862170088	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__
