# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	uclust_consensus0.5_similarity0.75_accepts1	uclust_consensus0.5_similarity0.99_accepts5	uclust_consensus0.75_similarity0.95_accepts3	uclust_consensus1.0_similarity0.8_accepts10	uclust_consensus0.5_similarity0.75_accepts10	uclust_consensus0.5_similarity0.9_accepts1	uclust_consensus0.75_similarity0.95_accepts5	uclust_consensus1.0_similarity0.8_accepts3	uclust_consensus0.5_similarity0.75_accepts3	uclust_consensus0.5_similarity0.9_accepts10	uclust_consensus0.75_similarity0.97_accepts1	uclust_consensus1.0_similarity0.8_accepts5	uclust_consensus0.5_similarity0.75_accepts5	uclust_consensus0.5_similarity0.9_accepts3	uclust_consensus0.75_similarity0.97_accepts10	uclust_consensus1.0_similarity0.93_accepts1	uclust_consensus0.5_similarity0.7_accepts1	uclust_consensus0.5_similarity0.9_accepts5	uclust_consensus0.75_similarity0.97_accepts3	uclust_consensus1.0_similarity0.93_accepts10	uclust_consensus0.5_similarity0.7_accepts10	uclust_consensus0.5_similarity1.0_accepts1	uclust_consensus0.75_similarity0.97_accepts5	uclust_consensus1.0_similarity0.93_accepts3	uclust_consensus0.5_similarity0.7_accepts3	uclust_consensus0.5_similarity1.0_accepts10	uclust_consensus0.75_similarity0.99_accepts1	uclust_consensus1.0_similarity0.93_accepts5	uclust_consensus0.5_similarity0.7_accepts5	uclust_consensus0.5_similarity1.0_accepts3	uclust_consensus0.75_similarity0.99_accepts10	uclust_consensus1.0_similarity0.95_accepts1	uclust_consensus0.5_similarity0.8_accepts1	uclust_consensus0.5_similarity1.0_accepts5	uclust_consensus0.75_similarity0.99_accepts3	uclust_consensus1.0_similarity0.95_accepts10	uclust_consensus0.5_similarity0.8_accepts10	uclust_consensus0.75_similarity0.75_accepts1	uclust_consensus0.75_similarity0.99_accepts5	uclust_consensus1.0_similarity0.95_accepts3	uclust_consensus0.5_similarity0.8_accepts3	uclust_consensus0.75_similarity0.75_accepts10	uclust_consensus0.75_similarity0.9_accepts1	uclust_consensus1.0_similarity0.95_accepts5	uclust_consensus0.5_similarity0.8_accepts5	uclust_consensus0.75_similarity0.75_accepts3	uclust_consensus0.75_similarity0.9_accepts10	uclust_consensus1.0_similarity0.97_accepts1	uclust_consensus0.5_similarity0.93_accepts1	uclust_consensus0.75_similarity0.75_accepts5	uclust_consensus0.75_similarity0.9_accepts3	uclust_consensus1.0_similarity0.97_accepts10	uclust_consensus0.5_similarity0.93_accepts10	uclust_consensus0.75_similarity0.7_accepts1	uclust_consensus0.75_similarity0.9_accepts5	uclust_consensus1.0_similarity0.97_accepts3	uclust_consensus0.5_similarity0.93_accepts3	uclust_consensus0.75_similarity0.7_accepts10	uclust_consensus0.75_similarity1.0_accepts1	uclust_consensus1.0_similarity0.97_accepts5	uclust_consensus0.5_similarity0.93_accepts5	uclust_consensus0.75_similarity0.7_accepts3	uclust_consensus0.75_similarity1.0_accepts10	uclust_consensus1.0_similarity0.99_accepts1	uclust_consensus0.5_similarity0.95_accepts1	uclust_consensus0.75_similarity0.7_accepts5	uclust_consensus0.75_similarity1.0_accepts3	uclust_consensus1.0_similarity0.99_accepts10	uclust_consensus0.5_similarity0.95_accepts10	uclust_consensus0.75_similarity0.8_accepts1	uclust_consensus0.75_similarity1.0_accepts5	uclust_consensus1.0_similarity0.99_accepts3	uclust_consensus0.5_similarity0.95_accepts3	uclust_consensus0.75_similarity0.8_accepts10	uclust_consensus1.0_similarity0.75_accepts1	uclust_consensus1.0_similarity0.99_accepts5	uclust_consensus0.5_similarity0.95_accepts5	uclust_consensus0.75_similarity0.8_accepts3	uclust_consensus1.0_similarity0.75_accepts10	uclust_consensus1.0_similarity0.9_accepts1	uclust_consensus0.5_similarity0.97_accepts1	uclust_consensus0.75_similarity0.8_accepts5	uclust_consensus1.0_similarity0.75_accepts3	uclust_consensus1.0_similarity0.9_accepts10	uclust_consensus0.5_similarity0.97_accepts10	uclust_consensus0.75_similarity0.93_accepts1	uclust_consensus1.0_similarity0.75_accepts5	uclust_consensus1.0_similarity0.9_accepts3	uclust_consensus0.5_similarity0.97_accepts3	uclust_consensus0.75_similarity0.93_accepts10	uclust_consensus1.0_similarity0.7_accepts1	uclust_consensus1.0_similarity0.9_accepts5	uclust_consensus0.5_similarity0.97_accepts5	uclust_consensus0.75_similarity0.93_accepts3	uclust_consensus1.0_similarity0.7_accepts10	uclust_consensus1.0_similarity1.0_accepts1	uclust_consensus0.5_similarity0.99_accepts1	uclust_consensus0.75_similarity0.93_accepts5	uclust_consensus1.0_similarity0.7_accepts3	uclust_consensus1.0_similarity1.0_accepts10	uclust_consensus0.5_similarity0.99_accepts10	uclust_consensus0.75_similarity0.95_accepts1	uclust_consensus1.0_similarity0.7_accepts5	uclust_consensus1.0_similarity1.0_accepts3	uclust_consensus0.5_similarity0.99_accepts3	uclust_consensus0.75_similarity0.95_accepts10	uclust_consensus1.0_similarity0.8_accepts1	uclust_consensus1.0_similarity1.0_accepts5	Expected	taxonomy
152	0.00479696414971	0.00479696414971	0.00479696414971	0.00479696414971	0.00479696414971	0.00479696414971	0.031935220941	0.031935220941	0.031935220941	0.031935220941	0.0317748767354	0.0307994494849	0.02998436644	0.029677040046	0.0280869600075	0.0197089752669	0.0188404441534	0.031935220941	0.031935220941	0.031935220941	0.0318550488382	0.0318016007697	0.0307727254506	0.0302516067826	0.0297037640802	0.0277796336135	0.0198292334211	0.0188404441534	0.000587928753725	0.00343403840244	0.00557196114325	0.00355429655661	0	0.0212856932883	0.021058538997	2.67240342602e-05	0.000641376822245	0.0051042905437	0.0198693194725	0.00176378626117	0.0	0.0201098357808	0.0201632838493	0	0.00656075041088	0.00343403840244	0.0192813907187	0	0	0.0212856932883	0.0154865778538	0	1.33620171301e-05	0.0051042905437	0.0154865778538	0.0182257913655	0	0.0201098357808	0.000106896137041	0.000507756650944	0.0204438862091	0.00343403840244	0.000106896137041	0.000454308582424	0	0.0212856932883	0.00343403840244	0.000521118668074	0.00355429655661	0.0051042905437	0.000561204719464	0.021058538997	0.0	0.0201098357808	0.000641376822245	8.01721027806e-05	0.00176378626117	0.00656075041088	0.00411550127607	0.0153930437339	0	0.00104223733615	0.00343403840244	6.68100856505e-05	0	0.000881893130587	0.000561204719464	0.0154865778538	0	0.000868531113457	0.000641376822245	0.000106896137041	0.0182257913655	0.0204438862091	0.00411550127607	0.000106896137041	0.000454308582424	0.0198292334211	0.00343403840244	0.000106896137041	0.000454308582424	0.0208313847058	0.000561204719464	0.00343403840244	0.000454308582424	0.00415558732746	0.000641376822245	0	0.021058538997	0.00176378626117	0.00411550127607	0.000641376822245	0	0.00430256951589	0.00656075041088	0.0	0.0153930437339	0.000774996993546	0	0.00343403840244	0	0.000146982188431	1.33620171301e-05	0	0.0154865778538	0.0182257913655	6.68100856505e-05	0.000641376822245	0.000106896137041	0.0176913106803	0.0204438862091	0.0	0.000106896137041	0.0176779486631	8.01721027806e-05	0.00343403840244	0.000106896137041	0.0441	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia
153	0	0	0	0	0	0	5.34480685204e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	4.00860513903e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	1.33620171301e-05	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Arsenophonus
154	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187068239821	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0	0	0	0	0	0.000187068239821	0.000187068239821	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.000187068239821	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0	0.000187068239821	0	0	0	0.0	0.000187068239821	0	0	0.0	0	0	0	0.0	0	0	0	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0.000187068239821	0	0	0	0	0	0.000187068239821	0	0	0	0.0	0.000187068239821	0	0	0.0	0	0	0	0.0	0	0	0	0.000187068239821	0	0	0	0	0.000187068239821	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina
155	0	0	0	0	0	0	0.000106896137041	6.68100856505e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	0.000106896137041	6.68100856505e-05	6.68100856505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Photorhabdus
156	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68100856505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68100856505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68100856505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae];g__
157	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Treponema
158	0.0816419246649	0.0816419246649	0.0816419246649	0.0816419246649	0.0816419246649	0.0816419246649	0.0871337137054	0.0871203516883	0.0870802656369	0.086986731517	0.0865324229346	0.0678790470209	0.0675583586098	0.0650195753551	0.0653269017491	0.0594743382461	2.67240342602e-05	0.0871337137054	0.0871203516883	0.0870802656369	0.0869199214313	0.0865324229346	0.085757425941	0.0657812103315	0.065620866126	0.0624139820147	0.0600355429656	2.67240342602e-05	0.0202701799864	0.0227555151726	0.0191210465132	0.00256550728898	6.68100856505e-05	0.0222076724702	0.0203503520892	0.0201098357808	0.0200163016609	0.0226486190355	0.0202701799864	0.0192546666845	0.000120258154171	0.0204973342776	0.0202835420035	0.0191210465132	0.0775665094403	0.0227555151726	0.0202969040206	0.0191210465132	0.000187068239821	0.0222076724702	0.0175844145432	0.0191210465132	0.0198693194725	0.0226486190355	0.0175844145432	0.0764841860527	0.000227154291212	0.0204973342776	0.0175844145432	0.0191210465132	0.0215796576651	0.0227555151726	0.0175844145432	0.0191210465132	0.000668100856505	0.0222076724702	0.0227555151726	0.0191210465132	0.00256550728898	0.0226486190355	0.000547842702334	0.0203503520892	0.000774996993546	0.0204973342776	0.0200163016609	0.000668100856505	0.0192546666845	0.0775665094403	0.00225818089499	0.0199895776266	0.0191210465132	0.077232459012	0.0227555151726	0.0200697497294	0.0191210465132	0.0774462512861	0.000547842702334	0.0175844145432	0.0191210465132	0.0778738358343	0.0200163016609	0.0175844145432	0.0764841860527	0.0215796576651	0.00225818089499	0.0175844145432	0.0191210465132	0.0201632838493	0.0227555151726	0.0175844145432	0.0191210465132	0.0206042304146	0.000547842702334	0.0227555151726	0.0191210465132	0.0211654351341	0.0200163016609	6.68100856505e-05	0.0203503520892	0.0192546666845	0.00225818089499	0.0200163016609	9.35341199107e-05	0.0191878565988	0.0775665094403	0.000120258154171	0.0199895776266	0.0195352690442	0.000788359010676	0.0227555151726	0.000347412445383	0.0191477705474	0.0198693194725	6.68100856505e-05	0.0175844145432	0.0764841860527	0.0198826814896	0.0200163016609	0.0175844145432	0.0191210465132	0.0215796576651	0.000120258154171	0.0175844145432	0.0191477705474	0.0200163016609	0.0227555151726	0.0175844145432	0.1764	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
159	0	0	0	0	0	0	1.33620171301e-05	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.33620171301e-05	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Aquitalea
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Actinobacteria;o__Clostridiales;f__Bifidobacteriaceae;g__Bifidobacterium
161	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;Other
162	0.138417135451	0.138417135451	0.138417135451	0.138417135451	0.138417135451	0.138256791245	0.138203343177	0.138203343177	0.138203343177	0.138176619142	0.138149895108	0.138016274937	0.137682224509	0.136853779447	0.136546453053	0.118921952458	0.116075842809	0.138203343177	0.138203343177	0.138203343177	0.138203343177	0.138109809057	0.137936102834	0.137708948543	0.137080933738	0.136533091035	0.135651197905	0.115634896244	0.138350325365	0.138123171074	0.132805088256	0.137588690389	0.13627921271	0.138417135451	0.138176619142	0.137615414423	0.137989550903	0.138163257125	0.138457221502	0.134181376021	0.137655500474	0.138336963348	0.138136533091	0.134301634175	0.138310239314	0.138123171074	0.138390411417	0.134181376021	0.120832720908	0.138417135451	0.132537847914	0.134301634175	0.121260305456	0.138163257125	0.132537847914	0.132805088256	0.12109996125	0.138336963348	0.132537847914	0.132805088256	0.137615414423	0.138123171074	0.132537847914	0.132805088256	0.0967944520905	0.138430497468	0.138123171074	0.132805088256	0.137588690389	0.138163257125	0.138270153262	0.138176619142	0.11397800612	0.138336963348	0.137989550903	0.138350325365	0.134181376021	0.138310239314	0.137936102834	0.138016274937	0.134181376021	0.138377049399	0.138123171074	0.137989550903	0.134181376021	0.138310239314	0.138270153262	0.132537847914	0.134181376021	0.138310239314	0.137989550903	0.132537847914	0.132805088256	0.137615414423	0.137936102834	0.132537847914	0.132805088256	0.137708948543	0.138123171074	0.132537847914	0.132805088256	0.137615414423	0.138270153262	0.138123171074	0.132805088256	0.137642138457	0.137989550903	0.13627921271	0.138176619142	0.134181376021	0.137936102834	0.137989550903	0.137508518286	0.134395168295	0.138310239314	0.137655500474	0.138016274937	0.134301634175	0.138283515279	0.138123171074	0.1379093788	0.134328358209	0.121260305456	0.13627921271	0.132537847914	0.132805088256	0.121206857387	0.137989550903	0.132537847914	0.132805088256	0.137615414423	0.137655500474	0.132537847914	0.132805088256	0.137642138457	0.138123171074	0.132537847914	0.1176	Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium
163	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	1.33620171301e-05	0	0	0.0	1.33620171301e-05	0	0.0	0.0	1.33620171301e-05	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	1.33620171301e-05	0	0.0	0	0	0	0	0.0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__
164	0	0	0	0	0	0	0	2.67240342602e-05	0	0	0	0	0	0	0	0	0	0	2.67240342602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	2.67240342602e-05	0	0	0	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	0	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	2.67240342602e-05	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	0	0	2.67240342602e-05	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	2.67240342602e-05	0	0	0	0	0	0	Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;Other
165	0	0	0	0	0	0	0.0181188952284	0.0181188952284	0.0180654471599	0.0180119990914	0.0179051029543	0.000200430256952	0	0	0	0	0	0.0181188952284	0.0181188952284	0.018078809177	0.0179852750571	0.000360774462513	0.000200430256952	0.0	0	0	0	0	0	0.000427584548163	0.0175710525261	0.0	0	0	0.000427584548163	0.0	0	0	0	0	0	0	0	0	0.0175443284918	0.000427584548163	0	0	0.0	0	0	0	0.0	0	0.0175309664747	0.0175710525261	0.0	0	0.0175309664747	4.00860513903e-05	5.34480685204e-05	0.000427584548163	0.0175309664747	4.00860513903e-05	0.0	0	0.000427584548163	4.00860513903e-05	0.0	0	0	0.000427584548163	0.0	0	0	0	0	0.0175443284918	0	0	0	1.33620171301e-05	0.000427584548163	0	0	1.33620171301e-05	0	0	0	1.33620171301e-05	0	0	0.0175710525261	5.34480685204e-05	0	0	4.00860513903e-05	6.68100856505e-05	0.000427584548163	0	4.00860513903e-05	6.68100856505e-05	0	0.000427584548163	4.00860513903e-05	6.68100856505e-05	0	0	0.000427584548163	0	0	0	0	0	0.0175443284918	0	0	0	0.0	0.000427584548163	0	0	0.0	0	0	0.0175710525261	0.0	0	0	0.0175710525261	5.34480685204e-05	0	0	0.0175710525261	0.0	0.000427584548163	0	0.0147	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella
166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga
167	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__
168	0	0	0	0	0	0	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0	0	0	0	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae;g__Halothiobacillus
169	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other;Other
170	0	0	0	0	0	0	0	0.0	1.33620171301e-05	2.67240342602e-05	1.33620171301e-05	0	4.00860513903e-05	0	0	0	0	0	0	0.0	0.0	1.33620171301e-05	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];Other
171	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Salimicrobium
172	0	0	0	0	0	0	0	1.33620171301e-05	0.000173706222691	8.01721027806e-05	1.33620171301e-05	1.33620171301e-05	0.0	0	0	0	0	0	1.33620171301e-05	0.000160344205561	5.34480685204e-05	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Other
