#Sample	OTU	Abundance
blast_1.0	31	0.00986192463334
blast_1.0	34	0.000400035371549
blast_1.0	36	0.0438859857082
blast_1.0	38	2.10544932394e-05
blast_1.0	39	1.26326959436e-05
blast_1.0	41	4.63198851267e-05
blast_1.0	44	0.00522151432337
blast_1.0	45	8.42179729576e-06
blast_1.0	50	4.21089864788e-05
blast_1.0	52	0.048635879383
blast_1.0	58	8.42179729576e-06
blast_1.0	60	1.26326959436e-05
blast_1.0	63	0.000109483364845
blast_1.0	64	1.26326959436e-05
blast_1.0	67	0.0841042786941
blast_1.0	69	8.42179729576e-06
blast_1.0	73	0.202662130125
blast_1.0	74	0.0266718320357
blast_1.0	76	0.00063584569583
blast_1.0	77	0.000193701337803
blast_1.0	79	0.0428416828435
blast_1.0	80	0.000530573229633
blast_1.0	82	3.3687189183e-05
blast_1.0	93	0.0987371514955
blast_1.0	96	5.89525810703e-05
blast_1.0	100	0.0261581024006
blast_1.0	103	0.0124305728085
blast_1.0	105	0.000821125236337
blast_1.0	108	0.00701114624872
blast_1.0	109	0.0740697072162
blast_1.0	110	0.000383191776957
blast_1.0	114	0.00266128794546
blast_1.0	115	0.00372664530337
blast_1.0	116	7.1585277014e-05
blast_1.0	121	0.0064637294245
blast_1.0	122	0.000374769979661
blast_1.0	123	0.0180689660981
blast_1.0	127	0.0251559085224
blast_1.0	132	0.00464462120861
blast_1e-10	2	0.0335861276155
blast_1e-10	4	0.0486021921938
blast_1e-10	6	0.0184984777601
blast_1e-10	8	8.42179729576e-06
blast_1e-10	9	1.68435945915e-05
blast_1e-10	10	0.0438607203163
blast_1e-10	12	0.0365758656555
blast_1e-10	16	0.0650920712989
blast_1e-10	18	8.42179729576e-06
blast_1e-10	19	0.00576472024895
blast_1e-10	21	0.000627423898534
blast_1e-10	24	8.00070743097e-05
blast_1e-10	25	0.000400035371549
blast_1e-10	26	1.68435945915e-05
blast_1e-10	28	6.31634797182e-05
blast_1e-10	31	0.00986192463334
blast_1e-10	34	0.000400035371549
blast_1e-10	36	0.0438859857082
blast_1e-10	38	2.10544932394e-05
blast_1e-10	39	1.26326959436e-05
blast_1e-10	41	4.63198851267e-05
blast_1e-10	44	0.00522151432337
blast_1e-10	45	8.42179729576e-06
blast_1e-10	50	4.21089864788e-05
blast_1e-10	52	0.048635879383
blast_1e-10	58	8.42179729576e-06
blast_1e-10	60	1.26326959436e-05
blast_1e-10	63	0.000109483364845
blast_1e-10	64	1.26326959436e-05
blast_1e-10	67	0.0841042786941
blast_1e-10	69	8.42179729576e-06
blast_1e-10	73	0.202653708328
blast_1e-10	74	0.0266718320357
blast_1e-10	76	0.00063584569583
blast_1e-10	77	0.000193701337803
blast_1e-10	79	0.0428416828435
blast_1e-10	80	0.000530573229633
blast_1e-10	82	3.3687189183e-05
blast_1e-10	93	0.0987371514955
blast_1e-10	96	5.89525810703e-05
blast_1e-10	100	0.0261581024006
blast_1e-10	102	8.42179729576e-06
blast_1e-10	103	0.0124305728085
blast_1e-10	105	0.000821125236337
blast_1e-10	108	0.00701114624872
blast_1e-10	109	0.0740697072162
blast_1e-10	110	0.000383191776957
blast_1e-10	114	0.00266128794546
blast_1e-10	115	0.00372664530337
blast_1e-10	116	7.1585277014e-05
blast_1e-10	121	0.0064637294245
blast_1e-10	122	0.000374769979661
blast_1e-10	123	0.0180689660981
blast_1e-10	127	0.0251559085224
blast_1e-10	132	0.00464462120861
blast_1e-30	2	0.0335861276155
blast_1e-30	4	0.0485853485992
blast_1e-30	6	0.0184984777601
blast_1e-30	8	8.42179729576e-06
blast_1e-30	9	1.68435945915e-05
blast_1e-30	10	0.0438396658231
blast_1e-30	12	0.036533756669
blast_1e-30	16	0.0650920712989
blast_1e-30	19	0.00576472024895
blast_1e-30	21	0.000627423898534
blast_1e-30	24	8.00070743097e-05
blast_1e-30	25	0.000400035371549
blast_1e-30	26	1.68435945915e-05
blast_1e-30	28	6.31634797182e-05
blast_1e-30	31	0.00986192463334
blast_1e-30	34	0.000400035371549
blast_1e-30	36	0.0438859857082
blast_1e-30	38	2.10544932394e-05
blast_1e-30	39	1.26326959436e-05
blast_1e-30	41	4.63198851267e-05
blast_1e-30	44	0.00522151432337
blast_1e-30	50	4.21089864788e-05
blast_1e-30	52	0.048635879383
blast_1e-30	58	8.42179729576e-06
blast_1e-30	60	1.26326959436e-05
blast_1e-30	63	0.000109483364845
blast_1e-30	64	1.26326959436e-05
blast_1e-30	67	0.0840874350995
blast_1e-30	69	8.42179729576e-06
blast_1e-30	73	0.20261581024
blast_1e-30	74	0.0266718320357
blast_1e-30	76	0.00063584569583
blast_1e-30	77	0.000193701337803
blast_1e-30	79	0.0428416828435
blast_1e-30	80	0.000530573229633
blast_1e-30	82	3.3687189183e-05
blast_1e-30	93	0.0987371514955
blast_1e-30	96	5.89525810703e-05
blast_1e-30	100	0.0261496806033
blast_1e-30	102	0.000193701337803
blast_1e-30	103	0.0124305728085
blast_1e-30	105	0.000821125236337
blast_1e-30	108	0.00701114624872
blast_1e-30	109	0.0740444418243
blast_1e-30	110	0.000383191776957
blast_1e-30	114	0.00266128794546
blast_1e-30	115	0.00372664530337
blast_1e-30	116	7.1585277014e-05
blast_1e-30	121	0.0064637294245
blast_1e-30	122	0.000374769979661
blast_1e-30	123	0.0180689660981
blast_1e-30	127	0.0251559085224
blast_1e-30	132	0.00464462120861
mothur_0.0	1	0.00047583154721
mothur_0.0	2	0.0333418954939
mothur_0.0	4	0.0485769268019
mothur_0.0	6	0.0188479823479
mothur_0.0	9	6.73743783661e-05
mothur_0.0	10	0.0635508823938
mothur_0.0	12	0.00385297226281
mothur_0.0	13	8.42179729576e-06
mothur_0.0	15	0.0438565094177
mothur_0.0	16	0.11753460306
mothur_0.0	19	0.00580682923543
mothur_0.0	21	0.000627423898534
mothur_0.0	24	5.89525810703e-05
mothur_0.0	25	0.0163088104632
mothur_0.0	28	8.84288716055e-05
mothur_0.0	30	0.000421089864788
mothur_0.0	31	0.00982402654551
mothur_0.0	34	0.000400035371549
mothur_0.0	38	8.42179729576e-05
mothur_0.0	39	1.26326959436e-05
mothur_0.0	41	4.63198851267e-05
mothur_0.0	44	0.00522993612067
mothur_0.0	50	4.21089864788e-05
mothur_0.0	57	3.3687189183e-05
mothur_0.0	60	1.26326959436e-05
mothur_0.0	63	0.000109483364845
mothur_0.0	64	0.0135464609502
mothur_0.0	67	0.0841463876806
mothur_0.0	69	6.31634797182e-05
mothur_0.0	71	0.000126326959436
mothur_0.0	73	0.277039232943
mothur_0.0	74	0.0264360217114
mothur_0.0	76	0.000703220074196
mothur_0.0	77	8.42179729576e-06
mothur_0.0	79	0.0428669482354
mothur_0.0	80	0.000530573229633
mothur_0.0	88	8.42179729576e-06
mothur_0.0	92	8.42179729576e-06
mothur_0.0	93	0.00147802542541
mothur_0.0	98	3.78980878309e-05
mothur_0.0	99	1.26326959436e-05
mothur_0.0	100	0.0261581024006
mothur_0.0	103	0.0125484779707
mothur_0.0	104	8.42179729576e-06
mothur_0.0	105	0.0671890988256
mothur_0.0	107	8.42179729576e-06
mothur_0.0	108	0.00700272445143
mothur_0.0	110	0.000677954682309
mothur_0.0	111	2.10544932394e-05
mothur_0.0	112	3.3687189183e-05
mothur_0.0	114	0.00266128794546
mothur_0.0	115	0.00373506710067
mothur_0.0	121	0.00647215122179
mothur_0.0	122	0.000467409749915
mothur_0.0	123	0.0272487251504
mothur_0.0	127	0.0248990437049
mothur_0.0	128	8.42179729576e-06
mothur_0.0	132	0.00462777761402
mothur_0.1	1	0.000446355256675
mothur_0.1	2	0.0333418954939
mothur_0.1	4	0.0485769268019
mothur_0.1	6	0.0186037502263
mothur_0.1	9	6.73743783661e-05
mothur_0.1	10	0.0635508823938
mothur_0.1	12	0.00381507417498
mothur_0.1	13	8.42179729576e-06
mothur_0.1	15	0.0438565094177
mothur_0.1	16	0.11753460306
mothur_0.1	17	8.42179729576e-06
mothur_0.1	19	0.00580682923543
mothur_0.1	21	0.000627423898534
mothur_0.1	24	5.89525810703e-05
mothur_0.1	25	0.0163088104632
mothur_0.1	28	8.84288716055e-05
mothur_0.1	30	0.000404246270197
mothur_0.1	31	0.00982402654551
mothur_0.1	34	0.000400035371549
mothur_0.1	38	6.73743783661e-05
mothur_0.1	39	1.26326959436e-05
mothur_0.1	41	4.63198851267e-05
mothur_0.1	44	0.00522993612067
mothur_0.1	50	4.21089864788e-05
mothur_0.1	57	3.3687189183e-05
mothur_0.1	60	1.26326959436e-05
mothur_0.1	63	0.000109483364845
mothur_0.1	64	0.0135464609502
mothur_0.1	67	0.0841463876806
mothur_0.1	69	4.21089864788e-05
mothur_0.1	71	1.68435945915e-05
mothur_0.1	73	0.277039232943
mothur_0.1	74	0.0264360217114
mothur_0.1	76	0.000585314912055
mothur_0.1	79	0.0428669482354
mothur_0.1	80	0.000530573229633
mothur_0.1	92	8.42179729576e-06
mothur_0.1	93	0.00146960362811
mothur_0.1	98	3.78980878309e-05
mothur_0.1	99	1.26326959436e-05
mothur_0.1	100	0.0261581024006
mothur_0.1	101	4.63198851267e-05
mothur_0.1	103	0.0125484779707
mothur_0.1	105	0.0671890988256
mothur_0.1	107	8.42179729576e-06
mothur_0.1	108	0.00700272445143
mothur_0.1	110	0.000677954682309
mothur_0.1	111	2.10544932394e-05
mothur_0.1	114	0.00266128794546
mothur_0.1	115	0.00373506710067
mothur_0.1	120	0.000707430972844
mothur_0.1	121	0.00647215122179
mothur_0.1	122	0.000366348182366
mothur_0.1	123	0.0272487251504
mothur_0.1	127	0.0248990437049
mothur_0.1	128	8.42179729576e-06
mothur_0.1	132	0.00462777761402
mothur_0.2	1	0.000160014148619
mothur_0.2	2	0.0333418954939
mothur_0.2	4	0.0485769268019
mothur_0.2	6	0.018595328429
mothur_0.2	9	6.73743783661e-05
mothur_0.2	10	0.0634961407114
mothur_0.2	12	0.00360874014123
mothur_0.2	13	8.42179729576e-06
mothur_0.2	15	0.0438565094177
mothur_0.2	16	0.11753460306
mothur_0.2	19	0.00580682923543
mothur_0.2	21	0.000627423898534
mothur_0.2	24	5.05307837746e-05
mothur_0.2	25	0.0163088104632
mothur_0.2	28	8.84288716055e-05
mothur_0.2	30	0.000265286614816
mothur_0.2	31	0.00982402654551
mothur_0.2	34	0.000400035371549
mothur_0.2	38	6.73743783661e-05
mothur_0.2	39	1.26326959436e-05
mothur_0.2	41	3.3687189183e-05
mothur_0.2	44	0.00522993612067
mothur_0.2	48	8.42179729576e-06
mothur_0.2	50	4.21089864788e-05
mothur_0.2	53	8.42179729576e-06
mothur_0.2	57	3.3687189183e-05
mothur_0.2	60	1.26326959436e-05
mothur_0.2	63	0.000109483364845
mothur_0.2	64	0.0135043519638
mothur_0.2	67	0.0841463876806
mothur_0.2	73	0.277039232943
mothur_0.2	74	0.0264360217114
mothur_0.2	76	0.000517940533689
mothur_0.2	79	0.0428669482354
mothur_0.2	80	0.000530573229633
mothur_0.2	92	8.42179729576e-06
mothur_0.2	93	0.0010906227498
mothur_0.2	98	3.78980878309e-05
mothur_0.2	99	1.26326959436e-05
mothur_0.2	100	0.0261581024006
mothur_0.2	101	0.000324239195887
mothur_0.2	103	0.0125400561734
mothur_0.2	105	0.0671806770283
mothur_0.2	108	0.00700272445143
mothur_0.2	110	0.000677954682309
mothur_0.2	111	2.10544932394e-05
mothur_0.2	114	0.00266128794546
mothur_0.2	115	0.00373506710067
mothur_0.2	120	0.00174331204022
mothur_0.2	121	0.00647215122179
mothur_0.2	122	0.000332660993183
mothur_0.2	123	0.0272487251504
mothur_0.2	127	0.0248990437049
mothur_0.2	128	8.42179729576e-06
mothur_0.2	132	0.00462777761402
mothur_0.3	2	0.0333418954939
mothur_0.3	4	0.0485769268019
mothur_0.3	6	0.0185405867466
mothur_0.3	9	4.63198851267e-05
mothur_0.3	10	0.0633824464479
mothur_0.3	12	0.00323818106022
mothur_0.3	13	8.42179729576e-06
mothur_0.3	15	0.0438565094177
mothur_0.3	16	0.11750091587
mothur_0.3	19	0.00580682923543
mothur_0.3	21	0.000627423898534
mothur_0.3	24	2.52653918873e-05
mothur_0.3	25	0.0160982655308
mothur_0.3	28	5.89525810703e-05
mothur_0.3	30	0.000227388526986
mothur_0.3	31	0.00982402654551
mothur_0.3	34	0.000400035371549
mothur_0.3	39	1.26326959436e-05
mothur_0.3	40	8.42179729576e-06
mothur_0.3	41	3.3687189183e-05
mothur_0.3	44	0.00522993612067
mothur_0.3	49	8.42179729576e-06
mothur_0.3	50	4.21089864788e-05
mothur_0.3	54	2.94762905352e-05
mothur_0.3	60	1.26326959436e-05
mothur_0.3	62	8.42179729576e-06
mothur_0.3	63	0.000101061567549
mothur_0.3	64	0.000951663094421
mothur_0.3	65	8.42179729576e-06
mothur_0.3	67	0.0841463876806
mothur_0.3	73	0.277039232943
mothur_0.3	74	0.0264233890154
mothur_0.3	76	0.000454777053971
mothur_0.3	79	0.0428669482354
mothur_0.3	80	0.000530573229633
mothur_0.3	93	0.000837968830928
mothur_0.3	100	0.0261581024006
mothur_0.3	101	0.000926397702534
mothur_0.3	103	0.0125147907815
mothur_0.3	105	0.0671554116364
mothur_0.3	108	0.00700272445143
mothur_0.3	110	0.000669532885013
mothur_0.3	111	2.10544932394e-05
mothur_0.3	114	0.00266128794546
mothur_0.3	115	0.00373506710067
mothur_0.3	120	0.0153487255715
mothur_0.3	121	0.00647215122179
mothur_0.3	122	0.00019791223645
mothur_0.3	123	0.0272403033531
mothur_0.3	124	3.3687189183e-05
mothur_0.3	127	0.0248990437049
mothur_0.3	131	2.94762905352e-05
mothur_0.3	132	0.00462777761402
mothur_0.4	2	0.0333334736966
mothur_0.4	4	0.0485769268019
mothur_0.4	5	4.21089864788e-05
mothur_0.4	6	0.0184774232669
mothur_0.4	9	4.63198851267e-05
mothur_0.4	10	0.0625907975021
mothur_0.4	12	0.000627423898534
mothur_0.4	15	0.0438565094177
mothur_0.4	16	0.117433541492
mothur_0.4	19	0.00580682923543
mothur_0.4	21	0.000619002101238
mothur_0.4	25	0.0160266802538
mothur_0.4	28	5.89525810703e-05
mothur_0.4	30	0.000130537858084
mothur_0.4	31	0.00982402654551
mothur_0.4	34	0.000400035371549
mothur_0.4	39	1.26326959436e-05
mothur_0.4	41	1.26326959436e-05
mothur_0.4	44	0.00522993612067
mothur_0.4	48	2.10544932394e-05
mothur_0.4	49	8.42179729576e-06
mothur_0.4	54	2.94762905352e-05
mothur_0.4	62	1.68435945915e-05
mothur_0.4	63	8.42179729576e-06
mothur_0.4	64	7.1585277014e-05
mothur_0.4	65	1.68435945915e-05
mothur_0.4	67	0.0841463876806
mothur_0.4	68	1.26326959436e-05
mothur_0.4	73	0.277026600247
mothur_0.4	74	0.0263981236236
mothur_0.4	76	1.68435945915e-05
mothur_0.4	78	1.26326959436e-05
mothur_0.4	79	0.0428669482354
mothur_0.4	80	0.000530573229633
mothur_0.4	93	0.000757961756618
mothur_0.4	100	0.0261581024006
mothur_0.4	101	0.00448460705999
mothur_0.4	103	0.0124684708964
mothur_0.4	105	0.0671133026499
mothur_0.4	108	0.00699009175548
mothur_0.4	110	0.000669532885013
mothur_0.4	111	2.10544932394e-05
mothur_0.4	114	0.00266128794546
mothur_0.4	115	0.00373506710067
mothur_0.4	120	0.0170036087401
mothur_0.4	121	0.00647215122179
mothur_0.4	122	2.52653918873e-05
mothur_0.4	123	0.0272403033531
mothur_0.4	124	3.3687189183e-05
mothur_0.4	127	0.0248990437049
mothur_0.4	131	0.000349504587774
mothur_0.4	132	0.00462777761402
mothur_0.5	2	0.0333250518993
mothur_0.5	4	0.0485769268019
mothur_0.5	5	4.21089864788e-05
mothur_0.5	6	0.018464790571
mothur_0.5	9	1.68435945915e-05
mothur_0.5	10	0.0623676198738
mothur_0.5	12	0.00256022637791
mothur_0.5	15	0.0438480876204
mothur_0.5	16	0.117147200384
mothur_0.5	19	0.00579840743813
mothur_0.5	20	8.42179729576e-06
mothur_0.5	21	0.000619002101238
mothur_0.5	25	0.015774026335
mothur_0.5	28	2.52653918873e-05
mothur_0.5	31	0.00976928486308
mothur_0.5	34	0.000400035371549
mothur_0.5	37	2.52653918873e-05
mothur_0.5	39	1.26326959436e-05
mothur_0.5	40	8.42179729576e-06
mothur_0.5	41	1.26326959436e-05
mothur_0.5	44	0.00522993612067
mothur_0.5	48	9.26397702534e-05
mothur_0.5	49	8.42179729576e-06
mothur_0.5	53	8.42179729576e-06
mothur_0.5	54	6.31634797182e-05
mothur_0.5	62	0.000109483364845
mothur_0.5	63	8.42179729576e-06
mothur_0.5	64	3.3687189183e-05
mothur_0.5	65	2.52653918873e-05
mothur_0.5	67	0.084129544086
mothur_0.5	73	0.277026600247
mothur_0.5	74	0.0262044222858
mothur_0.5	76	8.42179729576e-06
mothur_0.5	79	0.0428585264381
mothur_0.5	80	0.000530573229633
mothur_0.5	89	5.47416824224e-05
mothur_0.5	93	0.000736907263379
mothur_0.5	100	0.0261581024006
mothur_0.5	101	0.00326344645211
mothur_0.5	103	0.012413729214
mothur_0.5	105	0.0669701320959
mothur_0.5	108	0.00697324816089
mothur_0.5	110	0.000189490439155
mothur_0.5	111	2.10544932394e-05
mothur_0.5	114	0.00266128794546
mothur_0.5	115	0.00373506710067
mothur_0.5	120	0.0180184353143
mothur_0.5	121	0.00647215122179
mothur_0.5	122	2.52653918873e-05
mothur_0.5	123	0.0271981943667
mothur_0.5	124	3.3687189183e-05
mothur_0.5	125	8.42179729576e-06
mothur_0.5	127	0.0248106148333
mothur_0.5	131	0.000446355256675
mothur_0.5	132	0.00462777761402
mothur_0.5	133	4.21089864788e-05
mothur_0.6	2	0.0331818813453
mothur_0.6	4	0.0485769268019
mothur_0.6	5	4.21089864788e-05
mothur_0.6	6	0.0184016270912
mothur_0.6	9	8.42179729576e-06
mothur_0.6	10	0.0620433806779
mothur_0.6	12	1.68435945915e-05
mothur_0.6	15	0.043624909992
mothur_0.6	16	0.115959726965
mothur_0.6	19	0.00579840743813
mothur_0.6	20	8.42179729576e-06
mothur_0.6	21	0.000619002101238
mothur_0.6	25	0.0148307850378
mothur_0.6	31	0.00970612138336
mothur_0.6	34	0.000400035371549
mothur_0.6	37	2.94762905352e-05
mothur_0.6	39	1.26326959436e-05
mothur_0.6	40	3.78980878309e-05
mothur_0.6	44	0.00522151432337
mothur_0.6	48	0.000446355256675
mothur_0.6	49	8.42179729576e-06
mothur_0.6	53	3.78980878309e-05
mothur_0.6	54	8.84288716055e-05
mothur_0.6	62	0.000240021222929
mothur_0.6	65	0.000151592351324
mothur_0.6	66	1.26326959436e-05
mothur_0.6	67	0.0841211222887
mothur_0.6	73	0.276668673862
mothur_0.6	74	0.0260612517317
mothur_0.6	78	2.10544932394e-05
mothur_0.6	79	0.0428501046408
mothur_0.6	80	0.000530573229633
mothur_0.6	89	0.00035792638507
mothur_0.6	94	8.42179729576e-06
mothur_0.6	100	0.0261581024006
mothur_0.6	101	0.00766804643779
mothur_0.6	103	0.0123631984302
mothur_0.6	105	0.0667090563797
mothur_0.6	108	0.00692271737712
mothur_0.6	110	6.31634797182e-05
mothur_0.6	114	0.00264865524952
mothur_0.6	115	0.00372664530337
mothur_0.6	117	1.68435945915e-05
mothur_0.6	120	0.0199765031855
mothur_0.6	121	0.0064468858299
mothur_0.6	122	2.52653918873e-05
mothur_0.6	123	0.0270550238126
mothur_0.6	124	3.3687189183e-05
mothur_0.6	125	1.68435945915e-05
mothur_0.6	127	0.0247685058468
mothur_0.6	131	0.0006947982769
mothur_0.6	132	0.00452250514782
mothur_0.6	133	5.89525810703e-05
mothur_0.7	2	0.0330218671967
mothur_0.7	3	8.42179729576e-06
mothur_0.7	4	0.0485179742209
mothur_0.7	5	4.21089864788e-05
mothur_0.7	6	0.018308987321
mothur_0.7	9	8.42179729576e-06
mothur_0.7	10	0.0572976979017
mothur_0.7	12	8.42179729576e-06
mothur_0.7	15	0.0435996446002
mothur_0.7	16	0.11501227477
mothur_0.7	19	0.00579840743813
mothur_0.7	20	1.26326959436e-05
mothur_0.7	21	0.000619002101238
mothur_0.7	25	0.00532257589092
mothur_0.7	31	0.00957979442393
mothur_0.7	34	0.000400035371549
mothur_0.7	37	8.42179729576e-06
mothur_0.7	39	1.26326959436e-05
mothur_0.7	40	1.68435945915e-05
mothur_0.7	44	0.00522151432337
mothur_0.7	48	0.000602158506647
mothur_0.7	53	0.000181068641859
mothur_0.7	54	9.68506689013e-05
mothur_0.7	62	0.000960084891717
mothur_0.7	65	0.000256864817521
mothur_0.7	66	5.47416824224e-05
mothur_0.7	67	0.0840874350995
mothur_0.7	72	8.42179729576e-06
mothur_0.7	73	0.276630775774
mothur_0.7	74	0.0259728228601
mothur_0.7	78	2.94762905352e-05
mothur_0.7	79	0.0428458937422
mothur_0.7	80	0.000517940533689
mothur_0.7	81	8.42179729576e-06
mothur_0.7	85	4.21089864788e-05
mothur_0.7	89	0.000492675141802
mothur_0.7	94	2.10544932394e-05
mothur_0.7	100	0.0261370479074
mothur_0.7	101	0.0135717263421
mothur_0.7	103	0.0122874022545
mothur_0.7	105	0.0666122057108
mothur_0.7	108	0.00690166288388
mothur_0.7	114	0.00260654626304
mothur_0.7	115	0.00372664530337
mothur_0.7	117	0.000164225047267
mothur_0.7	120	0.0294636578392
mothur_0.7	121	0.0064468858299
