Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Paecilomyces;s__Paecilomyces_pascua	7.525799381e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema;s__Papiliotrema_bandonii	0.000460955212086
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium;s__Penicillium_sp._mi_31	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Petractis;s__Petractis_nodispora	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria;s__Phaeosphaeria_nodorum_sn15	0.0458885617257
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Preussia;s__Preussia_lignicola	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.253045596937
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_rm11-1a	0.000178737735299
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis;s__Saccharomycopsis_microspora	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis;s__Saccharomycopsis_selenospora	0.000188144984525
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces;s__Scheffersomyces_stipitis	0.0175727415546
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Starmera;s__Starmera_amethionina_var._amethionina	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;s__Tremella_globispora	0.000423326215181
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton;s__Trichophyton_tonsurans_cbs_112818	0.0165755731367
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ulospora;s__Ulospora_bilgramii	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Unclassified_capnodiales;s__Capnodiales_sp._ccfee_5502	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ustilaginoidea;s__Ustilaginoidea_virens	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma;s__Vanderwaltozyma_polyspora_dsm_70294	0.0139321361041
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;s__Zygosaccharomyces_bailii	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;s__Zygosaccharomyces_rouxii	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Mucor;s__Mucor_indicus	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_microsporus_var._rhizopodiformis	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_oryzae_ra_99-880	0.208050723888
Root;k__Eukaryota;p__Fungi;c__Glomeromycota;g__Glomus;s__Glomus_eburneum	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.006735590446
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis;s__Monodelphis_domestica_(gray_short-tailed_opossum)	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Sus;s__Sus_scrofa_(pig)	0.00218248182049
Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Dendronephthya;s__Dendronephthya_putteri	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Solanum;s__Solanum_tuberosum_(potato)	1.88144984525e-05
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea;s__Zea_mays	0.000865466928815
